,Aatrox,Akali,Alistar,Amumu,Annie,AurelionSol,Bard,Blitzcrank,Brand,Braum,Camille,Cassiopeia,Chogath,Corki,Darius,Diana,DrMundo,Ekko,Fiddlesticks,Galio,Garen,Gragas,Hecarim,Heimerdinger,Irelia,Janna,Jax,Jayce,Karma,Karthus,Kayle,Kayn,Kennen,Kindred,Kled,KogMaw,LeeSin,Leona,Lulu,Lux,Malphite,Malzahar,Maokai,MasterYi,MonkeyKing,Mordekaiser,Morgana,Nami,Nasus,Nautilus,Nunu,Olaf,Ornn,Pantheon,Poppy,Pyke,Quinn,Rakan,Rammus,Renekton,Rengar,Riven,Ryze,Shen,Shyvana,Singed,Sion,Sona,Soraka,TahmKench,Taliyah,Taric,Teemo,Thresh,Trundle,Tryndamere,Veigar,Velkoz,Viktor,Vladimir,Volibear,Xerath,Yasuo,Zac,Ziggs,Zilean,Zoe,Zyra,Ahri,Shaco,Syndra,TwistedFate,Azir,Elise,Graves,Katarina,Lissandra,Sejuani,Talon,Urgot,Warwick,Zed,Anivia,Fizz,JarvanIV,Nidalee,Orianna,Skarner,Vi,Ashe,Gangplank,Gnar,Ivern,Kassadin,Khazix,Nocturne,RekSai,Rumble,Swain,Twitch,Udyr,Illaoi,Caitlyn,Kalista,MissFortune,Varus,Vayne,Draven,Ezreal,Jinx,Sivir,Tristana,Evelynn,Fiora,Yorick,Jhin,Lucian,Xayah,XinZhao,Kaisa,Leblanc
Elise,0.019429416167288382,-0.4914414414414415,0.008558558558558527,0.008558558558558527,0.5085585585585586,-0.055808105995172164,0.00570530098831995,0.5085585585585586,0.17522522522522516,0.011458045322517738,0.008611399444163281,0.08007735324470411,-0.03065960337804738,0.008558558558558527,0.19364418004151795,-0.0012211578150428393,-0.022761355952870488,0.11977193813131293,-0.4914414414414415,0.020686466671476,-0.04251505010365833,0.008558558558558527,0.25193137867583204,0.17522522522522516,-0.055808105995172164,-0.4914414414414415,0.029615038100047397,-0.012072377516102906,-0.4914414414414415,-0.01836897580499608,0.07703760005851235,0.24419189400482788,0.06625006667217992,-0.4914414414414415,-0.004620194196135019,-0.01586405108049682,0.12629645957670632,0.008558558558558527,-0.4914414414414415,-0.05786739941724134,-0.002275970931438165,-0.06103603359192805,-0.08650384753189005,0.1420927423737811,-0.4914414414414415,0.02943481676717974,0.1085585585585585,0.5085585585585586,0.13634519415344493,-0.04492264675529589,0.08605350701425085,0.35213205370472705,-0.07289065499438041,0.050171717765082724,0.05337979291003969,-0.4914414414414415,-0.011789126659512456,0.17522522522522516,0.006239219032615206,0.2391365726517441,0.5085585585585586,-0.05416666099984013,0.08485976822078856,0.5085585585585586,0.09377601167228622,0.009633550941241936,0.029450030361795054,-0.4914414414414415,0.5085585585585586,0.008558558558558527,-0.12559523242841159,-0.4914414414414415,0.017472613072438636,0.5085585585585586,0.5085585585585586,0.11387043659633556,0.2585585585585585,0.5085585585585586,-0.034588900574064774,0.027109345005619567,-0.02170204332950476,-0.15810810810810816,0.02142060001204632,0.1149074321020861,0.008558558558558527,0.02751842751842748,0.0027593254852245064,-0.4914414414414415,0.3757247802702347,-0.4914414414414415,-0.04890093032828191,0.09663879476421094,0.08209497106968583,0.5085585585585586,0.06832791653024128,0.08007735324470411,-0.041813533328524,-0.30416666099984013,0.017261910428731264,0.11387043659633556,0.5085585585585586,0.027109345005619567,0.04133325567177004,-0.03534592901152522,-0.4914414414414415,0.22026689996487991,0.006239219032615206,0.17607546863944834,-0.02571662238442679,0.04304031620766713,0.42545357193365946,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Evelynn,0.019429416167288382,0.07320245648098722,-0.04931549035445712,-0.018214369805278907,0.050184893803644465,-0.055808105995172164,0.00570530098831995,-0.014711365442875435,-0.034210329308369425,0.011458045322517738,0.008611399444163281,0.08007735324470411,-0.03065960337804738,0.14721142005343213,0.19364418004151795,-0.0012211578150428393,-0.022761355952870488,0.11977193813131293,-0.039433456371862186,0.020686466671476,-0.04251505010365833,-0.0400351368617623,0.25193137867583204,-0.013762184246626785,-0.055808105995172164,-0.07415648555303811,0.029615038100047397,-0.012072377516102906,-0.022009865440196046,-0.01836897580499608,0.07703760005851235,0.24419189400482788,0.06625006667217992,-0.047394992365861366,-0.004620194196135019,-0.01586405108049682,0.12629645957670632,-0.027198748989158528,-0.05369353342544818,-0.05786739941724134,-0.002275970931438165,-0.06103603359192805,-0.08650384753189005,0.1420927423737811,-0.04063751022268092,0.02943481676717974,-0.012313910393644625,-0.07757817242500145,0.13634519415344493,-0.04492264675529589,0.08605350701425085,0.35213205370472705,-0.07289065499438041,0.050171717765082724,0.05337979291003969,-0.026893281155559612,-0.011789126659512456,-0.050493269078309394,0.006239219032615206,0.2391365726517441,0.03541836527452186,-0.05416666099984013,0.08485976822078856,-0.0322685366814921,0.09377601167228622,0.009633550941241936,0.029450030361795054,-0.16433088915633798,-0.055358469904972424,-0.007983777936989345,-0.12559523242841159,0.0013818566266951826,0.017472613072438636,-0.039701449260759636,0.02698192593033194,0.11387043659633556,-0.01586405108049682,-0.055521722241475446,-0.034588900574064774,0.027109345005619567,-0.02170204332950476,-0.036451851785554934,0.02142060001204632,0.1149074321020861,-0.11937012263099211,0.02751842751842748,0.0027593254852245064,-0.031038695326921273,0.3757247802702347,0.014463473403102056,-0.04890093032828191,0.09663879476421094,0.08209497106968583,0.2966082229604662,0.06832791653024128,0.08007735324470411,-0.041813533328524,-0.30416666099984013,0.017261910428731264,0.11387043659633556,0.12798986077783103,0.027109345005619567,0.04133325567177004,-0.03534592901152522,-0.013309158886994688,0.22026689996487991,0.006239219032615206,0.17607546863944834,-0.02571662238442679,0.04304031620766713,0.42545357193365946,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Ezreal,-0.024752375351046796,0.06584938259351025,0.012029880679069849,-0.04199375466139166,-0.008209970877607886,0.08300624533860834,-0.039261514224233185,-0.008986419698066461,-0.03747762562913359,-0.024395410976091436,-0.0023112149788520053,0.2913395786719417,0.20800624533860834,0.1821441763730911,-0.5419937546613917,0.02943481676717974,0.02943481676717974,0.13542560017731797,-0.031395250920743245,-0.18199375466139167,-0.07140551936727402,-0.022024476627597545,0.0943698817022447,-0.03135545678905127,-0.0026679119647624594,-0.062179062404608076,0.07090947114505997,-0.04199375466139166,-0.019286719932985585,-0.0804552931229301,-0.03322182483683023,-0.16699375466139166,0.02943481676717974,-0.04199375466139166,-0.04199375466139166,0.001865894461415385,-0.34199375466139165,-0.012087212605316866,-0.08820351582442387,-0.031604144271781265,0.10086338819575125,-0.13290284557048254,-0.11945854339378603,-0.13658834925598623,-0.11342232608996311,0.02943481676717974,-0.025807501889772988,-0.05260946591404558,0.12467291200527497,-0.050859002888342,0.035784023116386066,0.0034607907931537563,0.12467291200527497,0.08844102794730402,-0.0672462799139169,-0.005199534698854813,-0.04199375466139166,-0.045500583749616075,0.02943481676717974,0.05800624533860832,-0.10866042132805831,0.04133957867194171,0.0034607907931537563,-0.006046042243091021,0.17229195962432264,0.013561800894163922,-0.07140551936727402,-0.11108280276784,-0.05252007045086532,-0.03592088016746453,-0.05627946894710595,-0.0016952471987050632,0.07444460150299193,-0.0238840616638063,0.05800624533860832,0.02943481676717974,0.008464960934938648,-0.0008172840731563991,0.10245068978305283,0.018006245338608395,0.04421314189033243,-0.03717060353598978,0.18181576914813213,0.11018015838208661,-0.11017557284320983,-0.012581989955509298,0.05175624533860834,-0.036484112788113476,0.2580062453386084,-0.00032708799472502825,-0.04199375466139166,-0.25627946894710596,0.12467291200527497,0.12467291200527497,0.2580062453386084,-0.07140551936727402,-0.07140551936727402,-0.04199375466139166,-0.16699375466139166,0.11387043659633556,0.45800624533860834,-0.24199375466139167,-0.008660421328058332,0.013561800894163922,-0.16104137370901073,-0.04199375466139166,0.18527897261133564,-0.04199375466139166,-0.12532708799472497,-0.03405724672488375,0.42545357193365946,-0.5468538320570846,0.45800624533860834,0.15244445324448536,-0.5419937546613917,0.12467291200527497,-0.5303216509330901,0.19133957867194162,0.009026653501873594,-0.00032708799472502825,0.12467291200527497,-0.5419937546613917,0.06776234289958394,0.17229195962432264,0.06438922406201264,0.10086338819575125,0.10383957867194171,0.10031789288187265,0.034929322261685214,0.05800624533860832,0.000863388195751158,0.20800624533860834,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Fiddlesticks,0.019429416167288382,0.07320245648098722,0.19633083027308043,-0.018214369805278907,0.050184893803644465,-0.055808105995172164,0.13518153944108743,0.06907419800109514,-0.034210329308369425,0.03863002760109851,0.008611399444163281,0.08007735324470411,-0.03065960337804738,0.14721142005343213,0.19364418004151795,-0.0012211578150428393,-0.022761355952870488,0.11977193813131293,0.5908037064245646,0.020686466671476,-0.04251505010365833,-0.0400351368617623,0.25193137867583204,-0.013762184246626785,-0.055808105995172164,-0.3387254645068582,0.029615038100047397,-0.012072377516102906,-0.022009865440196046,-0.01836897580499608,0.07703760005851235,0.24419189400482788,0.06625006667217992,-0.047394992365861366,-0.004620194196135019,-0.01586405108049682,0.12629645957670632,0.1512734580810857,-0.13234660794888176,-0.05786739941724134,-0.002275970931438165,-0.06103603359192805,-0.08650384753189005,0.1420927423737811,-0.04063751022268092,0.02943481676717974,0.12413046278470331,-0.2759947264981757,0.13634519415344493,-0.04492264675529589,0.08605350701425085,0.35213205370472705,-0.07289065499438041,0.050171717765082724,0.05337979291003969,-0.20825968303996903,-0.011789126659512456,0.07403224860909442,0.006239219032615206,0.2391365726517441,0.03541836527452186,-0.05416666099984013,0.08485976822078856,-0.0322685366814921,0.09377601167228622,0.009633550941241936,0.029450030361795054,-0.4091962935754354,0.00608859212910222,0.33901250888106405,-0.12559523242841159,-0.37439588415885405,0.017472613072438636,0.09150347456109238,0.02698192593033194,0.11387043659633556,-0.01586405108049682,-0.055521722241475446,-0.034588900574064774,0.027109345005619567,-0.02170204332950476,-0.036451851785554934,0.02142060001204632,0.1149074321020861,-0.11937012263099211,0.02751842751842748,0.0027593254852245064,-0.07714238705888816,0.3757247802702347,0.014463473403102056,-0.04890093032828191,0.09663879476421094,0.08209497106968583,0.2966082229604662,0.06832791653024128,0.08007735324470411,-0.041813533328524,-0.30416666099984013,0.017261910428731264,0.11387043659633556,0.12798986077783103,0.027109345005619567,0.04133325567177004,-0.03534592901152522,-0.013309158886994688,0.22026689996487991,0.006239219032615206,0.17607546863944834,-0.02571662238442679,0.04304031620766713,0.42545357193365946,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Fiora,0.019429416167288382,0.07320245648098722,-0.04931549035445712,-0.018214369805278907,0.050184893803644465,-0.055808105995172164,0.00570530098831995,-0.014711365442875435,-0.034210329308369425,0.011458045322517738,0.008611399444163281,0.08007735324470411,-0.03065960337804738,0.14721142005343213,0.19364418004151795,-0.0012211578150428393,-0.022761355952870488,0.11977193813131293,-0.039433456371862186,0.020686466671476,-0.04251505010365833,-0.0400351368617623,0.25193137867583204,-0.013762184246626785,-0.055808105995172164,-0.07415648555303811,0.029615038100047397,-0.012072377516102906,-0.022009865440196046,-0.01836897580499608,0.07703760005851235,0.24419189400482788,0.06625006667217992,-0.047394992365861366,-0.004620194196135019,-0.01586405108049682,0.12629645957670632,-0.027198748989158528,-0.05369353342544818,-0.05786739941724134,-0.002275970931438165,-0.06103603359192805,-0.08650384753189005,0.1420927423737811,-0.04063751022268092,0.02943481676717974,-0.012313910393644625,-0.07757817242500145,0.13634519415344493,-0.04492264675529589,0.08605350701425085,0.35213205370472705,-0.07289065499438041,0.050171717765082724,0.05337979291003969,-0.026893281155559612,-0.011789126659512456,-0.050493269078309394,0.006239219032615206,0.2391365726517441,0.03541836527452186,-0.05416666099984013,0.08485976822078856,-0.0322685366814921,0.09377601167228622,0.009633550941241936,0.029450030361795054,-0.16433088915633798,-0.055358469904972424,-0.007983777936989345,-0.12559523242841159,0.0013818566266951826,0.017472613072438636,-0.039701449260759636,0.02698192593033194,0.11387043659633556,-0.01586405108049682,-0.055521722241475446,-0.034588900574064774,0.027109345005619567,-0.02170204332950476,-0.036451851785554934,0.02142060001204632,0.1149074321020861,-0.11937012263099211,0.02751842751842748,0.0027593254852245064,-0.031038695326921273,0.3757247802702347,0.014463473403102056,-0.04890093032828191,0.09663879476421094,0.08209497106968583,0.2966082229604662,0.06832791653024128,0.08007735324470411,-0.041813533328524,-0.30416666099984013,0.017261910428731264,0.11387043659633556,0.12798986077783103,0.027109345005619567,0.04133325567177004,-0.03534592901152522,-0.013309158886994688,0.22026689996487991,0.006239219032615206,0.17607546863944834,-0.02571662238442679,0.04304031620766713,0.42545357193365946,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Fizz,0.019429416167288382,-0.0322685366814921,-0.19893520334815878,-0.018214369805278907,0.2177314633185079,-0.055808105995172164,-0.2465542509672064,0.0010647966518412266,-0.0322685366814921,0.4677314633185079,0.008611399444163281,-0.0322685366814921,-0.0322685366814921,0.13439812998517453,0.19364418004151795,0.4677314633185079,-0.022761355952870488,0.11977193813131293,-0.10369710811006355,-0.5322685366814921,-0.04251505010365833,-0.19893520334815878,0.25193137867583204,-0.13226853668149208,-0.5322685366814921,-0.16863217304512845,0.029615038100047397,-0.012072377516102906,0.13439812998517453,-0.5322685366814921,0.07703760005851235,0.24419189400482788,0.06625006667217992,-0.047394992365861366,-0.004620194196135019,0.2177314633185079,-0.5322685366814921,0.2177314633185079,-0.2822685366814921,-0.0322685366814921,-0.002275970931438165,-0.0322685366814921,0.13439812998517453,-0.0322685366814921,0.4677314633185079,0.02943481676717974,0.1820171776042222,-0.2822685366814921,0.13634519415344493,-0.19893520334815878,-0.5322685366814921,-0.5322685366814921,-0.07289065499438041,0.4677314633185079,-0.5322685366814921,0.09931041068692892,-0.011789126659512456,-0.3100463144592699,0.4677314633185079,0.2391365726517441,0.03541836527452186,-0.05416666099984013,0.4677314633185079,-0.0322685366814921,0.09377601167228622,0.4677314633185079,0.029450030361795054,-0.3014993059122613,0.2177314633185079,0.06773146331850788,-0.12559523242841159,-0.3322685366814921,-0.5322685366814921,-0.10369710811006355,0.02698192593033194,0.11387043659633556,0.4677314633185079,0.4677314633185079,-0.034588900574064774,0.027109345005619567,-0.02170204332950476,-0.2822685366814921,0.26773146331850795,0.1149074321020861,0.4677314633185079,0.13439812998517453,0.4677314633185079,-0.5322685366814921,0.4677314633185079,0.014463473403102056,-0.04890093032828191,0.4677314633185079,0.4677314633185079,0.2966082229604662,-0.5322685366814921,0.4677314633185079,0.4677314633185079,-0.30416666099984013,0.017261910428731264,0.11387043659633556,0.12798986077783103,0.027109345005619567,0.04133325567177004,-0.19016327352359735,-0.013309158886994688,0.22026689996487991,0.006239219032615206,0.17607546863944834,-0.02571662238442679,0.04304031620766713,0.42545357193365946,-0.5468538320570846,-0.5322685366814921,0.15244445324448536,0.4677314633185079,-0.5322685366814921,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Galio,-0.5171817506131912,-0.01718175061319116,0.09392936049792,0.19710396367252314,-0.18384841727985785,0.48281824938680884,0.1828182493868088,0.08281824938680882,0.028272794841354254,0.1828182493868088,0.48281824938680884,0.48281824938680884,-0.5171817506131912,0.48281824938680884,0.19364418004151795,-0.5171817506131912,-0.022761355952870488,0.48281824938680884,-0.13622936966081023,-0.26718175061319116,0.48281824938680884,-0.18384841727985785,0.25193137867583204,-0.11718175061319114,-0.11718175061319114,-0.07273730616874674,0.029615038100047397,0.48281824938680884,-0.01718175061319116,0.48281824938680884,0.14948491605347547,-0.5171817506131912,-0.5171817506131912,-0.047394992365861366,-0.004620194196135019,-0.01718175061319116,0.12629645957670632,0.14948491605347547,0.14948491605347547,-0.050515083946524486,-0.5171817506131912,0.48281824938680884,0.19710396367252314,0.1420927423737811,-0.01718175061319116,0.48281824938680884,0.23281824938680884,0.028272794841354254,0.13634519415344493,-0.01718175061319116,-0.5171817506131912,0.35213205370472705,-0.5171817506131912,-0.5171817506131912,0.05337979291003969,0.23281824938680884,-0.011789126659512456,0.05424682081538024,0.006239219032615206,0.2391365726517441,0.03541836527452186,0.48281824938680884,0.08485976822078856,0.17512594169450113,0.48281824938680884,0.009633550941241936,0.029450030361795054,-0.1535453869768275,-0.14876069798161223,0.08281824938680882,-0.12559523242841159,-0.01718175061319116,-0.18384841727985785,-0.25402385587634907,0.02698192593033194,-0.5171817506131912,0.23281824938680884,0.05424682081538024,-0.034588900574064774,-0.01718175061319116,0.48281824938680884,-0.01718175061319116,-0.07273730616874674,0.1149074321020861,-0.14218175061319116,0.23281824938680884,0.0027593254852245064,0.23281824938680884,0.3757247802702347,0.48281824938680884,-0.5171817506131912,-0.5171817506131912,-0.01718175061319116,0.2966082229604662,0.06832791653024128,0.08007735324470411,-0.041813533328524,-0.30416666099984013,0.017261910428731264,0.11387043659633556,-0.5171817506131912,0.027109345005619567,0.04133325567177004,-0.03534592901152522,-0.5171817506131912,-0.5171817506131912,0.48281824938680884,-0.5171817506131912,-0.02571662238442679,0.04304031620766713,0.42545357193365946,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.48281824938680884,0.009026653501873594,0.03177689947530549,0.1322330285656262,-0.18384841727985785,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Gangplank,0.019429416167288382,0.07320245648098722,-0.04931549035445712,-0.018214369805278907,0.050184893803644465,-0.055808105995172164,0.00570530098831995,0.13795731707317072,0.13795731707317072,-0.3620426829268293,0.008611399444163281,0.08007735324470411,-0.03065960337804738,0.14721142005343213,-0.3620426829268293,-0.0012211578150428393,-0.022761355952870488,0.11977193813131293,-0.3620426829268293,0.020686466671476,-0.04251505010365833,-0.0400351368617623,0.25193137867583204,-0.013762184246626785,-0.3620426829268293,-0.07415648555303811,0.029615038100047397,-0.012072377516102906,-0.022009865440196046,-0.3620426829268293,0.6379573170731707,0.24419189400482788,0.06625006667217992,-0.047394992365861366,-0.004620194196135019,-0.01586405108049682,0.12629645957670632,-0.027198748989158528,-0.05369353342544818,0.6379573170731707,-0.002275970931438165,-0.06103603359192805,0.6379573170731707,0.1420927423737811,-0.04063751022268092,0.02943481676717974,-0.012313910393644625,-0.07757817242500145,0.13634519415344493,-0.04492264675529589,0.08605350701425085,0.35213205370472705,-0.07289065499438041,0.050171717765082724,0.05337979291003969,-0.3620426829268293,-0.011789126659512456,-0.050493269078309394,0.006239219032615206,0.2391365726517441,0.03541836527452186,-0.05416666099984013,0.08485976822078856,-0.0322685366814921,0.09377601167228622,0.009633550941241936,0.6379573170731707,-0.3620426829268293,-0.055358469904972424,-0.007983777936989345,-0.12559523242841159,0.0013818566266951826,0.017472613072438636,-0.039701449260759636,0.02698192593033194,0.11387043659633556,-0.01586405108049682,-0.055521722241475446,-0.034588900574064774,0.027109345005619567,-0.02170204332950476,-0.036451851785554934,0.02142060001204632,0.1149074321020861,-0.11937012263099211,-0.3620426829268293,0.0027593254852245064,-0.3620426829268293,0.3757247802702347,0.014463473403102056,-0.04890093032828191,0.09663879476421094,0.08209497106968583,0.2966082229604662,0.06832791653024128,0.08007735324470411,-0.041813533328524,-0.30416666099984013,0.017261910428731264,0.11387043659633556,0.12798986077783103,0.027109345005619567,0.04133325567177004,-0.03534592901152522,-0.013309158886994688,0.22026689996487991,0.006239219032615206,0.17607546863944834,-0.02571662238442679,0.04304031620766713,0.43064024390243905,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Garen,0.459577322492835,-0.040422677507164995,0.05957732249283498,0.459577322492835,-0.040422677507164995,-0.055808105995172164,-0.11185124893573645,-0.165422677507165,-0.20708934417383168,0.05957732249283498,-0.540422677507165,0.459577322492835,0.459577322492835,-0.040422677507164995,0.459577322492835,0.459577322492835,-0.022761355952870488,0.11977193813131293,-0.18327982036430784,0.020686466671476,-0.30358057224400714,-0.040422677507164995,-0.040422677507164995,0.25957732249283505,0.459577322492835,-0.27375601084049833,-0.540422677507165,-0.540422677507165,-0.165422677507165,0.459577322492835,0.459577322492835,0.24419189400482788,0.06625006667217992,-0.047394992365861366,-0.540422677507165,-0.040422677507164995,0.12629645957670632,-0.040422677507164995,-0.040422677507164995,0.15957732249283496,-0.002275970931438165,-0.06103603359192805,-0.08650384753189005,0.459577322492835,-0.20708934417383168,-0.540422677507165,0.015132878048390586,-0.39756553465002215,0.459577322492835,-0.540422677507165,-0.20708934417383168,0.35213205370472705,-0.540422677507165,0.459577322492835,0.459577322492835,-0.240422677507165,-0.040422677507164995,0.0050318679473804195,-0.540422677507165,0.2391365726517441,0.459577322492835,-0.540422677507165,-0.040422677507164995,0.459577322492835,-0.540422677507165,-0.040422677507164995,0.459577322492835,-0.040422677507164995,-0.17678631387080135,0.459577322492835,-0.12559523242841159,0.459577322492835,0.015132878048390586,-0.240422677507165,0.459577322492835,0.11387043659633556,-0.040422677507164995,0.1738630367785493,-0.034588900574064774,0.027109345005619567,-0.20708934417383168,-0.290422677507165,0.02142060001204632,0.1149074321020861,-0.240422677507165,-0.3182004552849428,0.0027593254852245064,-0.290422677507165,0.3757247802702347,0.459577322492835,-0.04890093032828191,0.09663879476421094,0.08209497106968583,0.2966082229604662,0.06832791653024128,0.459577322492835,-0.041813533328524,-0.30416666099984013,0.017261910428731264,0.11387043659633556,0.459577322492835,0.027109345005619567,-0.040422677507164995,-0.03534592901152522,-0.013309158886994688,-0.540422677507165,-0.540422677507165,0.17607546863944834,-0.02571662238442679,0.04304031620766713,0.42545357193365946,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.459577322492835,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.040422677507164995,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Gnar,0.019429416167288382,0.07320245648098722,0.45959595959595956,-0.018214369805278907,0.050184893803644465,-0.055808105995172164,0.00570530098831995,-0.014711365442875435,-0.5404040404040404,0.011458045322517738,0.008611399444163281,0.08007735324470411,0.45959595959595956,0.14721142005343213,0.19364418004151795,-0.0012211578150428393,-0.022761355952870488,0.11977193813131293,-0.04040404040404044,0.020686466671476,-0.04251505010365833,-0.0400351368617623,0.25193137867583204,-0.013762184246626785,-0.5404040404040404,-0.07415648555303811,0.45959595959595956,-0.012072377516102906,-0.5404040404040404,-0.01836897580499608,0.07703760005851235,0.24419189400482788,0.45959595959595956,-0.047394992365861366,-0.004620194196135019,-0.01586405108049682,0.12629645957670632,-0.027198748989158528,-0.05369353342544818,0.1262626262626262,-0.002275970931438165,-0.06103603359192805,-0.08650384753189005,0.1420927423737811,-0.04063751022268092,0.02943481676717974,-0.012313910393644625,-0.07757817242500145,0.13634519415344493,-0.04492264675529589,0.08605350701425085,0.35213205370472705,-0.07289065499438041,0.050171717765082724,0.05337979291003969,-0.04040404040404044,-0.011789126659512456,-0.050493269078309394,0.006239219032615206,0.2391365726517441,0.03541836527452186,-0.05416666099984013,0.08485976822078856,-0.0322685366814921,0.09377601167228622,0.009633550941241936,0.45959595959595956,-0.04040404040404044,-0.5404040404040404,-0.007983777936989345,-0.12559523242841159,0.0013818566266951826,0.017472613072438636,-0.04040404040404044,0.45959595959595956,0.11387043659633556,-0.01586405108049682,-0.055521722241475446,0.45959595959595956,0.027109345005619567,-0.5404040404040404,-0.036451851785554934,-0.5404040404040404,0.1149074321020861,-0.11937012263099211,-0.5404040404040404,0.0027593254852245064,0.45959595959595956,0.3757247802702347,0.014463473403102056,-0.04890093032828191,0.45959595959595956,0.08209497106968583,0.2966082229604662,0.06832791653024128,0.08007735324470411,-0.041813533328524,-0.30416666099984013,0.017261910428731264,0.11387043659633556,0.12798986077783103,0.027109345005619567,0.04133325567177004,-0.03534592901152522,-0.013309158886994688,0.22026689996487991,0.006239219032615206,0.17607546863944834,-0.02571662238442679,0.04304031620766713,0.42545357193365946,-0.31818181818181823,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
