,Aatrox,Ahri,Akali,Amumu,Anivia,Annie,Ashe,AurelionSol,Azir,Bard,Blitzcrank,Brand,Caitlyn,Camille,Cassiopeia,Corki,Diana,Draven,Ekko,Elise,Ezreal,Fiddlesticks,Fizz,Galio,Gragas,Graves,Hecarim,Heimerdinger,Irelia,Ivern,Janna,JarvanIV,Jhin,Jinx,Kaisa,Kalista,Karma,Karthus,Katarina,Kayle,Kayn,Khazix,Kindred,KogMaw,LeeSin,Leona,Lissandra,Lucian,Lulu,Lux,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Pantheon,Pyke,Quinn,Rammus,Rengar,Ryze,Sejuani,Shaco,Shen,Shyvana,Sivir,Sona,Soraka,Swain,Syndra,TahmKench,Taliyah,Talon,Taric,Thresh,Tristana,Trundle,TwistedFate,Twitch,Udyr,Varus,Vayne,Veigar,Velkoz,Vi,Vladimir,Volibear,Warwick,Xayah,Xerath,XinZhao,Yasuo,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Alistar,Kassadin,Skarner,Braum,Chogath,Jayce,Malphite,Teemo,Viktor,Darius,DrMundo,Garen,Illaoi,Jax,Kennen,Kled,Nasus,Ornn,Poppy,Renekton,Riven,Rumble,Singed,Sion,Tryndamere,Yorick,Rakan,Evelynn,Fiora,Gangplank,Gnar,Urgot,Leblanc,Nami,RekSai
Heimerdinger,-0.027619842408869333,0.5166701019414436,0.04047962575096742,-0.2833298980585564,0.35000343527477695,-0.028784443513101887,-0.09202555023246944,0.5166701019414436,0.016670101941443582,0.5166701019414436,0.1833367686081102,-0.12618704091569927,0.07222565749699916,-0.10332989805855641,0.5166701019414436,0.15303373830507994,-0.4833298980585564,-0.09791323139188973,-0.1499965647252231,0.05454636904986737,-0.002002097228680888,-0.10832989805855642,-0.1499965647252231,0.2666701019414436,-0.0071394218680802535,0.5166701019414436,-0.4833298980585564,-0.06666323139188973,0.02284294144761645,-0.4833298980585564,-0.17987561110536443,-0.2106026253312837,-0.04177145650011488,-0.12512094283467584,0.014915715976531296,0.08809867337001498,0.5166701019414436,0.07222565749699916,-0.4833298980585564,-0.1499965647252231,0.016670101941443582,0.4550050560461153,0.5166701019414436,-0.23332989805855642,0.023847456727711103,-0.4833298980585564,0.5166701019414436,-0.009645687532240654,-0.0833298980585564,0.07222565749699916,0.2666701019414436,-0.13038872158796816,0.2666701019414436,-0.0723709939489674,-0.016663231391889743,-0.4833298980585564,-0.2833298980585564,0.016670101941443582,0.23095581622715788,0.5166701019414436,-0.4833298980585564,-0.23332989805855642,0.1833367686081102,-0.12332989805855643,-0.0833298980585564,-0.055232401656089086,0.5166701019414436,0.016670101941443582,0.016670101941443582,0.10609759638312244,-0.4833298980585564,0.25000343527477686,0.016670101941443582,-0.13412354885220723,-0.4833298980585564,-0.022997462166705174,0.02514467821263,0.07920821759473501,0.1833367686081102,-0.01956591312956174,0.2666701019414436,-0.4833298980585564,0.5166701019414436,0.04106034584388263,-0.4833298980585564,-0.4833298980585564,-0.04102220575086413,0.022804432135291874,-0.017812656679246086,-0.05475846948712787,0.15303373830507994,-0.19761561234427072,-0.1499965647252231,0.10287699849316767,-0.1499965647252231,0.1833367686081102,-0.011329898058556442,0.08809867337001498,0.5059949713617893,0.06930168088881206,0.016670101941443582,0.5166701019414436,0.07222565749699916,-0.4833298980585564,-0.035301200567897206,0.016670101941443582,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Illaoi,-0.14370181023042072,-0.5230121550580069,-0.2372978693437212,-0.2730121550580069,0.07698784494199307,-0.02301215505800691,-0.06846670051255238,0.14365451160865972,0.14365451160865972,0.4769878449419931,-0.12301215505800689,-0.12301215505800689,-0.05634548839134024,0.048416416370564486,-0.07856771061356249,0.10198784494199309,0.14365451160865972,-0.002780941185174579,-0.02301215505800691,0.4769878449419931,0.022236713720273582,0.022442390396538503,-0.02301215505800691,0.2269878449419931,0.015449383403531525,-0.1896788217246736,0.14365451160865972,-0.07018196637876162,-0.03914118731607141,0.4769878449419931,0.4769878449419931,-0.02301215505800691,-0.06446293226007943,-0.02671585876171062,-0.04626796901149527,-0.06649041592757216,0.07698784494199307,-0.001273024623224317,0.14365451160865972,-0.12301215505800689,-0.2730121550580069,0.4550050560461153,-0.02301215505800691,-0.1139212459670978,0.4769878449419931,0.2269878449419931,0.07698784494199307,-0.06712980211683045,0.3519878449419931,-0.02301215505800691,0.27698784494199313,-0.13412326616911802,0.14365451160865972,-0.10801215505800693,0.048416416370564486,-0.044751285492789505,-0.22301215505800692,0.10198784494199309,-0.07856771061356249,-0.5230121550580069,0.07698784494199307,0.07698784494199307,-0.15937579142164326,-0.1896788217246736,-0.3230121550580069,-0.06846670051255238,-0.5230121550580069,-0.15937579142164326,-0.05634548839134024,-0.5230121550580069,-0.02301215505800691,-0.1896788217246736,-0.5230121550580069,-0.02301215505800691,-0.1896788217246736,-0.5230121550580069,-0.05766562040454154,0.07698784494199307,0.15894534892282186,0.17698784494199304,0.31032117827532646,0.4769878449419931,0.14365451160865972,-0.05242391976388927,0.01715718825776455,-0.12301215505800689,-0.02301215505800691,-0.5230121550580069,-0.04005760960346144,0.026120792918871705,-0.001273024623224317,-0.02301215505800691,0.4769878449419931,0.01865451160865972,0.07698784494199307,0.4769878449419931,-0.010081120575248237,-0.2153198473656992,0.5059949713617893,-0.05028488233073419,0.14365451160865972,0.4769878449419931,-0.14205977410562598,0.09237246032660851,0.4769878449419931,0.4769878449419931,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.3725593605313656,-0.08822954636235475,-0.08822954636235475,0.08568349711590617,-0.02301215505800691,0.21382995020515094,-0.0745475649072001,-0.15937579142164326,-0.02301215505800691,-0.2730121550580069,0.1992100671642153,-0.08551215505800691,0.14365451160865972,-0.22301215505800692,-0.008689294211338239,0.10198784494199309,-0.03475988696987839,-0.06147369351954535,0.048416416370564486,-0.1896788217246736,0.07973071349827215,0.11335148130562944,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Irelia,-0.027619842408869333,-0.008151942553164093,0.005361570960349393,-0.17481860921983078,0.3251813907801693,-0.10815194255316407,-0.009956996704788668,0.15851472411350254,0.2418480574468359,0.4918480574468359,-0.07958051398173555,-0.06815194255316409,-0.03420653312388372,-0.1281519425531641,0.12821169381047226,-0.17481860921983078,0.4918480574468359,-0.04518897959020113,-0.14451557891680045,-0.5081519425531641,0.00414313941404898,-0.17481860921983078,-0.5081519425531641,0.09184805744683588,-0.050524823909096295,0.4918480574468359,-0.17481860921983078,0.08605095599756052,-0.21546901572389582,0.4918480574468359,0.4918480574468359,-0.397040831442053,-0.01754857954624023,-0.05880129320251476,-0.027108121775222205,-0.0553217538739188,0.1168480574468359,-0.10274653714775867,0.4918480574468359,0.15851472411350254,-0.17481860921983078,0.4918480574468359,0.15851472411350254,-0.11341510044790093,0.023847456727711103,-0.008151942553164093,0.0632766288754073,-0.06185670992823589,0.0632766288754073,-0.1331519425531641,-0.04661348101470253,-0.17481860921983078,0.09184805744683588,-0.040302718606379184,-0.19236246886895358,-0.03446773202684833,-0.1331519425531641,0.09184805744683588,0.4918480574468359,-0.008151942553164093,0.2418480574468359,-0.20045963486085638,0.0632766288754073,0.013587187881618501,-0.07958051398173555,-0.055232401656089086,0.4918480574468359,-0.20380411646620755,-0.0308792152804368,-0.5081519425531641,0.29184805744683595,-0.029891072987946687,-0.5081519425531641,-0.03904439106574992,-0.5081519425531641,-0.5081519425531641,-0.0016017242125527797,-0.2581519425531641,0.4918480574468359,0.2191207847195632,-0.008151942553164093,0.2418480574468359,-0.008151942553164093,-0.003176818175054663,0.15851472411350254,-0.008151942553164093,0.030309595908374343,0.022804432135291874,-0.005613871487174293,-0.03274210648759035,-0.05987608048419857,0.10054370962074899,-0.17481860921983078,0.06931284617923028,-0.008151942553164093,0.05616443604377708,-0.006071498725147451,0.1347052003039788,0.5059949713617893,-0.013102437602669048,0.2418480574468359,-0.5081519425531641,-0.09906103346225498,-0.07958051398173555,-0.07958051398173555,-0.14451557891680045,-0.08200854060544513,-0.008151942553164093,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Ivern,-0.027619842408869333,-0.11050223062288961,0.44430671272776545,-0.009226562141039563,0.02863722428744464,-0.011163609915470663,-0.5556932872722345,0.011150178074054107,0.07544485973891013,0.13676511499487787,0.01561609116322471,-0.01723227001227895,0.11097337939443208,0.44430671272776545,0.10891089206489996,-0.5556932872722345,-0.5556932872722345,-0.03660504484774632,0.05020128300797577,0.05454636904986737,-0.30569328727223455,-0.02422528047359357,-0.5556932872722345,0.061550526917344806,-0.5556932872722345,0.017162734617568814,0.07168767658593656,-0.059666171702458526,0.44430671272776545,0.1811488179909233,-0.17987561110536443,0.05616443604377708,0.11097337939443208,0.2443067127277655,0.01573528415633685,-0.05569328727223455,-0.5556932872722345,0.44430671272776545,0.037292231423255245,0.03803393592916571,-0.019637526225960655,0.4550050560461153,-0.0234609871445286,-0.5556932872722345,0.023847456727711103,0.11173974454643731,0.13999918565899894,-0.26997900155794885,0.002803201412848566,-0.045154538148147905,-0.022997462166705174,-0.1246575865488311,0.44430671272776545,-0.3890266206055679,-0.061856368386900895,-0.003556218627811636,-0.11917206851262516,-0.014719912190831463,0.1059949713617892,-0.0449949439538847,0.11102124376764069,0.1155636556591334,-0.02159358878689599,0.44430671272776545,-0.04668863264296533,-0.055232401656089086,0.2219593031712883,-0.05569328727223455,0.014068611907070427,0.44430671272776545,0.03553618488176832,0.00814549844100626,0.07195930317128829,-0.5556932872722345,-0.17143817231984937,-0.022997462166705174,0.11097337939443208,0.07920821759473501,0.15894534892282186,0.44430671272776545,-0.021387362922403896,0.022571483153580707,0.010440238472330055,0.44430671272776545,0.44430671272776545,0.06998155842218373,-0.05569328727223455,0.022804432135291874,-0.30569328727223455,0.44430671272776545,-0.05569328727223455,0.44430671272776545,0.033932824727189115,-0.5556932872722345,0.035406736067671585,0.05616443604377708,0.44430671272776545,0.006669667773820831,0.5059949713617893,-0.05569328727223455,0.02453923270785771,0.011739744546437336,-0.05781016524099192,0.00814549844100626,-0.035301200567897206,-0.028040696828711686,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Janna,-0.027619842408869333,-0.11050223062288961,0.04949936372891514,-0.3566137566137566,0.02863722428744464,0.6433862433862434,0.1433862433862434,0.011150178074054107,0.07544485973891013,0.6433862433862434,0.6433862433862434,-0.3566137566137566,-0.3566137566137566,-0.019209548050188263,0.10891089206489996,0.030333529018298555,-0.005749370455252811,0.1433862433862434,0.05020128300797577,0.05454636904986737,0.1433862433862434,-0.3566137566137566,-0.042628174428596344,0.061550526917344806,-0.015864475332383776,0.017162734617568814,0.07168767658593656,-0.059666171702458526,-0.015955825519801015,0.1811488179909233,0.24338624338624337,0.05616443604377708,-0.0708994708994709,0.04338624338624342,0.1433862433862434,-0.02739847320490102,0.005238114057000809,0.1433862433862434,0.037292231423255245,-0.3566137566137566,-0.019637526225960655,0.4550050560461153,-0.3566137566137566,-0.061856368386900895,0.023847456727711103,-0.3566137566137566,0.13999918565899894,0.3933862433862434,0.6433862433862434,-0.3566137566137566,0.6433862433862434,-0.1246575865488311,0.11354497354497362,-0.3566137566137566,0.1433862433862434,0.6433862433862434,-0.11917206851262516,-0.3566137566137566,0.1059949713617892,-0.0449949439538847,0.11102124376764069,0.1155636556591334,-0.02159358878689599,-0.0019965339403792415,0.6433862433862434,-0.055232401656089086,0.2219593031712883,-0.06256456895156814,-0.3566137566137566,0.10609759638312244,0.03553618488176832,0.00814549844100626,0.07195930317128829,0.07195767195767194,-0.3566137566137566,-0.022997462166705174,-0.02328042328042329,0.07920821759473501,0.15894534892282186,-0.01956591312956174,-0.3566137566137566,0.022571483153580707,-0.3566137566137566,-0.1066137566137566,0.6433862433862434,0.06998155842218373,0.1433862433862434,0.022804432135291874,-0.3566137566137566,0.31005291005291,-0.050904679442048795,-0.3566137566137566,0.033932824727189115,-0.3566137566137566,0.035406736067671585,0.05616443604377708,-0.02328042328042329,0.1433862433862434,0.5059949713617893,-0.3566137566137566,0.02453923270785771,0.011739744546437336,-0.05781016524099192,-0.3566137566137566,-0.035301200567897206,-0.3566137566137566,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
JarvanIV,-0.027619842408869333,-0.49185450155899374,-0.09185450155899372,-0.15852116822566042,0.5081454984410063,-0.24185450155899374,-0.06328307298756519,-0.49185450155899374,0.07544485973891013,0.13676511499487787,0.00814549844100626,0.00814549844100626,-0.04185450155899373,0.00814549844100626,0.5081454984410063,0.00814549844100626,-0.49185450155899374,-0.07367268337717559,0.5081454984410063,0.05454636904986737,0.1424312127267205,-0.49185450155899374,-0.042628174428596344,-0.49185450155899374,-0.06328307298756519,-0.49185450155899374,0.5081454984410063,-0.24185450155899374,0.09147883177433963,0.1811488179909233,-0.49185450155899374,0.00814549844100626,-0.043369653074145254,-0.04504599092069589,-0.03298004268453486,0.13972444580942728,0.5081454984410063,-0.21912722883172103,0.037292231423255245,0.03803393592916571,-0.019637526225960655,0.4550050560461153,0.5081454984410063,0.1748121651076729,0.5081454984410063,-0.49185450155899374,-0.15852116822566042,-0.009398361208116546,0.3081454984410063,0.13314549844100626,-0.022997462166705174,0.5081454984410063,0.00814549844100626,-0.12280688251137467,0.10814549844100624,0.00814549844100626,-0.11917206851262516,0.00814549844100626,0.1059949713617892,-0.0449949439538847,0.5081454984410063,0.5081454984410063,-0.24185450155899374,0.5081454984410063,0.5081454984410063,-0.055232401656089086,0.2219593031712883,-0.49185450155899374,-0.06328307298756519,-0.49185450155899374,0.00814549844100626,0.00814549844100626,-0.49185450155899374,0.02666401695952475,-0.49185450155899374,-0.022997462166705174,-0.02633726017968341,0.07920821759473501,0.5081454984410063,0.5081454984410063,0.5081454984410063,0.022571483153580707,0.010440238472330055,0.05576454606005393,-0.49185450155899374,0.06998155842218373,-0.10475772736544536,-0.49185450155899374,-0.04570065540514756,-0.01912722883172102,-0.1282181379226301,-0.29185450155899373,0.033932824727189115,0.24147883177433954,0.5081454984410063,0.1748121651076729,-0.014581774286266447,0.1748121651076729,0.5081454984410063,0.23036772066322847,-0.49185450155899374,0.011739744546437336,-0.32518783489232705,0.00814549844100626,-0.49185450155899374,0.00814549844100626,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Jax,-0.032243645861046166,0.5339328247271891,-0.03363474284037843,-0.028567175272810885,0.5339328247271891,0.06334458943307147,0.033932824727189115,0.20059949139385574,-0.3410671752728109,0.033932824727189115,-0.06606717527281086,0.09393282472718917,0.02883078391086258,-0.12123958906591431,-0.011521720727356355,0.052451343245707605,0.033932824727189115,-0.043737078185432265,-0.0017814609870965836,0.20059949139385574,0.031200584290030642,0.08231992150138262,-0.03749574670138234,0.0991502160315369,0.040599491393855824,0.033932824727189115,0.033932824727189115,-0.020415001359767426,0.01075401678016924,-0.4660671752728109,-0.4660671752728109,-0.021622730828366465,0.036234320699571165,-0.013562857483518986,0.0004958107302995285,0.012460432089152318,-0.09106717527281089,-0.18737865068264697,-0.07717828638392199,0.22143282472718911,-0.06606717527281086,0.4550050560461153,-0.06606717527281086,0.01908133957867425,0.5339328247271891,0.5339328247271891,-0.1803528895585252,-0.0015964128745873385,0.06518282472718911,0.01541430620867057,0.07938737018173453,-0.13273384193947757,0.11085590165026599,-0.01538224376596159,0.060248614200873296,-0.06606717527281086,-0.06606717527281086,-0.32321003241566804,-0.028567175272810885,-0.09106717527281089,0.033932824727189115,0.20059949139385574,0.1410756818700462,-0.10892431812995373,-0.016067175272810874,-0.016067175272810874,0.2839328247271891,-0.004528713734349321,-0.030169739375374982,0.10609759638312244,0.033932824727189115,-0.00773384193947757,0.24821853901290342,0.02002120443259009,-0.28424899345462906,-0.4660671752728109,-0.013055127080039808,0.033932824727189115,0.07239436318872755,-0.10892431812995373,0.004521060021306755,0.20059949139385574,0.1339328247271891,0.0673698387240787,0.01715718825776455,-0.06606717527281086,0.01219369429240652,0.033932824727189115,0.08265846190859844,0.016745324727189093,-0.015362949920698199,-0.09872023649730066,0.033932824727189115,0.04927024804007257,0.10536139615576051,0.033932824727189115,0.04415504694941136,0.05774234853671295,0.5059949713617893,0.00966098006699495,-0.13273384193947757,-0.4660671752728109,-0.09986999217421932,-0.11824108831628916,-0.11312599880222263,0.07938737018173453,0.033932824727189115,-0.4660671752728109,-0.4660671752728109,0.3725593605313656,-0.0460671752728109,-0.0033806081086317774,-0.07717828638392199,0.08712431408889126,0.02624051703488145,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.2660671752728109,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.06130527051090612,-0.03475988696987839,-0.06270773953413139,0.10536139615576051,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.5339328247271891,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Jayce,0.07356304769181171,0.02489048132013033,0.11312577543777741,-0.03066507423542525,0.07034502677467575,-0.11399840756875856,-0.00771821433204356,0.1082238146534637,0.02489048132013033,0.19155714798679696,-0.013571057141408105,-0.026833656610904144,0.02489048132013033,-0.04032690998421751,-0.1251095186798697,0.11579957222922127,0.14989048132013033,-0.013167261462021906,0.0766146192511648,0.05454636904986737,0.024157343490218308,0.1770643943636086,0.3248904813201304,0.10383784974118299,0.08872026855417287,-0.47510951867986967,0.3248904813201304,-0.10473914830949932,-0.018212966955731713,-0.47510951867986967,-0.22510951867986967,0.12489048132013031,0.03374003884225424,-0.02445162394302758,-0.01814230556511559,0.03026682540615183,0.06655714798679696,-0.017278193378664874,-0.03066507423542525,-0.14177618534653635,0.12489048132013031,0.4550050560461153,0.02489048132013033,0.06335201978166877,0.02489048132013033,0.02489048132013033,0.14989048132013033,-0.0030767765243444045,-0.14177618534653635,-0.1336461040457233,-0.07510951867986965,-0.16741721098756196,-0.03066507423542525,0.0028640496020686523,0.02489048132013033,-0.12216834220928141,-0.27510951867986966,0.3248904813201304,0.02489048132013033,-0.14177618534653635,-0.03066507423542525,-0.14177618534653635,-0.0838051708537827,0.1082238146534637,-0.09049413406448503,0.008223814653463668,0.02489048132013033,0.02489048132013033,0.05519351162316061,-0.14177618534653635,-0.07510951867986965,-0.18099187162104613,0.19155714798679696,0.0065977983933010464,-0.22510951867986967,-0.47510951867986967,-0.02587093999966661,0.02489048132013033,-0.18939523296558397,0.16125411768376668,-0.07510951867986965,-0.47510951867986967,0.27489048132013033,0.04329538929559046,0.23917619560584463,0.09631905274870173,-0.02349661545406323,0.5248904813201303,0.058711322270770194,0.021725924358104998,-0.14177618534653635,0.02489048132013033,-0.47510951867986967,-0.06741721098756198,0.12489048132013031,0.02489048132013033,-0.017207007601583113,0.0120699684996175,0.5059949713617893,-0.014479597420027135,0.12489048132013031,-0.18939523296558397,-0.0973317409020919,0.001080957510606495,-0.16741721098756196,-0.3842004277707788,0.5248904813201303,0.5248904813201303,-0.47510951867986967,0.5248904813201303,-0.015850728363680178,-0.0838051708537827,0.08586609107622795,-0.08622062979098077,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.5248904813201303,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Jhin,-0.027619842408869333,-0.11050223062288961,0.04949936372891514,-0.009226562141039563,0.02863722428744464,-0.011163609915470663,-0.0068003015836463065,0.011150178074054107,0.07544485973891013,0.13676511499487787,0.01561609116322471,-0.01723227001227895,-0.009490809210810358,-0.019209548050188263,0.10891089206489996,0.030333529018298555,-0.005749370455252811,-0.03660504484774632,0.05020128300797577,0.05454636904986737,0.005450107367308887,-0.02422528047359357,-0.042628174428596344,0.061550526917344806,-0.015864475332383776,0.017162734617568814,0.07168767658593656,-0.059666171702458526,-0.015955825519801015,0.1811488179909233,-0.17987561110536443,0.05616443604377708,-0.4999999999999998,-0.04079106834605273,0.5000000000000002,-0.02739847320490102,0.005238114057000809,-0.033461761716833516,0.037292231423255245,0.03803393592916571,-0.019637526225960655,0.4550050560461153,-0.0234609871445286,-0.061856368386900895,0.023847456727711103,0.11173974454643731,0.13999918565899894,-0.04702380952380947,0.002803201412848566,-0.045154538148147905,-0.022997462166705174,-0.1246575865488311,0.11354497354497362,-0.05396283171604091,-0.061856368386900895,-0.003556218627811636,-0.11917206851262516,-0.014719912190831463,0.1059949713617892,-0.0449949439538847,0.11102124376764069,0.1155636556591334,-0.02159358878689599,-0.0019965339403792415,-0.04668863264296533,-0.055232401656089086,0.2219593031712883,-0.06256456895156814,0.014068611907070427,0.10609759638312244,0.03553618488176832,0.00814549844100626,0.07195930317128829,-0.04041059716654763,-0.17143817231984937,-0.022997462166705174,-0.011131912795696919,0.07920821759473501,0.15894534892282186,-0.01956591312956174,-0.021387362922403896,0.022571483153580707,0.010440238472330055,0.022232936897738642,0.01715718825776455,0.06998155842218373,-0.026520195708873373,0.022804432135291874,-0.01004298714775742,0.00241967970220075,-0.050904679442048795,-0.07012277981582082,0.033932824727189115,0.019661364146266513,0.035406736067671585,0.05616443604377708,-0.017520601922967782,0.006669667773820831,0.5059949713617893,-0.03144205737292938,0.02453923270785771,0.011739744546437336,-0.05781016524099192,0.00814549844100626,-0.035301200567897206,-0.028040696828711686,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Jinx,-0.027619842408869333,-0.11050223062288961,0.04949936372891514,-0.009226562141039563,0.02863722428744464,-0.011163609915470663,-0.0068003015836463065,0.011150178074054107,0.07544485973891013,0.13676511499487787,0.01561609116322471,-0.01723227001227895,-0.009490809210810358,-0.019209548050188263,0.10891089206489996,0.030333529018298555,-0.005749370455252811,0.6976907897685427,0.05020128300797577,0.05454636904986737,-0.12834157630288592,-0.02422528047359357,-0.042628174428596344,0.061550526917344806,-0.015864475332383776,0.017162734617568814,0.07168767658593656,-0.059666171702458526,-0.015955825519801015,0.1811488179909233,-0.17987561110536443,0.05616443604377708,0.06782586302861594,-0.08653540070764784,-0.3023092102314573,-0.02739847320490102,0.005238114057000809,-0.033461761716833516,0.037292231423255245,0.03803393592916571,-0.019637526225960655,0.4550050560461153,-0.0234609871445286,-0.061856368386900895,0.023847456727711103,0.11173974454643731,0.13999918565899894,-0.28274571816796523,0.002803201412848566,-0.045154538148147905,-0.022997462166705174,-0.1246575865488311,0.11354497354497362,-0.05396283171604091,-0.061856368386900895,-0.003556218627811636,-0.11917206851262516,-0.014719912190831463,0.1059949713617892,-0.0449949439538847,0.11102124376764069,0.1155636556591334,-0.02159358878689599,-0.0019965339403792415,-0.04668863264296533,-0.055232401656089086,0.2219593031712883,-0.06256456895156814,0.014068611907070427,0.10609759638312244,0.03553618488176832,0.00814549844100626,0.07195930317128829,0.01637210844986125,-0.17143817231984937,-0.022997462166705174,-0.011131912795696919,0.07920821759473501,0.15894534892282186,-0.01956591312956174,-0.021387362922403896,0.022571483153580707,0.010440238472330055,0.10457854487058336,0.01715718825776455,0.06998155842218373,-0.026520195708873373,0.022804432135291874,-0.01004298714775742,0.00241967970220075,-0.050904679442048795,-0.07012277981582082,0.033932824727189115,0.019661364146266513,0.035406736067671585,0.05616443604377708,-0.08653540070764784,0.006669667773820831,0.5059949713617893,-0.03144205737292938,0.02453923270785771,0.011739744546437336,-0.05781016524099192,0.00814549844100626,-0.035301200567897206,-0.028040696828711686,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
