,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Ashe,AurelionSol,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Corki,Diana,Draven,Ekko,Elise,Ezreal,Fiddlesticks,Fizz,Galio,Gragas,Graves,Hecarim,Heimerdinger,Irelia,Ivern,Janna,JarvanIV,Jhin,Jinx,Kaisa,Kalista,Karma,Karthus,Katarina,Kayle,Kayn,Khazix,Kindred,KogMaw,LeeSin,Leona,Lissandra,Lucian,Lulu,Lux,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Pantheon,Pyke,Quinn,Rammus,Rengar,Ryze,Sejuani,Shaco,Shen,Shyvana,Sivir,Sona,Soraka,Swain,Syndra,TahmKench,Taliyah,Talon,Taric,Thresh,Tristana,Trundle,TwistedFate,Twitch,Udyr,Varus,Vayne,Veigar,Velkoz,Vi,Vladimir,Volibear,Warwick,Xayah,Xerath,Yasuo,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Kassadin,Chogath,Jayce,Malphite,Teemo,Viktor,Darius,DrMundo,Garen,Illaoi,Jax,Kennen,Kled,Nasus,Ornn,Poppy,Renekton,Riven,Rumble,Singed,Sion,Skarner,Tryndamere,XinZhao,Yorick,Evelynn,Fiora,Gangplank,Gnar,Rakan,Urgot,RekSai,Leblanc,Nami
Gnar,-0.09729913100380572,0.13546338226151025,-0.14457185827653302,-0.28869742735150744,0.08270086899619428,-0.16729913100380572,0.15412944042476567,0.05366861093167813,0.08270086899619428,0.2969865832819086,-0.4172991310038057,0.2493675356628609,0.1243675356628609,0.5827008689961943,-0.03351534722002192,-0.13158484528952002,-0.16729913100380572,-0.1820050133567469,0.5827008689961943,0.05638507952251004,0.08270086899619428,-0.28869742735150744,-0.04543983452139366,0.2493675356628609,-0.4172991310038057,-0.04229913100380572,0.02270086899619428,-0.4172991310038057,-0.4172991310038057,0.14039317668850199,0.141524398407959,-0.4172991310038057,-0.4172991310038057,-0.13158484528952002,0.029870680316949005,0.03573954302934346,0.070042641148093,0.020200868996194277,-0.02841024211491683,-0.06015627386094857,0.011272297567622824,-0.25063246433713904,-0.2172991310038057,-0.4266980731686613,0.08270086899619428,0.008232783889811301,-0.4172991310038057,0.011643097170599692,0.2493675356628609,0.014730664154481043,0.08270086899619428,0.002055707705871712,0.13825642455174986,0.2493675356628609,-0.4172991310038057,0.12455108926051145,0.1980854843808097,0.1027008689961943,0.011272297567622824,0.2493675356628609,0.08270086899619428,0.5827008689961943,-0.08396579767047241,0.5827008689961943,0.04936753566286095,-0.0172991310038057,0.21906450535983063,0.09882990125425878,-0.4172991310038057,-0.16729913100380572,-0.1372991310038057,0.08270086899619428,-0.08396579767047241,-0.2172991310038057,-0.4172991310038057,0.028854715150040455,0.2493675356628609,0.2493675356628609,0.005777792073117349,-0.08396579767047241,0.08270086899619428,-0.1950769087815835,-0.0172991310038057,-0.4172991310038057,-0.16729913100380572,0.04655629068294126,0.08270086899619428,0.5827008689961943,0.027145313440638696,-0.4172991310038057,0.02592431221963748,-0.011358536944399755,0.034313772222000716,-0.04229913100380572,-0.4172991310038057,-0.11295130491684918,0.4715897578850831,0.08270086899619428,0.040613326908652214,-0.02841024211491683,0.057700868996194254,-0.2172991310038057,-0.4172991310038057,0.22555801185333718,-0.16729913100380572,0.18270086899619425,0.3327008689961943,0.45485481210038925,-0.2172991310038057,0.09621438250970776,0.16164823741724693,0.10121938751471277,0.06270086899619426,-0.0172991310038057,-0.05366276736744208,0.18270086899619425,0.04423933053465584,0.020200868996194277,-0.11729913100380573,0.04936753566286095,-0.05366276736744208,-0.16729913100380572,0.08270086899619428,0.43984372613905137,-0.08396579767047241,-0.0172991310038057,-0.0172991310038057,-0.0172991310038057,-0.4172991310038057,0.15412944042476567,-0.43885821287965376,-0.16729913100380572,,0.16537193479989326,-0.014224350150540105,0.20770086899619428,-0.07971014492753614,-0.05366276736744208,-0.45949883572616873,,
Gragas,0.03482434274928298,0.13546338226151025,-0.31491927679211135,-0.28869742735150744,0.48508072320788864,0.48508072320788864,0.23508072320788864,-0.10484733434606819,-0.5149192767921114,-0.5149192767921114,-0.014919276792111358,-0.26491927679211136,0.1850807232078886,-0.15751947411411682,-0.08341242747704286,0.121444359571525,0.08508072320788862,0.15174738987455527,-0.5149192767921114,-0.0008630518925130115,0.23508072320788864,-0.28869742735150744,-0.06211691691010546,0.15174738987455527,0.48508072320788864,0.48508072320788864,-0.014919276792111358,0.48508072320788864,-0.5149192767921114,-0.0334377953106299,-0.005828367701202319,0.48508072320788864,-0.014919276792111358,-0.22920499107782566,-0.06222910981623009,0.010220388012357917,-0.027550855739479796,-0.09982493716946983,-0.11491927679211134,0.05650929463646004,-0.062414554740433115,-0.5149192767921114,0.48508072320788864,-0.4266980731686613,-0.0861198004484846,-0.07047483234766694,-0.5149192767921114,0.48508072320788864,-0.31491927679211135,0.00542597598224126,-0.11491927679211134,0.023542261669427078,0.08508072320788862,0.15174738987455527,0.48508072320788864,-0.030474832347666903,-0.26491927679211136,0.05650929463646004,-0.11491927679211134,0.2850807232078887,-0.5149192767921114,-0.006517530360921953,0.48508072320788864,-0.5149192767921114,-0.014919276792111358,-0.014919276792111358,0.05650929463646004,0.05670375107928008,0.48508072320788864,0.23508072320788864,0.15174738987455527,-0.12061490032170305,0.08508072320788862,-0.014919276792111358,-0.5149192767921114,-0.07542883093223873,0.48508072320788864,-0.5149192767921114,-0.07229632597243923,-0.08396579767047241,-0.26491927679211136,0.05650929463646004,-0.5149192767921114,0.0717440262544966,0.03608129704067192,-0.014919276792111358,0.48508072320788864,0.0006327562836249689,0.008890247017412478,-0.04786311408588373,-0.08820917907224163,-0.0328679947408293,0.014492487913771002,-0.014919276792111358,-0.1303795209230192,-0.14825261012544472,0.48508072320788864,-0.5149192767921114,-0.03799619986903441,-0.1577764196492542,-0.006722555480635939,-0.10999269425173447,-0.5149192767921114,-0.014919276792111358,-0.18158594345877804,0.48508072320788864,0.48508072320788864,0.45485481210038925,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,-0.41346973869534687,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
Graves,0.03482434274928298,0.13546338226151025,0.05053954798619592,-0.28869742735150744,-0.022466425018262903,-0.07891149011510251,-0.020993113081524573,0.005085002531650451,0.011643097170599692,0.05053954798619592,-0.2155859302796534,0.5505395479861959,0.05053954798619592,-0.15751947411411682,0.1338728813195293,-0.4494604520138041,-0.0031974374443199116,-0.4494604520138041,-0.013637452376992876,0.3005395479861959,0.023906135274781137,-0.28869742735150744,0.25642190092737244,0.5505395479861959,-0.17820441724504238,0.05053954798619592,0.5505395479861959,0.3283173257639737,-0.019894320363534224,0.05053954798619592,0.5505395479861959,0.17573237901809977,0.5505395479861959,-0.057893628979806544,-0.09231759487094693,-0.11612711868047076,0.1060951035417515,0.05053954798619592,-0.4494604520138041,0.05053954798619592,0.5505395479861959,-0.03408865886658252,-0.4494604520138041,-0.4266980731686613,-0.0861198004484846,0.21720621465286255,-0.3915004251293366,0.011643097170599692,0.005231188187840297,0.07227867842097851,0.028817914936573596,0.05053954798619592,0.056859196385736,0.13877682218217952,-0.04701946883850153,-0.19946045201380408,-0.4494604520138041,-0.4494604520138041,-0.022522177155160916,-0.003181974073080518,0.5505395479861959,-0.006517530360921953,-0.4494604520138041,-0.4494604520138041,0.5505395479861959,0.05053954798619592,-0.4494604520138041,0.05670375107928008,-0.4494604520138041,0.5505395479861959,0.5505395479861959,-0.12061490032170305,-0.4494604520138041,-0.017191662899999793,-0.4494604520138041,0.1338728813195293,0.5505395479861959,-0.1553397454237181,-0.24946045201380407,-0.08396579767047241,-0.02019428255499578,0.02334063908159889,-0.006549675146464873,0.0717440262544966,0.03608129704067192,-0.2827937853471374,-0.4494604520138041,0.0006327562836249689,-0.4494604520138041,-0.04786311408588373,-0.2827937853471374,-0.0050160075693596595,0.21720621465286255,-0.4494604520138041,-0.4494604520138041,0.5505395479861959,0.03542956027499505,-0.08454902120012114,0.3838728813195293,0.056287145743647515,-0.04946045201380406,-0.10999269425173447,-0.12331636242588428,0.5505395479861959,-0.4494604520138041,0.05053954798619592,0.02250930781558469,0.45485481210038925,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,-0.4494604520138041,0.03182103587900861,-0.4494604520138041,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
Hecarim,0.03482434274928298,-0.5290104774015838,-0.5290104774015838,-0.28869742735150744,-0.5290104774015838,0.4709895225984162,-0.19567714406825049,-0.293716359754525,0.4709895225984162,-0.06104010766190382,-0.2155859302796534,0.03545262098012353,-0.0290104774015838,-0.15751947411411682,-0.16537411376522015,0.4709895225984162,-0.0031974374443199116,0.4709895225984162,-0.013637452376992876,-0.012881445143519299,0.13765618926508283,-0.28869742735150744,-0.09422786870593164,0.037644102864411944,-0.17820441724504238,0.020666852762351945,0.4709895225984162,0.009147192552549865,-0.16234381073491716,-0.0290104774015838,-0.5290104774015838,0.17573237901809977,0.07206408945215201,-0.057893628979806544,-0.11724577151923088,0.0334895225984162,-0.16293904883015525,-0.08456603295713938,-0.02841024211491683,-0.5290104774015838,0.4709895225984162,-0.0290104774015838,-0.015978846295910343,-0.4266980731686613,-0.0861198004484846,-0.5290104774015838,-0.3915004251293366,-0.5290104774015838,0.4709895225984162,-0.0290104774015838,0.4709895225984162,-0.0290104774015838,0.056859196385736,0.13877682218217952,-0.0290104774015838,0.05719641915014029,0.07098952259841618,0.040526494387153944,0.4709895225984162,0.4709895225984162,-0.01842421573766459,0.4709895225984162,-0.5290104774015838,0.4709895225984162,-0.5290104774015838,-0.5290104774015838,0.044698517864602105,0.05670375107928008,-0.06544705193723638,0.009126305907050714,-0.08516265108929275,-0.12061490032170305,0.4709895225984162,-0.0290104774015838,-0.10895615628390748,0.06189861350750714,0.2493675356628609,-0.1553397454237181,0.38765618926508283,-0.08396579767047241,-0.02019428255499578,0.4709895225984162,-0.006549675146464873,0.0717440262544966,0.03608129704067192,-0.10043904883015525,0.4709895225984162,0.4709895225984162,-0.16537411376522015,-0.04786311408588373,-0.07446502285612927,-0.10043904883015525,0.4709895225984162,-0.5290104774015838,-0.1303795209230192,-0.0290104774015838,0.03542956027499505,-0.08454902120012114,-0.10476805315915955,-0.12901047740158378,-0.1540104774015838,-0.10999269425173447,-0.12331636242588428,0.4709895225984162,-0.5290104774015838,0.014995384306841941,-0.5290104774015838,0.45485481210038925,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,-0.41346973869534687,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
Heimerdinger,0.03482434274928298,0.13546338226151025,-0.2331297899287762,-0.28869742735150744,0.05108073638701327,0.2010807363870133,0.2010807363870133,0.16320194850822545,-0.5489192636129867,-0.3489192636129867,-0.2155859302796534,-0.04891926361298671,-0.04891926361298671,-0.15751947411411682,-0.008378723072446137,0.1089754732291186,0.4510807363870133,-0.2155859302796534,-0.5489192636129867,-0.07891926361298673,0.4510807363870133,-0.28869742735150744,-0.10593680747263584,0.05108073638701327,-0.2155859302796534,0.020666852762351945,-0.16430387899760207,0.4510807363870133,-0.2155859302796534,-0.12426172936641139,0.025154810461087362,0.4510807363870133,0.07206408945215201,-0.04891926361298671,-0.021281072658212885,-0.063204977898701,-0.03905084256035518,-0.16182248941943833,0.4510807363870133,0.25108073638701334,0.11774740305367992,0.25108073638701334,-0.5489192636129867,-0.4266980731686613,-0.5489192636129867,-0.10447481916854229,-0.3915004251293366,0.011643097170599692,-0.04891926361298671,0.01847885550927031,0.2010807363870133,0.236795022101299,0.11774740305367992,0.02250930781558469,-0.2155859302796534,-0.011284855010836203,0.10325464943049156,0.05108073638701327,0.11774740305367992,0.25108073638701334,-0.263204977898701,0.11774740305367992,-0.2155859302796534,0.02250930781558469,-0.04891926361298671,-0.04891926361298671,-0.1739192636129867,0.05670375107928008,-0.04891926361298671,0.07608073638701329,0.03441406972034666,0.4510807363870133,-0.04891926361298671,0.11774740305367992,-0.3489192636129867,0.09624202670959392,0.4510807363870133,0.4510807363870133,-0.037808152501875636,0.4510807363870133,-0.04891926361298671,-0.5489192636129867,0.1653664506727276,0.0717440262544966,0.03608129704067192,-0.04317213717620505,-0.04891926361298671,0.0006327562836249689,0.10325464943049156,0.4510807363870133,-0.1346335493272724,-0.11141926361298671,0.0939378792441562,-0.015585930279653382,-0.3489192636129867,-0.0005321668387932021,0.25108073638701334,-0.04891926361298671,-0.037970358503497614,-0.4378081525018756,-0.14351385820758128,-0.5489192636129867,-0.12331636242588428,-0.10447481916854229,-0.263204977898701,0.4510807363870133,0.02250930781558469,0.4510807363870133,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,-0.41346973869534687,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
Illaoi,-0.07641233935284064,0.13546338226151025,0.0069209939804926734,-0.4930790060195073,0.1735876606471593,0.22120670826620698,0.062476549536048254,0.037690224749723444,-0.159745672686174,-0.24307900601950733,-0.06450757744807878,0.1735876606471593,0.07834956540906407,0.5069209939804926,-0.030313048572698842,-0.159745672686174,0.3069209939804927,0.04538253244203111,0.34025432731382604,0.07213838528484046,0.13192099398049267,-0.28869742735150744,-0.04424179671718176,0.09025432731382604,0.5069209939804926,0.13192099398049267,0.1569209939804927,0.0069209939804926734,-0.24307900601950733,0.04692099398049271,-0.0448031439505418,-0.4930790060195073,0.5069209939804926,-0.0930790060195073,-0.02232691688301708,-0.010936148876650176,-0.002039579496209809,-0.0037173038918477674,-0.0930790060195073,0.1735876606471593,-0.4930790060195073,0.0069209939804926734,0.1735876606471593,-0.4266980731686613,-0.4930790060195073,0.024162373290837535,0.1735876606471593,0.5069209939804926,-0.159745672686174,-0.00685853357856242,-0.2930790060195073,0.12596861302811174,-0.159745672686174,-0.24307900601950733,-0.026412339352840652,0.011822954764806382,-0.18873117993255079,0.13192099398049267,0.0069209939804926734,0.0069209939804926734,-0.4930790060195073,0.1735876606471593,0.0069209939804926734,-0.2930790060195073,-0.2930790060195073,0.10692099398049265,0.05237553943503809,0.09312789053221676,-0.4930790060195073,-0.19307900601950734,-0.026412339352840652,0.5069209939804926,-0.24307900601950733,-0.03154054448104576,0.0069209939804926734,-0.0758128189691476,0.3819209939804927,-0.4930790060195073,0.026151763211261947,0.5069209939804926,0.1735876606471593,-0.06450757744807878,0.062476549536048254,0.5069209939804926,0.5069209939804926,0.013331250390749061,-0.4930790060195073,-0.24307900601950733,0.04455540258264318,-0.04786311408588373,0.04350635983415124,-0.04278660835868864,0.09312789053221676,-0.053079006019507324,-0.4930790060195073,0.07213838528484046,-0.159745672686174,0.0069209939804926734,-0.018193161270648905,0.10692099398049265,-0.050456055199835204,-0.20736472030522163,0.1735876606471593,0.08384407090356955,0.3958098828693815,-0.24307900601950733,0.24025432731382595,0.5069209939804926,-0.159745672686174,-0.10177465819342035,-0.10022186316236448,0.18259666965616833,0.2569209939804927,-0.0172991310038057,0.12230560936510809,0.08384407090356955,0.12761064915290649,0.09025432731382604,0.05237553943503809,-0.19307900601950734,-0.159745672686174,0.03977268783010762,-0.2930790060195073,-0.042093922153666224,-0.04863456157506291,0.07834956540906407,-0.3502218631623645,0.00939108301843311,-0.41346973869534687,-0.3819678949083962,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
Irelia,0.03482434274928298,-0.48209142230843605,0.08933714912013535,-0.28869742735150744,0.517908577691564,-0.3392342794512932,0.1542722140552003,-0.0233455477209773,0.11790857769156393,0.18457524435823058,0.017908577691563954,0.26790857769156395,0.14290857769156395,-0.48209142230843605,-0.06132639498603165,0.030103699642783477,0.23219429197727826,-0.48209142230843605,0.14290857769156395,0.015771825554811825,0.18457524435823058,-0.48209142230843605,-0.020929770803887415,-0.35709142230843605,-0.48209142230843605,0.517908577691564,0.20540857769156395,0.017908577691563954,0.517908577691564,0.12354238050846533,0.25864931843230465,-0.48209142230843605,0.07206408945215201,0.08933714912013535,0.0026074918080496445,-0.002091422308436064,0.005738192296026401,0.044694291977278255,0.37505143483442105,0.06336312314610937,-0.23209142230843605,-0.23209142230843605,-0.14875808897510273,-0.4266980731686613,-0.0861198004484846,-0.037646977863991626,-0.48209142230843605,0.017908577691563954,0.017908577691563954,0.0075351337081614456,0.18457524435823058,-0.015424755641769372,0.26790857769156395,0.06336312314610937,0.11790857769156393,0.06673670269156395,0.18457524435823058,-0.05784899806601179,-0.19637713659415035,-0.14875808897510273,-0.10709142230843605,-0.006517530360921953,-0.08209142230843602,-0.20936414958116334,0.1542722140552003,-0.1291502458378478,-0.044591422308436046,0.05670375107928008,-0.48209142230843605,0.08312596899591174,-0.07468401490102866,-0.48209142230843605,0.017908577691563954,-0.1184550586720724,0.517908577691564,0.029272214055200307,0.517908577691564,0.517908577691564,0.02469590800830601,-0.48209142230843605,0.517908577691564,0.23219429197727826,0.11790857769156393,-0.48209142230843605,-0.48209142230843605,-0.001535866752880477,0.017908577691563954,0.517908577691564,0.025297740253140355,-0.48209142230843605,-0.001230178289297279,-0.006611678171975499,0.04171810150108779,-0.015424755641769372,-0.1303795209230192,0.04171810150108779,0.517908577691564,0.26790857769156395,0.002757062540048816,0.12901968880267511,0.020446648757553754,-0.14875808897510273,-0.3154247556417694,0.20211910400735345,-0.20936414958116334,0.517908577691564,-0.19637713659415035,-0.48209142230843605,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,-0.41346973869534687,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
Ivern,0.03482434274928298,0.13546338226151025,-0.09428251401685928,0.6173611111111111,-0.022466425018262903,-0.07891149011510251,-0.38263888888888886,0.21736111111111112,0.011643097170599692,-0.06104010766190382,-0.2155859302796534,0.03545262098012353,0.042777099312484884,-0.15751947411411682,0.28402777777777777,-0.38263888888888886,-0.0031974374443199116,-0.021336706092007024,-0.013637452376992876,-0.04930555555555555,0.023906135274781137,-0.28869742735150744,-0.18263888888888885,0.037644102864411944,-0.17820441724504238,-0.38263888888888886,0.0194720606986431,0.009147192552549865,-0.019894320363534224,-0.38263888888888886,0.021720044742366745,-0.08263888888888887,0.07206408945215201,-0.057893628979806544,0.3173611111111111,0.11736111111111114,-0.16041666666666665,0.6173611111111111,-0.02841024211491683,-0.38263888888888886,0.6173611111111111,-0.03408865886658252,-0.015978846295910343,-0.4266980731686613,-0.0861198004484846,0.038946617754114454,-0.3915004251293366,0.011643097170599692,0.005231188187840297,-0.04930555555555555,-0.38263888888888886,0.11736111111111114,0.056859196385736,0.13877682218217952,0.6173611111111111,-0.38263888888888886,0.06423396952759924,-0.38263888888888886,-0.022522177155160916,-0.003181974073080518,-0.01842421573766459,-0.006517530360921953,-0.38263888888888886,-0.006549675146464873,0.11736111111111114,0.03935965279211104,0.044698517864602105,0.05670375107928008,-0.06544705193723638,-0.13263888888888886,-0.38263888888888886,-0.12061490032170305,0.11736111111111114,-0.017191662899999793,-0.10895615628390748,-0.38263888888888886,0.2493675356628609,-0.1553397454237181,0.02149515008962294,-0.08396579767047241,-0.02019428255499578,-0.38263888888888886,-0.006549675146464873,0.0717440262544966,0.03608129704067192,0.11736111111111114,-0.057446308938433166,0.0006327562836249689,-0.18263888888888885,-0.04786311408588373,-0.04930555555555555,-0.04930555555555555,0.6173611111111111,0.04233449467419714,-0.1303795209230192,-0.38263888888888886,-0.38263888888888886,-0.08454902120012114,-0.04930555555555555,0.056287145743647515,0.6173611111111111,-0.10999269425173447,-0.12331636242588428,0.6173611111111111,-0.01977006251037261,0.014995384306841941,0.02250930781558469,0.45485481210038925,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,0.6173611111111111,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
Janna,0.03482434274928298,0.13546338226151025,-0.09428251401685928,-0.28869742735150744,0.41648351648351656,0.41648351648351656,-0.020993113081524573,0.41648351648351656,0.011643097170599692,-0.06104010766190382,-0.2155859302796534,0.41648351648351656,0.042777099312484884,-0.15751947411411682,-0.08351648351648344,0.021611173805999806,-0.0031974374443199116,-0.5835164835164834,-0.013637452376992876,-0.08351648351648344,0.023906135274781137,-0.28869742735150744,0.016483516483516536,0.41648351648351656,-0.17820441724504238,0.020666852762351945,0.41648351648351656,0.009147192552549865,-0.019894320363534224,0.05059975764305541,0.021720044742366745,0.17573237901809977,-0.4168498168498168,-0.057893628979806544,0.41648351648351656,-0.08351648351648344,-0.5835164835164834,-0.2501831501831501,0.41648351648351656,-0.5835164835164834,-0.062414554740433115,0.41648351648351656,-0.015978846295910343,-0.4266980731686613,-0.0861198004484846,-0.5835164835164834,-0.3915004251293366,0.011643097170599692,0.005231188187840297,-0.08351648351648344,0.028817914936573596,0.049800659257160984,0.056859196385736,0.41648351648351656,-0.5835164835164834,-0.08351648351648344,0.08315018315018319,0.040526494387153944,-0.5835164835164834,-0.2501831501831501,-0.01842421573766459,-0.006517530360921953,-0.08187055903382681,-0.006549675146464873,0.41648351648351656,0.03935965279211104,0.044698517864602105,0.05670375107928008,-0.06544705193723638,0.009126305907050714,-0.08516265108929275,-0.12061490032170305,-0.04514518789961075,-0.017191662899999793,-0.5835164835164834,0.27362637362637365,-0.5835164835164834,-0.1553397454237181,0.02149515008962294,-0.08396579767047241,-0.02019428255499578,0.02334063908159889,-0.006549675146464873,0.0717440262544966,0.41648351648351656,-0.08351648351648344,-0.057446308938433166,0.0006327562836249689,0.41648351648351656,-0.04786311408588373,0.2164835164835166,-0.08351648351648344,0.41648351648351656,0.04233449467419714,-0.1303795209230192,-0.002978497685136472,0.03542956027499505,-0.08454902120012114,-0.08351648351648344,0.056287145743647515,0.007435712189663157,-0.10999269425173447,-0.12331636242588428,0.11691542601037508,-0.01977006251037261,0.014995384306841941,0.02250930781558469,0.45485481210038925,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,0.41648351648351656,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.5835164835164834,-0.021397929526185827,-0.45949883572616873,,
JarvanIV,0.03482434274928298,0.13546338226151025,0.2086288878137652,-0.28869742735150744,-0.022466425018262903,-0.04137111218623479,-0.20803777885290148,0.07767650686138428,0.011643097170599692,0.4586288878137652,-0.04137111218623479,0.4586288878137652,0.058628887813765185,-0.15751947411411682,-0.04137111218623479,-0.2556568264719491,-0.20803777885290148,0.058628887813765185,-0.013637452376992876,-0.014098384913507567,-0.14137111218623477,0.12529555448043184,-0.04778136859649118,-0.5413711121862348,0.4586288878137652,0.020666852762351945,-0.20803777885290148,-0.5413711121862348,-0.019894320363534224,-0.10387111218623479,-0.2413711121862348,0.17573237901809977,0.07206408945215201,-0.04137111218623479,-0.04137111218623479,-0.1872044455195681,-0.06596127612066105,0.09499252417740156,-0.02841024211491683,0.030057459242336604,0.4586288878137652,0.12529555448043184,-0.04137111218623479,-0.4266980731686613,-0.0861198004484846,-0.04137111218623479,-0.20803777885290148,-0.5413711121862348,0.4586288878137652,-0.07593332416780163,0.4586288878137652,-0.04137111218623479,0.056859196385736,-0.2913711121862348,-0.04137111218623479,-0.10259560198215317,-0.3413711121862348,-0.5413711121862348,-0.5413711121862348,-0.5413711121862348,-0.01842421573766459,-0.006517530360921953,-0.5413711121862348,-0.006549675146464873,-0.04137111218623479,-0.2556568264719491,0.2086288878137652,0.05670375107928008,-0.06544705193723638,0.4586288878137652,0.3157717449566223,0.4586288878137652,-0.04137111218623479,-0.20803777885290148,-0.10895615628390748,0.030057459242336604,0.4586288878137652,-0.1553397454237181,-0.02412973287588993,0.4586288878137652,-0.02019428255499578,0.12529555448043184,0.4586288878137652,0.0717440262544966,0.4586288878137652,-0.12627677256359326,-0.057446308938433166,0.0006327562836249689,0.010353025744799682,-0.04786311408588373,-0.13893208779599087,-0.15565682647194906,-0.11279968361480625,0.058628887813765185,0.4586288878137652,0.12529555448043184,-0.04137111218623479,-0.08454902120012114,-0.10979216481781373,0.12529555448043184,0.00029555448043183663,-0.5413711121862348,-0.5413711121862348,-0.04137111218623479,0.12529555448043184,0.4586288878137652,0.4586288878137652,0.4586288878137652,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,-0.41346973869534687,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
