,Aatrox,Akali,Alistar,Amumu,Annie,AurelionSol,Azir,Bard,Blitzcrank,Brand,Braum,Camille,Cassiopeia,Chogath,Corki,Diana,DrMundo,Fiddlesticks,Galio,Garen,Gragas,Graves,Heimerdinger,Illaoi,Irelia,Janna,JarvanIV,Jax,Jayce,Karma,Karthus,Katarina,Kayle,Kennen,Kindred,KogMaw,Leona,Lissandra,Lulu,Lux,Malphite,Malzahar,Maokai,MasterYi,MonkeyKing,Mordekaiser,Morgana,Nami,Nasus,Nautilus,Nocturne,Nunu,Olaf,Ornn,Pantheon,Poppy,Pyke,Quinn,Rakan,Rammus,Rengar,Riven,Rumble,Ryze,Shaco,Shen,Sion,Sona,Soraka,Syndra,TahmKench,Taliyah,Taric,Teemo,Thresh,Trundle,Tryndamere,Veigar,Velkoz,Viktor,Vladimir,Volibear,Warwick,Xerath,Yasuo,Ziggs,Zilean,Zyra,Ahri,Anivia,Kayn,Orianna,Talon,Zed,Zoe,Ekko,Fizz,Ivern,Kled,Nidalee,Shyvana,Vi,LeeSin,Singed,Ashe,Darius,Elise,Hecarim,Kassadin,Sejuani,Skarner,Swain,TwistedFate,Twitch,Udyr,Zac,Caitlyn,Kalista,Khazix,MissFortune,Urgot,Varus,Vayne,Renekton,Draven,Ezreal,Jinx,Sivir,Tristana,Evelynn,Gangplank,XinZhao,Yorick,Fiora,Gnar,Jhin,Lucian,Xayah,Kaisa,Leblanc,RekSai
Aatrox,0.04382590309433987,0.23879445655345932,0.16657223433123713,0.07212778988679269,0.1971277898867927,-0.4278722101132073,-0.4278722101132073,0.1175823353413381,0.10546112322012602,-0.004795287036284235,-0.07652085876185594,0.37212778988679274,-0.4278722101132073,-0.4278722101132073,0.07212778988679269,-0.4278722101132073,0.07212778988679269,0.035285684623634794,0.07212778988679269,0.07212778988679269,0.12385192781782717,0.07212778988679269,-0.1778722101132073,-0.4278722101132073,-0.04325682549782267,0.1875124052714081,-0.4278722101132073,0.07212778988679269,0.07212778988679269,0.15546112322012606,0.07212778988679269,0.5721277898867927,-0.4278722101132073,0.07212778988679269,0.5721277898867927,-0.2278722101132073,0.09135855911756197,-0.4278722101132073,0.07212778988679269,0.09064630840531118,0.23879445655345932,0.23879445655345932,0.1971277898867927,0.07212778988679269,0.07212778988679269,0.07212778988679269,0.14054884251837163,-0.011205543446540622,0.07212778988679269,0.0443500121090149,0.5721277898867927,-0.4278722101132073,-0.4278722101132073,0.5721277898867927,-0.2278722101132073,0.07212778988679269,0.048031404344623996,0.23879445655345932,0.06455203231103512,-0.4278722101132073,0.5721277898867927,-0.4278722101132073,-0.4278722101132073,-0.4278722101132073,-0.4278722101132073,-0.03442958716238764,0.5721277898867927,0.09212778988679271,0.08494830270730547,-0.4278722101132073,0.17677895267749033,-0.027872210113207285,-0.1778722101132073,0.07212778988679269,0.11677064702964979,0.5721277898867927,-0.4278722101132073,0.20849142625042905,0.10546112322012602,-0.09453887677987399,-0.05287221011320731,0.07212778988679269,-0.4278722101132073,0.03879445655345937,0.10546112322012602,-0.1421579243989216,-0.05750183974283696,0.1175823353413381,-0.06670658133718521,-0.060584061268847106,-0.06642601974264092,0.014462420110081753,-0.14497375798988207,0.022717528043639967,-0.03603558076452948,-0.024611157407682188,-0.07719769044088648,-0.3279563030355413,0.04656094587294107,0.02375569117336429,0.02375569117336429,0.028003678247089048,0.04319655203741815,-0.23206891507963773,0.07852530212084863,0.038531383985350276,0.047497718453209936,-0.1527690561750471,-0.4417065813371852,-0.09468001666791093,-0.030754152232233767,0.03328982845053813,-0.1583403362417106,-0.08683326238859124,-0.3607040364063575,-0.017951233775264974,-0.007478037822039235,-0.0014564684133717976,-0.4348599656692147,0.03423514677002859,-0.17273153386039447,0.040213399965303764,-0.021482852296269977,-0.3964226486614545,-0.004206581337185211,-0.05937696622548749,0.10531998333208908,0.05568722828440337,-0.11450870936185897,,-0.1933980213089802,0.5179310849203622,-0.4352867882777934,,0.047497718453209936,0.05039694472023146,-0.0216708525601384,-0.006102389508380435,0.05829341866281479,,-0.3857988595112358
Ahri,0.01927602119048416,-0.06955428294695387,-0.0762987012987012,-0.0762987012987012,-0.0762987012987012,-0.1346091911049924,-0.14709338280766848,0.09036796536796543,-0.0762987012987012,0.03545070340419565,-0.010186274492840652,0.049144508383078406,-0.11558249109869248,-0.03179986438219129,-0.0762987012987012,-0.12455578421595243,0.022717528043639967,-0.5762987012987012,-0.5762987012987012,0.047497718453209936,0.4237012987012988,0.03360117649339181,-0.01087961833264628,0.05483968127703809,-0.019820655534941167,0.09036796536796543,-0.09895477706565822,-0.013764229632163144,-0.010583525306822716,-0.5762987012987012,0.027705388194153135,-0.5762987012987012,-0.0762987012987012,0.024960085329481463,0.005735683176358253,0.4237012987012988,0.4237012987012988,-0.0011582499769654253,-0.0762987012987012,0.09036796536796543,0.4237012987012988,-0.0010916093464226895,-0.5762987012987012,0.4237012987012988,-0.5762987012987012,-0.03911201575485737,0.4237012987012988,-0.0762987012987012,0.043014551219280106,-0.5762987012987012,-0.192022968794098,-0.07787905206223183,0.0362289018913457,-0.07728247195636001,0.0026388610708742433,-0.02402197425760952,0.1737012987012988,0.0017559497153277204,0.4237012987012988,-0.12895953236552327,0.4237012987012988,-0.10679561458023124,0.4237012987012988,-0.16348345868569628,-0.09734380059839248,0.027546902552144696,0.03492612425843672,-0.5762987012987012,0.024762810612338315,-0.07361646348160159,-0.022265727105017452,-0.02621399716457984,0.017811912924519502,0.02381066004212512,0.4237012987012988,-0.009911913317904253,-0.010583525306822716,0.4237012987012988,0.4237012987012988,0.020668289309929255,0.022938319555566217,0.027057119009854025,-0.11997901631446176,-0.5762987012987012,-0.0762987012987012,0.4237012987012988,0.4237012987012988,-0.5762987012987012,0.030844155844155896,-0.5762987012987012,-0.0762987012987012,-0.5762987012987012,0.4237012987012988,0.4237012987012988,0.4237012987012988,-0.024611157407682188,-0.07719769044088648,-0.3279563030355413,0.04656094587294107,0.02375569117336429,0.02375569117336429,0.028003678247089048,0.04319655203741815,-0.23206891507963773,0.07852530212084863,0.038531383985350276,0.047497718453209936,-0.1527690561750471,-0.4417065813371852,-0.09468001666791093,-0.030754152232233767,0.03328982845053813,-0.1583403362417106,-0.08683326238859124,-0.3607040364063575,-0.017951233775264974,-0.007478037822039235,-0.0014564684133717976,-0.4348599656692147,0.03423514677002859,-0.17273153386039447,0.040213399965303764,-0.021482852296269977,-0.3964226486614545,-0.004206581337185211,-0.05937696622548749,0.10531998333208908,0.05568722828440337,-0.11450870936185897,,-0.1933980213089802,0.5179310849203622,-0.4352867882777934,,0.047497718453209936,0.05039694472023146,-0.0216708525601384,-0.006102389508380435,0.05829341866281479,,-0.3857988595112358
Akali,-0.3279563030355413,-0.03462296970220796,0.14823417315493487,0.07204369696445873,-0.3279563030355413,-0.3279563030355413,0.005377030297792018,0.08871036363112539,0.11322016755269398,0.23204369696445876,0.07204369696445873,0.6720436969644588,-0.3279563030355413,-0.3279563030355413,0.005377030297792018,-0.3279563030355413,0.005377030297792018,0.12365660019026514,-0.3279563030355413,-0.3279563030355413,-0.05209423407002406,0.03360117649339181,0.1720436969644587,-0.3279563030355413,0.1720436969644587,0.1881727292225232,-0.0779563030355413,-0.3279563030355413,-0.010583525306822716,-0.027956303035541308,-0.10573408081331909,-0.16429271719409155,-0.3279563030355413,0.024960085329481463,0.005735683176358253,0.2720436969644587,0.07945110437186609,0.6720436969644588,-0.14613812121735947,0.2069274178946912,0.6720436969644588,-0.3279563030355413,-0.14613812121735947,-0.12795630303554129,0.10061512553588725,0.2434722683930301,0.2553770302977921,0.03568006060082235,0.043014551219280106,0.12658915150991323,-0.192022968794098,0.07204369696445873,-0.3279563030355413,-0.3279563030355413,0.1720436969644587,-0.3279563030355413,0.18969075578798816,0.0017559497153277204,0.09204369696445869,-0.12895953236552327,-0.3279563030355413,0.6720436969644588,-0.05037230724787778,-0.16348345868569628,-0.09734380059839248,0.13037703029779202,0.03492612425843672,0.3562542232802482,0.07204369696445873,-0.3279563030355413,0.2602789910821058,-0.02621399716457984,0.2720436969644587,0.1720436969644587,0.18081562678902013,-0.3279563030355413,0.1720436969644587,0.0609325858533476,0.20145546167034106,-0.3279563030355413,0.022938319555566217,0.005377030297792018,0.005377030297792018,0.05665908157984334,-0.0422420173212556,0.005377030297792018,0.11648814140890312,-0.24462296970220798,-0.06670658133718521,-0.3279563030355413,-0.3279563030355413,0.1720436969644587,0.1720436969644587,-0.3279563030355413,0.6720436969644588,0.33871036363112533,-0.3279563030355413,-0.3279563030355413,0.1720436969644587,-0.3279563030355413,0.005377030297792018,-0.3279563030355413,0.04319655203741815,-0.23206891507963773,0.07852530212084863,0.038531383985350276,0.047497718453209936,-0.1527690561750471,-0.4417065813371852,-0.09468001666791093,-0.030754152232233767,0.03328982845053813,-0.1583403362417106,-0.08683326238859124,-0.3607040364063575,-0.017951233775264974,-0.007478037822039235,-0.0014564684133717976,-0.4348599656692147,0.03423514677002859,-0.17273153386039447,0.040213399965303764,-0.021482852296269977,-0.3964226486614545,-0.004206581337185211,-0.05937696622548749,0.10531998333208908,0.05568722828440337,-0.11450870936185897,,-0.1933980213089802,0.5179310849203622,-0.4352867882777934,,0.047497718453209936,0.05039694472023146,-0.0216708525601384,-0.006102389508380435,0.05829341866281479,,-0.3857988595112358
Alistar,0.01927602119048416,-0.06955428294695387,-0.5810288432946774,0.015355433025339454,-0.005975719887374442,-0.1346091911049924,-0.14709338280766848,-0.00011246410115808847,-0.01115975995189277,0.03545070340419565,-0.010186274492840652,0.049144508383078406,-0.11558249109869248,-0.03179986438219129,-0.12325100859485064,-0.12455578421595243,0.022717528043639967,0.029467929932440518,0.024326526240989216,0.047497718453209936,0.007720978705418574,0.03360117649339181,-0.01087961833264628,0.05483968127703809,-0.019820655534941167,0.05292995030901915,-0.09895477706565822,-0.013764229632163144,-0.010583525306822716,0.0015816177391591358,0.027705388194153135,-0.16429271719409155,-0.04164971363760789,0.024960085329481463,0.005735683176358253,0.04954449350023363,0.013527525202232313,-0.0011582499769654253,-0.0035413296981263442,0.05050976664598106,0.012758196802556548,-0.0010916093464226895,0.10814200715570588,-0.02273153386039445,0.0008759060227564452,-0.03911201575485737,0.03640666222348238,0.16205768658935457,0.043014551219280106,0.0017714442304005984,-0.192022968794098,-0.07787905206223183,0.0362289018913457,-0.07728247195636001,0.0026388610708742433,-0.02402197425760952,0.026307873367409335,0.0017559497153277204,0.4189711567053226,-0.12895953236552327,-0.005809145439749308,-0.10679561458023124,-0.05037230724787778,-0.16348345868569628,-0.09734380059839248,0.027546902552144696,0.03492612425843672,0.15730675789149048,0.024762810612338315,-0.07361646348160159,-0.022265727105017452,-0.02621399716457984,0.017811912924519502,0.02381066004212512,0.023169635318860765,-0.009911913317904253,-0.010583525306822716,0.03450063704632933,0.043735571720076305,0.020668289309929255,0.022938319555566217,0.027057119009854025,-0.11997901631446176,0.03807072377559781,0.0126310551820773,0.08979579392412729,0.012859760983174928,0.03543454664921711,-0.06670658133718521,-0.060584061268847106,-0.06642601974264092,0.014462420110081753,-0.14497375798988207,0.022717528043639967,-0.03603558076452948,-0.024611157407682188,-0.07719769044088648,-0.3279563030355413,0.04656094587294107,0.02375569117336429,0.02375569117336429,0.028003678247089048,0.04319655203741815,-0.23206891507963773,0.07852530212084863,0.038531383985350276,0.047497718453209936,-0.1527690561750471,-0.4417065813371852,-0.09468001666791093,-0.030754152232233767,0.03328982845053813,-0.1583403362417106,-0.08683326238859124,-0.3607040364063575,-0.017951233775264974,-0.007478037822039235,-0.0014564684133717976,-0.4348599656692147,0.03423514677002859,-0.17273153386039447,0.040213399965303764,-0.021482852296269977,-0.3964226486614545,-0.004206581337185211,-0.05937696622548749,0.10531998333208908,0.05568722828440337,-0.11450870936185897,,-0.1933980213089802,0.5179310849203622,-0.4352867882777934,,0.047497718453209936,0.05039694472023146,-0.0216708525601384,-0.006102389508380435,0.05829341866281479,,-0.3857988595112358
Amumu,0.01927602119048416,-0.06955428294695387,-0.25304109729586144,-0.13347587990455712,-0.005975719887374442,-0.1346091911049924,-0.14709338280766848,-0.0501425465712238,-0.008475879904557143,0.25938126295258573,0.048342301913624625,0.049144508383078406,-0.11558249109869248,-0.03179986438219129,-0.12325100859485064,-0.12455578421595243,0.022717528043639967,-0.17294956411508347,0.024326526240989216,0.047497718453209936,0.007720978705418574,0.03360117649339181,-0.01087961833264628,0.05483968127703809,-0.019820655534941167,0.0808098343811571,-0.09895477706565822,-0.013764229632163144,-0.010583525306822716,-0.13347587990455712,0.027705388194153135,-0.16429271719409155,0.6165241200954428,0.024960085329481463,0.005735683176358253,0.04954449350023363,-0.3834758799045571,-0.0011582499769654253,-0.13347587990455712,0.06652412009544292,0.012758196802556548,-0.0010916093464226895,0.3486669772383,-0.02273153386039445,0.0008759060227564452,-0.03911201575485737,0.0186980331389211,-0.08660087990455714,0.043014551219280106,-0.21680921323789049,-0.192022968794098,-0.07787905206223183,0.0362289018913457,-0.07728247195636001,0.0026388610708742433,-0.02402197425760952,-0.04319810212677938,0.0017559497153277204,0.033190786762109514,-0.12895953236552327,-0.005809145439749308,-0.10679561458023124,-0.05037230724787778,-0.16348345868569628,-0.09734380059839248,0.30402412009544283,0.03492612425843672,-0.09776159419027146,-0.05655280298148019,-0.07361646348160159,0.0808098343811571,-0.02621399716457984,0.40819078676210957,0.02381066004212512,-0.18208699101566825,-0.009911913317904253,-0.010583525306822716,0.03450063704632933,-0.008475879904557143,0.020668289309929255,0.022938319555566217,0.027057119009854025,-0.11997901631446176,-0.2488604952891725,0.0126310551820773,0.08979579392412729,-0.07097587990455713,0.014672268243590969,-0.06670658133718521,-0.060584061268847106,-0.06642601974264092,0.014462420110081753,-0.14497375798988207,0.022717528043639967,-0.03603558076452948,-0.024611157407682188,-0.07719769044088648,-0.3279563030355413,0.04656094587294107,0.02375569117336429,0.02375569117336429,0.028003678247089048,0.04319655203741815,-0.23206891507963773,0.07852530212084863,0.038531383985350276,0.047497718453209936,-0.1527690561750471,-0.4417065813371852,-0.09468001666791093,-0.030754152232233767,0.03328982845053813,-0.1583403362417106,-0.08683326238859124,-0.3607040364063575,-0.017951233775264974,-0.007478037822039235,-0.0014564684133717976,-0.4348599656692147,0.03423514677002859,-0.17273153386039447,0.040213399965303764,-0.021482852296269977,-0.3964226486614545,-0.004206581337185211,-0.05937696622548749,0.10531998333208908,0.05568722828440337,-0.11450870936185897,,-0.1933980213089802,0.5179310849203622,-0.4352867882777934,,0.047497718453209936,0.05039694472023146,-0.0216708525601384,-0.006102389508380435,0.05829341866281479,,-0.3857988595112358
Anivia,0.01927602119048416,-0.17006203890006694,0.017437961099933064,-0.17006203890006694,0.07993796109993306,-0.1346091911049924,-0.14709338280766848,-0.17006203890006694,-0.17006203890006694,-0.08672870556673362,0.07993796109993306,0.049144508383078406,-0.42006203890006694,-0.03179986438219129,0.5799379610999331,0.5799379610999331,0.022717528043639967,0.07993796109993306,0.024326526240989216,0.047497718453209936,-0.17006203890006694,0.03360117649339181,0.07993796109993306,0.05483968127703809,-0.42006203890006694,0.034483415645387594,0.5799379610999331,0.2466046277665997,0.5799379610999331,-0.42006203890006694,-0.42006203890006694,0.5799379610999331,-0.42006203890006694,0.024960085329481463,0.5799379610999331,-0.42006203890006694,-0.08672870556673362,-0.0011582499769654253,-0.22006203890006693,0.2466046277665997,0.3799379610999331,-0.42006203890006694,-0.42006203890006694,-0.02273153386039445,0.07993796109993306,0.5799379610999331,0.11327129443326639,-0.42006203890006694,0.043014551219280106,-0.020062038900066914,-0.192022968794098,-0.07787905206223183,-0.42006203890006694,-0.07728247195636001,0.07993796109993306,-0.020062038900066914,0.279937961099933,-0.17006203890006694,-0.32915294799097605,0.07993796109993306,0.5799379610999331,-0.10679561458023124,-0.05037230724787778,0.5799379610999331,-0.09734380059839248,-0.42006203890006694,0.5799379610999331,-0.08672870556673362,-0.08672870556673362,-0.07361646348160159,-0.08672870556673362,-0.02621399716457984,-0.08672870556673362,-0.42006203890006694,-0.045062038900066936,-0.009911913317904253,-0.010583525306822716,0.2466046277665997,-0.08672870556673362,-0.42006203890006694,0.2466046277665997,-0.42006203890006694,-0.11997901631446176,-0.17006203890006694,-0.08672870556673362,0.008509389671361611,0.3799379610999331,0.2466046277665997,-0.06670658133718521,0.034483415645387594,-0.06642601974264092,0.07993796109993306,0.5799379610999331,-0.42006203890006694,-0.03603558076452948,-0.42006203890006694,-0.42006203890006694,-0.3279563030355413,0.04656094587294107,0.02375569117336429,0.02375569117336429,0.028003678247089048,-0.42006203890006694,0.5799379610999331,0.07852530212084863,0.038531383985350276,0.047497718453209936,-0.1527690561750471,-0.4417065813371852,-0.09468001666791093,-0.030754152232233767,0.03328982845053813,-0.1583403362417106,-0.08683326238859124,-0.3607040364063575,-0.017951233775264974,-0.007478037822039235,-0.0014564684133717976,-0.4348599656692147,0.03423514677002859,-0.17273153386039447,0.040213399965303764,-0.021482852296269977,-0.3964226486614545,-0.004206581337185211,-0.05937696622548749,0.10531998333208908,0.05568722828440337,-0.11450870936185897,,-0.1933980213089802,0.5179310849203622,-0.4352867882777934,,0.047497718453209936,0.05039694472023146,-0.0216708525601384,-0.006102389508380435,0.05829341866281479,,-0.3857988595112358
Annie,0.01927602119048416,-0.06955428294695387,0.027555497284360627,-0.23112025319466853,0.2470379522362642,-0.1346091911049924,-0.14709338280766848,-0.0438075658819812,-0.0667533700777854,0.14631481174039643,-0.24882981635877716,0.049144508383078406,-0.11558249109869248,-0.03179986438219129,-0.12325100859485064,-0.12455578421595243,0.022717528043639967,-0.0008959320612564831,0.024326526240989216,0.047497718453209936,0.007720978705418574,0.03360117649339181,-0.01087961833264628,0.05483968127703809,-0.019820655534941167,0.02098058714146594,-0.09895477706565822,-0.013764229632163144,-0.010583525306822716,0.01563299355857826,0.027705388194153135,-0.16429271719409155,-0.07527609735051263,0.024960085329481463,0.005735683176358253,0.04954449350023363,0.11353509146067613,-0.0011582499769654253,-0.036315058389473735,0.008639986565571292,0.012758196802556548,-0.0010916093464226895,-0.1337176557920711,-0.02273153386039445,0.0008759060227564452,-0.03911201575485737,0.045936023861608534,-0.06517508724950259,0.043014551219280106,-0.19459427916869448,-0.192022968794098,-0.07787905206223183,0.0362289018913457,-0.07728247195636001,0.0026388610708742433,-0.02402197425760952,0.10004857797416268,0.0017559497153277204,0.10283150932852264,-0.12895953236552327,-0.005809145439749308,-0.10679561458023124,-0.05037230724787778,-0.16348345868569628,-0.09734380059839248,-0.0438075658819812,0.03492612425843672,0.1643933241370907,0.09896632689191161,-0.07361646348160159,-0.036315058389473735,-0.02621399716457984,-0.01467003674445209,0.02381066004212512,-0.049906118492161686,-0.009911913317904253,-0.010583525306822716,0.03450063704632933,0.19745117537676005,0.020668289309929255,0.022938319555566217,-0.6207306428050582,-0.11997901631446176,0.3792693571949418,0.0126310551820773,0.08979579392412729,-0.07527609735051263,0.2685974204360486,-0.06670658133718521,-0.060584061268847106,-0.06642601974264092,0.014462420110081753,-0.14497375798988207,0.022717528043639967,-0.03603558076452948,-0.024611157407682188,-0.07719769044088648,-0.3279563030355413,0.04656094587294107,0.02375569117336429,0.02375569117336429,0.028003678247089048,0.04319655203741815,-0.23206891507963773,0.07852530212084863,0.038531383985350276,0.047497718453209936,-0.1527690561750471,-0.4417065813371852,-0.09468001666791093,-0.030754152232233767,0.03328982845053813,-0.1583403362417106,-0.08683326238859124,-0.3607040364063575,-0.017951233775264974,-0.007478037822039235,-0.0014564684133717976,-0.4348599656692147,0.03423514677002859,-0.17273153386039447,0.040213399965303764,-0.021482852296269977,-0.3964226486614545,-0.004206581337185211,-0.05937696622548749,0.10531998333208908,0.05568722828440337,-0.11450870936185897,,-0.1933980213089802,0.5179310849203622,-0.4352867882777934,,0.047497718453209936,0.05039694472023146,-0.0216708525601384,-0.006102389508380435,0.05829341866281479,,-0.3857988595112358
Ashe,-0.08155333818658067,-0.3065533381865807,0.06378927423311959,-0.041919191845117276,-0.01905333818658067,-0.12322000485324736,-0.05655333818658065,0.005403183552549762,-0.0074515417793950545,0.11427999514675263,0.0244962244956351,-0.09291697455021702,-0.20655333818658067,-0.25655333818658066,0.1316819559310664,0.1434466618134193,0.29344666181341933,0.030435509397062466,0.09900221736897491,0.11487523324199073,0.06937258773934524,0.04344666181341933,0.1434466618134193,0.29344666181341933,-0.09941048104372352,0.06794233904684871,-0.08155333818658067,0.21011332848008596,-0.08155333818658067,0.010113328480086003,0.11487523324199073,0.16844666181341933,0.04344666181341933,-0.12322000485324736,-0.45655333818658067,0.01566888403564154,-0.010338198744349603,0.5434466618134193,0.015938571198532592,0.05984010443637017,-0.027981909615152123,0.44344666181341935,0.15282166181341933,0.24932901475459585,-0.0694565639930323,-0.12322000485324736,0.005320300157645896,0.06302890724422877,0.29344666181341933,0.015887606695309087,-0.192022968794098,-0.0065533381865806595,-0.45655333818658067,0.5434466618134193,-0.09291697455021702,-0.027981909615152123,0.003911778092489104,0.04344666181341933,0.00961207534725389,-0.45655333818658067,-0.09291697455021702,0.04344666181341933,-0.20655333818658067,-0.07193795357119603,0.04344666181341933,0.010113328480086003,0.16844666181341933,0.20416094752770503,0.05393617230292985,-0.45655333818658067,0.03559325867205809,0.04344666181341933,-0.010399492032734492,0.07833038274365184,0.03978633970507378,0.3434466618134194,0.11487523324199073,0.06518579224820192,0.023176391543149044,0.21011332848008596,0.0049851233518808935,-0.05655333818658065,-0.20655333818658067,0.15169408449383165,-0.01752894794267823,0.08890120726796474,0.13903489710753697,0.10105034844936406,-0.06670658133718521,-0.12322000485324736,-0.05655333818658065,-0.08155333818658067,-0.25655333818658066,0.09900221736897491,0.04344666181341933,-0.039886671519913985,-0.08155333818658067,-0.45655333818658067,-0.20655333818658067,0.1434466618134193,0.21011332848008596,-0.12322000485324736,-0.45655333818658067,0.1434466618134193,0.25773237609913363,-0.05655333818658065,0.5434466618134193,-0.25655333818658066,-0.45655333818658067,-0.027981909615152123,-0.45655333818658067,0.11487523324199073,0.1434466618134193,-0.08155333818658067,-0.45655333818658067,-0.20655333818658067,-0.007478037822039235,-0.0014564684133717976,-0.4348599656692147,0.03423514677002859,-0.17273153386039447,0.040213399965303764,-0.021482852296269977,-0.3964226486614545,-0.004206581337185211,-0.05937696622548749,0.10531998333208908,0.05568722828440337,-0.11450870936185897,,-0.1933980213089802,0.5179310849203622,-0.4352867882777934,,0.047497718453209936,0.05039694472023146,-0.0216708525601384,-0.006102389508380435,0.05829341866281479,,-0.3857988595112358
AurelionSol,0.5685463659147869,-0.06955428294695387,-0.1814536340852131,0.06854636591478691,0.5685463659147869,-0.09812030075187977,-0.14709338280766848,0.5685463659147869,-0.03145363408521307,0.06854636591478691,0.5685463659147869,0.049144508383078406,-0.11558249109869248,-0.03179986438219129,-0.4314536340852131,-0.12455578421595243,0.06854636591478691,0.2828320802005012,0.024326526240989216,-0.4314536340852131,0.5685463659147869,-0.4314536340852131,0.06854636591478691,-0.4314536340852131,0.06854636591478691,0.06854636591478691,-0.09895477706565822,-0.013764229632163144,-0.010583525306822716,-0.4314536340852131,0.027705388194153135,-0.4314536340852131,-0.4314536340852131,0.024960085329481463,0.005735683176358253,0.04954449350023363,-0.4314536340852131,-0.0011582499769654253,0.23521303258145354,0.3185463659147869,-0.4314536340852131,-0.0010916093464226895,0.10814200715570588,-0.02273153386039445,0.5685463659147869,-0.03911201575485737,-0.09812030075187977,-0.0028822055137845415,0.043014551219280106,0.23521303258145354,-0.192022968794098,-0.07787905206223183,0.0362289018913457,-0.4314536340852131,0.0026388610708742433,0.5685463659147869,-0.03145363408521307,0.0017559497153277204,-0.09812030075187977,-0.4314536340852131,0.5685463659147869,-0.10679561458023124,-0.05037230724787778,-0.16348345868569628,-0.09734380059839248,0.23521303258145354,0.03492612425843672,-0.03145363408521307,0.06854636591478691,-0.07361646348160159,0.06854636591478691,-0.02621399716457984,0.017811912924519502,-0.4314536340852131,0.06854636591478691,-0.009911913317904253,-0.010583525306822716,0.06854636591478691,-0.4314536340852131,0.5685463659147869,0.5685463659147869,0.027057119009854025,-0.11997901631446176,-0.4314536340852131,0.06854636591478691,-0.4314536340852131,0.5685463659147869,-0.1814536340852131,-0.06670658133718521,0.06854636591478691,-0.06642601974264092,0.014462420110081753,-0.14497375798988207,0.022717528043639967,-0.03603558076452948,-0.4314536340852131,-0.07719769044088648,-0.3279563030355413,0.04656094587294107,0.06854636591478691,0.02375569117336429,0.028003678247089048,0.04319655203741815,-0.23206891507963773,0.07852530212084863,-0.4314536340852131,0.047497718453209936,-0.4314536340852131,-0.4417065813371852,0.06854636591478691,-0.030754152232233767,0.03328982845053813,-0.1583403362417106,-0.08683326238859124,-0.3607040364063575,-0.017951233775264974,-0.007478037822039235,-0.0014564684133717976,-0.4348599656692147,0.03423514677002859,-0.17273153386039447,0.040213399965303764,-0.021482852296269977,-0.3964226486614545,-0.004206581337185211,-0.05937696622548749,0.10531998333208908,0.05568722828440337,-0.11450870936185897,,-0.1933980213089802,0.5179310849203622,-0.4352867882777934,,0.047497718453209936,0.05039694472023146,-0.0216708525601384,-0.006102389508380435,0.05829341866281479,,-0.3857988595112358
