,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Ashe,AurelionSol,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Corki,Diana,Draven,Ekko,Elise,Ezreal,Fiddlesticks,Fizz,Galio,Gragas,Graves,Hecarim,Heimerdinger,Irelia,Ivern,Janna,JarvanIV,Jhin,Jinx,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kindred,KogMaw,Leblanc,LeeSin,Leona,Lissandra,Lucian,Lulu,Lux,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Pantheon,Pyke,Quinn,Rakan,Rammus,RekSai,Rengar,Ryze,Sejuani,Shaco,Shen,Shyvana,Sivir,Skarner,Sona,Soraka,Swain,Syndra,TahmKench,Taliyah,Talon,Taric,Thresh,Tristana,Trundle,TwistedFate,Twitch,Udyr,Varus,Vayne,Veigar,Velkoz,Vi,Vladimir,Volibear,Warwick,Xayah,Xerath,XinZhao,Yasuo,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Chogath,Jayce,Khazix,Malphite,Teemo,Viktor,Darius,DrMundo,Garen,Illaoi,Jax,Kennen,Kled,Nasus,Ornn,Poppy,Renekton,Riven,Rumble,Singed,Sion,Tryndamere,Yorick,Evelynn,Fiora,Gangplank,Gnar,Urgot,Kaisa,Nami
Illaoi,0.12902866258066137,-0.042880762143940876,0.03234674038386498,-0.4893923900509176,-0.17689239005091761,0.13747328159087346,0.10520220454367701,0.5106076099490824,0.002915302256774721,-0.005521422308982116,-0.20367810433663192,0.04906914841062082,0.10320020254167495,0.010607609949082386,0.06616316550463797,-0.18939239005091763,-0.0625631217582347,0.08203618137765378,-0.005521422308982116,0.5106076099490824,-0.020365841378351235,-0.4893923900509176,0.14697124631271874,0.09884290406672946,0.0009922253336977493,-0.01378263395335666,0.0534647528062252,0.010607609949082386,-0.11439239005091761,-0.25862315928168683,-0.008142390050917603,-0.1560590567175843,0.010607609949082386,0.2248933242347967,0.05906544315631657,0.2606076099490824,0.11060760994908236,0.11060760994908236,-0.1501066757652033,0.055517789589800914,-0.05496616054272091,0.2883853877268602,-0.4893923900509176,0.5106076099490824,-0.0393923900509176,0.010607609949082386,-0.4893923900509176,0.0031472737406403883,-0.004543905202432752,-0.02785392851245605,0.2164899628902589,-0.10050350116202872,-0.03394684549646215,-0.08939239005091759,0.06616316550463797,0.04906914841062082,0.12965522899670145,-0.02272572338425094,0.1421865573175034,0.17727427661574902,0.010607609949082386,0.17727427661574902,0.08203618137765378,-0.4893923900509176,0.022372315831435285,0.010607609949082386,-0.01570817952460185,-0.060820961479489066,0.056982664983947356,-0.1560590567175843,-0.4893923900509176,0.08203618137765378,0.06894094328241573,-0.4893923900509176,0.010607609949082386,-0.02785392851245605,-0.1560590567175843,0.010607609949082386,0.02988496644570543,0.010607609949082386,0.5106076099490824,-0.09404355284161531,0.024121123462595873,0.11060760994908236,-0.1560590567175843,0.017750467091939504,-0.2893923900509176,0.0058074333513694065,-0.1560590567175843,0.2606076099490824,0.028932217278925365,-0.1560590567175843,0.27561656453579597,0.010607609949082386,-0.060820961479489066,-0.010225723384250929,-0.044947945606473194,0.5106076099490824,0.010607609949082386,-0.2893923900509176,0.5106076099490824,-0.009607904600238193,-0.06631546697399454,-0.2917078667435336,0.012452628399266863,0.010607609949082386,0.023696615184684466,-0.0310590567175843,-0.2621196627781903,-0.03020871658152985,-0.08939239005091759,0.08203618137765378,-0.012119662778190321,0.5106076099490824,0.010607609949082386,-0.11902201968054726,0.019698519039991425,-0.026272876344210105,0.010607609949082386,-0.17121057186909944,-0.23939239005091761,0.07727427661574904,0.06616316550463797,0.17727427661574902,-0.060820961479489066,0.012878894011016495,-0.02785392851245605,-0.0853515486820435,-0.1560590567175843,0.12965522899670145,0.010607609949082386,0.008621789532018198,0.11060760994908236,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Irelia,0.005545305473971696,0.09426617845615597,0.08122744284534522,0.02016178348013739,-0.009985554498215032,0.15060210683244246,-0.015636848126713954,-0.008882025567012952,-0.1242604228792253,0.14889198818375365,0.01828195302750696,0.00045331676060977877,0.010787634008942198,0.020272031389153428,0.022220693549793613,-0.040350740602885016,-0.02916425004181549,-0.011477989554026902,-0.046710505869321274,0.052260147227814774,-0.10243007640419874,-0.15335691709213053,0.031056530500575386,-0.03964711210317606,0.06807135961823421,-0.003475672540148406,-0.005427199193436455,-0.10735025414350718,0.011370893672571297,-0.03408837255996999,-0.6337712438734557,-0.12265054886996091,-0.04772796846835037,0.012701368033263494,0.05906544315631657,0.022951422641275615,0.1397325521495304,0.03496734695401371,-0.2063672848011335,0.12250662325346823,-0.0964560843269589,-0.005689154896084653,0.01291445195493826,0.1462377734303788,-0.07061231765664544,0.00040175233038952294,0.26571199894358266,0.0031472737406403883,-0.03472692257216859,-0.02755496455871842,-0.02731629119081419,-0.026547675054762743,0.36622875612654426,-0.12892980288478761,0.03963190150847967,-0.056404467711142825,0.03702106572104408,-0.005583757582075133,0.04545485129931298,-0.0469270617973781,0.019397195634777042,0.005284106815819811,0.09749074442914685,0.0026597968211363454,0.049556400590366124,0.01301303844426499,-0.007254448343970987,-0.039930314046368154,0.056982664983947356,0.06594678293088241,0.017230509405544603,0.05580743335136945,0.15646144064715872,0.014927498242510884,0.060779057109789036,-0.040489398957964856,0.10820379681096043,0.01767038413796157,0.02988496644570543,-0.2124472348921545,-0.0058459356421539654,0.013290659698094509,-0.050192645040218614,0.019397195634777042,-0.03328112807566355,0.021090875139606766,-0.030272167375108405,0.0058074333513694065,0.04545485129931298,-0.07540249261649715,0.031419991777685785,0.033869894552405605,0.27561656453579597,0.010607609949082386,0.022430742799344594,-0.0420145631053645,0.00780820474660715,0.21301180636434047,-0.010902791996653477,0.04448890269029232,0.16707389417224192,-0.009607904600238193,0.002184772508767252,-0.2917078667435336,0.037738535655191946,-0.0058459356421539654,0.039814269058390306,-0.06928018385342083,-0.013620366681964313,-0.040722612166087295,-0.06945907762607723,-0.0006823177763755569,-0.022169558832918546,0.3944658944658944,-0.010340893184180189,0.0007301627803590338,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Ivern,0.005545305473971696,-0.5415429599640126,-0.20820962663067927,0.02016178348013739,-0.009985554498215032,-0.017350807907601462,0.4584570400359874,-0.008882025567012952,-0.04154295996401258,0.4584570400359874,0.01828195302750696,0.00045331676060977877,0.010787634008942198,0.020272031389153428,0.022220693549793613,-0.5415429599640126,0.4584570400359874,-0.011477989554026902,0.4584570400359874,0.052260147227814774,-0.04154295996401258,-0.15335691709213053,0.4584570400359874,-0.03964711210317606,-0.5415429599640126,-0.5415429599640126,-0.005427199193436455,-0.10735025414350718,0.011370893672571297,-0.03408837255996999,-0.20820962663067927,0.19529914529914527,-0.04772796846835037,0.012701368033263494,0.05906544315631657,0.4584570400359874,0.1397325521495304,0.03496734695401371,0.058457040035987395,-0.20820962663067927,-0.04154295996401258,-0.005689154896084653,0.01291445195493826,0.1462377734303788,0.4584570400359874,0.4584570400359874,0.26571199894358266,0.0031472737406403883,0.4584570400359874,-0.5415429599640126,-0.02731629119081419,0.4584570400359874,-0.5415429599640126,-0.12892980288478761,0.03963190150847967,-0.5415429599640126,0.03702106572104408,-0.005583757582075133,-0.5415429599640126,-0.0469270617973781,0.019397195634777042,0.005284106815819811,0.09749074442914685,0.4584570400359874,-0.20820962663067927,0.01301303844426499,-0.007254448343970987,-0.039930314046368154,0.056982664983947356,0.06594678293088241,0.017230509405544603,0.4584570400359874,-0.14154295996401256,0.014927498242510884,0.060779057109789036,-0.5415429599640126,0.10820379681096043,0.01767038413796157,0.02988496644570543,-0.2124472348921545,-0.0058459356421539654,0.013290659698094509,-0.5415429599640126,0.019397195634777042,-0.03328112807566355,0.12512370670265405,-0.030272167375108405,0.0058074333513694065,0.04545485129931298,-0.07540249261649715,0.4584570400359874,0.033869894552405605,0.27561656453579597,0.010607609949082386,0.022430742799344594,-0.0420145631053645,0.00780820474660715,0.21301180636434047,-0.5415429599640126,0.04448890269029232,0.16707389417224192,-0.009607904600238193,0.002184772508767252,-0.2917078667435336,0.20845704003598742,-0.20820962663067927,0.4584570400359874,-0.06928018385342083,-0.013620366681964313,0.25845704003598746,-0.06945907762607723,-0.0006823177763755569,-0.022169558832918546,0.3944658944658944,-0.010340893184180189,0.0007301627803590338,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Janna,0.005545305473971696,-0.019811320754716977,0.44685534591194975,0.6468553459119497,-0.009985554498215032,-0.017350807907601462,-0.015636848126713954,-0.3531446540880503,-0.054899288445248995,-0.3531446540880503,-0.3531446540880503,0.1468553459119497,0.010787634008942198,0.020272031389153428,0.022220693549793613,-0.3531446540880503,-0.029304061827842603,-0.011477989554026902,0.6468553459119497,0.052260147227814774,-0.3531446540880503,-0.15335691709213053,0.031056530500575386,-0.3531446540880503,-0.014473006993724669,-0.019811320754716977,-0.005427199193436455,-0.10735025414350718,0.011370893672571297,-0.3531446540880503,0.6468553459119497,-0.12265054886996091,0.2468553459119497,-0.3531446540880503,0.05906544315631657,0.022951422641275615,0.1397325521495304,0.03496734695401371,0.3968553459119497,-0.3531446540880503,0.6468553459119497,-0.005689154896084653,0.01291445195493826,0.1462377734303788,-0.07061231765664544,0.6468553459119497,0.26571199894358266,0.0031472737406403883,0.2468553459119497,-0.02755496455871842,-0.02731629119081419,-0.3531446540880503,-0.3531446540880503,-0.3531446540880503,0.03963190150847967,-0.3531446540880503,-0.3531446540880503,-0.3531446540880503,-0.3531446540880503,-0.0469270617973781,-0.3531446540880503,0.005284106815819811,-0.3531446540880503,0.0026597968211363454,0.1468553459119497,0.6468553459119497,-0.3531446540880503,-0.039930314046368154,0.056982664983947356,0.06594678293088241,0.017230509405544603,0.05580743335136945,0.6468553459119497,0.6468553459119497,0.060779057109789036,-0.040489398957964856,0.10820379681096043,0.01767038413796157,0.02988496644570543,-0.2124472348921545,-0.3531446540880503,0.013290659698094509,0.1468553459119497,0.6468553459119497,-0.03328112807566355,0.6468553459119497,0.6468553459119497,-0.3531446540880503,0.04545485129931298,0.6468553459119497,-0.3531446540880503,-0.3531446540880503,0.27561656453579597,0.010607609949082386,0.022430742799344594,-0.3531446540880503,-0.3531446540880503,0.21301180636434047,-0.3531446540880503,0.04448890269029232,0.16707389417224192,-0.009607904600238193,-0.3531446540880503,-0.2917078667435336,-0.0531446540880503,-0.0058459356421539654,0.6468553459119497,-0.3531446540880503,-0.3531446540880503,0.1468553459119497,-0.06945907762607723,-0.0006823177763755569,-0.022169558832918546,0.3944658944658944,-0.010340893184180189,0.0007301627803590338,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
JarvanIV,0.005545305473971696,-0.10822944071930657,0.058133643676564706,0.02016178348013739,-0.515636848126714,-0.09255992504979088,-0.015636848126713954,-0.26563684812671395,-0.0870654195552854,-0.015636848126713954,-0.015636848126713954,-0.515636848126714,-0.0870654195552854,-0.515636848126714,0.48436315187328605,0.23436315187328605,0.1382093057194399,0.48436315187328605,-0.04504861283259631,-0.515636848126714,0.07057004842501013,0.48436315187328605,-0.18230351479338064,-0.515636848126714,0.05254497005510428,0.008953315807712303,0.05579172330185744,0.48436315187328605,-0.515636848126714,-0.2489701814600473,0.053807596317730466,-0.12265054886996091,-0.04772796846835037,-0.015636848126713954,0.05906544315631657,0.48436315187328605,-0.515636848126714,0.48436315187328605,-0.1435438248709,-0.04650104565757818,0.17007743758757177,0.23436315187328605,0.01291445195493826,0.48436315187328605,-0.015636848126713954,-0.09063684812671396,-0.015636848126713954,0.0031472737406403883,-0.015636848126713954,-0.02755496455871842,-0.515636848126714,-0.22992256241242826,-0.1435438248709,-0.12892980288478761,-0.18230351479338064,-0.0870654195552854,-0.18230351479338064,-0.515636848126714,0.04545485129931298,0.48436315187328605,0.15102981853995268,0.005284106815819811,0.15102981853995268,-0.18230351479338064,-0.0569212517964387,-0.26563684812671395,0.48436315187328605,-0.039930314046368154,0.056982664983947356,0.48436315187328605,0.017230509405544603,0.48436315187328605,0.016971847525459993,0.48436315187328605,0.060779057109789036,0.48436315187328605,-0.18230351479338064,0.01767038413796157,0.02988496644570543,-0.2124472348921545,-0.0058459356421539654,0.08436315187328602,-0.0692082766981425,0.019397195634777042,-0.015636848126713954,-0.015636848126713954,-0.030272167375108405,0.0058074333513694065,0.04545485129931298,0.48436315187328605,-0.044208276698142535,0.033869894552405605,0.27561656453579597,0.08436315187328602,-0.015636848126713954,0.02981769732783146,-0.0870654195552854,-0.015636848126713954,-0.08085423943106179,-0.515636848126714,-0.015636848126713954,-0.009607904600238193,-0.22992256241242826,0.48436315187328605,-0.015636848126713954,-0.515636848126714,-0.09897018146004727,-0.015636848126713954,-0.015636848126713954,-0.06857802459730217,0.15102981853995268,-0.0006823177763755569,-0.022169558832918546,0.48436315187328605,-0.010340893184180189,0.0007301627803590338,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Jax,0.013207010518388407,-0.040875613331677274,-0.0018848743409382585,-0.4941925666486306,0.10580743335136938,0.027931327156679175,-0.06904286604982818,0.17247410001803604,-0.007985670096906483,-0.0414562482406704,0.5058074333513694,-0.09419256664863057,-0.07313993506968325,-0.16085923331529728,0.0772360047799408,0.015611354919996823,-0.010321598906695095,-0.01744838060211895,0.012594763668111464,0.12119204873598483,-0.05239733523208079,-0.09419256664863057,0.040691154281601916,-0.03964711210317606,-0.04091224855717929,-0.025442566648630593,-0.06481403557518428,0.0058074333513694065,0.0058074333513694065,-0.04419256664863058,-0.029647112103176054,0.5058074333513694,0.2558074333513694,0.03212322282505359,-0.3275258999819639,-0.06562113807720205,-0.06562113807720205,-0.07647104766128882,-0.071024717948867,0.007537537157597807,-0.027101271531857762,-0.00770608016214408,0.10580743335136938,-0.4941925666486306,-0.049748122204186174,-0.02142224304957774,0.2558074333513694,0.17247410001803604,-0.018973907756502317,-0.003996488217258065,-0.05301609606039531,-0.04791157491309339,0.00448117340441978,-0.16085923331529728,0.0058074333513694065,0.07247410001803606,-0.049748122204186174,0.08914076668470278,-0.08039946320035474,-0.13055620301226695,-0.16085923331529728,0.0058074333513694065,0.13738638071979042,-0.03964711210317606,-0.027341737919348852,-0.049748122204186174,-0.03122960368566763,-0.0518848743409383,0.5058074333513694,-0.2941925666486306,0.017230509405544603,0.05580743335136945,0.022917699511065204,0.10580743335136938,0.0058074333513694065,0.08273051027444628,0.20580743335136936,0.30580743335136945,0.02988496644570543,0.0058074333513694065,0.5058074333513694,-0.014462836918900879,0.011350670601923685,0.3391407666847028,-0.07313993506968325,-0.039386253879620525,0.04426897181290784,0.0058074333513694065,0.06136298890692499,-0.16085923331529728,-0.011959064110559525,0.0058074333513694065,-0.4941925666486306,0.0058074333513694065,0.0995574333513694,0.05419453012556291,-0.036565448004562795,-0.4941925666486306,-0.02238805537043509,0.3629502904942265,0.17247410001803604,0.10580743335136938,0.011904994326979168,-0.2917078667435336,-0.009577182033245979,0.0058074333513694065,0.0001577158372451093,0.0335852111291472,-0.0063876885998501165,-0.013423335879399811,0.08914076668470278,-0.042579663422824154,0.02838807851265973,-0.4941925666486306,-0.010321598906695095,0.0058074333513694065,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.2941925666486306,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,-0.0010418817171237715,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Jayce,0.020506589251417018,0.00955761108932407,0.034466986193251725,0.30528410681581986,0.10528410681581979,-0.11313694581575912,-0.12912449533471781,0.11639521792693097,-0.006210146057743393,0.026410867379200065,0.005284106815819811,0.1975917991235121,-0.16138255985084687,0.17195077348248644,0.07671267824439121,-0.10255903043908215,-0.06489133178067141,-0.02249367096195798,-0.020489089060468868,0.5052841068158198,-0.021453861098618687,-0.15335691709213053,0.06083966237137539,-0.02596589318418019,-0.012964068366661918,0.025609310067852387,0.007822177881809611,-0.16138255985084687,0.2325568340885471,-0.05471589318418019,-0.0462783931841802,-0.4947158931841802,-0.16138255985084687,0.14164774317945616,-0.09471589318418017,0.050738652270365225,0.005284106815819811,0.027023237250602405,-0.07163897010725712,0.0064282715755452635,-0.030601060648295042,-0.030430178898465887,0.5052841068158198,-0.4947158931841802,-0.08846589318418019,-0.04619518312500859,0.26571199894358266,-0.4947158931841802,-0.023971212333116332,-0.07163897010725712,0.04528410681581985,-0.1405492265175135,-0.07454782595728943,-0.1347158931841802,0.22750632903804202,-0.018525416993704025,0.05630451497908506,0.06410763622758453,-0.04017043863872566,-0.11010050856879555,-0.14177471671359193,0.005284106815819811,-0.033177431645718625,-0.028049226517513515,0.0002740867757396459,0.07671267824439121,-0.12328732175560875,-0.09816416904624914,0.056982664983947356,0.5052841068158198,0.017230509405544603,0.050738652270365225,0.003914243802121187,0.5052841068158198,0.20528410681581977,0.02801137954309252,0.10528410681581979,0.14164774317945616,0.17195077348248644,-0.06614446461275164,-0.16138255985084687,-0.03569949974155723,0.015024366556079527,0.07671267824439121,0.005284106815819811,-0.04471589318418018,0.06083966237137539,0.17195077348248644,-0.0780492265175135,0.20528410681581977,-0.0354398750846327,0.12066872220043523,0.27561656453579597,-0.04471589318418018,0.21116645975699633,-0.11496905774114219,0.03105730269210849,0.005284106815819811,0.018945309001612176,0.10528410681581979,-0.4947158931841802,-0.4947158931841802,-0.09686643081858881,-0.2917078667435336,-0.014307034581113764,0.12066872220043523,0.00019936105310797148,-0.09471589318418017,-0.014715893184180207,-0.027164270765301146,-0.016455023618962783,-0.0006823177763755569,-0.10341154535809322,0.3944658944658944,-0.010340893184180189,-0.04138255985084688,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Jhin,0.005545305473971696,-0.11589804753070065,-0.18256471419736736,0.02016178348013739,-0.009985554498215032,-0.017350807907601462,-0.015636848126713954,-0.015898047530700676,-0.054899288445248995,0.03631660221181954,0.01828195302750696,-0.5158980475307007,0.010787634008942198,0.020272031389153428,0.4841019524692993,0.4841019524692993,0.4841019524692993,-0.5158980475307007,0.012594763668111464,0.052260147227814774,0.4841019524692993,-0.15335691709213053,0.4841019524692993,-0.03964711210317606,-0.014473006993724669,-0.01730431870929111,-0.5158980475307007,-0.5158980475307007,0.011370893672571297,0.4841019524692993,-0.015898047530700676,-0.12265054886996091,-0.04772796846835037,-0.5158980475307007,-0.12498895662160975,0.022951422641275615,0.4841019524692993,0.4841019524692993,-0.015898047530700676,-0.015898047530700676,-0.18256471419736736,-0.5158980475307007,0.01291445195493826,0.1462377734303788,-0.07061231765664544,-0.015898047530700676,0.26571199894358266,0.0031472737406403883,-0.18256471419736736,-0.5158980475307007,-0.5158980475307007,-0.015898047530700676,0.23410195246929932,-0.5158980475307007,0.03963190150847967,0.4841019524692993,-0.5158980475307007,-0.005583757582075133,0.04545485129931298,-0.0469270617973781,0.019397195634777042,0.005284106815819811,0.09749074442914685,0.0026597968211363454,0.4841019524692993,0.01301303844426499,-0.007254448343970987,-0.039930314046368154,0.056982664983947356,0.06594678293088241,0.017230509405544603,0.4841019524692993,-0.5158980475307007,-0.5158980475307007,0.4841019524692993,-0.040489398957964856,0.4841019524692993,-0.015898047530700676,0.02988496644570543,-0.2124472348921545,-0.0058459356421539654,0.013290659698094509,0.4841019524692993,0.019397195634777042,-0.03328112807566355,-0.5158980475307007,-0.030272167375108405,0.0058074333513694065,-0.015898047530700676,-0.07540249261649715,-0.015898047530700676,0.033869894552405605,0.27561656453579597,0.010607609949082386,0.022430742799344594,-0.0420145631053645,0.00780820474660715,0.21301180636434047,-0.5158980475307007,0.04448890269029232,0.16707389417224192,-0.009607904600238193,0.4841019524692993,-0.2917078667435336,0.15076861913596595,-0.5158980475307007,0.05553052389787072,-0.06928018385342083,0.4841019524692993,0.4841019524692993,-0.06945907762607723,-0.0006823177763755569,-0.022169558832918546,0.3944658944658944,-0.010340893184180189,0.0007301627803590338,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Jinx,0.005545305473971696,-0.0992424453183946,-0.05955990563585495,0.02016178348013739,0.5118686657927165,0.5118686657927165,-0.4881313342072835,0.011868665792716504,0.11186866579271648,0.011868665792716504,0.01828195302750696,-0.4881313342072835,0.011868665792716504,0.020272031389153428,-0.4881313342072835,0.011868665792716504,0.011868665792716504,0.5118686657927165,-0.2881313342072835,0.011868665792716504,0.1368686657927165,-0.15335691709213053,-0.2381313342072835,0.011868665792716504,0.05732321124726192,0.0832972372212879,-0.2881313342072835,-0.10735025414350718,0.011370893672571297,0.5118686657927165,-0.038131334207283485,-0.12265054886996091,-0.04772796846835037,0.5118686657927165,0.05906544315631657,0.011868665792716504,-0.4881313342072835,0.011868665792716504,-0.026592872668821932,-0.15479800087395018,-0.05955990563585495,-0.005689154896084653,0.5118686657927165,0.1462377734303788,0.17853533245938313,0.07186866579271656,-0.4881313342072835,0.0031472737406403883,0.2261543800784308,-0.02755496455871842,-0.4881313342072835,-0.2381313342072835,-0.2154040614800108,0.5118686657927165,-0.4881313342072835,0.5118686657927165,0.2618686657927165,-0.005583757582075133,0.011868665792716504,-0.0469270617973781,0.011868665792716504,0.005284106815819811,0.5118686657927165,0.0026597968211363454,0.17853533245938313,0.011868665792716504,-0.4881313342072835,-0.039930314046368154,0.056982664983947356,0.5118686657927165,0.017230509405544603,0.5118686657927165,0.11186866579271648,-0.4881313342072835,0.060779057109789036,-0.15479800087395018,0.10820379681096043,0.011868665792716504,0.02988496644570543,-0.2124472348921545,-0.0058459356421539654,-0.08813133420728347,0.09520199912604987,-0.4881313342072835,0.5118686657927165,0.5118686657927165,-0.4881313342072835,0.0058074333513694065,-0.4881313342072835,0.5118686657927165,0.011868665792716504,-0.4881313342072835,0.27561656453579597,0.2618686657927165,0.5118686657927165,0.17853533245938313,0.17853533245938313,0.21301180636434047,0.05732321124726192,0.04448890269029232,0.5118686657927165,-0.009607904600238193,-0.4881313342072835,-0.2917078667435336,-0.1131313342072835,-0.4881313342072835,0.05732321124726192,-0.2881313342072835,-0.4881313342072835,0.04520199912604983,-0.4881313342072835,-0.0006823177763755569,-0.022169558832918546,0.3944658944658944,-0.010340893184180189,0.0007301627803590338,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Kaisa,0.005545305473971696,-0.010391870068211989,0.03340686328855835,0.02016178348013739,-0.009985554498215032,-0.017350807907601462,-0.015636848126713954,-0.008882025567012952,-0.054899288445248995,0.03631660221181954,0.01828195302750696,0.00045331676060977877,0.010787634008942198,0.020272031389153428,0.022220693549793613,-0.040350740602885016,-0.029304061827842603,-0.011477989554026902,0.012594763668111464,0.052260147227814774,-0.034208978173501714,-0.15335691709213053,0.031056530500575386,-0.03964711210317606,-0.014473006993724669,-0.01730431870929111,-0.005427199193436455,-0.10735025414350718,0.011370893672571297,-0.03408837255996999,-0.008875147325577898,-0.12265054886996091,-0.04772796846835037,0.012701368033263494,0.05906544315631657,0.022951422641275615,0.1397325521495304,0.03496734695401371,-0.06767301545016383,-0.012347129067465101,-0.004666425655321493,-0.005689154896084653,0.01291445195493826,0.1462377734303788,-0.07061231765664544,0.009294740997335044,0.26571199894358266,0.0031472737406403883,-0.013070336832755436,-0.02755496455871842,-0.02731629119081419,-0.026547675054762743,-0.02265305337349674,-0.12892980288478761,0.03963190150847967,-0.056404467711142825,0.03702106572104408,-0.005583757582075133,0.04545485129931298,-0.0469270617973781,0.019397195634777042,0.005284106815819811,0.09749074442914685,0.0026597968211363454,-0.011858833243020395,0.01301303844426499,-0.007254448343970987,-0.039930314046368154,0.056982664983947356,0.06594678293088241,0.017230509405544603,0.05580743335136945,0.054198399348622,0.014927498242510884,0.060779057109789036,-0.040489398957964856,0.10820379681096043,0.01767038413796157,0.02988496644570543,-0.2124472348921545,-0.0058459356421539654,0.013290659698094509,0.03255903844652275,0.019397195634777042,-0.03328112807566355,-0.03242901667771125,-0.030272167375108405,0.0058074333513694065,0.04545485129931298,-0.07540249261649715,-0.006261801513614718,0.033869894552405605,0.27561656453579597,0.010607609949082386,0.022430742799344594,-0.0420145631053645,0.00780820474660715,0.21301180636434047,-0.010902791996653477,0.04448890269029232,0.16707389417224192,-0.009607904600238193,0.002184772508767252,-0.2917078667435336,0.0005548910499943993,-0.0058459356421539654,0.00771250693385378,-0.06928018385342083,-0.013620366681964313,0.000855997759240279,-0.06945907762607723,-0.0006823177763755569,-0.022169558832918546,0.3944658944658944,-0.010340893184180189,0.0007301627803590338,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
