,Aatrox,Ahri,Akali,Amumu,Anivia,Annie,Ashe,AurelionSol,Bard,Blitzcrank,Brand,Caitlyn,Camille,Cassiopeia,Chogath,Corki,Darius,Diana,DrMundo,Ekko,Elise,Ezreal,Fiddlesticks,Fiora,Fizz,Galio,Gangplank,Garen,Gnar,Gragas,Hecarim,Heimerdinger,Illaoi,Irelia,Ivern,JarvanIV,Jax,Jayce,Jhin,Jinx,Kalista,Karma,Karthus,Katarina,Kayle,Kayn,Kennen,Kindred,Kled,KogMaw,Leblanc,LeeSin,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nasus,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Quinn,Rammus,Renekton,Rengar,Riven,Rumble,Ryze,Shaco,Shen,Shyvana,Singed,Sion,Sona,Soraka,Swain,TahmKench,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,TwistedFate,Twitch,Udyr,Urgot,Varus,Vayne,Veigar,Velkoz,Vi,Viktor,Vladimir,Volibear,Warwick,Xerath,Yasuo,Yorick,Zed,Ziggs,Zilean,Zoe,Zyra,Braum,Graves,Janna,Zac,Azir,Kaisa,Kassadin,Leona,Rakan,Sejuani,Sivir,Alistar,Draven,Xayah,Khazix,Syndra,Nami,RekSai,Skarner,Evelynn,XinZhao
Aatrox,0.030625399040505485,0.5199871011681652,0.2122947934758574,0.0914156725967365,0.5199871011681652,0.11998710116816508,-0.2300128988318349,0.5199871011681652,0.5199871011681652,-0.4800128988318349,0.11998710116816508,0.0199871011681651,-0.14667956549850159,0.5199871011681652,0.07881063057992982,0.5199871011681652,-0.0347003988318349,0.0199871011681651,-0.1050128988318349,0.5199871011681652,0.0199871011681651,-0.1050128988318349,-0.4800128988318349,-0.07260549142442752,0.0199871011681651,-0.14667956549850159,-0.05472554250999584,0.04939886587404746,0.043796624977688936,0.06760614878721277,0.0199871011681651,0.3866537678348318,-0.0425128988318349,-0.0425128988318349,0.5199871011681652,-0.08001289883183488,0.04754615628627529,0.008359194191420893,-0.4800128988318349,-0.4800128988318349,0.5199871011681652,0.2699871011681651,-0.2022351210540571,0.0199871011681651,0.11998710116816508,-0.4800128988318349,-0.03320438819353705,-0.4800128988318349,-0.06334623216516821,-0.08001289883183488,-0.4800128988318349,0.18665376783483173,-0.1800128988318349,-0.14667956549850159,-0.3133462321651682,-0.0425128988318349,-0.08870855100574793,0.5199871011681652,0.21998710116816506,0.35332043450149847,0.0199871011681651,-0.1675128988318349,0.058448639629703536,0.5199871011681652,0.20180528298634687,0.0199871011681651,-0.4800128988318349,-0.14667956549850159,0.0199871011681651,0.0199871011681651,0.18665376783483173,-0.13790763567394015,-0.06334623216516821,-0.03815243371555582,-0.1800128988318349,-0.021679565498501585,0.5199871011681652,0.027233477979759335,-0.05693597575491183,0.0512371011681651,0.15887599005705394,-0.0017520292666174941,0.0199871011681651,-0.05693597575491183,-0.14667956549850159,-0.04523029013618274,0.028915672596736497,-0.4800128988318349,0.5199871011681652,-0.07092198974092578,-0.1050128988318349,-0.2300128988318349,0.11998710116816508,0.18665376783483173,0.053320434501498426,-0.4800128988318349,0.0199871011681651,-0.2300128988318349,0.0199871011681651,-0.4800128988318349,-0.2300128988318349,-0.4800128988318349,0.016802387792368922,0.2699871011681651,0.0199871011681651,-0.02546744428638037,-0.08001289883183488,-0.4800128988318349,0.036936253710537936,-0.14667956549850159,-0.4800128988318349,0.5199871011681652,-0.4800128988318349,0.0361161334262296,-0.3133462321651682,0.5199871011681652,-0.14667956549850159,-0.2072856261045622,0.31998710116816514,0.0199871011681651,-0.0022726876455442246,0.00594943960681657,-0.10420767320237989,0.06905210381857663,0.16135094886385298,-0.401010101010101,0.1434402434762799,0.13124644634066424,-0.4422177933276625,0.06016342376436795,-0.01632996557318689,-0.01831942115922125,0.00871845917893252,-0.09196828581387195,0.33688500774508867,0.0853500017251973,-0.4661356653114896,0.03106570235188741,0.02550011133381208,0.4626508049156565,0.3600407268170427
Ahri,0.28102564102564104,-0.46897435897435896,0.5310256410256411,-0.13564102564102565,0.013921430296625903,-0.46897435897435896,-0.01908365857938077,0.013612636152180141,0.5310256410256411,-0.46897435897435896,-0.46897435897435896,0.014954916877993774,-0.04862668809308385,0.007977864361335713,0.5310256410256411,0.05245857043552696,-0.46897435897435896,0.0199871011681651,0.5310256410256411,0.5310256410256411,0.32689510115431675,0.031025641025641038,-0.025767471749777893,-0.01931526050716459,-0.46897435897435896,-0.031419172469654755,0.5310256410256411,0.5310256410256411,0.020810689740809796,-0.46897435897435896,0.08754542598585671,0.5310256410256411,-0.46897435897435896,-0.46897435897435896,0.18077885837734137,-0.0033634334372424357,-0.46897435897435896,0.031025641025641038,-0.06592827004219415,0.025843124008273433,0.06629879403459715,0.01643130100432555,-0.048432286298448396,0.5310256410256411,-0.010082352635698066,0.5310256410256411,-0.46897435897435896,0.1633032332294242,-0.46897435897435896,-0.08001289883183488,0.3996321273679305,-0.46897435897435896,-0.009314941166670976,0.006731234176108464,-0.016320694011870418,-0.46897435897435896,-0.06897435897435894,-0.46897435897435896,-0.46897435897435896,0.5310256410256411,-0.46897435897435896,-0.02891690654448681,0.5310256410256411,-0.03264659399053141,-0.13564102564102565,-0.46897435897435896,-0.0045138877290633594,-0.017774312352489358,0.07516357765752593,-0.031725035087823095,0.044068012197982454,0.19769230769230767,0.5310256410256411,-0.02920833338430734,-0.021807414195880503,-0.46897435897435896,0.06725377766299279,0.19769230769230767,-0.0027685459481461283,-0.46897435897435896,0.5310256410256411,-0.46897435897435896,0.0060772658449786965,0.5310256410256411,0.5310256410256411,-0.46897435897435896,0.031025641025641038,-0.17493836287275963,-0.46897435897435896,-0.46897435897435896,0.03565136747176734,0.005341139610312184,-0.06641701966237634,0.23287271657196146,-0.13564102564102565,0.036965060650256176,0.15468153765722004,0.007140983577540727,0.28102564102564104,0.029803879839916253,-0.02616141679949857,0.15107973421926912,0.28102564102564104,0.5310256410256411,-0.46897435897435896,-0.03773950354715239,0.5310256410256411,0.00867929788108307,0.5310256410256411,-0.010731955160459883,-0.46897435897435896,0.06757909579894356,0.031025641025641038,0.005634465465095162,-0.0410460252366886,0.5310256410256411,-0.07698766061246498,0.5310256410256411,0.11342880694222332,0.5310256410256411,-0.46897435897435896,-0.46897435897435896,0.5310256410256411,0.031025641025641038,0.16135094886385298,-0.401010101010101,0.1434402434762799,0.13124644634066424,-0.4422177933276625,0.06016342376436795,-0.01632996557318689,-0.01831942115922125,0.00871845917893252,-0.09196828581387195,0.33688500774508867,0.0853500017251973,-0.4661356653114896,0.03106570235188741,0.02550011133381208,0.4626508049156565,0.3600407268170427
Akali,0.05376996513621968,0.597248226005785,-0.1064554776979188,-0.4027517739942151,0.013921430296625903,-0.0027517739942150565,0.09724822600578492,0.597248226005785,0.4305815593391183,0.039371980676328466,-0.11703748827992938,0.3472482260057849,-0.15275177399421508,0.597248226005785,0.09724822600578492,-0.4027517739942151,-0.011447426168128105,-0.4027517739942151,0.0772482260057849,-0.4027517739942151,0.32689510115431675,-0.02775177399421508,0.09724822600578492,-0.04981059752362682,0.597248226005785,-0.031419172469654755,0.031210490156728332,-0.03608510732754844,-0.06941844066088176,-0.0027517739942150565,0.09724822600578492,-0.18052955177199287,0.03474822600578492,-0.013862885105326184,0.597248226005785,0.26391489267245155,0.05439108314864205,-0.02437339561583668,-0.20275177399421507,-0.06941844066088176,0.597248226005785,0.09724822600578492,0.26391489267245155,-0.4027517739942151,-0.06941844066088176,0.025500020115661604,0.05179368055123945,0.1633032332294242,-0.03911541035785143,-0.06941844066088176,-0.06941844066088176,-0.4027517739942151,0.09724822600578492,-0.20275177399421507,-0.06941844066088176,0.02581965457721347,0.04724822600578493,0.597248226005785,-0.06941844066088176,-0.4027517739942151,0.09724822600578492,0.14270277146033034,-0.15275177399421508,-0.4027517739942151,0.205943878179698,-0.4027517739942151,-0.0027517739942150565,-0.4027517739942151,-0.06941844066088176,-0.06941844066088176,0.044068012197982454,0.09724822600578492,0.1972482260057849,-0.06941844066088176,-0.0027517739942150565,0.06783646129990256,0.597248226005785,0.02581965457721347,0.16867679743435632,-0.03238140362384473,0.09724822600578492,0.09724822600578492,-0.4027517739942151,0.4305815593391183,-0.4027517739942151,0.09724822600578492,-0.02344142916662889,-0.4027517739942151,-0.012376205678884422,-0.06941844066088176,0.09724822600578492,-0.4027517739942151,-0.4027517739942151,0.23287271657196146,-0.02775177399421508,0.597248226005785,-0.4027517739942151,-0.20275177399421507,0.20835933711689608,0.597248226005785,-0.06941844066088176,0.15107973421926912,0.01585287716857564,-0.4027517739942151,-0.0027517739942150565,-0.02775177399421508,-0.4027517739942151,0.00867929788108307,-0.1110851073275484,0.22224822600578492,-0.4027517739942151,0.09724822600578492,-0.4027517739942151,-0.018136389378830442,0.09724822600578492,-0.0027517739942150565,-0.23608510732754842,-0.0027517739942150565,0.1972482260057849,-0.20275177399421507,-0.0022726876455442246,-0.4027517739942151,-0.10420767320237989,0.597248226005785,0.597248226005785,0.09724822600578492,-0.4027517739942151,0.597248226005785,-0.4027517739942151,-0.4027517739942151,-0.06941844066088176,-0.01831942115922125,0.00871845917893252,-0.09196828581387195,0.33688500774508867,0.0853500017251973,-0.4661356653114896,0.03106570235188741,0.02550011133381208,0.4626508049156565,0.3600407268170427
Alistar,-0.4537037037037037,-0.01931526050716459,0.04729804245933289,-0.02616141679949857,0.013921430296625903,0.011248473748473653,0.5462962962962963,0.013612636152180141,0.24772731235445578,0.5462962962962963,0.030221567724965592,0.014954916877993774,-0.04862668809308385,0.007977864361335713,-0.4537037037037037,0.05245857043552696,-0.4537037037037037,0.0199871011681651,-0.1203703703703704,0.5462962962962963,0.32689510115431675,0.5462962962962963,-0.025767471749777893,0.04629629629629628,0.00867929788108307,-0.031419172469654755,0.04629629629629628,0.04629629629629628,-0.4537037037037037,-0.4537037037037037,0.08754542598585671,-0.4537037037037037,-0.4537037037037037,-0.036215508487031034,0.18077885837734137,0.5462962962962963,0.04629629629629628,-0.4537037037037037,-0.06592827004219415,0.025843124008273433,0.06629879403459715,0.04629629629629628,-0.048432286298448396,0.0199871011681651,-0.010082352635698066,-0.4537037037037037,-0.005246228351818316,0.1633032332294242,0.5462962962962963,0.5462962962962963,0.3996321273679305,0.04629629629629628,-0.009314941166670976,0.006731234176108464,-0.016320694011870418,-0.4537037037037037,0.012911635380830011,-0.08663217302250853,-0.07020133537080717,0.2129629629629629,-0.015789079832983444,-0.02891690654448681,-0.013013509412446028,-0.03264659399053141,0.04808957549887172,-0.027744354875469,-0.0045138877290633594,-0.017774312352489358,0.07516357765752593,-0.031725035087823095,0.044068012197982454,-0.1203703703703704,-0.4537037037037037,0.04629629629629628,-0.4537037037037037,0.5462962962962963,0.06725377766299279,0.034944786373147685,-0.0027685459481461283,-0.014932357153273124,0.04055813505729916,0.025239569470215523,0.0060772658449786965,-0.030055626658044454,0.0692146999210323,-0.011931427106755405,-0.013299730906063734,-0.17493836287275963,-0.012376205678884422,0.01241416278007429,0.5462962962962963,0.005341139610312184,-0.06641701966237634,0.23287271657196146,-0.20370370370370372,0.036965060650256176,0.15468153765722004,0.007140983577540727,-0.4537037037037037,0.029803879839916253,-0.02616141679949857,0.15107973421926912,0.2129629629629629,0.0056980640129518645,0.5462962962962963,0.2129629629629629,-0.4537037037037037,0.00867929788108307,0.5462962962962963,0.5462962962962963,0.018286633243880884,0.06757909579894356,-0.4537037037037037,-0.4537037037037037,-0.0410460252366886,0.5462962962962963,-0.07698766061246498,-0.06341469336175773,-0.4537037037037037,-0.07479200486581389,-0.0022726876455442246,0.00594943960681657,-0.10420767320237989,-0.4537037037037037,0.16135094886385298,-0.401010101010101,0.1434402434762799,0.5462962962962963,-0.4422177933276625,0.06016342376436795,-0.01632996557318689,-0.01831942115922125,0.00871845917893252,-0.09196828581387195,0.33688500774508867,0.0853500017251973,-0.4661356653114896,0.03106570235188741,0.02550011133381208,0.4626508049156565,0.3600407268170427
Amumu,-0.03922287671947883,-0.4697784322750344,0.09272156772496559,-0.1364450989417011,0.19688823439163222,-0.015232977729579877,0.075676113179511,0.030221567724965592,0.24772731235445578,0.2802215677249656,0.030221567724965592,0.030221567724965592,-0.10135737964345548,0.33022156772496564,-0.025333987830589988,0.030221567724965592,0.04874008624348408,0.030221567724965592,-0.1497784322750344,0.41911045661385443,0.5302215677249655,0.19688823439163222,0.2802215677249656,-0.025333987830589988,0.030221567724965592,-0.4697784322750344,-0.046701509198111335,0.06680693357862416,0.08577712328052117,0.075676113179511,-0.4697784322750344,0.13022156772496557,0.030221567724965592,-0.038743949516413745,0.5302215677249655,-0.2879602504568526,-0.008239970736572844,0.04373508123847908,-0.06592827004219415,0.5302215677249655,-0.2197784322750344,0.030221567724965592,-0.1364450989417011,-0.4697784322750344,0.2445072820106799,0.025500020115661604,-0.0031117656083677336,0.030221567724965592,0.010221567724965575,0.030221567724965592,0.3996321273679305,0.007227842244866917,-0.06977843227503439,-0.4697784322750344,0.13022156772496557,-0.3697784322750344,0.06680693357862416,0.5302215677249655,-0.1364450989417011,-0.16977843227503442,-0.04120700370360586,-0.16977843227503442,0.2445072820106799,0.5302215677249655,-0.028601961686799127,-0.4697784322750344,-0.4697784322750344,-0.4697784322750344,0.36355490105829896,-0.1364450989417011,0.33022156772496564,0.09022156772496565,-0.08516304765964977,0.058523454517418416,0.19688823439163222,-0.034995823579382246,-0.4697784322750344,-0.027470739967342117,0.030221567724965592,0.03707088279345877,-0.04872580069608706,-0.025333987830589988,0.0060772658449786965,-0.3447784322750344,0.2802215677249656,0.16911045661385443,0.030221567724965592,0.030221567724965592,0.5302215677249655,0.3079993455027434,-0.2197784322750344,0.030221567724965592,-0.2697784322750344,0.23287271657196146,0.11558742138350214,-0.4697784322750344,0.5302215677249655,0.030221567724965592,0.05963333243084795,0.5302215677249655,-0.02616141679949857,-0.4697784322750344,0.030221567724965592,-0.2197784322750344,0.10165013915353699,-0.058013726392681486,0.13022156772496557,-0.1364450989417011,0.0039057782512813555,0.10165013915353699,0.030221567724965592,-0.4697784322750344,-0.0031117656083677336,-0.11561176560836772,0.030221567724965592,-0.01597356891474544,0.19688823439163222,-0.2197784322750344,0.5302215677249655,0.030221567724965592,-0.4697784322750344,-0.4697784322750344,0.030221567724965592,0.19688823439163222,-0.4697784322750344,-0.401010101010101,0.5302215677249655,0.5302215677249655,-0.4697784322750344,0.030221567724965592,-0.1364450989417011,-0.4697784322750344,-0.4697784322750344,0.5302215677249655,0.33688500774508867,0.0853500017251973,-0.4661356653114896,0.03106570235188741,0.02550011133381208,0.4626508049156565,0.3600407268170427
Anivia,0.14729804245933287,-0.4527019575406671,0.04729804245933289,0.5472980424593329,0.013921430296625903,-0.1193686242073338,-0.07770195754066711,0.013612636152180141,0.5472980424593329,-0.4527019575406671,0.5472980424593329,0.014954916877993774,-0.04862668809308385,0.5472980424593329,0.14729804245933287,-0.1193686242073338,-0.1669876718263814,0.0199871011681651,0.04729804245933289,0.03433851605414576,0.32689510115431675,0.04729804245933289,0.21396470912599952,0.04729804245933289,-0.4527019575406671,-0.031419172469654755,-0.0027019575406670993,-0.06808657292528247,-0.1193686242073338,-0.1193686242073338,0.5472980424593329,0.21396470912599952,-0.1193686242073338,0.04729804245933289,0.18077885837734137,-0.4527019575406671,0.14729804245933287,-0.05270195754066709,-0.06592827004219415,0.04729804245933289,0.5472980424593329,-0.4527019575406671,-0.4527019575406671,0.5472980424593329,-0.4527019575406671,0.5472980424593329,-0.1669876718263814,0.1633032332294242,-0.1193686242073338,-0.4527019575406671,0.3996321273679305,0.007227842244866917,-0.4527019575406671,0.006731234176108464,-0.4527019575406671,0.5472980424593329,0.13063137579266626,-0.4527019575406671,-0.07020133537080717,0.02968213179301077,0.5472980424593329,-0.4527019575406671,-0.013013509412446028,0.04729804245933289,0.04729804245933289,-0.4527019575406671,-0.4527019575406671,-0.017774312352489358,0.5472980424593329,-0.031725035087823095,-0.1193686242073338,0.24729804245933285,-0.08016213488172513,-0.1193686242073338,-0.021807414195880503,0.2972980424593329,-0.4527019575406671,0.21396470912599952,-0.4527019575406671,0.5472980424593329,0.21396470912599952,0.5472980424593329,0.0060772658449786965,0.04729804245933289,0.5472980424593329,-0.024130528969238563,-0.1193686242073338,-0.17493836287275963,-0.4527019575406671,0.04729804245933289,0.03565136747176734,0.005341139610312184,-0.4527019575406671,0.23287271657196146,-0.2027019575406671,-0.4527019575406671,-0.4527019575406671,0.21396470912599952,-0.4527019575406671,0.029803879839916253,0.5472980424593329,0.5472980424593329,-0.07770195754066711,0.5472980424593329,-0.1193686242073338,0.04729804245933289,0.5472980424593329,0.00867929788108307,-0.05270195754066709,0.34729804245933293,0.018286633243880884,0.06757909579894356,-0.4527019575406671,0.04729804245933289,0.21396470912599952,-0.4527019575406671,-0.07698766061246498,-0.4527019575406671,0.5472980424593329,0.04729804245933289,-0.0022726876455442246,0.5472980424593329,-0.4527019575406671,-0.4527019575406671,0.16135094886385298,-0.401010101010101,0.1434402434762799,0.13124644634066424,-0.4527019575406671,0.06016342376436795,-0.01632996557318689,-0.01831942115922125,0.00871845917893252,-0.09196828581387195,0.33688500774508867,0.0853500017251973,-0.4661356653114896,0.03106570235188741,0.02550011133381208,0.4626508049156565,0.3600407268170427
Annie,-0.06472788952537262,0.4615878999483116,-0.20507876671835507,-0.13841210005168836,-0.13841210005168836,0.011248473748473653,0.12825456661497825,0.013612636152180141,-0.5384121000516884,-0.13841210005168836,0.21158789994831162,0.12825456661497825,-0.13841210005168836,0.12825456661497825,0.0615878999483116,-0.03841210005168838,-0.11905726134201094,-0.03841210005168838,-0.13841210005168836,0.033016471376883016,0.4615878999483116,0.4615878999483116,-0.03841210005168838,0.169921233281645,-0.5384121000516884,-0.5384121000516884,-0.03841210005168838,0.04779479650003571,-0.20507876671835507,0.4615878999483116,0.12825456661497825,0.12825456661497825,0.14908789994831162,-0.2884121000516884,-0.5384121000516884,-0.5384121000516884,-0.20507876671835507,-0.10984067148025983,0.4615878999483116,-0.03841210005168838,0.4615878999483116,-0.03841210005168838,-0.13841210005168836,0.0199871011681651,-0.5384121000516884,0.025500020115661604,0.0171434555038672,0.1633032332294242,-0.33841210005168837,-0.13841210005168836,0.4615878999483116,0.007227842244866917,0.4615878999483116,0.4615878999483116,0.4615878999483116,-0.13841210005168836,0.05418049254090418,-0.5384121000516884,-0.13841210005168836,0.4615878999483116,-0.2884121000516884,0.4615878999483116,-0.03841210005168838,-0.03841210005168838,-0.10984067148025983,0.12825456661497825,-0.5384121000516884,-0.017774312352489358,0.4615878999483116,-0.03841210005168838,0.4615878999483116,-0.0717454333850217,0.0615878999483116,0.08063551899593069,-0.5384121000516884,0.12825456661497825,0.4615878999483116,0.15724007386135508,0.4615878999483116,-0.0717454333850217,-0.03841210005168838,-0.03841210005168838,-0.03841210005168838,-0.20507876671835507,0.0692146999210323,0.12825456661497825,-0.06966210005168838,0.4615878999483116,0.4615878999483116,-0.13841210005168836,-0.20507876671835507,-0.5384121000516884,-0.06641701966237634,0.4615878999483116,-0.03841210005168838,-0.5384121000516884,0.15468153765722004,0.007140983577540727,0.294921233281645,0.029803879839916253,-0.20507876671835507,0.15107973421926912,-0.2384121000516884,0.12825456661497825,-0.5384121000516884,0.294921233281645,-0.16341210005168838,-0.5384121000516884,-0.3479359095754979,0.16158789994831158,-0.20507876671835507,0.4615878999483116,-0.03841210005168838,-0.03841210005168838,-0.20507876671835507,-0.20507876671835507,-0.13841210005168836,0.26158789994831166,0.11342880694222332,-0.5384121000516884,-0.0022726876455442246,0.00594943960681657,-0.03841210005168838,0.06905210381857663,0.16135094886385298,-0.5384121000516884,0.4615878999483116,0.13124644634066424,-0.4422177933276625,0.4615878999483116,0.4615878999483116,-0.01831942115922125,0.12825456661497825,-0.5384121000516884,0.4615878999483116,0.4615878999483116,-0.4661356653114896,0.03106570235188741,0.02550011133381208,0.4626508049156565,0.3600407268170427
Ashe,0.01643130100432555,-0.01931526050716459,0.01643130100432555,-0.08356869899567443,-0.08356869899567443,-0.5835686989956744,-0.01908365857938077,-0.08356869899567443,0.41643130100432557,0.0830979676709922,0.14370402827705286,-0.08356869899567443,0.41643130100432557,0.41643130100432557,0.18915857373159828,0.41643130100432557,-0.012140127567103032,-0.08356869899567443,-0.0502353656623411,0.41643130100432557,0.32689510115431675,0.042152976893236604,-0.3835686989956744,0.007340391913416511,0.41643130100432557,0.41643130100432557,0.04143130100432557,-0.17616129158826704,-0.08356869899567443,-0.28356869899567444,-0.5835686989956744,-0.012140127567103032,0.24976463433765894,0.13071701529003987,0.41643130100432557,-0.1835686989956744,0.06349012453373737,0.04143130100432557,-0.06592827004219415,0.0830979676709922,-0.08356869899567443,0.01643130100432555,0.0830979676709922,0.41643130100432557,0.41643130100432557,0.025500020115661604,-0.13912425455123,0.41643130100432557,-0.5835686989956744,-0.13912425455123,0.3996321273679305,0.007227842244866917,-0.08356869899567443,-0.5835686989956744,-0.016320694011870418,0.29143130100432557,-0.08356869899567443,-0.08356869899567443,-0.012140127567103032,-0.1835686989956744,0.01643130100432555,-0.08356869899567443,-0.2502353656623411,0.0830979676709922,0.28309796767099227,-0.08356869899567443,-0.0045138877290633594,-0.017774312352489358,-0.33356869899567443,0.41643130100432557,0.41643130100432557,0.01643130100432555,0.0830979676709922,-0.038114153541129014,0.41643130100432557,0.0830979676709922,0.41643130100432557,0.2964313010043256,-0.5835686989956744,-0.08356869899567443,-0.08356869899567443,-0.012140127567103032,0.0830979676709922,0.41643130100432557,-0.08356869899567443,0.16643130100432557,0.15327340626748343,-0.5835686989956744,0.41643130100432557,-0.08356869899567443,0.41643130100432557,-0.08356869899567443,-0.33356869899567443,0.41643130100432557,-0.033568698995674384,0.036965060650256176,-0.5835686989956744,0.41643130100432557,-0.1290232444502199,-0.5835686989956744,-0.1835686989956744,0.15107973421926912,-0.2151476463640955,0.0830979676709922,0.13071701529003987,0.16643130100432557,0.01643130100432555,-0.08356869899567443,-0.02801314344011885,-0.2502353656623411,0.27357415814718267,0.06757909579894356,0.41643130100432557,-0.08356869899567443,-0.3613464767734522,-0.08356869899567443,-0.1835686989956744,-0.08356869899567443,0.21643130100432562,0.0830979676709922,-0.0022726876455442246,0.41643130100432557,-0.5835686989956744,-0.5835686989956744,-0.5835686989956744,-0.401010101010101,0.1434402434762799,0.13124644634066424,0.41643130100432557,-0.5835686989956744,0.0830979676709922,-0.01831942115922125,-0.5835686989956744,-0.08356869899567443,0.33688500774508867,0.0853500017251973,-0.4661356653114896,0.03106570235188741,0.02550011133381208,0.4626508049156565,0.3600407268170427
AurelionSol,0.07848725348725355,-0.42151274651274645,0.5784872534872536,-0.02616141679949857,0.013921430296625903,0.07848725348725355,-0.01908365857938077,0.013612636152180141,0.24772731235445578,-0.42151274651274645,0.030221567724965592,-0.42151274651274645,-0.42151274651274645,0.5784872534872536,0.24515392015392018,-0.42151274651274645,-0.14878547378547374,0.0199871011681651,0.07848725348725355,0.07848725348725355,0.32689510115431675,0.042152976893236604,-0.42151274651274645,0.24515392015392018,0.00867929788108307,-0.42151274651274645,0.0070586820586820975,-0.08817941317941314,-0.08817941317941314,-0.01931526050716459,0.08754542598585671,-0.42151274651274645,0.17848725348725353,-0.42151274651274645,0.18077885837734137,0.5784872534872536,0.5784872534872536,-0.22151274651274644,-0.06592827004219415,-0.42151274651274645,0.06629879403459715,-0.42151274651274645,0.5784872534872536,0.07848725348725355,-0.010082352635698066,0.025500020115661604,0.07848725348725355,0.1633032332294242,0.5784872534872536,0.5784872534872536,0.3996321273679305,0.007227842244866917,-0.42151274651274645,0.006731234176108464,-0.42151274651274645,-0.42151274651274645,0.24515392015392018,-0.08663217302250853,-0.07020133537080717,0.07848725348725355,-0.42151274651274645,0.5784872534872536,-0.42151274651274645,-0.03264659399053141,0.3784872534872536,-0.027744354875469,-0.0045138877290633594,-0.017774312352489358,0.07516357765752593,-0.031725035087823095,0.044068012197982454,0.29277296777296785,-0.08016213488172513,-0.08817941317941314,0.07848725348725355,0.004001152424954024,0.06725377766299279,0.5784872534872536,-0.0027685459481461283,0.07848725348725355,-0.42151274651274645,-0.42151274651274645,0.0060772658449786965,-0.030055626658044454,0.0692146999210323,-0.42151274651274645,0.32848725348725355,-0.17493836287275963,-0.012376205678884422,-0.42151274651274645,0.03565136747176734,0.005341139610312184,-0.42151274651274645,-0.42151274651274645,-0.08817941317941314,0.036965060650256176,0.15468153765722004,0.007140983577540727,-0.02234993403633223,0.07848725348725355,0.32848725348725355,0.15107973421926912,0.24515392015392018,0.0056980640129518645,0.5784872534872536,-0.42151274651274645,-0.04292006109966129,0.00867929788108307,0.07848725348725355,0.5784872534872536,0.018286633243880884,0.06757909579894356,0.5784872534872536,-0.08817941317941314,-0.42151274651274645,-0.42151274651274645,-0.42151274651274645,-0.06341469336175773,0.5784872534872536,0.5784872534872536,-0.42151274651274645,0.00594943960681657,-0.10420767320237989,0.06905210381857663,0.16135094886385298,-0.401010101010101,0.1434402434762799,0.13124644634066424,-0.4422177933276625,0.06016342376436795,-0.01632996557318689,-0.42151274651274645,0.5784872534872536,0.5784872534872536,0.33688500774508867,0.0853500017251973,-0.4661356653114896,0.03106570235188741,0.02550011133381208,0.4626508049156565,0.3600407268170427
