,Aatrox,Ahri,Akali,Amumu,Anivia,Annie,Ashe,Azir,Bard,Blitzcrank,Brand,Caitlyn,Camille,Chogath,Corki,Darius,Diana,Ekko,Elise,Evelynn,Ezreal,Fiddlesticks,Fizz,Galio,Garen,Gragas,Graves,Hecarim,Heimerdinger,Irelia,Ivern,JarvanIV,Jax,Jayce,Jhin,Jinx,Kalista,Karma,Karthus,Kayle,Kayn,Kennen,Khazix,Kindred,Kled,KogMaw,Leblanc,LeeSin,Leona,Lissandra,Lucian,Lux,Malphite,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Quinn,Rammus,RekSai,Rengar,Riven,Rumble,Ryze,Sejuani,Shaco,Shen,Shyvana,Singed,Sion,Sivir,Skarner,Sona,Soraka,Swain,TahmKench,Taliyah,Talon,Taric,Teemo,Tristana,Trundle,Tryndamere,TwistedFate,Twitch,Udyr,Varus,Vayne,Veigar,Velkoz,Vi,Viktor,Vladimir,Volibear,Warwick,Xayah,Xerath,XinZhao,Yasuo,Yorick,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,DrMundo,Gangplank,Janna,Lulu,Malzahar,Thresh,Urgot,AurelionSol,Gnar,Illaoi,Kaisa,Katarina,Rakan,Syndra,Nasus,Braum,Cassiopeia,Kassadin,Alistar,Draven,Renekton,Nami,Fiora
Aatrox,0.08214684284904206,0.5107182714204707,0.5107182714204707,0.34405160475380403,0.5107182714204707,0.5107182714204707,-0.48928172857952934,0.5107182714204707,-0.48928172857952934,-0.48928172857952934,-0.48928172857952934,-0.48928172857952934,0.032457401855253254,0.5107182714204707,0.01071827142047066,-0.15594839524619603,0.5107182714204707,0.01071827142047066,-0.11090335020115094,0.06173867958373591,-0.36428172857952934,-0.48928172857952934,-0.15594839524619603,0.5107182714204707,0.5107182714204707,0.04263316503749193,0.006213766915966146,0.23799099869319795,0.1773849380871373,0.12610288680508608,-0.48928172857952934,0.08214684284904206,-0.08928172857952932,0.28849604919824845,-0.48928172857952934,0.01071827142047066,0.5107182714204707,-0.15594839524619603,0.26071827142047066,0.5107182714204707,-0.0850264094305932,-0.48928172857952934,-0.03928172857952933,0.06411632967289782,-0.48928172857952934,0.11071827142047064,-0.48928172857952934,0.06818953578828679,-0.48928172857952934,-0.48928172857952934,-0.48928172857952934,-0.15594839524619603,0.01071827142047066,-0.48928172857952934,0.060718271420470704,-0.08928172857952932,0.01071827142047066,0.1773849380871373,0.5107182714204707,0.5107182714204707,0.0422498029520022,-0.07261506191286266,0.26071827142047066,-0.0078002470980478855,0.01071827142047066,0.5107182714204707,0.09895356553811774,0.1773849380871373,-0.08928172857952932,-0.48928172857952934,0.06627382697602624,0.01071827142047066,-0.04191330752689776,0.5107182714204707,-0.15594839524619603,-0.08928172857952932,0.20637044533351412,-0.011020859014311934,0.01071827142047066,-0.23928172857952934,0.01071827142047066,0.5107182714204707,0.5107182714204707,0.1773849380871373,-0.48928172857952934,0.01071827142047066,-0.15594839524619603,0.1773849380871373,-0.05277379207159283,-0.48928172857952934,0.01071827142047066,-0.08928172857952932,0.5107182714204707,-0.10692878740305878,-0.48928172857952934,-0.15594839524619603,-0.08928172857952932,0.056172816875016074,-0.48928172857952934,-0.48928172857952934,0.01071827142047066,-0.08928172857952932,0.01071827142047066,0.01071827142047066,0.3107182714204707,0.01071827142047066,0.01071827142047066,0.5107182714204707,0.5107182714204707,0.006444767146966401,-0.15594839524619603,-0.48928172857952934,0.08214684284904206,-0.15594839524619603,-0.3074635467613475,-0.06071030000810079,0.5107182714204707,-0.48928172857952934,0.01738790820119343,0.4634562813234563,-0.12643792105553775,-0.045615324246097544,-0.008459612334232591,0.07871355381281459,-0.39136013693799687,0.11292649229316043,-0.01614497959759731,-0.19310458772220446,-0.3680555555555556,0.08289015042080594,-0.27332130629702345,0.010089798419370632,0.00393698715989832,0.017194543564665044,0.04986127914990851,0.04373662796965719,-5.1872865444058114e-05,0.22356207894446223,0.015149241865753338,-0.40603648052627644,-0.4044279006826566
Ahri,-0.057711442786069655,-0.5577114427860697,0.44228855721393034,-0.057711442786069655,0.006018723558459782,0.0014586162031982597,-0.5577114427860697,0.08996190580511693,0.44228855721393034,-0.5577114427860697,0.44228855721393034,-0.5577114427860697,0.004475059385118385,0.023949780320171143,0.030989583333333237,-0.15594839524619603,0.07859855136728305,0.44228855721393034,-0.5577114427860697,0.44228855721393034,0.44228855721393034,0.03407760738500942,-0.5577114427860697,-0.026367662339128295,-0.08402720209391507,-0.5577114427860697,-0.22437810945273634,0.44228855721393034,0.44228855721393034,0.029854563910978182,-0.03315654886556252,-0.0022660824835538385,-0.5577114427860697,0.44228855721393034,-0.1496054292929293,0.44228855721393034,0.059920255745263745,0.44228855721393034,0.44228855721393034,-0.10273423067025184,0.10895522388059697,-0.5577114427860697,0.44228855721393034,-0.5577114427860697,-0.033414688628756795,-0.5577114427860697,0.4454540896171334,0.04228855721393032,0.041197124722825135,0.04977715710177205,-0.008018940488284998,0.10895522388059697,-0.5577114427860697,-0.5577114427860697,-0.5577114427860697,-0.05509692804144642,-0.057711442786069655,0.004193278686960955,-0.009201606819536579,-0.012034920784779746,0.44228855721393034,0.44228855721393034,0.44228855721393034,-0.057711442786069655,0.0176087060641823,0.11292649229316043,0.44228855721393034,0.008144997626008454,-0.036023321006954434,0.003898954393136922,0.44228855721393034,0.030989583333333237,-0.057711442786069655,0.030001943627312455,0.015468743209585023,0.2520431935006748,0.44228855721393034,0.44228855721393034,-0.03888962117134917,0.44228855721393034,-0.15177080564583867,-0.2201401526094971,-0.13461128114463763,0.44228855721393034,-0.3634336740006843,-0.5577114427860697,-0.048796054133132816,0.07137669856312734,-0.5577114427860697,0.017453191567293275,0.012933756643111999,-0.08961502107886071,0.015468743209585023,0.44228855721393034,0.06684345113443746,0.06141973940388379,-0.0035263076395322668,-0.5577114427860697,-0.5577114427860697,0.026157397593632087,-0.5577114427860697,-0.07168460796911356,-0.5577114427860697,0.44228855721393034,0.009066803952534008,0.019021803915692914,0.44228855721393034,-0.005337471023401985,-0.053740174373506255,-0.5577114427860697,0.44228855721393034,-0.4326912594271769,0.04228855721393032,0.44228855721393034,0.44228855721393034,0.44228855721393034,0.08562060429530305,-0.13551780517990486,-0.5577114427860697,0.44228855721393034,0.44228855721393034,-0.5577114427860697,-0.5577114427860697,0.44228855721393034,-0.5577114427860697,0.11292649229316043,-0.01614497959759731,-0.19310458772220446,-0.3680555555555556,0.08289015042080594,-0.27332130629702345,0.010089798419370632,0.00393698715989832,0.017194543564665044,0.04986127914990851,0.04373662796965719,-5.1872865444058114e-05,0.22356207894446223,0.015149241865753338,-0.40603648052627644,-0.4044279006826566
Akali,0.23792649229316043,-0.15502517709506322,-0.03413233123625131,-0.27596239659572847,-0.38707350770683957,-0.2204068410401729,0.6129264922931604,0.6129264922931604,0.6129264922931604,0.11292649229316043,-0.18707350770683956,-0.38707350770683957,0.023640778007446128,-0.053740174373506255,0.27959315895982706,-0.38707350770683957,-0.38707350770683957,-0.38707350770683957,-0.023437144070475924,0.22006934943601753,0.15838103774770584,-0.38707350770683957,0.6129264922931604,-0.38707350770683957,-0.08402720209391507,-0.023437144070475924,-0.026417770001921526,0.2129264922931604,-0.20525532588865775,-0.0024581230914549335,-0.023437144070475924,-0.1727877934211253,0.23792649229316043,0.11292649229316043,-0.18707350770683956,0.11292649229316043,-0.38707350770683957,0.11292649229316043,0.6129264922931604,0.11292649229316043,0.02469119817551335,-0.38707350770683957,0.06029491334579201,0.05195088253706287,0.6129264922931604,-0.38707350770683957,-0.053740174373506255,-0.01207350770683957,0.11292649229316043,0.27959315895982706,-0.38707350770683957,-0.38707350770683957,0.6129264922931604,0.27959315895982706,0.168482047848716,-0.24421636484969672,-0.08707350770683958,0.11292649229316043,-0.38707350770683957,-0.38707350770683957,0.20667649229316043,-0.0024581230914549335,0.40240017650368676,0.012926492293160452,0.0176087060641823,0.11292649229316043,0.3052341846008527,0.11292649229316043,-0.18707350770683956,-0.053740174373506255,0.2129264922931604,0.11292649229316043,0.0018153811820493249,-0.18707350770683956,0.015468743209585023,0.11292649229316043,-0.053740174373506255,-0.15177939005978075,-0.18707350770683956,0.012926492293160452,-0.38707350770683957,0.6129264922931604,0.6129264922931604,-0.24421636484969672,0.11292649229316043,0.041693450574134094,0.11292649229316043,-0.13707350770683957,0.012926492293160452,-0.38707350770683957,0.012933756643111999,-0.13707350770683957,-0.38707350770683957,0.04149792086458898,-0.38707350770683957,0.06141973940388379,-0.24421636484969672,0.05737093673760485,-0.38707350770683957,0.27959315895982706,0.4129264922931605,-0.38707350770683957,0.23792649229316043,-0.011008390489615771,-0.053740174373506255,0.012926492293160452,0.23792649229316043,-0.005337471023401985,-0.053740174373506255,0.10228819442081999,-0.1563042769376088,-0.4326912594271769,0.1423382569990428,-0.18707350770683956,-0.26207350770683957,-0.38707350770683957,0.2129264922931604,-0.38707350770683957,0.27959315895982706,-0.38707350770683957,-0.12643792105553775,0.6129264922931604,0.6129264922931604,0.6129264922931604,-0.38707350770683957,0.11292649229316043,-0.38707350770683957,-0.38707350770683957,0.11292649229316043,0.11292649229316043,-0.38707350770683957,0.010089798419370632,0.00393698715989832,0.017194543564665044,0.04986127914990851,0.04373662796965719,-5.1872865444058114e-05,0.22356207894446223,0.015149241865753338,-0.40603648052627644,-0.4044279006826566
Alistar,-0.4008130081300813,-0.15502517709506322,0.0960199423151013,-0.04716660968699746,0.006018723558459782,0.0014586162031982597,-0.027074805136662217,0.08996190580511693,0.2531799869267153,0.027350823779395406,-0.4008130081300813,-0.042830358949675434,-0.4008130081300813,0.023949780320171143,0.030989583333333237,-0.15594839524619603,0.07859855136728305,0.024319263662245922,0.009852805312753343,-0.008541218335662792,0.5991869918699186,0.03407760738500942,0.044990650373033625,-0.026367662339128295,-0.4008130081300813,-0.003587852523354529,0.0991869918699187,-0.4008130081300813,-0.4008130081300813,0.029854563910978182,-0.03315654886556252,0.5991869918699186,0.01814052724127363,-0.045561301939310794,-0.4008130081300813,-0.05290405677867699,0.059920255745263745,-0.4008130081300813,-0.018589765012597903,-0.10273423067025184,-0.4008130081300813,-0.0404766848617496,0.5991869918699186,-0.4008130081300813,-0.033414688628756795,-0.1025672547609679,0.4454540896171334,0.19918699186991867,0.5991869918699186,0.04977715710177205,-0.008018940488284998,-0.06747967479674799,-0.01051780517990486,-0.1370401158986979,0.0991869918699187,0.5991869918699186,-0.03824838157221544,0.004193278686960955,-0.4008130081300813,-0.012034920784779746,0.0991869918699187,0.041001542317331774,0.043205128205128285,-0.4008130081300813,0.0176087060641823,-0.4008130081300813,0.5991869918699186,0.5991869918699186,-0.036023321006954434,0.003898954393136922,0.032753357753357804,0.030989583333333237,0.004941979570816435,0.030001943627312455,0.015468743209585023,0.2520431935006748,-0.4008130081300813,-0.002093569147901264,-0.03888962117134917,0.04525065688894869,-0.15177080564583867,0.5991869918699186,-0.13461128114463763,-0.021706799848179636,-0.3634336740006843,0.041693450574134094,-0.4008130081300813,0.07137669856312734,-0.0457041929969384,0.017453191567293275,0.012933756643111999,-0.4008130081300813,0.015468743209585023,0.5991869918699186,0.06684345113443746,0.06141973940388379,-0.0035263076395322668,0.005523594339383764,-0.09766350721893374,0.026157397593632087,0.5991869918699186,-0.4008130081300813,-0.004376903522683051,0.5991869918699186,0.009066803952534008,0.019021803915692914,0.06316468907699335,-0.005337471023401985,0.5991869918699186,-0.4008130081300813,-0.4008130081300813,-0.4326912594271769,0.04714688697491087,0.5991869918699186,-0.4008130081300813,-0.4008130081300813,-0.4008130081300813,-0.13551780517990486,0.01738790820119343,0.4634562813234563,-0.12643792105553775,-0.045615324246097544,-0.008459612334232591,0.07871355381281459,-0.39136013693799687,0.11292649229316043,-0.01614497959759731,-0.19310458772220446,-0.3680555555555556,0.08289015042080594,-0.27332130629702345,0.5991869918699186,0.00393698715989832,0.017194543564665044,0.04986127914990851,0.04373662796965719,-5.1872865444058114e-05,0.22356207894446223,0.015149241865753338,-0.40603648052627644,-0.4044279006826566
Amumu,-0.4385802605961162,-0.15502517709506322,0.06141973940388379,0.5614197394038838,-0.4385802605961162,-0.4385802605961162,0.4364197394038838,0.08996190580511693,0.22808640607055042,0.027350823779395406,-0.4385802605961162,0.5614197394038838,-0.08143740345325906,-0.4385802605961162,0.16141973940388377,-0.4385802605961162,0.5614197394038838,0.024319263662245922,-0.06358026059611621,0.2042768822610267,0.5614197394038838,-0.03858026059611619,0.044990650373033625,0.5614197394038838,0.06141973940388379,0.5614197394038838,0.01596519394933832,0.2042768822610267,-0.1052469272627829,0.13284831083245519,-0.1052469272627829,0.005864183848328208,0.22808640607055042,-0.4385802605961162,-0.1496054292929293,-0.4385802605961162,0.06141973940388379,-0.4385802605961162,0.22808640607055042,-0.1052469272627829,0.06141973940388379,-0.0404766848617496,0.17011539157779687,-0.03858026059611619,0.5614197394038838,-0.2385802605961162,0.4454540896171334,0.09266973940388379,-0.4385802605961162,0.04977715710177205,-0.4385802605961162,0.5614197394038838,0.5614197394038838,-0.4385802605961162,-0.053964875980731575,-0.1885802605961162,-0.4385802605961162,0.004193278686960955,0.06141973940388379,-0.4385802605961162,0.12391973940388379,0.06141973940388379,0.01596519394933832,0.16141973940388377,0.5614197394038838,-0.4385802605961162,-0.2719135939294496,0.06141973940388379,-0.4385802605961162,-0.1052469272627829,0.1864197394038838,0.06141973940388379,0.13284831083245519,-0.1052469272627829,0.5614197394038838,0.06141973940388379,0.16141973940388377,-0.010008832024687664,-0.4385802605961162,0.06141973940388379,-0.4385802605961162,-0.2201401526094971,-0.4385802605961162,-0.03858026059611619,-0.4385802605961162,0.041693450574134094,0.06141973940388379,-0.4385802605961162,0.09988127786542222,-0.4385802605961162,0.012933756643111999,-0.1052469272627829,0.06141973940388379,-0.1885802605961162,0.06684345113443746,0.06141973940388379,-0.4385802605961162,0.4364197394038838,-0.03858026059611619,0.39475307273721716,0.06141973940388379,-0.1052469272627829,-0.4385802605961162,-0.011008390489615771,0.5614197394038838,0.5614197394038838,0.22808640607055042,-0.005337471023401985,-0.010008832024687664,0.06141973940388379,0.5614197394038838,-0.4326912594271769,0.16141973940388377,0.06141973940388379,-0.4385802605961162,0.06141973940388379,0.06141973940388379,0.06141973940388379,-0.1052469272627829,0.4634562813234563,-0.12643792105553775,-0.4385802605961162,-0.03858026059611619,0.5614197394038838,-0.39136013693799687,0.11292649229316043,-0.01614497959759731,0.06141973940388379,-0.3680555555555556,0.08289015042080594,-0.4385802605961162,0.5614197394038838,-0.4385802605961162,0.017194543564665044,0.04986127914990851,0.04373662796965719,-5.1872865444058114e-05,0.22356207894446223,0.015149241865753338,-0.40603648052627644,-0.4044279006826566
Anivia,0.01113617967550562,-0.3805070698368396,0.0960199423151013,0.6194929301631604,0.006018723558459782,-0.3805070698368396,-0.3805070698368396,0.08996190580511693,0.2531799869267153,-0.3805070698368396,-0.3805070698368396,-0.3805070698368396,0.01949293016316045,0.023949780320171143,0.11949293016316043,0.6194929301631604,0.07859855136728305,-0.3805070698368396,-0.3805070698368396,-0.09479278412255387,0.6194929301631604,-0.3805070698368396,0.044990650373033625,-0.026367662339128295,-0.08402720209391507,0.048064358734588974,0.1458087196368446,0.6194929301631604,-0.3805070698368396,0.41949293016316047,0.6194929301631604,-0.08050706983683958,0.6194929301631604,-0.3805070698368396,-0.1496054292929293,-0.3805070698368396,0.6194929301631604,0.28615959682982706,-0.3805070698368396,0.6194929301631604,-0.13050706983683957,-0.0404766848617496,-0.15828484761461736,0.01949293016316045,-0.033414688628756795,-0.04717373650350626,0.4454540896171334,0.07403838470861496,0.041197124722825135,0.04977715710177205,-0.008018940488284998,0.41949293016316047,-0.04717373650350626,-0.3805070698368396,0.048064358734588974,-0.05509692804144642,-0.3805070698368396,0.004193278686960955,-0.3805070698368396,-0.3805070698368396,0.05699293016316043,-0.3805070698368396,0.2194929301631604,-0.3805070698368396,-0.3805070698368396,0.11949293016316043,0.11949293016316043,-0.04717373650350626,-0.036023321006954434,0.003898954393136922,0.11949293016316043,0.11949293016316043,0.01949293016316045,0.030001943627312455,0.015468743209585023,0.6194929301631604,0.11949293016316043,0.41949293016316047,0.6194929301631604,-0.3805070698368396,0.3694929301631604,0.11949293016316043,-0.3805070698368396,-0.13050706983683957,-0.3805070698368396,-0.3805070698368396,0.28615959682982706,-0.3805070698368396,-0.04717373650350626,-0.3805070698368396,0.012933756643111999,0.6194929301631604,0.6194929301631604,0.048064358734588974,0.11949293016316043,0.06141973940388379,-0.13050706983683957,-0.04717373650350626,0.6194929301631604,-0.3805070698368396,-0.3805070698368396,-0.3805070698368396,-0.13050706983683957,0.11949293016316043,0.009066803952534008,0.11949293016316043,-0.04717373650350626,-0.005337471023401985,-0.04717373650350626,0.01949293016316045,-0.3805070698368396,-0.4326912594271769,0.11949293016316043,-0.3805070698368396,-0.3805070698368396,0.11949293016316043,0.6194929301631604,-0.13551780517990486,0.01738790820119343,0.6194929301631604,-0.12643792105553775,-0.3805070698368396,0.11949293016316043,0.07871355381281459,-0.39136013693799687,0.11292649229316043,-0.01614497959759731,-0.3805070698368396,-0.3680555555555556,0.08289015042080594,-0.3805070698368396,0.010089798419370632,0.00393698715989832,0.6194929301631604,0.11949293016316043,0.04373662796965719,-5.1872865444058114e-05,0.22356207894446223,0.015149241865753338,-0.40603648052627644,-0.4044279006826566
Annie,-0.2596226872820086,0.5403773127179914,0.2903773127179914,0.11180588414656278,0.006018723558459782,0.5403773127179914,0.5403773127179914,0.5403773127179914,0.5403773127179914,0.027350823779395406,-0.4596226872820086,0.5403773127179914,-0.04785798139965569,-0.2096226872820086,-0.2596226872820086,-0.15594839524619603,0.20704397938465802,-0.2096226872820086,0.11180588414656278,-0.05221527987460123,-0.2596226872820086,0.14037731271799136,0.044990650373033625,-0.4596226872820086,-0.1262893539486753,0.2546630270037057,-0.0024798301391514843,0.14037731271799136,-0.1262893539486753,0.04037731271799139,-0.05962268728200859,0.04037731271799139,0.5403773127179914,0.5403773127179914,-0.4596226872820086,0.5403773127179914,0.5403773127179914,0.20704397938465802,-0.2096226872820086,-0.4596226872820086,0.02037731271799137,0.04037731271799139,0.1653773127179914,-0.04785798139965569,-0.033414688628756795,-0.2096226872820086,0.5403773127179914,0.030573391149363915,0.041197124722825135,0.04977715710177205,-0.008018940488284998,-0.2096226872820086,-0.1262893539486753,-0.05962268728200859,0.018638182283208793,-0.1262893539486753,0.04037731271799139,0.004193278686960955,-0.009201606819536579,0.04037731271799139,-0.04498854094054522,0.14037731271799136,0.12861260683563847,0.20704397938465802,0.04037731271799139,0.11292649229316043,0.1832344555751343,-0.2096226872820086,-0.4596226872820086,0.5403773127179914,0.04037731271799139,0.11180588414656278,0.01406152324430715,0.04037731271799139,0.04037731271799139,-0.1262893539486753,0.07883885117952982,-0.2374004650597864,0.20704397938465802,0.04037731271799139,-0.4596226872820086,-0.4596226872820086,-0.05962268728200859,-0.4596226872820086,-0.4596226872820086,0.5403773127179914,-0.4596226872820086,0.07137669856312734,0.04037731271799139,-0.4596226872820086,0.012933756643111999,0.20704397938465802,0.015468743209585023,0.1653773127179914,0.5403773127179914,0.06141973940388379,0.5403773127179914,-0.08462268728200861,-0.1262893539486753,-0.4596226872820086,-0.1262893539486753,0.2546630270037057,0.14037731271799136,-0.292956020615342,0.009066803952534008,-0.4596226872820086,0.04037731271799139,-0.005337471023401985,0.04037731271799139,0.11180588414656278,-0.4596226872820086,-0.4326912594271769,0.20704397938465802,-0.4596226872820086,0.04037731271799139,0.5403773127179914,-0.4596226872820086,-0.1262893539486753,-0.4596226872820086,0.4634562813234563,-0.12643792105553775,-0.4596226872820086,0.5403773127179914,0.07871355381281459,-0.39136013693799687,0.11292649229316043,-0.01614497959759731,-0.19310458772220446,-0.4596226872820086,-0.4596226872820086,-0.27332130629702345,-0.4596226872820086,0.04037731271799139,0.017194543564665044,0.04986127914990851,0.04037731271799139,-5.1872865444058114e-05,0.22356207894446223,0.015149241865753338,-0.40603648052627644,-0.4044279006826566
Ashe,0.0974208723836735,-0.07084835838555723,0.01248497494777609,-0.04929663424762615,0.36665164161444275,-0.17501502505222385,-0.07084835838555723,-0.07084835838555723,0.24165164161444277,-0.24941978695698577,0.010673380744877503,-0.04108645362365243,-0.15869976400804717,-0.037953621543452,0.11297517102620752,0.5541516416144427,0.05415164161444275,0.01843735590015702,-0.15381296015546872,-0.19153801355797104,0.1166516416144428,-0.10761306426791017,0.13748497494777606,0.05415164161444275,-0.3208483583855572,-0.07948891138094896,-0.06600339714524714,-0.07771649025368907,-0.08870550124270009,-0.08181327066625901,0.0008729530898525517,-0.09488681992401875,-0.05560445594653282,-0.22709835838555723,0.5541516416144427,-0.1958483583855572,-0.24130290384010267,0.1166516416144428,-0.16700220453940337,-0.21507912761632642,-0.09365857736365939,0.13748497494777606,-0.11924903178623061,-0.09089209016398286,-0.22709835838555723,-0.16953256891187304,0.4454540896171334,-0.07084835838555723,0.13748497494777606,0.05415164161444275,0.03331830828110949,-0.16013407267127153,-0.10557058060777946,-0.24584835838555724,-0.09305648021296839,-0.04929663424762615,-0.20804348033677672,-0.00140391394111275,-0.11892528146248027,0.3041516416144428,-0.08996600544438078,0.017428477772634815,0.060561898024699135,-0.00140391394111275,0.01843735590015702,0.5541516416144427,-0.023579450822532044,0.03944575926150162,-0.07084835838555723,-0.037953621543452,0.027190857300717353,-0.1248607040645696,-0.11669777923497805,0.19700878447158565,-0.21507912761632642,0.0958183082811094,-0.08334835838555724,-0.0527847745705283,-0.037953621543452,0.21933021304301414,0.03331830828110949,0.13748497494777606,-0.07084835838555723,-0.14437777015026312,-0.1402928028300017,0.05415164161444275,-0.02277143530863418,0.05415164161444275,-0.15470911787922814,0.16352664161444277,0.05415164161444275,-0.1333483583855572,-0.3387055012427001,-0.07084835838555723,0.08540164161444277,-0.3387055012427001,-0.037953621543452,-0.09744410306640826,0.07796116542396661,0.007276641614442775,0.03585895868761346,-0.07084835838555723,-0.09584835838555725,0.13748497494777606,-0.17501502505222385,-0.029181691718890568,-0.030710743706658106,-0.07084835838555723,-0.14897335838555723,-0.05057808811528702,-0.010364487417815343,0.5541516416144427,-0.07703647719743842,0.01843735590015702,-0.3052233583855572,0.13748497494777606,0.03944575926150162,0.01843735590015702,-0.4458483583855572,0.5541516416144427,-0.07084835838555723,-0.27918169171889057,0.01843735590015702,0.5541516416144427,-0.39136013693799687,0.5541516416144427,-0.01614497959759731,-0.07084835838555723,-0.3680555555555556,-0.1958483583855572,0.13748497494777606,0.24165164161444277,0.3458183082811095,0.37558021304301414,-0.12766654020373905,0.5541516416144427,0.13748497494777606,0.5541516416144427,-0.27918169171889057,-0.40603648052627644,-0.4044279006826566
AurelionSol,0.6110691391941392,-0.3889308608058608,0.6110691391941392,-0.04716660968699746,0.006018723558459782,0.6110691391941392,0.11106913919413919,-0.3889308608058608,0.2531799869267153,-0.3889308608058608,-0.3889308608058608,-0.042830358949675434,-0.0555975274725275,0.023949780320171143,0.030989583333333237,0.6110691391941392,0.07859855136728305,-0.3889308608058608,0.11106913919413919,0.6110691391941392,0.02859008020553372,-0.3889308608058608,0.044990650373033625,-0.026367662339128295,-0.3889308608058608,-0.3889308608058608,0.2360691391941392,-0.3889308608058608,-0.08437500000000003,-0.3889308608058608,-0.03315654886556252,0.6110691391941392,-0.3889308608058608,-0.045561301939310794,-0.1496054292929293,-0.05290405677867699,0.059920255745263745,-0.3889308608058608,-0.3889308608058608,-0.3889308608058608,0.18249771062271058,-0.0404766848617496,0.11106913919413919,-0.10321657509157511,-0.033414688628756795,0.6110691391941392,0.4454540896171334,0.3033768315018315,0.041197124722825135,0.04977715710177205,0.6110691391941392,-0.11734183244794344,-0.01051780517990486,-0.1370401158986979,0.01106913919413921,0.11106913919413919,-0.03824838157221544,0.004193278686960955,-0.3889308608058608,-0.012034920784779746,0.2777358058608058,0.2777358058608058,0.11106913919413919,0.014579844694183504,0.6110691391941392,-0.3889308608058608,0.6110691391941392,0.008144997626008454,0.11106913919413919,0.003898954393136922,-0.3889308608058608,0.11106913919413919,0.039640567765567736,0.6110691391941392,0.015468743209585023,0.6110691391941392,0.11106913919413919,-0.002093569147901264,-0.3889308608058608,0.04525065688894869,-0.15177080564583867,-0.2201401526094971,-0.13461128114463763,-0.021706799848179636,-0.3634336740006843,0.041693450574134094,0.11106913919413919,0.07137669856312734,-0.22226419413919415,0.6110691391941392,0.012933756643111999,-0.08961502107886071,0.015468743209585023,0.6110691391941392,0.06684345113443746,-0.3889308608058608,-0.0035263076395322668,0.6110691391941392,-0.3889308608058608,-0.3889308608058608,-0.3889308608058608,-0.07168460796911356,-0.0555975274725275,-0.011008390489615771,0.009066803952534008,0.019021803915692914,-0.3889308608058608,-0.005337471023401985,-0.053740174373506255,0.2777358058608058,0.11106913919413919,-0.4326912594271769,0.04714688697491087,-0.3889308608058608,-0.3889308608058608,-0.3889308608058608,0.2777358058608058,-0.13551780517990486,0.11106913919413919,0.4634562813234563,-0.12643792105553775,-0.3889308608058608,-0.3889308608058608,0.07871355381281459,-0.39136013693799687,0.11292649229316043,-0.3889308608058608,-0.19310458772220446,-0.3680555555555556,0.08289015042080594,-0.3889308608058608,0.010089798419370632,0.00393698715989832,0.017194543564665044,-0.3889308608058608,0.04373662796965719,-0.3889308608058608,0.6110691391941392,0.015149241865753338,-0.40603648052627644,-0.4044279006826566
