,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Ashe,AurelionSol,Azir,Bard,Blitzcrank,Brand,Caitlyn,Camille,Cassiopeia,Chogath,Corki,Darius,Diana,DrMundo,Ekko,Elise,Evelynn,Ezreal,Fiddlesticks,Fizz,Galio,Garen,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Irelia,Ivern,Janna,JarvanIV,Jax,Jayce,Jhin,Kalista,Karma,Karthus,Katarina,Kayle,Kayn,Kennen,Khazix,Kindred,Kled,KogMaw,Leblanc,LeeSin,Lissandra,Lucian,Lulu,Lux,Malphite,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nasus,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Quinn,Rammus,RekSai,Renekton,Rengar,Riven,Rumble,Ryze,Sejuani,Shaco,Shen,Shyvana,Singed,Skarner,Sona,Soraka,Swain,TahmKench,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,Twitch,Udyr,Varus,Vayne,Veigar,Velkoz,Vi,Viktor,Vladimir,Volibear,Warwick,Xerath,XinZhao,Yasuo,Yorick,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Braum,Draven,Gangplank,Gnar,Jinx,Kassadin,Leona,Malzahar,Rakan,Sion,Sivir,Syndra,TwistedFate,Urgot,Xayah,Kaisa,Nami,Fiora
Aatrox,-0.1334176370379616,0.46658236296203837,0.21658236296203837,-0.5334176370379616,0.049915696295371736,0.21658236296203837,0.133249029628705,-0.5334176370379616,0.46658236296203837,-0.5334176370379616,0.46658236296203837,0.06658236296203834,0.21658236296203837,0.133249029628705,-0.060203351323675935,-0.5334176370379616,0.06658236296203834,0.133249029628705,-0.5334176370379616,-0.033417637037961634,-0.28341763703796163,0.06658236296203834,-0.023740217683122955,-0.1362884504350908,0.03801093439060976,0.022137918517593946,-0.20008430370462832,0.21658236296203837,-0.033417637037961634,0.013295165730204506,-0.05212087893322348,0.009218021876767013,-0.0788721824925071,-0.033417637037961634,0.03801093439060976,-0.14056049418081878,0.46658236296203837,-0.0918591954795201,-0.05722716084748547,0.09158236296203837,-0.5334176370379616,-0.3334176370379616,0.133249029628705,0.133249029628705,-0.5334176370379616,0.46658236296203837,-0.029144132764457376,-0.20008430370462832,-0.018966769985938492,-0.07806049418081878,0.09158236296203837,-0.3111954148157394,-0.5334176370379616,-0.06227669744064618,-0.033417637037961634,-0.5334176370379616,-0.033417637037961634,-0.3334176370379616,0.21658236296203837,0.09158236296203837,0.10943950581918127,-0.033417637037961634,-0.1649965844063827,-0.033417637037961634,0.46658236296203837,-0.5334176370379616,-0.24770335132367594,-0.020164624989768898,0.05300211604845817,-0.02572532934565397,0.036349804822503495,0.46658236296203837,0.46658236296203837,0.02502392140359677,-0.0071018475642774526,0.23581313219280764,-0.033417637037961634,0.0347641811438566,-0.05515676747274423,0.46658236296203837,-0.0679003956586513,0.46658236296203837,0.133249029628705,0.15408236296203837,0.08658236296203836,-0.05240497881011352,-0.10484620846653309,0.133249029628705,0.21658236296203837,0.029082362962038366,-0.5334176370379616,0.46658236296203837,-0.033417637037961634,0.21658236296203837,-0.09308841893096576,-0.5334176370379616,0.46658236296203837,-0.033417637037961634,0.46658236296203837,-0.5334176370379616,0.049915696295371736,0.46658236296203837,0.133249029628705,-0.18047646056737338,0.21658236296203837,-0.23341763703796164,-0.033417637037961634,0.09158236296203837,-0.15841763703796163,-0.033417637037961634,0.09158236296203837,-0.20008430370462832,0.03801093439060976,0.06658236296203834,-0.01139120531990001,0.04158236296203832,-0.5334176370379616,0.047227524252360986,0.46658236296203837,0.21658236296203837,0.29991569629537174,0.29991569629537174,-0.3334176370379616,0.004763295337087248,0.1980776959795809,0.4546708708873317,-0.006753070936150879,-0.020914045820318194,0.3674458108194748,0.03920739992598743,0.020979319054920287,-0.37781269406875684,-0.1148638686966083,-0.044647577509164316,0.09792654114013388,0.05285643674160148,-0.3971576233721606,0.053314102601384916,-0.4022727272727273,-0.4363720088831059,-0.4171920353497481
Ahri,0.006379117097704556,-0.5163481556295682,0.12365184437043186,0.48365184437043185,0.00013536085394838526,-0.07190371118512373,-0.1449195842009967,-0.0011966404780530127,0.48365184437043185,-0.11634815562956813,0.34079470151328894,0.03920739992598743,-0.03149967078108329,-0.1527117919932045,-0.06040101906569151,-0.14134815562956815,0.09234749654434493,0.09903645975504727,-0.5163481556295682,0.1200154807340682,-0.06634815562956814,0.24122760194618942,-0.08275440562956815,-0.030946695775553534,0.13582575741391012,-0.007873579358381733,0.08365184437043183,0.0625992127914845,-0.13173277101418351,0.025102621572504424,-0.04412593340734594,0.015080415799003322,-0.06322315562956815,-0.11634815562956813,0.021286252972582353,0.02570791913678694,0.10865184437043185,0.026508987227574665,0.07254073325932076,0.04615184437043185,0.48365184437043185,-0.04968148896290148,0.016985177703765175,-0.06736856379283346,0.1200154807340682,-0.159205298486711,0.003224798107086646,0.15031851103709848,-0.046167850497806695,0.0008308678785692303,0.23365184437043185,-0.10609174537315791,0.42628882290320835,-0.013991253272665816,-0.04968148896290148,0.029106389824977263,0.06429700566075447,-0.01634815562956815,0.036843333732134,-0.17634815562956813,-0.029943321792710142,-0.10725724653865903,-0.03149967078108329,0.17595953667812414,0.055080415799003246,-0.0877767270581396,0.15031851103709848,-0.0044266970040421905,-0.0055954674575251495,0.06365184437043181,-0.051231876559800715,-0.18301482229623484,-0.26634815562956815,-0.028159179251615374,0.0871001202325008,-0.01634815562956815,-0.16150944595214878,-0.0035276428090553757,-0.01953286900536433,-0.5163481556295682,0.0034023641209516287,0.10865184437043185,-0.14792710299798922,0.3778826136012011,-0.04665118593259843,-0.045223535568777895,-0.04266394510325239,0.08891500226516869,-0.01634815562956815,-0.06775002478844666,-0.3496814889629015,0.15031851103709848,-0.09134815562956816,-0.06180270108411362,-0.08508130926838214,0.11523079173885287,0.26142962214820964,-0.01634815562956815,0.23365184437043185,-0.18301482229623484,0.08769808714499827,-0.01634815562956815,0.008242008304858106,-0.008151434318092732,0.11523079173885287,0.09079470151328894,-0.06180270108411362,-0.0011966404780530127,-0.025550609617298214,-0.0002191233715036489,-0.04412593340734594,-0.01634815562956815,0.08266174536053084,-0.16751094632724256,-0.021202524561606984,-0.07448769051328907,-0.01634815562956815,0.03179999251858001,-0.3496814889629015,-0.08452997381138633,-0.01634815562956815,0.055080415799003246,0.07188713848807893,-0.0877767270581396,0.055080415799003246,0.15031851103709848,-0.5163481556295682,-0.04575992033545051,-0.5163481556295682,0.03920739992598743,0.04615184437043185,0.48365184437043185,0.08365184437043183,-0.05480969409110659,0.48365184437043185,-0.24362088290229544,-0.01634815562956815,0.48365184437043185,-0.4022727272727273,-0.4363720088831059,-0.4171920353497481
Akali,0.019815770805826305,-0.44172269073263526,0.02702730926736474,-0.44172269073263526,0.025809776799832262,0.0027217537118091606,0.14918640017645568,0.019815770805826305,0.30827730926736474,0.30827730926736474,0.5582773092673647,-0.1750560240659686,-0.001722690732635257,-0.06672269073263526,-0.010537328759683773,0.05827730926736474,-0.001722690732635257,-0.10838935739930194,0.05827730926736474,-0.06672269073263526,0.10373185472191015,-0.03547269073263526,0.036682624881982706,0.005336132796776527,-0.18085312551524396,0.05827730926736474,0.15827730926736472,0.024943975934031415,0.05827730926736474,0.009645090422379932,0.006615134963680991,0.034820519143907935,0.03327730926736472,-0.15600840501834956,-0.0012465002564447936,0.03100458199463746,-0.44172269073263526,0.003731854721910177,-0.0118161486765605,-0.05462591653908688,-0.19172269073263526,0.22494397593403137,-0.10838935739930194,0.19161064260069804,0.05827730926736474,-0.19172269073263526,0.035264756966109534,-0.06672269073263526,0.010546479846394452,0.06510583734020237,-0.14172269073263527,-0.020670059153687914,-0.10838935739930194,0.04040243339844718,0.05827730926736474,0.05827730926736474,-0.06077030978025433,-0.029957984850282338,0.0876890739732471,0.012822763812819271,0.07483360065809319,-0.07330163810105633,-0.04172269073263524,-0.10838935739930194,0.019815770805826305,0.15827730926736472,-0.03263178164172614,0.008852021911042895,0.01526655657919268,0.023109113548710314,-0.00669444214506465,-0.013151262161206712,-0.06672269073263526,-0.008686976446920958,-0.0335594254265128,-0.11914204557134495,0.0755186885777096,0.03854046716210158,-0.014011847359141294,0.5582773092673647,0.03818274661961063,-0.06077030978025433,-0.029957984850282338,0.2782773092673647,0.015230951651470703,0.05430905529911079,0.12349470057171252,0.02970588069593616,-0.19172269073263526,0.031559752015456355,-0.15600840501834956,0.05827730926736474,0.041035929957019934,0.10373185472191015,-0.027209768267426493,-0.2988655478754924,0.05827730926736474,0.00989021249317118,-0.10838935739930194,-0.06672269073263526,0.07486498699248323,0.3916106426006981,0.023393588337132176,0.08153312322085315,-0.06672269073263526,0.07827730926736476,-0.11819327896792936,0.03827730926736472,0.02836277935283482,-0.08172269073263527,-0.08172269073263527,0.019815770805826305,0.09805003654009203,-0.1202941193040638,0.07583110315184949,0.016992905597639996,-0.4495982971496449,0.09486267512102331,-0.27505602406596863,0.1372246776884174,-0.2678096472543744,0.012822763812819271,-0.04172269073263524,0.004763295337087248,0.30827730926736474,-0.44172269073263526,-0.44172269073263526,0.10373185472191015,0.5582773092673647,0.5582773092673647,-0.10838935739930194,-0.44172269073263526,-0.24172269073263525,-0.15600840501834956,0.09792654114013388,-0.27505602406596863,0.05827730926736474,0.15827730926736472,0.05827730926736474,-0.4363720088831059,-0.4171920353497481
Alistar,-0.4895833333333333,-0.17273662551440333,0.09177564106292335,0.01615637746801163,-0.017436180353994857,0.013095437405374888,-0.023929686847501297,-0.0381307295645531,0.15236672339699542,0.15252001383164798,0.3193827258108921,0.04190151395787706,-0.03536165113339018,0.007416195954000088,-0.03813663947804577,0.0585366841773457,0.06556291860212174,0.0636279911168941,-0.047177240628453354,0.036591312029420786,0.056097616069778644,-0.4895833333333333,0.5104166666666667,-0.15625,0.5104166666666667,0.0061465866196405705,0.037748756341699385,0.5104166666666667,-0.4895833333333333,-0.4895833333333333,0.010416666666666685,0.022090741349079623,-0.4895833333333333,-0.07719061370901698,0.008170288782371415,-0.005636947814077642,0.11252698038627412,0.5104166666666667,0.5104166666666667,-0.05462591653908688,-0.09856160986123827,0.004763295337087248,-0.4895833333333333,0.5104166666666667,0.10232448769859037,0.03565782103192372,-0.4895833333333333,-0.014845926923292813,0.5104166666666667,0.010416666666666685,-0.0466509608001634,-0.09380566501848259,0.42628882290320835,-0.4895833333333333,0.05827730926736474,0.00010228553872604351,-0.030642795707105153,-0.4895833333333333,-0.012934259572181694,-0.164872794180521,0.5104166666666667,0.010416666666666685,0.17708333333333331,-0.009714416719577179,-0.4895833333333333,0.04769369230476578,0.0009089015541375312,0.010416666666666685,-0.4895833333333333,0.5104166666666667,0.018620804057244533,-0.010159412005672608,-0.4895833333333333,0.01813945098828812,-0.0221357130719973,-0.053792493820331244,0.02185957358710036,-0.003738452636249945,-0.024558927498494976,0.052398770881818046,-0.017461333679672397,0.5104166666666667,-0.009794850611416245,0.23383135900922813,0.5104166666666667,-0.029655761526952318,0.02196517970311407,0.09319088603882697,-0.4895833333333333,0.5104166666666667,-0.30722858383912643,0.004763295337087248,-0.4895833333333333,0.050969410941573534,-0.062313879261076066,0.5104166666666667,0.05467087088733169,-0.015060373574555586,0.054019891467184444,0.053314102601384916,-0.4895833333333333,0.020979319054920287,0.5104166666666667,-0.4895833333333333,-0.08300316744894068,-0.4895833333333333,0.5104166666666667,-0.4895833333333333,0.01813945098828812,-0.035855083654315556,0.018689825928709464,0.019469402988287143,0.08251539459413254,-0.4895833333333333,0.5104166666666667,-0.4895833333333333,-0.4495982971496449,0.5104166666666667,0.010416666666666685,-0.1403640727851794,0.5104166666666667,-0.4895833333333333,-0.04661602420171174,0.004763295337087248,0.1980776959795809,0.4546708708873317,-0.006753070936150879,0.5104166666666667,0.3674458108194748,0.5104166666666667,0.020979319054920287,-0.37781269406875684,-0.1148638686966083,-0.044647577509164316,0.09792654114013388,0.05285643674160148,-0.3971576233721606,0.053314102601384916,-0.4022727272727273,-0.4363720088831059,-0.4171920353497481
Amumu,0.008170288782371415,-0.17273662551440333,0.5081702887823714,0.01615637746801163,-0.4918297112176286,0.008170288782371415,0.2581702887823714,0.17483695544903805,-0.4918297112176286,0.5081702887823714,-0.4918297112176286,0.04190151395787706,-0.2918297112176286,-0.4918297112176286,-0.13888853474704033,0.5081702887823714,0.5081702887823714,0.5081702887823714,-0.4918297112176286,0.008170288782371415,0.5081702887823714,0.008170288782371415,-0.2918297112176286,-0.09182971121762856,0.008170288782371415,0.008170288782371415,0.037748756341699385,-0.15849637788429527,0.5081702887823714,0.008170288782371415,-0.0323702517581691,0.05362483423691683,-0.4918297112176286,-0.4918297112176286,0.008170288782371415,0.008170288782371415,0.11252698038627412,-0.06325828264620004,-0.4918297112176286,0.2581702887823714,-0.4918297112176286,-0.15849637788429527,0.17483695544903805,0.5081702887823714,0.5081702887823714,0.2581702887823714,0.008170288782371415,0.5081702887823714,0.1552291123117832,0.22245600306808572,-0.4918297112176286,0.008170288782371415,0.42628882290320835,0.019281399893482487,0.05827730926736474,-0.4918297112176286,-0.15849637788429527,-0.4918297112176286,0.5081702887823714,0.17483695544903805,-0.1918297112176286,0.17483695544903805,0.008170288782371415,-0.4918297112176286,-0.15849637788429527,0.04769369230476578,0.5081702887823714,0.1081702887823714,0.04150362211570474,0.1081702887823714,0.008170288782371415,0.5081702887823714,-0.0047817150655058704,-0.037284256672174054,-0.0221357130719973,0.008170288782371415,0.5081702887823714,-0.2696074889954064,-0.15849637788429527,0.052398770881818046,0.17483695544903805,-0.4918297112176286,0.5081702887823714,0.17483695544903805,-0.047385266773184165,0.21405264172354793,-0.4918297112176286,-0.15849637788429527,-0.07061592913011117,-0.24182971121762858,-0.4918297112176286,0.004763295337087248,-0.4918297112176286,0.5081702887823714,0.05362483423691683,0.5081702887823714,0.05467087088733169,0.17483695544903805,0.054019891467184444,-0.4918297112176286,0.20817028878237137,0.020979319054920287,0.008170288782371415,0.17483695544903805,-0.4918297112176286,0.2581702887823714,0.13317028878237142,-0.4918297112176286,0.1081702887823714,-0.34897256836048574,0.5081702887823714,0.008170288782371415,-0.13468685407477143,0.2581702887823714,0.028170288782371433,-0.15849637788429527,-0.4495982971496449,-0.2918297112176286,0.008170288782371415,-0.24182971121762858,0.17483695544903805,0.008170288782371415,-0.4918297112176286,0.004763295337087248,0.1980776959795809,0.4546708708873317,-0.006753070936150879,0.008170288782371415,0.5081702887823714,0.5081702887823714,0.020979319054920287,-0.4918297112176286,-0.1148638686966083,0.008170288782371415,0.09792654114013388,0.05285643674160148,-0.3971576233721606,0.053314102601384916,-0.4022727272727273,-0.4363720088831059,-0.4171920353497481
Anivia,0.02610474949420688,-0.4738952505057931,0.08166030504976246,-0.4738952505057931,0.23578216884904563,0.013095437405374888,-0.04532382193436457,0.12610474949420686,-0.4738952505057931,0.08166030504976246,0.5261047494942068,-0.24312601973656234,-0.18818096479150742,0.02610474949420688,-0.02740078556114367,0.35943808282754025,0.09753332092277828,0.02610474949420688,-0.4738952505057931,-0.04532382193436457,-0.1405619171724598,0.3261047494942069,-0.025177301787844386,-0.06848984510038769,0.5261047494942068,0.22610474949420684,0.2761047494942069,0.09753332092277828,0.02610474949420688,-0.03141737439959841,-0.049164067710094184,-0.00600534224891236,-0.00021103997947735653,-0.1405619171724598,-0.052842618926845775,-0.0516730282835709,0.1927714161608735,0.0382998714454264,-0.08927986589040848,-0.04532382193436457,0.1927714161608735,0.2761047494942069,0.2533774767669342,0.02610474949420688,0.35943808282754025,-0.1405619171724598,-0.01872283671268965,0.12610474949420686,-0.052842618926845775,0.017817456676527343,-0.4738952505057931,-0.11675239336293597,0.42628882290320835,0.024922716397280165,-0.22389525050579312,-0.2738952505057931,0.02610474949420688,-0.11675239336293597,0.02610474949420688,-0.1405619171724598,-0.005426782037324662,-0.0738952505057931,-0.06010214705751726,0.1927714161608735,-0.22389525050579312,-0.22389525050579312,0.02610474949420688,0.04012344108299187,0.04172974949420688,0.0803216169640864,0.18464133486006057,0.02610474949420688,0.02610474949420688,0.01977563557015627,0.25943808282754016,-0.18818096479150742,-0.18818096479150742,0.13173855231110826,0.02610474949420688,-0.4738952505057931,0.007020780028558049,0.24039046377992118,-0.0738952505057931,-0.30722858383912643,0.090620878526465,0.040956234642721745,-0.007228583839126446,0.05551651420008924,-0.0294508060613487,0.045335518724976154,-0.30722858383912643,0.1927714161608735,0.02610474949420688,-0.22389525050579312,-0.05948083609137872,-0.22389525050579312,-0.0738952505057931,-0.21073735576895103,-0.1405619171724598,-0.18818096479150742,0.0752850773630594,0.1927714161608735,-0.003307015211675479,0.1038825272719846,0.059438082827540206,0.0715592949487523,-0.10547419787421419,-0.1405619171724598,0.054406636286659704,0.10943808282754025,-0.003307015211675479,-0.18818096479150742,0.122878943042594,0.24039046377992118,-0.03507668510494921,0.07449184626840039,0.5261047494942068,0.06269011534786545,0.1927714161608735,-0.21073735576895103,-0.1662029428134854,0.5261047494942068,-0.1405619171724598,0.004763295337087248,0.1927714161608735,0.5261047494942068,-0.006753070936150879,-0.04532382193436457,0.3674458108194748,0.2761047494942069,-0.1405619171724598,-0.4738952505057931,-0.4738952505057931,-0.22389525050579312,0.09792654114013388,0.02610474949420688,-0.3971576233721606,0.5261047494942068,-0.4022727272727273,-0.4363720088831059,-0.4171920353497481
Annie,0.14017752491373903,-0.17273662551440333,-0.026489141752927603,-0.5264891417529276,-0.22648914175292761,-0.5264891417529276,-0.023929686847501297,0.2512886360248502,0.15236672339699542,-0.026489141752927603,0.3193827258108921,-0.026489141752927603,-0.026489141752927603,0.4735108582470724,-0.04921641448020031,0.4735108582470724,-0.026489141752927603,-0.026489141752927603,0.4735108582470724,0.4735108582470724,-0.1931558084195943,-0.3264891417529276,-0.17648914175292763,-0.04596966123344709,0.4735108582470724,0.27351085824707244,0.4735108582470724,0.4735108582470724,0.4735108582470724,-0.026489141752927603,0.01420853266567701,-0.08789265052485745,0.14017752491373903,-0.07719061370901698,0.2235108582470724,-0.08204469730848318,0.11252698038627412,0.010096224100730966,0.0360108582470724,0.07351085824707237,-0.026489141752927603,0.004763295337087248,-0.09791771318149906,0.14017752491373903,-0.5264891417529276,0.4735108582470724,0.015177524913739027,0.4735108582470724,0.05245822666812505,0.043403331365352016,-0.0466509608001634,-0.026489141752927603,0.4735108582470724,0.0040272901719550225,-0.026489141752927603,-0.5264891417529276,-0.5264891417529276,0.0985108582470724,-0.359822475086261,-0.359822475086261,0.06610345083966496,-0.09791771318149906,-0.026489141752927603,0.4735108582470724,0.0985108582470724,-0.1931558084195943,-0.5264891417529276,0.044939429675643794,0.006844191580405723,-0.01705517948877666,-0.002679617943403767,-0.1931558084195943,-0.0047817150655058704,-0.012975628239414116,-0.1931558084195943,0.14017752491373903,-0.026489141752927603,-0.10224671751050335,-0.05280493122661184,-0.5264891417529276,-0.00594119654744818,0.006716719507378621,0.2235108582470724,0.14017752491373903,-0.007970623234409113,0.0012886360248501871,-0.1931558084195943,0.14017752491373903,-0.5264891417529276,-0.11472443587057468,-0.5264891417529276,0.4735108582470724,-0.1931558084195943,0.14017752491373903,0.01896540370161781,-0.026489141752927603,0.05467087088733169,-0.1514891417529276,-0.5264891417529276,-0.5264891417529276,-0.057101386650886765,-0.5264891417529276,0.30684419158040577,0.07351085824707237,0.30684419158040577,0.4735108582470724,-0.1514891417529276,-0.026489141752927603,0.029066413802627977,0.14017752491373903,0.14017752491373903,0.1877965725327867,0.07351085824707237,0.044939429675643794,0.029066413802627977,0.14017752491373903,-0.4495982971496449,-0.026489141752927603,-0.026489141752927603,-0.026489141752927603,-0.026489141752927603,-0.026489141752927603,-0.5264891417529276,0.4735108582470724,0.4735108582470724,-0.5264891417529276,-0.006753070936150879,0.4735108582470724,0.3674458108194748,-0.5264891417529276,0.4735108582470724,-0.37781269406875684,-0.1148638686966083,0.14017752491373903,0.09792654114013388,0.05285643674160148,-0.3971576233721606,0.053314102601384916,-0.5264891417529276,-0.4363720088831059,-0.4171920353497481
Ashe,-0.5521114999715385,-0.17273662551440333,-0.3021114999715385,0.01615637746801163,0.047888500028461456,-0.5521114999715385,0.16217421431417578,-0.0381307295645531,0.4478885000284615,0.19788850002846148,-0.5521114999715385,-0.05211149997153852,-0.05211149997153852,0.4478885000284615,0.09074564288560438,-0.5521114999715385,0.047888500028461456,0.0636279911168941,0.4478885000284615,-0.5521114999715385,0.056097616069778644,-0.05211149997153852,0.047888500028461456,0.03122183336179485,-0.2187781666382052,0.4478885000284615,-0.5521114999715385,0.4478885000284615,0.11455516669512811,-0.3021114999715385,-0.05211149997153852,0.28122183336179485,-0.5521114999715385,-0.05211149997153852,0.24788850002846152,-0.17711149997153852,0.11252698038627412,0.03122183336179485,-0.05211149997153852,0.19788850002846148,-0.09856160986123827,-0.5521114999715385,0.11455516669512811,0.11455516669512811,0.10232448769859037,0.4478885000284615,-0.19496864282868137,0.4478885000284615,-0.07385063040632112,0.03612379414610856,0.4478885000284615,-0.3021114999715385,0.42628882290320835,-0.09756604542608399,0.05827730926736474,0.4478885000284615,0.11455516669512811,0.047888500028461456,0.11455516669512811,0.4478885000284615,-0.1711591190191576,0.28122183336179485,0.16217421431417578,-0.5521114999715385,0.11455516669512811,0.047888500028461456,-0.2187781666382052,0.0632731154130769,-0.0021114999715384775,0.19788850002846148,0.07288850002846148,0.4478885000284615,-0.5521114999715385,0.11455516669512811,0.4478885000284615,-0.2187781666382052,0.4478885000284615,-0.12354007140010997,0.047888500028461456,0.052398770881818046,-0.02579571049785434,0.006716719507378621,-0.009794850611416245,0.4478885000284615,-0.17711149997153852,-0.18847513633517488,-0.05211149997153852,-0.05211149997153852,0.4478885000284615,-0.05211149997153852,0.4478885000284615,0.004763295337087248,-0.05211149997153852,0.4478885000284615,-0.11211149997153852,-0.05211149997153852,0.4478885000284615,0.19788850002846148,-0.5521114999715385,-0.5521114999715385,0.21711926925923075,0.4478885000284615,-0.5521114999715385,0.24788850002846152,-0.5521114999715385,-0.5521114999715385,0.11455516669512811,0.4478885000284615,-0.05211149997153852,0.11455516669512811,-0.05211149997153852,-0.2187781666382052,0.21711926925923075,-0.5521114999715385,-0.1521114999715385,-0.3298892777493163,-0.4495982971496449,-0.05211149997153852,-0.5521114999715385,-0.1076670555270941,0.047888500028461456,0.19788850002846148,-0.3021114999715385,0.004763295337087248,0.4478885000284615,0.4546708708873317,0.4478885000284615,0.19788850002846148,0.3674458108194748,-0.5521114999715385,0.4478885000284615,0.4478885000284615,-0.5521114999715385,-0.2187781666382052,0.4478885000284615,0.11455516669512811,-0.5521114999715385,0.053314102601384916,-0.4022727272727273,-0.4363720088831059,-0.4171920353497481
AurelionSol,0.17451034858331954,-0.4921563180833471,0.07927225334522431,-0.4921563180833471,-0.17215631808334708,0.007843681916652911,0.20784368191665287,-0.11715631808334709,-0.4921563180833471,0.17451034858331954,0.17451034858331954,-0.09215631808334707,-0.2921563180833471,-0.06358488951191854,0.02324984438163885,-0.4921563180833471,-0.09215631808334707,0.07927225334522431,0.507843681916653,0.007843681916652911,0.2578436819166529,0.1328436819166529,0.10784368191665289,0.01815296026716834,-0.2064420323690614,-0.15882298475001377,-0.4921563180833471,0.007843681916652911,0.007843681916652911,-0.010906318083347077,0.03955099898982367,0.08679105033770557,-0.13921514161275883,0.007843681916652911,-0.05882298475001374,0.08562145969443063,0.507843681916653,0.08137309368135875,-0.25686220043628827,0.007843681916652911,-0.4921563180833471,0.30784368191665296,-0.15882298475001377,0.007843681916652911,-0.2421563180833471,0.007843681916652911,0.02322829730126824,0.507843681916653,0.010236026414260524,0.02800497223923354,-0.4921563180833471,-0.08039161220099417,0.42628882290320835,0.07371841193825118,0.2578436819166529,0.007843681916652911,0.04630522037819135,0.007843681916652911,0.41693459100756197,0.007843681916652911,0.05105355845986276,0.10784368191665289,0.029582812351435506,0.10784368191665289,0.07927225334522431,-0.2921563180833471,0.2578436819166529,-0.010013460940489938,0.032666376952113885,0.0948002036557834,0.03326741073021228,-0.2421563180833471,-0.4921563180833471,0.02173257080554175,-0.07110368650439974,-0.06358488951191854,-0.09215631808334707,0.08923903075386225,-0.039326129404101795,0.007843681916652911,-0.04997944733504778,0.507843681916653,0.07927225334522431,0.007843681916652911,0.11721868191665291,-0.05526311419985197,-0.06358488951191854,0.007843681916652911,-0.4921563180833471,0.06881929167275053,-0.4921563180833471,0.007843681916652911,0.007843681916652911,0.507843681916653,-0.008181959108988113,-0.15882298475001377,-0.4921563180833471,-0.15882298475001377,-0.4921563180833471,0.17451034858331954,0.09274934229401138,0.007843681916652911,-0.11715631808334709,-0.061121835324726426,0.507843681916653,0.20784368191665287,0.007843681916652911,0.053298227371198326,0.12853333708906672,0.10784368191665289,0.3411770152499863,0.1328436819166529,0.04272740284688542,0.007843681916652911,-0.028966134034267343,-0.04215631808334708,-0.4921563180833471,0.1382784645253486,0.007843681916652911,-0.1921563180833471,0.10784368191665289,0.17451034858331954,0.30784368191665296,0.004763295337087248,0.507843681916653,0.507843681916653,-0.4921563180833471,-0.15882298475001377,0.3674458108194748,-0.4921563180833471,0.007843681916652911,-0.37781269406875684,-0.1148638686966083,-0.06358488951191854,0.507843681916653,0.007843681916652911,0.507843681916653,0.17451034858331954,-0.4022727272727273,-0.4363720088831059,-0.4171920353497481
