,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Ashe,Bard,Blitzcrank,Brand,Braum,Chogath,Darius,Diana,DrMundo,Ekko,Ezreal,Fiddlesticks,Fizz,Gangplank,Gragas,Heimerdinger,Irelia,Janna,JarvanIV,Jax,Jhin,Jinx,Kalista,Karma,Kayle,Kennen,Kindred,Kled,KogMaw,Leblanc,LeeSin,Leona,Lulu,Lux,Malphite,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nami,Nasus,Nautilus,Nocturne,Nunu,Orianna,Ornn,Pantheon,Poppy,Pyke,Quinn,Rakan,Rengar,Riven,Ryze,Shen,Singed,Sion,Sona,Soraka,Swain,TahmKench,Taric,Teemo,Thresh,Twitch,Varus,Vayne,Veigar,Velkoz,Viktor,Volibear,Xerath,Yasuo,Yorick,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Galio,Jayce,Shyvana,Urgot,AurelionSol,Azir,Caitlyn,Camille,Corki,Garen,Gnar,Graves,Hecarim,Illaoi,Ivern,Kaisa,Katarina,Lucian,Nidalee,Olaf,Sejuani,Shaco,Taliyah,Talon,Tristana,Trundle,Tryndamere,Warwick,Cassiopeia,Draven,Elise,Karthus,Kayn,Khazix,Lissandra,Rammus,Renekton,Rumble,Sivir,Skarner,Syndra,TwistedFate,Vi,Vladimir,Xayah,Udyr,Kassadin,Fiora,Evelynn,XinZhao,RekSai
Aatrox,0.07806451046058221,0.5780645104605822,0.07806451046058221,0.16735022474629652,0.07806451046058221,0.07806451046058221,0.24473117712724884,0.07806451046058221,0.0066359390320107625,0.1494930818891536,-0.17193548953941779,-0.2076497752537035,0.24473117712724884,-0.08860215620608447,0.5780645104605822,-0.4219354895394178,0.5780645104605822,-0.2552688228727511,0.10187403427010605,-0.4219354895394178,-0.4219354895394178,0.2622750367763717,0.5780645104605822,-0.4219354895394178,-0.17193548953941779,-0.4219354895394178,0.5780645104605822,-0.4219354895394178,0.5780645104605822,0.5780645104605822,0.1780645104605822,0.5780645104605822,-0.08860215620608447,-0.4219354895394178,-0.4219354895394178,-0.4219354895394178,-0.4219354895394178,-0.08860215620608447,0.09980364089536481,-0.0052688228727511,-0.10943548953941779,0.5780645104605822,-0.4219354895394178,-0.22193548953941777,0.5780645104605822,0.5780645104605822,-0.17193548953941779,-0.4219354895394178,-0.050506918110846344,-0.03732010492403315,-0.4219354895394178,0.12351905591512763,-0.4219354895394178,-0.4219354895394178,-0.4219354895394178,0.5780645104605822,-0.4219354895394178,-0.4219354895394178,0.05079178318785493,-0.4219354895394178,-0.04011730772123595,0.07806451046058221,-0.4219354895394178,-0.4219354895394178,0.03960297199904378,-0.4219354895394178,-0.4219354895394178,-0.040983108587036854,0.19344912584519763,-0.4219354895394178,0.1336200660161378,0.3280645104605822,-0.4219354895394178,0.08683644028514365,0.5780645104605822,-0.4219354895394178,-0.4219354895394178,0.1780645104605822,-0.05829912590305414,0.5780645104605822,0.5780645104605822,0.24473117712724884,-0.17193548953941779,-0.4219354895394178,0.07806451046058221,0.5780645104605822,0.5780645104605822,-0.11424318184711008,0.5780645104605822,0.12351905591512763,-0.027966640400657772,-0.003240606128928125,0.016086723813463988,-0.17377547630404455,-0.03359214173263669,0.062291069298356094,0.11632575590365046,-0.027026520239644136,0.13937817054371626,-0.08318906529815517,-0.505531743380208,0.2287837018046136,0.23190068594930235,-0.06018363197416582,0.17255709992009016,-0.388485737679286,0.07007959786905366,0.08391297876789516,0.15149581828356218,0.08190068594930233,-0.333920971669868,0.013116134057689965,-0.00553174338020801,0.029035171510048308,0.15139532824179985,-0.12681203960885856,0.03651938219227058,0.03167804964288512,0.07465908923698383,0.37654671904698334,0.3152340192826357,-0.04738994045060008,0.10625019580554784,0.18467438919609225,-0.1608068863827632,-0.023453280953016686,0.050577453760273006,0.040476621388829626,-0.12334473619493469,0.07116278208033738,-0.05984256668255655,0.0299121961493779,0.0350642967627417,-0.029453376511127283,0.013313854316234525,0.07301374119554,-0.001074707304343614,-0.3428658975966003,0.4594328795663612,0.22285202839209578,-0.4839647153717595
Ahri,0.07433862433862443,-0.4256613756613756,0.5743386243386244,0.5743386243386244,0.07433862433862443,0.046083167024722926,0.07433862433862443,-0.01573975570050301,0.07433862433862443,-0.4256613756613756,-0.056851925264145176,-0.09232804232804226,-0.0055508926754190835,-0.21541097999346848,-0.00553174338020801,-0.028857367818979796,0.5743386243386244,0.5743386243386244,-0.4256613756613756,-0.4256613756613756,0.5743386243386244,-0.4256613756613756,0.5743386243386244,-0.06187391939904263,-0.09232804232804226,-0.06281185754064217,-0.05382931892006482,-0.0670772744112646,0.051739934267829885,-0.4256613756613756,0.07433862433862443,0.04744083497047913,-0.4256613756613756,0.13280866253047968,-0.023344736194934712,-0.005087265937321894,0.4267511797980653,-0.4256613756613756,0.1743386243386244,-0.4256613756613756,-0.4256613756613756,-0.4256613756613756,-0.4256613756613756,-0.12799272486772478,0.06946005362844637,-0.4256613756613756,-0.04516296523042829,0.01697384371486957,0.3243386243386244,-0.4256613756613756,0.0350642967627417,-0.06395958780581773,-0.019826381855603925,0.14063842965099188,0.01632138503956354,0.05658151058501293,0.017601446782460367,0.02380337083488926,0.07433862433862443,0.005237974578117477,0.14576719576719582,0.0526100595493999,-0.059540944233744786,0.02795921997326331,-0.02542219283103697,0.046083167024722926,0.014766276691266844,0.24100529100529106,-0.02566137566137555,0.03709462106787867,-0.035699002435287897,0.07433862433862443,0.009884995234050009,-0.09232804232804226,0.04877741634383198,0.5743386243386244,0.09595732566127843,0.5743386243386244,-0.054832620936290044,0.04190068594930241,-0.4256613756613756,-0.041892816987184445,0.01060514028264925,-0.4052106136093519,-0.09232804232804226,0.5743386243386244,-0.10417613074174442,-0.09232804232804226,0.09998071160827049,-0.06557440067050671,-0.4256613756613756,0.5743386243386244,0.5743386243386244,-0.4256613756613756,-0.03359214173263669,0.062291069298356094,0.11632575590365046,-0.027026520239644136,0.13937817054371626,-0.08318906529815517,-0.505531743380208,0.2287837018046136,0.23190068594930235,-0.06018363197416582,0.17255709992009016,-0.388485737679286,0.07007959786905366,0.08391297876789516,0.15149581828356218,0.08190068594930233,-0.333920971669868,0.013116134057689965,-0.00553174338020801,0.029035171510048308,0.15139532824179985,-0.12681203960885856,0.03651938219227058,0.03167804964288512,0.07465908923698383,0.37654671904698334,0.3152340192826357,-0.04738994045060008,0.10625019580554784,0.18467438919609225,-0.1608068863827632,-0.023453280953016686,0.050577453760273006,0.040476621388829626,-0.12334473619493469,0.07116278208033738,-0.05984256668255655,0.0299121961493779,0.0350642967627417,-0.029453376511127283,0.013313854316234525,0.07301374119554,-0.001074707304343614,-0.3428658975966003,0.4594328795663612,0.22285202839209578,-0.4839647153717595
Akali,0.666079028330132,-0.333920971669868,-0.021420971669868005,0.15092751317861686,-0.333920971669868,0.046083167024722926,-0.0005876383365346904,0.166079028330132,0.09465045690156054,-0.133920971669868,-0.0611936989425953,0.30244266469376835,0.666079028330132,-0.333920971669868,-0.333920971669868,-0.333920971669868,-0.333920971669868,0.166079028330132,-0.083920971669868,-0.16134634861603436,-0.333920971669868,-0.0005876383365346904,-0.083920971669868,-0.0005876383365346904,-0.04820668595558231,-0.333920971669868,-0.333920971669868,-0.133920971669868,-0.333920971669868,-0.333920971669868,-0.0611936989425953,0.666079028330132,-0.333920971669868,0.13280866253047968,-0.023344736194934712,-0.0005876383365346904,-0.0005876383365346904,-0.083920971669868,0.2115335737846774,0.07784373421248492,0.036449398700502345,0.666079028330132,0.666079028330132,0.266079028330132,-0.333920971669868,0.666079028330132,0.166079028330132,0.01697384371486957,-0.026228663977560296,0.032745694996798635,0.0350642967627417,-0.18007481782371415,-0.333920971669868,0.666079028330132,0.01632138503956354,0.166079028330132,0.666079028330132,-0.333920971669868,0.02607902833013198,-0.0005876383365346904,0.1517933140444177,0.166079028330132,-0.333920971669868,-0.333920971669868,-0.083920971669868,-0.333920971669868,0.666079028330132,-0.12339465588039433,0.036449398700502345,-0.333920971669868,-0.0005876383365346904,0.3327456949967986,-0.083920971669868,0.03146364371474736,-0.333920971669868,0.166079028330132,0.166079028330132,0.166079028330132,-0.1116987494476458,-0.333920971669868,0.3327456949967986,-0.0005876383365346904,0.166079028330132,-0.4052106136093519,0.666079028330132,0.06607902833013202,-0.0005876383365346904,0.166079028330132,0.166079028330132,-0.033920971669868016,-0.027966640400657772,-0.003240606128928125,-0.333920971669868,-0.0005876383365346904,0.666079028330132,0.666079028330132,0.166079028330132,-0.083920971669868,0.166079028330132,-0.333920971669868,-0.333920971669868,-0.0005876383365346904,0.166079028330132,-0.333920971669868,0.166079028330132,0.166079028330132,-0.333920971669868,-0.333920971669868,-0.333920971669868,-0.333920971669868,-0.333920971669868,-0.333920971669868,0.666079028330132,-0.333920971669868,-0.333920971669868,-0.333920971669868,-0.333920971669868,-0.333920971669868,0.07465908923698383,0.37654671904698334,0.3152340192826357,-0.04738994045060008,0.10625019580554784,0.18467438919609225,-0.1608068863827632,-0.023453280953016686,0.050577453760273006,0.040476621388829626,-0.12334473619493469,0.07116278208033738,-0.05984256668255655,0.0299121961493779,0.0350642967627417,-0.029453376511127283,0.013313854316234525,0.07301374119554,-0.001074707304343614,-0.3428658975966003,0.4594328795663612,0.22285202839209578,-0.4839647153717595
Alistar,-0.020964828489951626,0.09570183817671496,0.0812090845535266,-0.08336152270482772,-0.019240690558917195,0.09570183817671496,-0.03687391939904261,0.029035171510048308,-0.037631495156618344,-0.03771210781280532,-0.056851925264145176,-0.039452223447934864,0.07189231436719123,0.42903517151004833,-0.37096482848995166,0.029035171510048308,-0.037631495156618344,0.13491752445122485,-0.05566374260643736,0.32903517151004835,0.4535002899230125,-0.04499467923622036,-0.010964828489951617,-0.06187391939904263,-0.09737648604915022,0.09570183817671496,0.029035171510048308,-0.07096482848995167,0.2623685048433817,-0.23763149515661836,-0.04191918533642469,0.01994426241913927,0.0123685048433817,-0.5709648284899517,-0.07096482848995167,0.015991693249178818,0.4267511797980653,-0.07096482848995167,-0.049225698055169076,-0.1087369155578134,-0.12584287727043947,0.038791269071023926,-0.15429816182328498,0.0020688793752168255,0.31792406039893717,0.00968033280037095,0.05403517151004833,0.0123685048433817,-0.08124232078183247,-0.0839693127948844,0.2861780286529054,-0.06263149515661837,0.22903517151004837,0.02278517151004833,-0.37096482848995166,-0.025510283035406256,-0.09096482848995169,-0.09348735101247418,-0.04037272322679375,-0.19596482848995167,-0.07312465570377458,-0.2180236520193634,-0.5709648284899517,-0.07096482848995167,-0.02542219283103697,0.09570183817671496,-0.12652038404550725,-0.06556526045539446,-0.06899244190218046,-0.304298161823285,-0.04311336960401002,-0.06793452545964862,-0.07096482848995167,-0.07112330709533993,0.31792406039893717,0.2861780286529054,0.0004637429386197267,-0.07096482848995167,-0.04684907286294204,-0.004298161823285018,-0.0517340592591824,0.01011625259112936,0.14601630358551998,0.42903517151004833,0.0004637429386197267,-0.40429816182328504,-0.19001244753757074,-0.09249592896842057,-0.07096482848995167,-0.10052781049509307,0.2623685048433817,-0.04155306378406931,0.09570183817671496,-0.17377547630404455,-0.32096482848995167,0.09570183817671496,-0.17096482848995165,-0.05581331333843653,0.17903517151004833,-0.11641937394449714,-0.505531743380208,0.42903517151004833,-0.28525054277566597,-0.06018363197416582,0.17903517151004833,-0.388485737679286,0.17903517151004833,0.17903517151004833,-0.032503290028413234,0.09570183817671496,-0.5709648284899517,0.0004637429386197267,-0.032503290028413234,0.029035171510048308,0.42903517151004833,-0.04155306378406931,0.42903517151004833,0.42903517151004833,0.2623685048433817,0.09570183817671496,-0.07096482848995167,-0.05483579623188717,0.09570183817671496,-0.5709648284899517,0.06539880787368468,0.06539880787368468,0.42903517151004833,-0.14239339991852312,-0.23763149515661836,0.42903517151004833,-0.5709648284899517,0.42903517151004833,0.42903517151004833,-0.047155304680427834,0.42903517151004833,0.07301374119554,-0.001074707304343614,-0.3428658975966003,0.4594328795663612,0.22285202839209578,-0.4839647153717595
Amumu,0.1808872256828009,-0.04037862121456559,0.03088722568280089,-0.12648982349752697,-0.5691127743171991,0.4308872256828009,-0.04530325050767525,-0.16911277431719907,0.014220559016134282,0.016253079341337462,-0.1279363037289638,0.05588722568280091,-0.5691127743171991,-0.5691127743171991,0.4308872256828009,0.4308872256828009,0.4308872256828009,0.4308872256828009,-0.3008200913903698,-0.5691127743171991,0.4535002899230125,0.04627184106741633,-0.023658228862653674,-0.3691127743171991,0.026125320920896145,0.4308872256828009,-0.06911277431719909,0.4308872256828009,0.4308872256828009,0.4308872256828009,-0.24768420288862764,-0.023658228862653674,-0.5691127743171991,0.4308872256828009,-0.023344736194934712,-0.12466832987275467,0.4267511797980653,0.08083039275052561,0.011532386973123532,-0.2091127743171991,-0.15606929605632952,-0.3691127743171991,-0.5691127743171991,-0.14054134574577054,0.1808872256828009,-0.5691127743171991,-0.23577944098386577,0.1808872256828009,-0.04368904550363972,-0.23577944098386577,-0.23577944098386577,-0.14054134574577054,-0.019826381855603925,0.4308872256828009,0.01632138503956354,0.05658151058501293,0.017601446782460367,0.4308872256828009,-0.05348777431719909,0.005237974578117477,-0.1524461076505324,-0.23577944098386577,-0.06911277431719909,0.02795921997326331,0.0023157971113723086,0.4308872256828009,0.4308872256828009,-0.25958896479338955,-0.14538396075787707,-0.5691127743171991,-0.11456731977174456,-0.40244610765053246,-0.14054134574577054,-0.12316682837125315,0.09755389234946754,0.4308872256828009,-0.06911277431719909,-0.18449738970181445,-0.20547641068083544,0.4308872256828009,-0.3691127743171991,-0.20069172168562016,0.4308872256828009,-0.4052106136093519,0.4308872256828009,-0.038545863522930546,-0.21196991717434194,-0.14603585124027602,-0.5691127743171991,0.12653939959584437,0.1808872256828009,0.4308872256828009,-0.5691127743171991,-0.17377547630404455,0.4308872256828009,0.062291069298356094,0.11632575590365046,-0.5691127743171991,0.03088722568280089,0.4308872256828009,-0.505531743380208,0.2287837018046136,0.23190068594930235,-0.06018363197416582,0.4308872256828009,-0.388485737679286,0.1808872256828009,-0.06911277431719909,0.4308872256828009,0.4308872256828009,-0.333920971669868,0.09755389234946754,-0.00553174338020801,0.4308872256828009,0.15139532824179985,0.4308872256828009,0.4308872256828009,-0.06911277431719909,0.4308872256828009,0.37654671904698334,-0.5691127743171991,-0.1941127743171991,-0.5691127743171991,0.18467438919609225,-0.23577944098386577,-0.06911277431719909,0.050577453760273006,-0.06911277431719909,-0.12334473619493469,0.07116278208033738,-0.05984256668255655,0.4308872256828009,0.4308872256828009,-0.23577944098386577,0.4308872256828009,0.07301374119554,-0.001074707304343614,-0.3428658975966003,0.4594328795663612,0.22285202839209578,-0.4839647153717595
Anivia,0.059397657683921024,-0.38469944930285926,0.12959988282370405,0.1986338840304741,-0.38469944930285926,-0.38469944930285926,0.11530055069714074,-0.38469944930285926,0.11530055069714074,0.28196721736380737,0.18672912212571213,0.04387197926856928,-0.0055508926754190835,-0.21541097999346848,-0.00553174338020801,-0.028857367818979796,-0.38469944930285926,0.6153005506971407,0.11530055069714074,-0.16134634861603436,0.6153005506971407,0.28196721736380737,-0.38469944930285926,-0.06187391939904263,-0.38469944930285926,-0.38469944930285926,-0.38469944930285926,-0.0670772744112646,0.051739934267829885,0.3966788268744141,0.4153005506971408,-0.38469944930285926,-0.10874726293996342,0.13280866253047968,-0.023344736194934712,-0.13469944930285926,0.4267511797980653,0.08083039275052561,-0.009699449302859264,-0.009699449302859264,0.2153005506971407,0.02108766066555523,-0.13404921898544145,-0.38469944930285926,0.06946005362844637,0.6153005506971407,-0.05136611596952595,0.11530055069714074,0.16075509615168615,-0.05136611596952595,0.0350642967627417,-0.13469944930285926,-0.019826381855603925,0.14063842965099188,0.01632138503956354,0.6153005506971407,0.6153005506971407,0.02380337083488926,0.0889847612234565,-0.38469944930285926,0.059744995141585155,0.0526100595493999,-0.059540944233744786,0.02795921997326331,0.2153005506971407,0.11530055069714074,0.014766276691266844,-0.11197217657558656,-0.16247722708063705,0.03709462106787867,0.11530055069714074,0.015300550697140758,0.009884995234050009,0.15376208915867917,-0.38469944930285926,0.11530055069714074,0.09595732566127843,0.28196721736380737,-0.05136611596952595,-0.38469944930285926,-0.38469944930285926,-0.38469944930285926,-0.38469944930285926,-0.4052106136093519,0.03514811951310115,-0.38469944930285926,-0.05136611596952595,-0.01147036740014501,0.6153005506971407,-0.13469944930285926,0.6153005506971407,-0.38469944930285926,0.6153005506971407,-0.17377547630404455,-0.03359214173263669,0.062291069298356094,0.11632575590365046,-0.38469944930285926,0.13937817054371626,0.6153005506971407,-0.505531743380208,0.6153005506971407,-0.38469944930285926,-0.06018363197416582,0.17255709992009016,-0.388485737679286,-0.38469944930285926,0.08391297876789516,0.15149581828356218,0.08190068594930233,-0.333920971669868,0.013116134057689965,-0.38469944930285926,0.029035171510048308,0.15139532824179985,0.11530055069714074,0.03651938219227058,0.03167804964288512,0.6153005506971407,0.37654671904698334,0.3152340192826357,-0.04738994045060008,0.10625019580554784,0.18467438919609225,-0.1608068863827632,-0.023453280953016686,0.050577453760273006,0.040476621388829626,-0.12334473619493469,0.07116278208033738,-0.05984256668255655,-0.38469944930285926,-0.38469944930285926,-0.38469944930285926,0.013313854316234525,0.6153005506971407,-0.001074707304343614,-0.3428658975966003,0.4594328795663612,0.22285202839209578,-0.4839647153717595
Annie,-0.4949514739538884,-0.04037862121456559,0.17171519271277824,-0.060168865258236226,-0.04040601940843386,-0.2949514739538884,0.5050485260461116,0.005048526046111612,0.052667573665159284,-0.09812607712849158,-0.01995147395388841,-0.09069615480495224,-0.16161814062055507,0.5050485260461116,0.005048526046111612,0.5050485260461116,-0.2949514739538884,0.005048526046111612,-0.04495147395388838,-0.4949514739538884,0.4535002899230125,0.04351006450765005,0.005048526046111612,0.17171519271277824,-0.13429573624897034,0.5050485260461116,0.5050485260461116,-0.4949514739538884,0.051739934267829885,0.5050485260461116,0.050503071500657026,0.20504852604611157,0.5050485260461116,0.13280866253047968,-0.023344736194934712,-0.0782848072872217,0.5050485260461116,0.5050485260461116,0.15088185937944498,0.005048526046111612,-0.005589771826228829,-0.2449514739538884,0.17171519271277824,-0.2449514739538884,-0.2449514739538884,-0.2449514739538884,0.1300485260461116,0.17171519271277824,-0.01802839703081144,-0.025071955881599217,-0.4949514739538884,-0.11399909300150746,-0.019826381855603925,0.005048526046111612,-0.16161814062055507,0.05658151058501293,0.5050485260461116,0.5050485260461116,0.029320370706305776,0.5050485260461116,-0.09495147395388837,-0.2949514739538884,-0.4949514739538884,0.2550485260461116,-0.054951473953888386,0.005048526046111612,-0.4949514739538884,-0.2119326060293601,-0.04146310186086516,0.5050485260461116,0.14790566890325452,0.06754852604611161,0.17171519271277824,-0.052328523134216265,-0.4949514739538884,0.5050485260461116,0.17171519271277824,0.005048526046111612,-0.2762014739538884,-0.4949514739538884,-0.16161814062055507,-0.026201473953888388,-0.4949514739538884,-0.4052106136093519,0.5050485260461116,-0.4949514739538884,-0.4949514739538884,-0.087544066546481,0.09998071160827049,-0.09960263674458608,0.5050485260461116,-0.4949514739538884,0.005048526046111612,-0.17377547630404455,-0.4949514739538884,-0.4949514739538884,-0.4949514739538884,0.17171519271277824,-0.2949514739538884,0.005048526046111612,-0.505531743380208,-0.4949514739538884,0.5050485260461116,-0.06018363197416582,0.17255709992009016,-0.4949514739538884,0.5050485260461116,0.08391297876789516,0.005048526046111612,0.08190068594930233,-0.333920971669868,0.005048526046111612,0.005048526046111612,0.005048526046111612,0.5050485260461116,-0.12681203960885856,0.03651938219227058,0.03167804964288512,-0.4949514739538884,0.5050485260461116,0.3152340192826357,0.005048526046111612,0.10625019580554784,0.5050485260461116,-0.4949514739538884,0.5050485260461116,0.050577453760273006,-0.4949514739538884,0.5050485260461116,-0.4949514739538884,-0.05984256668255655,0.5050485260461116,0.0350642967627417,0.17171519271277824,0.005048526046111612,0.07301374119554,0.005048526046111612,-0.3428658975966003,0.4594328795663612,0.22285202839209578,-0.4839647153717595
Ashe,0.46145413647706945,-0.04037862121456559,-0.5385458635229305,0.22812080314373617,-0.20521253018959723,0.046083167024722926,0.46145413647706945,0.46145413647706945,-0.038545863522930546,-0.00521253018959722,0.08645413647706945,-0.038545863522930546,-0.0055508926754190835,-0.21541097999346848,-0.038545863522930546,0.46145413647706945,0.03870002626600888,-0.5385458635229305,-0.1814030063800734,-0.5385458635229305,0.4535002899230125,-0.038545863522930546,-0.5385458635229305,-0.5385458635229305,0.09303308384549047,-0.06281185754064217,-0.038545863522930546,-0.0670772744112646,0.051739934267829885,0.46145413647706945,-0.25283157780864485,0.46145413647706945,-0.10874726293996342,0.13280866253047968,-0.023344736194934712,0.2614541364770695,0.4267511797980653,0.08083039275052561,0.2849835482417753,-0.13854586352293052,0.09781777284070581,-0.5385458635229305,-0.038545863522930546,-0.20521253018959723,-0.5385458635229305,0.46145413647706945,-0.038545863522930546,0.46145413647706945,-0.1749094998865669,-0.12678115764057762,0.0350642967627417,-0.28854586352293055,-0.019826381855603925,0.21145413647706945,0.01632138503956354,0.05658151058501293,0.46145413647706945,-0.5385458635229305,-0.01473633971340671,0.005237974578117477,-0.15759348257054961,0.0526100595493999,0.46145413647706945,-0.5385458635229305,-0.038545863522930546,-0.5385458635229305,0.014766276691266844,-0.20521253018959723,0.15376182878476174,0.03709462106787867,-0.09410141907848613,0.2947874698104028,0.46145413647706945,0.038377213400146326,0.04877741634383198,0.0304569251585462,0.46145413647706945,-0.038545863522930546,-0.20521253018959723,0.04190068594930241,0.21145413647706945,-0.20521253018959723,-0.5385458635229305,-0.4052106136093519,-0.5385458635229305,-0.038545863522930546,-0.25283157780864485,-0.28854586352293055,0.46145413647706945,-0.20521253018959723,0.46145413647706945,-0.003240606128928125,-0.5385458635229305,-0.17377547630404455,0.46145413647706945,0.46145413647706945,-0.5385458635229305,-0.027026520239644136,0.46145413647706945,-0.5385458635229305,-0.505531743380208,0.2287837018046136,0.23190068594930235,-0.06018363197416582,0.46145413647706945,-0.388485737679286,0.07007959786905366,-0.5385458635229305,0.15149581828356218,0.08190068594930233,-0.333920971669868,0.21145413647706945,-0.00553174338020801,-0.038545863522930546,0.15139532824179985,-0.12681203960885856,0.03651938219227058,0.03167804964288512,0.07465908923698383,0.37654671904698334,0.3152340192826357,0.46145413647706945,0.46145413647706945,0.18467438919609225,-0.1608068863827632,-0.023453280953016686,0.050577453760273006,0.46145413647706945,-0.12334473619493469,0.07116278208033738,-0.05984256668255655,0.46145413647706945,0.46145413647706945,-0.5385458635229305,0.013313854316234525,0.07301374119554,-0.001074707304343614,-0.3428658975966003,0.4594328795663612,0.22285202839209578,-0.4839647153717595
AurelionSol,0.059397657683921024,-0.3829710144927536,0.12959988282370405,0.11702898550724639,-0.3829710144927536,0.046083167024722926,0.11702898550724639,-0.01573975570050301,-0.0496376811594203,-0.3829710144927536,-0.3829710144927536,-0.3829710144927536,-0.0055508926754190835,0.6170289855072464,-0.00553174338020801,-0.028857367818979796,-0.3829710144927536,0.12016695658967913,0.11702898550724639,-0.16134634861603436,0.4535002899230125,-0.03889575206539497,-0.018099314050697646,-0.3829710144927536,-0.1829710144927536,-0.06281185754064217,-0.05382931892006482,-0.0670772744112646,0.051739934267829885,0.3966788268744141,-0.3829710144927536,0.6170289855072464,-0.10874726293996342,0.13280866253047968,-0.023344736194934712,-0.005087265937321894,0.4267511797980653,0.08083039275052561,0.11702898550724639,-0.3829710144927536,-0.3829710144927536,0.6170289855072464,-0.13404921898544145,0.11702898550724639,-0.3829710144927536,0.015502245331261766,0.3670289855072464,0.01697384371486957,0.6170289855072464,-0.0496376811594203,0.0350642967627417,0.11702898550724639,-0.019826381855603925,0.14063842965099188,0.01632138503956354,-0.3829710144927536,0.017601446782460367,0.02380337083488926,0.283695652173913,0.005237974578117477,0.45036231884057976,0.0526100595493999,0.6170289855072464,0.02795921997326331,0.11702898550724639,0.046083167024722926,0.014766276691266844,0.11702898550724639,-0.0496376811594203,0.03709462106787867,-0.3829710144927536,0.06754852604611161,0.009884995234050009,-0.21630434782608696,0.04877741634383198,0.0304569251585462,0.09595732566127843,0.6170289855072464,0.6170289855072464,0.04190068594930241,-0.012648627352748243,-0.3829710144927536,0.11702898550724639,-0.4052106136093519,0.03514811951310115,-0.3829710144927536,0.6170289855072464,-0.3829710144927536,0.6170289855072464,-0.3829710144927536,-0.027966640400657772,-0.003240606128928125,0.016086723813463988,-0.17377547630404455,-0.03359214173263669,0.062291069298356094,0.11632575590365046,-0.027026520239644136,0.13937817054371626,-0.08318906529815517,-0.505531743380208,0.2287837018046136,0.23190068594930235,-0.06018363197416582,0.17255709992009016,-0.388485737679286,0.07007959786905366,0.08391297876789516,0.15149581828356218,0.08190068594930233,-0.333920971669868,0.013116134057689965,-0.3829710144927536,0.029035171510048308,0.15139532824179985,-0.12681203960885856,0.03651938219227058,0.03167804964288512,0.07465908923698383,0.11702898550724639,0.3152340192826357,-0.04738994045060008,0.10625019580554784,0.18467438919609225,-0.1608068863827632,-0.023453280953016686,0.050577453760273006,0.040476621388829626,-0.12334473619493469,0.07116278208033738,-0.05984256668255655,-0.3829710144927536,0.0350642967627417,-0.029453376511127283,0.013313854316234525,0.07301374119554,-0.001074707304343614,-0.3428658975966003,0.4594328795663612,0.22285202839209578,-0.4839647153717595
