,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Ashe,AurelionSol,Azir,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Chogath,Corki,Darius,Diana,DrMundo,Ekko,Ezreal,Fiddlesticks,Fizz,Galio,Garen,Gragas,Hecarim,Heimerdinger,Illaoi,Irelia,Janna,JarvanIV,Jax,Jayce,Jhin,Jinx,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kennen,Kled,KogMaw,Leblanc,LeeSin,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nasus,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Quinn,Rammus,Renekton,Rengar,Riven,Rumble,Ryze,Sejuani,Shaco,Shen,Shyvana,Singed,Sion,Sivir,Sona,Soraka,Swain,Syndra,TahmKench,Taliyah,Talon,Taric,Teemo,Tristana,Trundle,Tryndamere,TwistedFate,Twitch,Udyr,Urgot,Varus,Vayne,Veigar,Velkoz,Viktor,Vladimir,Volibear,Warwick,Xayah,Xerath,Yasuo,Yorick,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Bard,Draven,Elise,Gangplank,Graves,Ivern,Khazix,Kindred,Leona,Rakan,Skarner,Thresh,Vi,Gnar,Kaisa,XinZhao,Nami,Fiora,Evelynn,RekSai
Aatrox,-0.18846237361500134,0.010771342860094402,0.08673142483461099,-0.46624015139277913,0.033759848607220866,-0.07987651502914278,0.08548398653825534,-0.13290681805944582,-0.05660159717591168,-0.044365151392779134,-0.13290681805944582,0.06709318194055419,0.5337598486072208,-0.2662401513927791,-0.1862401513927791,-0.027215761148876694,-0.06624015139277911,0.26103257587994816,-0.21624015139277913,-0.00790681805944582,0.5337598486072208,-0.01126384807524361,-0.13290681805944582,-0.05447544551042621,-0.03145754269712697,0.06437209350518008,-0.13290681805944582,0.08478025677048612,0.13375984860722084,-0.021795706948334714,-0.46624015139277913,0.06339655988829157,0.5337598486072208,-0.21624015139277913,-0.06624015139277911,-0.0740832886476811,-0.46624015139277913,0.5337598486072208,0.3337598486072209,0.1246689395163118,0.006362588333248265,0.06897111621285462,-0.010883008535636285,-0.13290681805944582,-0.46624015139277913,-0.13290681805944582,0.06007563808090505,0.033759848607220866,0.0018971035091816524,0.033759848607220866,0.10361278978369143,-0.18052586567849344,-0.037668722821350586,0.09473545836331848,0.24804556289293517,0.02826534311271539,0.033759848607220866,0.08931540416277645,0.2004265152738875,0.15875984860722087,0.24804556289293517,0.033759848607220866,-0.46624015139277913,0.033759848607220866,0.2004265152738875,-0.037668722821350586,0.033759848607220866,0.28375984860722087,0.08768141723467188,0.5337598486072208,-0.021795706948334714,-0.10260378775641549,-0.19957348472611247,-0.06624015139277911,0.5337598486072208,0.10518842003579226,0.033759848607220866,0.5337598486072208,0.23964220154839738,0.06380276706215654,0.033759848607220866,0.033759848607220866,-0.04518751981383179,-0.46624015139277913,-0.09124015139277913,-0.037668722821350586,-0.46624015139277913,-0.46624015139277913,0.033759848607220866,0.033759848607220866,-0.008875810307507837,0.5337598486072208,0.08931540416277645,0.08485473911816982,0.033759848607220866,0.13375984860722084,0.5337598486072208,-0.46624015139277913,-0.13290681805944582,0.0461976595524945,-0.06624015139277911,0.033759848607220866,0.033759848607220866,0.033759848607220866,-0.46624015139277913,0.04658036142773364,0.08548398653825534,0.08137889622626854,0.028496690712484007,0.033759848607220866,-0.46624015139277913,-0.46624015139277913,-0.03145754269712697,-0.0016175098833451917,-0.46624015139277913,-0.46624015139277913,0.02547255578954133,-0.021795706948334714,0.0722213870687593,0.023555766974567793,0.3337598486072209,0.24098809198351812,0.08514393613936222,0.031022220547992307,0.44641638159587094,-0.06808686332622244,0.15173218766847701,0.2570014919360065,0.07131808834426936,0.1651292005947924,-0.4101373620683351,0.02042502897789905,-0.01862081613759009,0.07060278396191413,-0.27188774807083993,-0.41196580291169316,-0.3674256402672551,-0.4339758427846664,-0.4182017098596314,0.45101338581382305,0.00020646316021497024
Ahri,-0.04575961383032434,0.029598135381414648,0.012905717139853667,0.28581933353809674,-0.014180666461903302,-0.03884434359194816,0.1058193335380967,-0.014180666461903302,-0.07033039908222416,0.07029421938284552,-0.035919796896685896,0.006946094101476952,-0.18084733312857,0.021533619252382397,0.04137488909365228,-0.07207540330400858,-0.014180666461903302,-0.02933218161341844,-0.3141806664619033,-0.023614628726054243,0.03127387899264211,0.0034404789125460633,-0.0454306664619033,0.03127387899264211,-0.05732787458373073,0.10927612366155348,-0.07939805776625114,-0.014180666461903302,0.28581933353809674,-0.07781703009826696,0.4858193335380967,-0.013452864424057576,0.4858193335380967,-0.014180666461903302,-0.0782832305644674,0.022404699391755267,-0.014180666461903302,0.057247904966668095,0.200105047823811,0.02313276637391759,-0.09954652012043991,-0.025221675925625686,-0.01284018388817676,0.03754347146913117,0.15248600020476333,0.0483193335380967,-0.04751399979523663,-0.03501399979523662,-0.02694662390871183,-0.014180666461903302,-0.03725758953882635,-0.05472120700244382,0.0494556971744603,-0.03558144467202001,0.017734227155117965,-0.04378592961979805,-0.11795425136756366,0.16081933353809674,-0.05963521191644877,-0.014180666461903302,-0.04049645593558754,0.18147150745114016,-0.014180666461903302,-0.06973622201745888,0.04137488909365228,-0.09751399979523662,-0.014180666461903302,-0.299894952176189,-0.02616938296401894,0.2358193335380967,0.10650898871051051,0.09872255934454832,-0.03799019027142714,-0.11418066646190328,-0.014180666461903302,-0.014180666461903302,-0.030309698719967804,-0.15703780931904615,0.07841192613068926,0.08130544464920786,-0.5141806664619033,0.08581933353809668,-0.06737215582360545,0.08581933353809668,-0.14575961383032437,-0.014180666461903302,0.07405462765574378,0.10120394892271212,-0.11418066646190328,-0.014180666461903302,0.010525215891037831,-0.11418066646190328,-0.0741806664619033,-0.01896078118465666,-0.12956528184651867,-0.05121770349894034,0.057247904966668095,0.04137488909365228,0.15248600020476333,-0.016611784776327965,-0.05963521191644877,0.4858193335380967,-0.3141806664619033,-0.1079306664619033,-0.12956528184651867,-0.01024365858788756,-0.05882352360476045,0.0030607128484415602,-0.01850343303250851,-0.1391806664619033,0.178127025845789,-0.014180666461903302,-0.04702738179037047,-0.02131568292732594,-0.014180666461903302,-0.2641806664619033,-0.010071077420807373,-0.06084733312856999,0.03710138482014802,-0.012825652911767849,0.07841192613068926,0.03127387899264211,0.2358193335380967,0.15248600020476333,-0.18084733312857,0.06915266687143007,-0.08560923789047475,-0.014180666461903302,0.08581933353809668,0.03127387899264211,-0.014180666461903302,-0.014180666461903302,-0.014180666461903302,0.08581933353809668,-0.27188774807083993,-0.41196580291169316,-0.3674256402672551,-0.4339758427846664,-0.4182017098596314,0.45101338581382305,0.00020646316021497024
Akali,0.060515548420853826,0.012593427509656474,0.027936248305985123,0.1786756889358612,-0.06672173671116816,0.03239146099357887,0.01668940552350351,-0.062092107081538506,-0.08176215784295982,0.08759925094315285,-0.08415093061095025,0.003585859020156401,-0.4370921070815385,-0.01603947550259116,0.003585859020156401,0.0629078929184615,0.05071277096724197,-0.04820321819264961,-0.062092107081538506,-0.011416431405862848,0.0629078929184615,0.05197349928029055,-0.02042544041487182,0.10457455958512812,0.034206986574050635,0.06623015205467414,0.16290789291846147,0.020619335704531172,-0.002309498385886344,-0.03709210708153848,-0.4370921070815385,0.0400028649855006,0.3129078929184615,-0.02800119799062939,0.15114318703610857,0.02085181815210635,-0.03709210708153848,-0.008520678510109958,0.5629078929184614,-0.12336661688546008,-0.07538997942196402,0.035807621915751486,0.00966113967170823,0.0629078929184615,0.0629078929184615,-0.13709210708153852,0.10457455958512812,0.15114318703610857,0.03305007301324825,-0.1513778213672528,0.006827609565450865,0.04438937439994295,-0.02439369438312583,0.05226959504612105,0.020050750061318623,-0.014411694710404488,-0.04578775925545153,0.11846344847401707,0.04566651360811669,-0.02800119799062939,-0.054739165905067944,0.0629078929184615,-0.008520678510109958,0.0629078929184615,0.007352337362905914,0.1343364643470329,0.1343364643470329,0.017453347463916025,0.028556747880293554,-0.062092107081538506,0.008691025448581968,0.097791613848694,-0.021707491696923098,-0.030842107081538506,-0.03709210708153848,-0.07345574344517486,0.19147932148989005,-0.28709210708153854,0.04207455958512818,0.12353781417830406,0.16290789291846147,-0.2704254404148718,0.05071277096724197,0.0629078929184615,0.012907892918461505,-0.025327401199185584,-0.03709210708153848,-0.4370921070815385,0.0629078929184615,0.04163129717378067,-0.022950692940124362,0.017453347463916025,-0.07994924993868135,-0.021851049538770206,0.47199880200937055,-0.054739165905067944,0.0629078929184615,-0.10375877374820519,-0.1643648343542658,0.054135963093900064,-0.062092107081538506,0.22957455958512812,-0.1870921070815385,0.017453347463916025,0.11846344847401707,-0.081159903691708,0.1343364643470329,0.009716403556759345,0.002624204975199107,0.1343364643470329,-0.1870921070815385,0.0629078929184615,0.044835603761834986,0.04320808053572228,-0.4370921070815385,-0.13709210708153852,0.04766841541483302,-0.05411338367728319,-0.047481717471148877,0.02533563858320137,-0.062092107081538506,0.4200507500613186,0.10836243837300691,0.031022220547992307,-0.1870921070815385,-0.03709210708153848,0.1343364643470329,-0.10375877374820519,0.07131808834426936,0.22957455958512812,-0.4370921070815385,0.5629078929184614,-0.2704254404148718,-0.4370921070815385,-0.4370921070815385,0.0629078929184615,-0.3674256402672551,-0.4339758427846664,-0.4182017098596314,0.45101338581382305,0.00020646316021497024
Alistar,0.0764957264957265,-0.4235042735042735,0.033369408369408216,0.1786756889358612,-0.0033582030579786815,-0.011803817668935457,-0.4235042735042735,0.020965263960853076,-0.05660159717591168,0.03661933898394143,0.008617917423530963,0.005910970549913741,0.1501642670925141,0.011362297695896584,-0.051256260464665915,0.5764957264957264,0.04702909954932155,0.013715364710790823,-0.10453887694445141,-0.008298879309648843,0.014254322094500782,-0.02618492167464459,0.5764957264957264,0.0016945347384432208,-0.4235042735042735,0.03607489225855007,-0.4235042735042735,-0.020283662664360325,-0.4235042735042735,-0.4235042735042735,-0.022509020538007185,-0.01508158843805485,-0.011020030882664122,0.5764957264957264,0.018409673877667454,-0.036284635289209166,-0.13730876948149257,-0.4235042735042735,0.05316656988683491,-0.4235042735042735,-0.0733071555197346,0.0764957264957265,0.007440209533132347,-0.4235042735042735,-0.4235042735042735,-0.13290681805944582,-0.04752008431943583,-0.025815356859266836,0.5764957264957264,-0.4235042735042735,-0.4235042735042735,-0.01642957207425394,0.02196729278027476,-0.4235042735042735,-0.005905728392059828,0.5764957264957264,0.5764957264957264,0.5764957264957264,-0.048327832247613556,-0.02385454515042973,-0.014414244052043002,0.04449489456954972,0.02322358622105225,-0.022214989571028798,0.5764957264957264,-0.02348665359104074,0.11357361295925295,0.06602415721533361,0.5764957264957264,-0.4235042735042735,0.004661576611733109,0.007465647850309343,-0.4235042735042735,0.03860559224326576,0.12346823059571793,-0.027834460887212642,0.033759848607220866,-0.08615965075361182,0.040870577063826435,0.05861052604450645,0.033759848607220866,0.09942441101577948,-0.040441244628411366,0.1303338737764967,0.05224776493316677,-0.005803863291398814,0.047738106255965695,-0.24675555722978548,-0.006939629576904416,-0.0068255889842204764,-0.4235042735042735,0.013800489479268596,-0.05387554837600189,-0.4235042735042735,-0.015933875561284228,-0.035345668660280494,0.057247904966668095,-0.0802925644861183,-0.03642424282676027,0.17649572649572648,0.0072266970632189065,0.22957455958512812,-0.05771320671778063,-0.014685963479543429,0.5764957264957264,0.0764957264957265,-0.4235042735042735,-0.008851424288166876,0.5764957264957264,0.006969272535913729,0.031979865625651194,0.059862368034451774,-0.4235042735042735,-0.09017094017094018,-0.43040291671832615,0.011757058194847458,0.3264957264957265,-0.06410744577239413,-0.006428786538714482,-0.09017094017094018,-0.061352626279940065,0.24098809198351812,0.5764957264957264,0.031022220547992307,0.44641638159587094,-0.06808686332622244,0.15173218766847701,0.2570014919360065,0.07131808834426936,0.5764957264957264,-0.4101373620683351,0.02042502897789905,-0.01862081613759009,0.07060278396191413,-0.27188774807083993,-0.41196580291169316,-0.3674256402672551,-0.4339758427846664,-0.4182017098596314,0.45101338581382305,0.00020646316021497024
Amumu,-0.22064210281482588,0.10628097410825099,0.2135684235009636,0.5293578971851741,0.5293578971851741,0.15435789718517412,0.1293578971851741,-0.4706421028148259,0.1293578971851741,-0.24841988059260367,0.008617917423530963,0.02935789718517412,0.1501642670925141,0.5293578971851741,-0.13730876948149257,0.22935789718517408,0.5293578971851741,0.013715364710790823,-0.4706421028148259,0.15435789718517412,-0.4706421028148259,-0.03585949411917372,0.5293578971851741,0.0016945347384432208,0.05876966189105648,0.34753971536699235,-0.05360937784695574,-0.07064210281482586,0.5293578971851741,0.5293578971851741,-0.022509020538007185,0.04935789718517414,-0.011020030882664122,-0.4706421028148259,-0.22064210281482588,0.19602456385184075,-0.13730876948149257,0.0013613803110855138,0.05316656988683491,-0.22064210281482588,-0.09564210281482588,-0.02619765837038146,0.02935789718517412,-0.030474282961623855,-0.006059284810493781,-0.13290681805944582,0.5293578971851741,-0.07064210281482586,0.10078646861374552,0.08803419708830684,0.06269123051850745,-0.01642957207425394,0.5293578971851741,0.1293578971851741,-0.005905728392059828,0.15435789718517412,0.02935789718517412,0.5293578971851741,0.19602456385184075,-0.4706421028148259,-0.4706421028148259,-0.4706421028148259,0.02322358622105225,-0.4706421028148259,0.006029384218606992,-0.02348665359104074,-0.4706421028148259,0.06602415721533361,-0.02619765837038146,0.5293578971851741,0.2793578971851741,-0.4706421028148259,0.5293578971851741,-0.4706421028148259,0.12346823059571793,-0.027834460887212642,0.033759848607220866,-0.4706421028148259,-0.4706421028148259,0.2216655894928664,0.033759848607220866,-0.13730876948149257,-0.040441244628411366,0.5293578971851741,0.5293578971851741,-0.005803863291398814,-0.4706421028148259,-0.4706421028148259,-0.006939629576904416,-0.4706421028148259,0.16093684455359514,-0.4706421028148259,0.5293578971851741,-0.24841988059260367,-0.015933875561284228,0.32935789718517416,0.5293578971851741,-0.0802925644861183,-0.4706421028148259,0.09602456385184077,0.5293578971851741,0.22957455958512812,-0.05771320671778063,0.5293578971851741,0.02935789718517412,0.19602456385184075,-0.4706421028148259,-0.4706421028148259,-0.049589471235878535,0.02935789718517412,0.031979865625651194,0.059862368034451774,0.02935789718517412,-0.09921353138625444,-0.43040291671832615,-0.4706421028148259,0.09033350694127174,-0.4706421028148259,-0.4706421028148259,0.14474251256978954,-0.4706421028148259,0.5293578971851741,0.08514393613936222,0.031022220547992307,0.44641638159587094,-0.06808686332622244,-0.4706421028148259,-0.4706421028148259,-0.4706421028148259,0.1651292005947924,-0.4706421028148259,0.5293578971851741,-0.01862081613759009,0.5293578971851741,-0.27188774807083993,-0.41196580291169316,-0.3674256402672551,-0.4339758427846664,-0.4182017098596314,0.45101338581382305,0.00020646316021497024
Anivia,-0.09582403282656682,0.006556919554385587,0.06410408936570633,0.1786756889358612,-0.47677641377894775,0.5232235862210523,-0.03927641377894775,0.02322358622105225,-0.024395461397995366,0.059455470279023315,0.13860820160566767,0.0032235862210522326,0.1501642670925141,0.18989025288771888,-0.012490699493233448,-0.002638482744464987,0.02322358622105225,0.03935261847911675,0.5232235862210523,0.03199551604561368,0.02322358622105225,-0.049190206882396004,0.27322358622105225,0.02322358622105225,-0.057972994975528935,-0.0626349996375336,0.3565569195543856,-0.0017764137789477719,0.02322358622105225,-0.23868117568370967,0.02322358622105225,0.019158545570645724,-0.14344308044561443,0.056556919554385576,0.18989025288771888,-0.14344308044561443,-0.47677641377894775,-0.14344308044561443,0.3232235862210523,0.04953937569473643,-0.0214192709218049,-0.0034036327138590172,0.02322358622105225,0.02322358622105225,0.18989025288771888,0.5232235862210523,-0.10177641377894775,0.047033110030576086,0.021199294723076523,0.08803419708830684,0.018798807459990297,-0.02223095923349322,-0.07677641377894773,-0.08788752489005885,-0.05369949070202468,-0.015237952240486186,-0.07677641377894773,-0.03233196933450333,0.18989025288771888,-0.15677641377894774,0.18989025288771888,-0.19106212806466205,0.02322358622105225,-0.22677641377894775,0.3565569195543856,0.09465215764962365,0.09465215764962365,-0.14344308044561443,-0.06556146050791972,0.02322358622105225,0.12322358622105223,0.18989025288771888,-0.006188178484830109,0.10655691955438562,0.5232235862210523,-0.027834460887212642,-0.14344308044561443,0.02322358622105225,-0.03927641377894775,0.047033110030576086,-0.47677641377894775,0.02322358622105225,0.02322358622105225,0.5232235862210523,-0.3339192709218049,0.12322358622105223,-0.14344308044561443,-0.47677641377894775,-0.47677641377894775,-0.02223095923349322,0.019626463918894,-0.14344308044561443,-0.09216102916356311,-0.030733248311321848,-0.14344308044561443,0.3232235862210523,0.38036644336390935,-0.07677641377894773,-0.22677641377894775,-0.04519746641052669,0.02322358622105225,0.5232235862210523,-0.14344308044561443,-0.14344308044561443,-0.0482049852075192,0.1368599498574159,-0.028500551709982225,-0.08547206595286078,0.0693228770011941,0.18989025288771888,0.031979865625651194,-0.47677641377894775,-0.13806673635959293,0.030315784802612544,-0.43040291671832615,-0.14344308044561443,-0.010430259932793895,-0.07052641377894775,-0.06936900637154036,0.06446069962311407,-0.16908410608664004,0.5232235862210523,-0.14344308044561443,0.031022220547992307,0.5232235862210523,-0.14344308044561443,0.15173218766847701,0.2570014919360065,0.02322358622105225,-0.47677641377894775,-0.47677641377894775,0.02322358622105225,-0.01862081613759009,-0.47677641377894775,-0.27188774807083993,-0.41196580291169316,-0.3674256402672551,-0.4339758427846664,-0.4182017098596314,0.45101338581382305,0.00020646316021497024
Annie,0.056506680760917916,0.1112685855228226,-0.06254093828670115,0.47317334742758455,0.13984001409425117,-0.026826652572415455,-0.19349331923908214,-0.026826652572415455,0.06692334742758455,0.09817334742758455,0.47317334742758455,-0.08238220812797103,0.47317334742758455,-0.5268266525724155,-0.1631902889360518,0.05456869626479388,-0.27682665257241545,0.47317334742758455,0.47317334742758455,-0.026826652572415455,-0.5268266525724155,-0.05556228475632352,-0.19349331923908214,0.2731733474275846,-0.036260614836566396,0.03839073873193233,-0.026826652572415455,-0.026826652572415455,0.47317334742758455,0.061408641545231624,-0.022509020538007185,-0.0072188094351605114,-0.011020030882664122,0.47317334742758455,0.33031620457044164,-0.026826652572415455,-0.13730876948149257,-0.5268266525724155,-0.026826652572415455,-0.27682665257241545,-0.13658275013339105,-0.007958728044113572,0.09612416709971572,0.47317334742758455,-0.006059284810493781,0.47317334742758455,0.47317334742758455,0.07317334742758452,0.034817183044022926,0.08803419708830684,0.00940523148555561,-0.19349331923908214,-0.026826652572415455,-0.23515998590574877,-0.026826652572415455,0.06994754097597167,-0.19349331923908214,-0.026826652572415455,-0.32682665257241544,0.07317334742758452,0.04460191885615594,-0.026826652572415455,-0.026826652572415455,-0.19349331923908214,-0.026826652572415455,0.13984001409425117,0.2731733474275846,0.47317334742758455,0.04460191885615594,0.013715364710790823,-0.19349331923908214,-0.19349331923908214,-0.19349331923908214,-0.32682665257241544,0.12346823059571793,0.47317334742758455,0.13984001409425117,-0.5268266525724155,0.1095369837912209,-0.01400613975190268,0.47317334742758455,0.47317334742758455,0.09817334742758455,0.47317334742758455,-0.5268266525724155,-0.3601599859057488,-0.026826652572415455,-0.5268266525724155,-0.026826652572415455,-0.13793776368352656,0.06932719358143069,0.47317334742758455,0.028728902983140125,-0.007839310800263566,0.47317334742758455,-0.026826652572415455,-0.026826652572415455,-0.5268266525724155,-0.026826652572415455,0.10317334742758455,-0.026826652572415455,0.47317334742758455,-0.05771320671778063,-0.014685963479543429,-0.026826652572415455,0.16067334742758455,-0.05063617638193929,-0.20864483439059728,-0.05182665257241548,0.47317334742758455,-0.026826652572415455,-0.5268266525724155,0.014840014094251175,-0.012742145530161952,-0.5268266525724155,0.13984001409425117,-0.17329129903706192,-0.11015998590574877,0.22317334742758455,-0.0050875221376328605,-0.5268266525724155,-0.5268266525724155,0.08514393613936222,0.031022220547992307,0.44641638159587094,-0.06808686332622244,0.15173218766847701,0.47317334742758455,0.07131808834426936,0.1651292005947924,-0.5268266525724155,0.02042502897789905,-0.5268266525724155,0.07060278396191413,-0.026826652572415455,-0.5268266525724155,-0.3674256402672551,-0.4339758427846664,-0.4182017098596314,0.45101338581382305,0.00020646316021497024
Ashe,0.4425140996794007,-0.15748590032059928,0.07887773604303705,-0.5574859003205993,0.4425140996794007,0.013942671107972093,0.26069591786121893,0.020965263960853076,0.0675140996794007,-0.031170110846915122,0.4425140996794007,-0.057485900320599304,0.1501642670925141,0.011362297695896584,-0.5574859003205993,-0.10294044577514477,-0.5574859003205993,0.4425140996794007,0.4425140996794007,-0.0019303447650437233,-0.057485900320599304,0.0675140996794007,0.4425140996794007,0.4425140996794007,-0.1199859003205993,0.2202918774571785,0.1925140996794007,0.27584743301273407,-0.5574859003205993,-0.224152566987266,-0.022509020538007185,-0.20034304317774215,-0.5574859003205993,-0.057485900320599304,0.4425140996794007,0.4425140996794007,-0.13730876948149257,-0.057485900320599304,-0.5574859003205993,-0.224152566987266,0.1647363219016229,0.05541732548585232,0.0675140996794007,-0.057485900320599304,-0.006059284810493781,-0.13290681805944582,-0.5574859003205993,0.4425140996794007,-0.057485900320599304,0.4425140996794007,-0.2574859003205993,0.4425140996794007,0.10918076634606733,-0.10294044577514477,0.1925140996794007,0.013942671107972093,-0.5574859003205993,-0.057485900320599304,0.4425140996794007,0.042514099679400674,-0.224152566987266,0.4425140996794007,0.4425140996794007,-0.057485900320599304,0.4425140996794007,-0.5574859003205993,-0.5574859003205993,0.4425140996794007,-0.1685970114317104,-0.5574859003205993,0.4425140996794007,-0.5574859003205993,0.1925140996794007,0.10918076634606733,0.4425140996794007,0.4425140996794007,-0.057485900320599304,-0.5574859003205993,-0.3074859003205993,0.15219151903423944,0.033759848607220866,-0.057485900320599304,-0.057485900320599304,0.1303338737764967,-0.5574859003205993,-0.005803863291398814,-0.3074859003205993,-0.5574859003205993,-0.006939629576904416,-0.057485900320599304,-0.10748590032059929,0.4425140996794007,0.4425140996794007,-0.10294044577514477,0.4425140996794007,-0.5574859003205993,0.4425140996794007,-0.0802925644861183,-0.03642424282676027,-0.12270329162494714,0.0072266970632189065,0.22957455958512812,-0.5574859003205993,-0.057485900320599304,-0.5574859003205993,-0.224152566987266,-0.224152566987266,-0.057485900320599304,0.0050140996794006965,0.4425140996794007,0.1925140996794007,0.4425140996794007,-0.3574859003205993,-0.07748590032059932,-0.43040291671832615,-0.5574859003205993,0.07214372930903035,-0.15748590032059928,0.1925140996794007,-0.14081923365393262,-0.5574859003205993,0.24098809198351812,0.08514393613936222,0.031022220547992307,0.44641638159587094,-0.06808686332622244,0.4425140996794007,0.2570014919360065,0.4425140996794007,0.1651292005947924,0.4425140996794007,-0.057485900320599304,-0.057485900320599304,0.4425140996794007,-0.27188774807083993,-0.41196580291169316,-0.3674256402672551,-0.4339758427846664,-0.4182017098596314,0.45101338581382305,0.00020646316021497024
AurelionSol,0.07017910796551596,-0.055620178566085254,0.08043728352489632,-0.5081341450465322,0.047421410509023376,-0.08284678872469314,-0.18255274969769497,0.2696436327312456,-0.5081341450465322,-0.04436602910450321,-0.3414674783798656,0.04186585495346784,0.1501642670925141,-0.008134145046532204,-0.0681341450465322,0.04449743390083627,-0.3081341450465322,-0.008134145046532204,-0.008134145046532204,0.0997089922083697,0.09186585495346777,-0.018660460836005865,0.1347229978106107,-0.2581341450465322,0.02339738648499934,0.04288626311673305,-0.5081341450465322,0.1347229978106107,0.15853252162013443,0.09900871209632489,-0.008134145046532204,-0.008134145046532204,-0.5081341450465322,0.15853252162013443,-0.008134145046532204,0.0997089922083697,-0.5081341450465322,-0.10813414504653218,0.29186585495346784,-0.12351876043114757,-0.08477648081295558,0.0025041528258081813,-0.13838624588686832,-0.07956271647510366,0.4918658549534678,0.09186585495346777,-0.07956271647510366,-0.06368970060208778,-0.009900929498829036,0.08803419708830684,-0.004484510010035803,0.12822949131710415,-0.08505722196960913,-0.06076572399390062,0.047421410509023376,0.06459312768074055,-0.008134145046532204,-0.06368970060208778,-0.09146747837986552,-0.07956271647510366,-0.3414674783798656,0.03732040040801321,0.4918658549534678,-0.008134145046532204,0.15853252162013443,-0.07956271647510366,0.2418658549534678,-0.1748008117131989,-0.013342478379865519,-0.5081341450465322,0.030327393415006232,0.15853252162013443,0.12822949131710415,0.09186585495346777,0.4918658549534678,0.4918658549534678,0.26109662418423707,0.2418658549534678,0.26109662418423707,0.10320188734213176,-0.5081341450465322,0.09942441101577948,-0.008134145046532204,-0.008134145046532204,-0.07956271647510366,0.4918658549534678,0.15853252162013443,-0.5081341450465322,-0.5081341450465322,0.06593992902754187,-0.008134145046532204,0.4918658549534678,0.07519918828680117,-0.06993189785552095,0.15853252162013443,-0.008134145046532204,-0.5081341450465322,0.15853252162013443,-0.5081341450465322,-0.003588690501077685,0.06329442638203919,0.22957455958512812,-0.05771320671778063,0.06329442638203919,0.4918658549534678,-0.008134145046532204,0.035344115823032984,0.14571200879962165,0.13725592587545365,-0.008134145046532204,-0.008134145046532204,0.059862368034451774,0.035344115823032984,-0.0021100486609900715,-0.43040291671832615,0.2418658549534678,-0.03886040202977242,0.15853252162013443,0.07519918828680117,0.023361917945593835,-0.2224198593322465,0.4918658549534678,0.2418658549534678,-0.5081341450465322,0.44641638159587094,-0.06808686332622244,0.4918658549534678,0.2570014919360065,0.07131808834426936,-0.1748008117131989,-0.4101373620683351,0.02042502897789905,-0.1748008117131989,-0.1748008117131989,-0.27188774807083993,-0.41196580291169316,-0.3674256402672551,-0.4339758427846664,-0.4182017098596314,0.45101338581382305,0.00020646316021497024
