,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Ashe,AurelionSol,Azir,Bard,Blitzcrank,Brand,Caitlyn,Camille,Cassiopeia,Chogath,Corki,Darius,Diana,DrMundo,Draven,Ekko,Elise,Ezreal,Fiddlesticks,Fiora,Fizz,Galio,Gangplank,Garen,Gnar,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Irelia,Ivern,Janna,JarvanIV,Jax,Jayce,Jhin,Jinx,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kennen,Kindred,Kled,KogMaw,Leblanc,LeeSin,Leona,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nasus,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Quinn,Rakan,Rammus,RekSai,Renekton,Rengar,Riven,Rumble,Ryze,Sejuani,Shaco,Shen,Shyvana,Singed,Sion,Sivir,Skarner,Sona,Soraka,Swain,Syndra,TahmKench,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,TwistedFate,Twitch,Udyr,Urgot,Varus,Vayne,Veigar,Velkoz,Vi,Viktor,Vladimir,Volibear,Warwick,Xayah,Xerath,XinZhao,Yasuo,Yorick,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Kaisa,Braum,Khazix,Nami,Evelynn
Aatrox,-0.055089910198389436,0.2407434231349439,0.06123522641363244,-0.5092565768650561,-0.10925657686505608,-0.035572366338740335,-0.07289294050141976,-0.047718115326594535,-0.009256576865056099,0.2407434231349439,0.4907434231349439,0.15741008980161053,-0.11451973475979293,0.347886280277801,-0.07628954389802312,-0.050923243531722784,0.04259527498679572,-0.15631540039446784,0.027759997720579244,0.12710705949858025,0.04381604883326795,-0.1342565768650561,0.02135566803290312,0.4907434231349439,0.0264577088492296,-0.0717565768650561,-0.022836823778636328,-0.047718115326594535,0.036197968589489316,0.01726862207393598,0.010743423134943919,0.06707930099753934,0.032027826804668647,-0.08068514829362755,-0.082785988629762,-0.05325657686505608,0.029204961596482337,-0.012987920148638199,0.15741008980161053,0.4907434231349439,-0.009256576865056099,-0.042417644909845065,-0.03866834157093846,-0.009256576865056099,-0.08068514829362755,-0.06481213242061168,-0.047718115326594535,-0.06149538283520534,-0.5092565768650561,0.15741008980161053,-0.009256576865056099,0.3657434231349439,0.0211782057436396,-0.009256576865056099,0.004799648034542248,0.10612803851955932,-0.5092565768650561,-0.009256576865056099,0.15741008980161053,-0.056875624484103715,0.19907675646827727,0.042467561065978376,-0.03866834157093846,-0.05744934794939344,-0.2592565768650561,0.0039013178717860475,0.12904129547536947,-0.10016566777414698,0.021607620665808125,-0.04893911654759581,-0.03866834157093846,0.06008648882837453,-0.03703435464283389,0.0621719945635153,0.0621719945635153,-0.026497956175400905,-0.03450910211758135,-0.042589910198389425,0.0087762100201898,-0.06808010627682082,-0.042589910198389425,0.00017738539909484263,-0.05670183233950865,0.4907434231349439,-0.035572366338740335,0.4907434231349439,0.022769566925793572,-0.020367687976167226,-0.03818219669976686,0.03469946709098781,0.002107059498580255,0.09074342313494388,-0.10925657686505608,0.04045102547412516,0.2407434231349439,-0.006679257277427242,0.0026035979164670264,-0.009256576865056099,0.4907434231349439,-0.10925657686505608,-0.17592324353172278,0.015495898382468676,-0.10925657686505608,0.058310990702511445,-0.20490875077809956,-0.009256576865056099,-0.2592565768650561,0.012295147272874951,-0.17592324353172278,-0.10925657686505608,0.255449305487885,-0.030839310678005716,-0.17592324353172278,0.12710705949858025,-0.17592324353172278,-0.02489115687731852,0.09074342313494388,0.13590471345752453,-0.009256576865056099,-0.033066100674579935,-0.06481213242061168,-0.01935221979810603,0.0918670186405619,-0.07447396816940394,0.14074342313494392,-0.5092565768650561,-0.18138772440603973,-0.5092565768650561,0.019510546422615183,-0.014411216040313812,0.10185453424605506,-0.05471112231960157,-0.1989117492788492,-0.05925657686505609,0.09074342313494388,-0.047718115326594535,-0.41749870587631505,0.1487072525935833,0.15979390601964139,-0.45664950991037956,0.49102624835901487
Ahri,0.040608465608465594,-0.4593915343915344,0.5406084656084655,-0.06081086176000605,-0.1260582010582011,0.0071200694628698324,-0.4593915343915344,0.004655099971139498,-0.013887842753459223,0.08936416597114283,0.5406084656084655,-0.4593915343915344,0.03571567052196925,-0.4593915343915344,-0.045947665832349466,0.009216551995240296,0.040608465608465594,0.5406084656084655,0.040608465608465594,-0.0015789017539823424,0.0016988717031232448,0.016310414305431176,0.5406084656084655,0.16104615416532708,0.5406084656084655,-0.4593915343915344,-0.4593915343915344,0.040608465608465594,0.5406084656084655,0.040608465608465594,-0.4593915343915344,-0.4593915343915344,-0.004287246720112131,-0.006537086068153286,0.03451617695418266,0.5406084656084655,0.5406084656084655,-0.4593915343915344,0.16053426499643525,0.5406084656084655,-0.00930722865491107,-0.03082010582010586,0.14060846560846557,-0.030464319374683912,0.019730629271794864,0.026545544123848047,0.010245695886650918,-0.4593915343915344,0.2458510419531742,0.05053954622167367,-0.009357880444766042,0.04830394642910113,-0.4593915343915344,0.024523955696691024,-0.042619179302912896,-0.06485549896054815,0.4166045424109942,-0.4593915343915344,0.5406084656084655,-0.004052817125691555,-0.006505937939935702,-0.028288586196061505,-0.4593915343915344,0.040608465608465594,-0.4593915343915344,-0.04617130587917573,0.013252727127805314,-0.02297109021246957,-0.040829756074113654,-0.006624752020334412,-0.05526669557289926,0.040608465608465594,-0.02809726606891716,0.5406084656084655,-0.06695117503208536,0.041728871491692354,0.5406084656084655,-0.006624752020334412,-0.4593915343915344,-0.4593915343915344,-0.4593915343915344,-0.01295726973398642,0.5406084656084655,-0.4089027059230358,0.07606478167804848,0.025259979117906728,0.2906084656084656,-0.4593915343915344,0.040608465608465594,0.022422237423035618,0.02412260951831316,0.02553580145895809,0.1208510419531742,-0.014510417322327496,0.5406084656084655,-0.008473216003484718,-0.4593915343915344,-0.02978742962759129,0.04271698752234704,-0.23217450920368998,-0.4593915343915344,-0.02907972221155508,-0.017959414073083324,0.03255687671788682,0.0036263074209597623,-0.06893961489989342,0.11474370261310318,0.040608465608465594,0.07168150926856179,0.09361287614046299,-0.02237227766097985,-0.0004787689585996624,0.00536574169967885,-0.005398194764711761,0.15733697898208998,-0.03082010582010586,0.06092445774055222,0.04073787264478507,0.20727513227513222,-0.4593915343915344,0.039370649573558736,-0.003076613569276021,-0.03441630273664584,-0.005825002148531433,0.076175481899137,-0.17442332617011708,-0.04942332617011708,0.46808982287689704,0.14060846560846557,-0.03173445398233504,0.040608465608465594,0.5406084656084655,-0.10086601194419872,0.5406084656084655,0.09696026997402685,-0.0694433983090148,-0.41749870587631505,0.1487072525935833,0.15979390601964139,-0.45664950991037956,0.49102624835901487
Akali,0.07391752795724943,-0.009134711290607167,0.013917527957249431,-0.06081086176000605,-0.42608247204275057,-0.42608247204275057,-0.005029840463803226,-0.17608247204275057,-0.09274913870941726,0.5739175279572495,0.5739175279572495,0.1739175279572494,-0.05108247204275057,0.07391752795724943,-0.01431776616039765,-0.17608247204275057,0.11445806849779,0.07391752795724943,0.022897119793984122,-0.2832253291856077,0.008700136652901591,-0.42608247204275057,-0.09274913870941726,-0.42608247204275057,0.1739175279572494,-0.42608247204275057,0.09391752795724945,-0.02608247204275055,0.3739175279572495,0.0803552961975928,-0.04993568305192486,-0.05398944878693662,-0.010352134964098869,-0.42608247204275057,0.1572508612905828,-0.01983247204275057,0.03391752795724945,0.03932633298869598,0.07391752795724943,-0.16064256989578768,-0.05108247204275057,0.07918068585198629,-0.01582606178634033,-0.22608247204275056,-0.2594158053760839,0.5739175279572495,0.4310603851001065,0.22097635148666123,0.2458510419531742,-0.22608247204275056,0.32391752795724943,0.24058419462391606,0.043482745348553786,0.5739175279572495,-0.08517338113365969,0.07391752795724943,-0.09274913870941726,-0.42608247204275057,0.5739175279572495,0.05010800414772559,0.07391752795724943,0.129473083512805,-0.018675064635343186,0.031748853258454224,-0.02608247204275055,0.09565665839203202,-0.22608247204275056,-0.09274913870941726,0.05010800414772559,-0.07608247204275059,-0.09274913870941726,0.10023331743093361,-0.42608247204275057,-0.2832253291856077,-0.42608247204275057,0.02846298250270396,0.07391752795724943,-0.42608247204275057,0.00014703615397071435,0.01251401918531958,-0.0001565461168246407,0.07391752795724943,-0.02608247204275055,-0.42608247204275057,0.07391752795724943,0.025259979117906728,0.02904573308545455,-0.10175814771842623,0.08930214334186476,0.047035807527141926,0.16766752795724943,0.24058419462391606,-0.009415805376083886,-0.15581220177248029,0.11335787230705138,-0.01983247204275057,0.03878239282211432,-0.02978742962759129,0.07391752795724943,-0.09274913870941726,0.5739175279572495,-0.07314129557216231,-0.017959414073083324,0.32391752795724943,0.07391752795724943,-0.06893961489989342,-0.42608247204275057,-0.06358247204275058,0.07391752795724943,-0.42608247204275057,-0.2594158053760839,-0.021827152893814428,0.5739175279572495,0.07391752795724943,0.15733697898208998,0.06201276605248751,-0.42608247204275057,0.11937207341179484,0.11237906641878787,-0.30108247204275057,0.039370649573558736,0.038917527957249454,0.01836197240169385,0.3739175279572495,-0.02608247204275055,-0.17442332617011708,0.01836197240169385,0.46808982287689704,-0.011448325701287176,0.10023331743093361,0.1739175279572494,0.002488956528677977,-0.12608247204275058,0.24058419462391606,-0.05108247204275057,-0.17608247204275057,0.07391752795724943,0.1487072525935833,0.15979390601964139,-0.45664950991037956,0.49102624835901487
Alistar,-0.44845679012345685,-0.009134711290607167,-0.44845679012345685,-0.06081086176000605,0.026547647221225157,0.0071200694628698324,-0.013106561444687526,-0.44845679012345685,-0.013887842753459223,0.08936416597114283,0.2354895826776725,-0.44845679012345685,0.03571567052196925,0.041045138233228085,-0.045947665832349466,0.009216551995240296,0.05154320987654315,0.031774490184768855,0.05154320987654315,-0.0015789017539823424,-0.44845679012345685,0.016310414305431176,0.02360145163170263,0.16104615416532708,0.05154320987654315,-0.035530927369167964,-0.44845679012345685,-0.006624752020334412,0.5515432098765432,0.5515432098765432,-0.44845679012345685,-0.44845679012345685,0.5515432098765432,-0.006537086068153286,0.03451617695418266,-0.44845679012345685,-0.44845679012345685,-0.44845679012345685,0.16053426499643525,-0.16064256989578768,-0.00930722865491107,0.3515432098765432,-0.016312210069618027,-0.030464319374683912,0.019730629271794864,0.026545544123848047,-0.44845679012345685,0.05154320987654315,0.2458510419531742,0.05053954622167367,-0.009357880444766042,-0.44845679012345685,-0.44845679012345685,0.024523955696691024,0.5515432098765432,-0.06485549896054815,0.4166045424109942,-0.44845679012345685,0.5515432098765432,-0.004052817125691555,0.5515432098765432,-0.028288586196061505,-0.44845679012345685,0.05154320987654315,-0.07267703768026818,-0.04617130587917573,0.5515432098765432,-0.02297109021246957,-0.040829756074113654,-0.44845679012345685,0.5515432098765432,0.5515432098765432,0.5515432098765432,-0.032004052921843495,-0.06695117503208536,0.041728871491692354,0.0021608923246283773,-0.006624752020334412,-0.19845679012345685,-0.04988225520499329,0.5515432098765432,-0.01295726973398642,0.5515432098765432,-0.4089027059230358,0.07606478167804848,0.025259979117906728,0.004196852023674619,0.5515432098765432,0.21820987654320978,0.05154320987654315,0.5515432098765432,0.02553580145895809,0.1208510419531742,-0.014510417322327496,0.11335787230705138,-0.44845679012345685,-0.11512345679012354,-0.44845679012345685,0.04271698752234704,-0.23217450920368998,-0.006358135634134565,-0.02907972221155508,-0.017959414073083324,0.03255687671788682,0.0036263074209597623,0.5515432098765432,0.11474370261310318,-0.44845679012345685,0.07168150926856179,0.09361287614046299,-0.02237227766097985,-0.0004787689585996624,0.00536574169967885,-0.005398194764711761,0.15733697898208998,-0.018376390967666578,0.06092445774055222,-0.44845679012345685,0.5515432098765432,-0.44845679012345685,0.039370649573558736,-0.003076613569276021,-0.03441630273664584,-0.005825002148531433,0.076175481899137,-0.17442332617011708,-0.04942332617011708,0.46808982287689704,0.21820987654320978,0.5515432098765432,0.09109729407696421,0.05154320987654315,0.5515432098765432,-0.04004044021552078,-0.44845679012345685,-0.0694433983090148,-0.41749870587631505,-0.44845679012345685,0.15979390601964139,-0.45664950991037956,0.49102624835901487
Amumu,0.04619767511078954,-0.009134711290607167,0.13349926241237686,-0.06081086176000605,0.026547647221225157,0.49064211955523396,0.09064211955523394,-0.009357880444766042,-0.509357880444766,0.49064211955523396,-0.509357880444766,0.1573087862219006,-0.17602454711143273,0.49064211955523396,-0.1457215168084024,-0.509357880444766,-0.10935788044476602,0.290642119555234,0.0720374683924433,0.49064211955523396,0.04236625748626843,0.016310414305431176,-0.17602454711143273,0.16104615416532708,0.24064211955523396,-0.13435788044476604,-0.009357880444766042,-0.006624752020334412,-0.509357880444766,-0.15380232488921047,-0.0760245471114327,-0.0807864518733375,-0.009357880444766042,0.49064211955523396,0.1573087862219006,-0.05481242589931151,-0.07185788044476604,-0.06491343600032162,0.16053426499643525,-0.16064256989578768,-0.009357880444766042,0.006771151813298459,0.006771151813298459,-0.009357880444766042,-0.009357880444766042,0.026545544123848047,0.24064211955523396,0.290642119555234,0.2458510419531742,-0.009357880444766042,-0.009357880444766042,0.04830394642910113,0.3088239377370522,0.024523955696691024,-0.0387696451506484,-0.509357880444766,0.4166045424109942,0.04504279247779164,-0.010287445515114402,0.49064211955523396,-0.509357880444766,-0.009357880444766042,0.10602673493984938,0.07397545288856733,-0.009357880444766042,-0.25935788044476604,-0.10935788044476602,-0.009357880444766042,-0.25935788044476604,0.1573087862219006,0.49064211955523396,0.012381249990016552,0.1573087862219006,-0.509357880444766,0.49064211955523396,0.49064211955523396,0.49064211955523396,0.49064211955523396,-0.009357880444766042,-0.17602454711143273,-0.06108201837580052,-0.17602454711143273,0.290642119555234,-0.509357880444766,0.49064211955523396,0.025259979117906728,0.09064211955523394,-0.509357880444766,-0.009357880444766042,0.07397545288856733,-0.25935788044476604,-0.509357880444766,-0.10935788044476602,0.1573087862219006,0.11335787230705138,-0.009357880444766042,-0.009357880444766042,-0.009357880444766042,0.49064211955523396,-0.009357880444766042,-0.006358135634134565,-0.06491343600032162,-0.017959414073083324,0.03255687671788682,-0.009357880444766042,-0.509357880444766,0.11474370261310318,-0.009357880444766042,-0.509357880444766,0.09361287614046299,-0.02237227766097985,0.13349926241237686,0.49064211955523396,-0.509357880444766,0.49064211955523396,-0.19228470971305872,-0.009357880444766042,-0.17602454711143273,-0.10935788044476602,-0.17602454711143273,0.49064211955523396,-0.14093682781318712,-0.509357880444766,0.1573087862219006,0.076175481899137,-0.17442332617011708,0.24064211955523396,0.46808982287689704,-0.0807864518733375,0.062070690983805354,-0.509357880444766,-0.07085857077559249,-0.25935788044476604,0.09064211955523394,0.49064211955523396,-0.509357880444766,-0.41749870587631505,0.1487072525935833,0.15979390601964139,-0.45664950991037956,0.49102624835901487
Anivia,0.007763960743630893,-0.4089027059230358,-0.07556937258970248,-0.4089027059230358,-0.4089027059230358,0.0071200694628698324,0.19109729407696419,0.09109729407696421,-0.013887842753459223,0.08936416597114283,0.2354895826776725,-0.4089027059230358,0.09109729407696421,-0.4089027059230358,-0.07556937258970248,-0.4089027059230358,0.05776396074363088,0.031774490184768855,-0.07556937258970248,0.5910972940769642,-0.07556937258970248,0.016310414305431176,0.09109729407696421,0.16104615416532708,0.5910972940769642,-0.035530927369167964,-0.20890270592303578,-0.4089027059230358,-0.4089027059230358,0.11490681788648804,0.04564274862241874,0.25776396074363084,0.5910972940769642,0.5910972940769642,0.03451617695418266,0.25776396074363084,-0.07556937258970248,0.09109729407696421,-0.4089027059230358,-0.16064256989578768,-0.4089027059230358,-0.03390270592303579,0.1466528496325198,-0.030464319374683912,0.019730629271794864,0.25776396074363084,0.25776396074363084,0.09109729407696421,0.2458510419531742,0.05053954622167367,-0.1589027059230358,0.04830394642910113,0.22746093044060056,0.024523955696691024,0.2160972940769642,-0.4089027059230358,0.4166045424109942,0.04504279247779164,-0.4089027059230358,-0.4089027059230358,0.09109729407696421,0.09109729407696421,0.25776396074363084,0.25776396074363084,-0.4089027059230358,-0.04617130587917573,0.09109729407696421,-0.02297109021246957,-0.07556937258970248,-0.4089027059230358,0.5910972940769642,0.19109729407696419,-0.4089027059230358,-0.032004052921843495,-0.06695117503208536,0.5910972940769642,0.0021608923246283773,-0.006624752020334412,-0.1231884202087501,0.5910972940769642,0.3053830083626785,-0.4089027059230358,0.09109729407696421,-0.4089027059230358,0.07606478167804848,0.025259979117906728,0.2834049863846565,-0.1589027059230358,0.12443062741029753,0.17443062741029758,0.09109729407696421,0.02553580145895809,-0.4089027059230358,-0.4089027059230358,0.11335787230705138,-0.03390270592303579,-0.07556937258970248,0.09109729407696421,0.04271698752234704,0.19109729407696419,-0.4089027059230358,-0.4089027059230358,-0.4089027059230358,-0.4089027059230358,0.0036263074209597623,0.5910972940769642,0.11474370261310318,-0.024287321307651155,0.07168150926856179,0.5910972940769642,-0.07556937258970248,-0.1589027059230358,0.5910972940769642,0.5910972940769642,0.5910972940769642,-0.01759835809694882,0.5910972940769642,0.04073787264478507,0.5910972940769642,-0.4089027059230358,0.039370649573558736,0.238156117606376,-0.1231884202087501,-0.4089027059230358,0.076175481899137,-0.17442332617011708,-0.00890270592303577,0.46808982287689704,-0.26604556306589294,0.25776396074363084,0.09109729407696421,-0.4089027059230358,-0.4089027059230358,-0.04004044021552078,0.09109729407696421,-0.4089027059230358,-0.41749870587631505,0.1487072525935833,0.15979390601964139,-0.45664950991037956,0.49102624835901487
Annie,0.1415267839965153,0.4915267839965153,-0.07990178743205617,-0.06081086176000605,-0.1751398826701514,-0.1751398826701514,-0.5084732160034847,0.11652678399651528,0.4915267839965153,-0.5084732160034847,0.4915267839965153,-0.008473216003484718,0.09152678399651526,0.24152678399651528,0.029988322458053718,0.4915267839965153,0.09152678399651526,0.031774490184768855,0.05084881789482032,-0.008473216003484718,-0.07097321600348472,0.016310414305431176,0.20581249828222958,0.16104615416532708,-0.008473216003484718,-0.008473216003484718,0.07486011732984865,-0.1751398826701514,0.4915267839965153,0.010757553227284555,-0.09180654933681803,0.11652678399651528,0.010045302515033772,-0.006537086068153286,0.09152678399651526,-0.008473216003484718,-0.1084732160034847,-0.1751398826701514,0.16053426499643525,0.4915267839965153,-0.22275893028919902,-0.059755267285535985,-0.021986729516998205,-0.030464319374683912,-0.008473216003484718,-0.1751398826701514,-0.008473216003484718,-0.07990178743205617,0.2458510419531742,-0.5084732160034847,0.4915267839965153,0.4915267839965153,0.003721905947734805,0.024523955696691024,-0.0967085101211318,-0.2584732160034847,0.4915267839965153,-0.008473216003484718,-0.5084732160034847,-0.1751398826701514,0.1581934506631819,0.06295535542508668,-0.008473216003484718,0.029988322458053718,-0.5084732160034847,-0.3834732160034847,-0.2584732160034847,-0.2584732160034847,-0.05392776145803019,0.4915267839965153,-0.008473216003484718,-0.1084732160034847,0.4915267839965153,-0.032004052921843495,-0.5084732160034847,-0.008473216003484718,0.4915267839965153,-0.006624752020334412,0.09152678399651526,0.4915267839965153,-0.02066833795470424,-0.3084732160034847,0.04708233955207086,-0.4089027059230358,-0.008473216003484718,0.025259979117906728,-0.02460224826154922,-0.2862509937812625,-0.12137644180993634,-0.05847321600348471,0.20581249828222958,0.4915267839965153,0.4915267839965153,-0.008473216003484718,-0.5084732160034847,-0.008473216003484718,-0.023624731154999856,-0.5084732160034847,0.04271698752234704,0.4915267839965153,0.4915267839965153,-0.07990178743205617,0.4915267839965153,0.1581934506631819,0.4915267839965153,0.09152678399651526,0.4915267839965153,-0.09180654933681803,-0.5084732160034847,-0.5084732160034847,0.1581934506631819,0.09758739005712136,-0.5084732160034847,0.06295535542508668,0.15733697898208998,-0.008473216003484718,0.1581934506631819,0.24152678399651528,0.26930456177429307,-0.22275893028919902,-0.5084732160034847,-0.008473216003484718,-0.2584732160034847,-0.5084732160034847,-0.5084732160034847,-0.17442332617011708,-0.1751398826701514,0.46808982287689704,0.13858560752592708,-0.22275893028919902,0.4915267839965153,-0.5084732160034847,-0.1751398826701514,-0.008473216003484718,0.09696026997402685,-0.5084732160034847,-0.5084732160034847,0.1487072525935833,0.4915267839965153,-0.45664950991037956,0.49102624835901487
Ashe,-0.21071960435728193,0.45594706230938475,-0.21071960435728193,-0.06081086176000605,0.45594706230938475,-0.5440529376906152,0.12261372897605138,-0.044052937690615246,0.45594706230938475,0.45594706230938475,0.2354895826776725,0.12261372897605138,-0.044052937690615246,0.45594706230938475,0.12261372897605138,0.45594706230938475,0.18928039564271804,-0.5440529376906152,-0.00119579483347243,-0.5440529376906152,-0.10927032899496308,0.45594706230938475,0.20594706230938475,0.16104615416532708,-0.21071960435728193,-0.29405293769061525,0.02737563373795615,0.45594706230938475,-0.044052937690615246,-0.024052937690615228,-0.01071960435728192,-0.044052937690615246,-0.14405293769061522,-0.044052937690615246,-0.044052937690615246,0.20594706230938475,0.018447062309384754,-0.12738627102394856,0.45594706230938475,-0.16064256989578768,0.12261372897605138,-0.06786246150013908,0.06705817342049591,-0.030464319374683912,-0.044052937690615246,-0.5440529376906152,-0.29405293769061525,-0.3773862710239486,0.2458510419531742,0.45594706230938475,-0.21071960435728193,0.45594706230938475,-0.044052937690615246,0.024523955696691024,-0.044052937690615246,-0.5440529376906152,0.4166045424109942,-0.5440529376906152,0.45594706230938475,-0.044052937690615246,-0.044052937690615246,-0.5440529376906152,-0.1804165740542516,-0.044052937690615246,0.45594706230938475,-0.21071960435728193,0.05594706230938473,-0.21071960435728193,-0.25833865197632955,-0.5440529376906152,0.45594706230938475,0.14166134802367047,-0.5440529376906152,-0.5440529376906152,0.45594706230938475,0.45594706230938475,-0.044052937690615246,-0.006624752020334412,0.33094706230938475,-0.044052937690615246,-0.14405293769061522,0.20594706230938475,-0.044052937690615246,0.45594706230938475,-0.5440529376906152,0.025259979117906728,0.09231069867302111,0.45594706230938475,0.06705817342049591,0.17023277659509906,0.45594706230938475,0.02553580145895809,0.45594706230938475,0.12261372897605138,0.45594706230938475,0.20594706230938475,0.10300588583879655,-0.5440529376906152,0.45594706230938475,-0.5440529376906152,0.45594706230938475,0.45594706230938475,-0.017959414073083324,-0.5440529376906152,0.0036263074209597623,0.05594706230938473,0.45594706230938475,0.022613728976051406,0.45594706230938475,-0.21071960435728193,-0.02237227766097985,0.05594706230938473,-0.5440529376906152,-0.21071960435728193,0.15733697898208998,-0.21071960435728193,0.12261372897605138,-0.044052937690615246,-0.1154815091191867,-0.044052937690615246,-0.5440529376906152,-0.08950748314516072,-0.14405293769061522,-0.005825002148531433,-0.5440529376906152,-0.21071960435728193,-0.5440529376906152,0.46808982287689704,-0.29405293769061525,0.02737563373795615,0.20594706230938475,-0.5440529376906152,-0.044052937690615246,0.45594706230938475,0.45594706230938475,-0.044052937690615246,-0.41749870587631505,0.1487072525935833,0.15979390601964139,-0.45664950991037956,0.49102624835901487
AurelionSol,0.2560731813896372,-0.4939268186103628,-0.4939268186103628,-0.4939268186103628,0.026547647221225157,-0.4939268186103628,-0.013106561444687526,0.5060731813896372,-0.013887842753459223,0.08936416597114283,-0.4939268186103628,-0.4939268186103628,0.03571567052196925,0.041045138233228085,0.17273984805630382,0.009216551995240296,-0.1605934852770295,-0.2439268186103628,-0.07726015194369612,-0.0015789017539823424,0.0060731813896371944,0.0060731813896371944,-0.4939268186103628,0.16104615416532708,0.03264088916105845,0.5060731813896372,-0.2439268186103628,0.5060731813896372,-0.4939268186103628,0.12145779677425261,-0.06535539003893426,0.05152772684418261,-0.2082125328960771,0.0060731813896371944,0.03451617695418266,0.17273984805630382,-0.4939268186103628,-0.09392681861036278,0.16053426499643525,-0.16064256989578768,-0.00930722865491107,0.14243681775327355,0.0060731813896371944,-0.4939268186103628,0.0060731813896371944,-0.4939268186103628,0.0060731813896371944,-0.07520693052966859,0.5060731813896372,0.05053954622167367,-0.009357880444766042,0.04830394642910113,-0.1605934852770295,0.024523955696691024,0.17273984805630382,-0.06485549896054815,0.4166045424109942,0.04504279247779164,-0.010287445515114402,-0.004052817125691555,-0.4939268186103628,-0.028288586196061505,-0.4939268186103628,0.0060731813896371944,-0.4939268186103628,-0.04617130587917573,-0.4939268186103628,-0.4939268186103628,0.5060731813896372,-0.4939268186103628,-0.05526669557289926,0.0060731813896371944,-0.4939268186103628,0.5060731813896372,-0.06695117503208536,0.041728871491692354,0.0021608923246283773,-0.006624752020334412,-0.2082125328960771,0.0060731813896371944,0.0060731813896371944,0.5060731813896372,0.2560731813896372,-0.4089027059230358,0.07606478167804848,0.025259979117906728,0.5060731813896372,0.5060731813896372,-0.1605934852770295,0.0060731813896371944,0.5060731813896372,0.02553580145895809,0.1208510419531742,-0.014510417322327496,0.11335787230705138,-0.1605934852770295,-0.049482374165918386,0.5060731813896372,0.04271698752234704,-0.23217450920368998,-0.006358135634134565,0.10607318138963717,-0.017959414073083324,0.03255687671788682,0.5060731813896372,-0.4939268186103628,0.11474370261310318,-0.06535539003893426,0.07168150926856179,0.09361287614046299,-0.02237227766097985,0.5060731813896372,0.0060731813896371944,0.5060731813896372,0.15733697898208998,-0.1605934852770295,-0.4939268186103628,0.04073787264478507,0.5060731813896372,-0.06272689454015082,0.5060731813896372,0.5060731813896372,0.5060731813896372,0.5060731813896372,0.076175481899137,-0.17442332617011708,-0.04942332617011708,0.46808982287689704,0.10607318138963717,0.5060731813896372,0.09109729407696421,-0.4939268186103628,-0.10086601194419872,-0.04004044021552078,0.5060731813896372,0.17273984805630382,-0.41749870587631505,0.1487072525935833,0.15979390601964139,-0.45664950991037956,0.49102624835901487
