,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Ashe,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Corki,Darius,Diana,Elise,Ezreal,Fiddlesticks,Fizz,Gragas,Graves,Heimerdinger,Irelia,Ivern,Janna,Jax,Jhin,Kalista,Karma,Katarina,Kayle,Kayn,Kennen,Kindred,Kled,KogMaw,Leblanc,LeeSin,Leona,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Morgana,Nami,Nautilus,Nocturne,Nunu,Orianna,Ornn,Pantheon,Poppy,Pyke,Quinn,Rakan,Rengar,Ryze,Sejuani,Shen,Shyvana,Singed,Sion,Sivir,Sona,Soraka,Swain,TahmKench,Taliyah,Talon,Taric,Teemo,Thresh,Trundle,Twitch,Urgot,Varus,Vayne,Veigar,Velkoz,Viktor,Vladimir,Volibear,Xerath,Yasuo,Yorick,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Ekko,Gangplank,Jayce,Shaco,Warwick,AurelionSol,Chogath,DrMundo,Draven,Galio,Gnar,Hecarim,Illaoi,JarvanIV,Jinx,Kaisa,Karthus,Mordekaiser,Nasus,Nidalee,Olaf,Riven,Tristana,Tryndamere,Garen,Rammus,Rumble,Vi,Lissandra,Renekton,Syndra,Udyr,Khazix,TwistedFate,Kassadin,Xayah,Skarner,RekSai,Fiora,Evelynn,XinZhao
Aatrox,0.22415224780042375,0.47415224780042375,-0.025847752199576246,-0.06273299810121558,-0.32584775219957623,-0.19251441886624293,0.07415224780042373,0.07415224780042373,0.47415224780042375,-0.17584775219957627,-0.06702422278781156,0.1130411366893126,0.01023472202722786,0.47415224780042375,-0.5258477521995762,0.47415224780042375,-0.5258477521995762,-0.5258477521995762,0.47415224780042375,0.47415224780042375,-0.32584775219957623,-0.06073147312980881,-0.5258477521995762,-0.025847752199576246,-0.5258477521995762,0.22415224780042375,-0.27584775219957625,0.47415224780042375,-0.13001441886624293,-0.025847752199576246,-0.5258477521995762,-0.5258477521995762,-0.08140330775513183,0.47415224780042375,0.47415224780042375,0.47415224780042375,-0.5258477521995762,0.47415224780042375,-0.5258477521995762,-0.025847752199576246,-0.5258477521995762,-0.19251441886624293,-0.06702422278781156,0.47415224780042375,-0.05441918077100483,-0.17701054289725066,0.3074855811337571,0.47415224780042375,0.01261378626196219,0.47415224780042375,-0.5258477521995762,-0.12584775219957622,-0.025847752199576246,-0.06713215586930099,-0.045078521430345464,-0.5258477521995762,-0.5258477521995762,-0.025847752199576246,0.47415224780042375,0.47415224780042375,0.14081891446709038,-0.05886662012410454,-0.025847752199576246,-0.07311143379161605,0.47415224780042375,-0.5258477521995762,-0.5258477521995762,-0.034044473511051665,0.47415224780042375,0.47415224780042375,-0.5258477521995762,-0.025847752199576246,-0.13809265015875993,-0.10211893864025423,-0.025847752199576246,0.008635006421113367,-0.5258477521995762,-0.5258477521995762,-0.025847752199576246,0.07415224780042373,-0.06881650219957625,-0.025847752199576246,-0.025847752199576246,0.47415224780042375,-0.025847752199576246,0.14081891446709038,0.08526335891153491,0.01261378626196219,0.47415224780042375,0.47415224780042375,-0.12584775219957622,0.12121107132983555,0.22415224780042375,-0.5258477521995762,0.14081891446709038,0.47415224780042375,0.47415224780042375,0.021771295419471426,0.14081891446709038,-0.17584775219957627,0.03344823836800914,0.4213272473740453,0.036296004193044934,-0.010955862835658303,0.11477152642099381,0.005045631606272305,0.009943550530899903,-0.053754243162106724,0.41899092970521523,-0.03863462408238527,-0.5089470363272348,0.20001354841459773,-0.033831421776897685,-0.04675305775233185,0.1414215663232284,-0.40844564240790654,-0.002663186390450323,0.049597080208970135,0.15580975140264353,0.15541092693107517,0.1364171590278141,-0.025226164708458232,0.40122614720754857,-0.01592291246593147,-0.028665694073873982,0.0012060785085598047,0.08121929850058868,-0.0238226071860691,-0.09478513692041757,0.42693115277398397,-0.05225010365594196,0.18997119493378375,0.39469073404557053,0.04299294117483535,-0.05225010365594196,-0.012979851825325794,0.39469073404557053,-0.4689050138880103,-0.43786212054858364,0.4307023106161858,0.21751516718079206
Ahri,0.5458333333333334,-0.45416666666666666,0.5458333333333334,-0.12083333333333335,-0.12083333333333335,0.10521486307958239,-0.45416666666666666,0.014422616600925475,0.11441656301072467,0.29583333333333334,-0.12083333333333335,-0.45416666666666666,-0.05416666666666664,0.10056032864835335,-0.015110383276581874,0.20645068487716595,0.1642416407199203,-0.0627961539999371,-0.023034961444228175,0.3879226688955868,0.5458333333333334,-0.45416666666666666,-0.45416666666666666,-0.45416666666666666,0.2287194586529928,0.04583333333333334,-0.027760066584202603,0.33745737764981837,0.04583333333333334,0.0036536754220840295,-0.1626071259188141,0.39043483669699264,-0.02327330633382052,0.03476092046409224,-0.009987610978506423,0.1672847550446629,-0.45416666666666666,0.275965977443559,-0.06000455398346205,-0.45416666666666666,0.3879226688955868,-0.45416666666666666,-0.45416666666666666,0.05009296917206274,-0.45416666666666666,0.3458333333333334,0.5458333333333334,-0.45416666666666666,0.5458333333333334,0.0841135327076944,0.008581303556518816,-0.023803456799286915,0.04583333333333334,-0.45416666666666666,-0.045078521430345464,0.10107891265025448,0.19864159378727997,-0.008947036327234814,0.0920540878900104,0.07822287915300719,0.053339303536739185,0.04583333333333334,0.004552586177062418,-0.12083333333333335,0.07375584937002844,0.0841135327076944,-0.4512361099850519,0.21249999999999997,0.5458333333333334,0.03522787209957129,-0.45416666666666666,-0.026257672850191816,0.21249999999999997,0.04583333333333334,-0.026764097723028624,0.04583333333333334,0.011117084589109205,0.07980113141421008,-0.45416666666666666,0.006825038323734933,0.5458333333333334,-0.030682848897134574,0.00865091776228491,-0.45416666666666666,0.03759714965167371,0.03607360256017533,0.04583333333333334,0.04583333333333334,-0.45416666666666666,0.04302235429526091,-0.009409784381279429,0.5458333333333334,0.01746234752338116,-0.49938191162200374,0.04583333333333334,0.5458333333333334,-0.45416666666666666,0.5458333333333334,0.10598707026711124,-0.45416666666666666,0.5458333333333334,0.5458333333333334,0.04583333333333334,0.5458333333333334,0.5458333333333334,0.005045631606272305,0.009943550530899903,-0.053754243162106724,0.41899092970521523,-0.03863462408238527,-0.5089470363272348,0.20001354841459773,-0.033831421776897685,-0.04675305775233185,0.1414215663232284,-0.40844564240790654,-0.002663186390450323,0.049597080208970135,0.15580975140264353,0.15541092693107517,0.1364171590278141,-0.025226164708458232,0.40122614720754857,-0.01592291246593147,-0.028665694073873982,0.0012060785085598047,0.08121929850058868,-0.0238226071860691,-0.09478513692041757,0.42693115277398397,-0.05225010365594196,0.18997119493378375,0.39469073404557053,0.04299294117483535,-0.05225010365594196,-0.012979851825325794,0.39469073404557053,-0.4689050138880103,-0.43786212054858364,0.4307023106161858,0.21751516718079206
Akali,-0.3892242307191718,-0.010717527656579906,0.02254047516318114,0.02254047516318114,0.11077576928082822,0.10521486307958239,0.01077576928082824,-0.3892242307191718,0.6107757692808282,0.2179186264236853,-0.025587867082808136,0.11077576928082822,0.11077576928082822,0.11077576928082822,0.2107757692808282,0.20645068487716595,0.6107757692808282,-0.3892242307191718,-0.13922423071917178,0.6107757692808282,0.01077576928082824,-0.1492242307191718,-0.052923269930391426,0.04827576928082822,-0.05589089738583847,-0.18922423071917177,-0.05589089738583847,0.6107757692808282,0.07231423081928978,0.6107757692808282,-0.18922423071917177,0.6107757692808282,0.23577576928082822,-0.3892242307191718,-0.3892242307191718,0.1672847550446629,-0.3892242307191718,0.275965977443559,-0.06000455398346205,0.2107757692808282,-0.05589089738583847,-0.3892242307191718,0.04259395109901004,-0.3892242307191718,0.07744243594749489,-0.11649695799189907,-0.3892242307191718,0.11077576928082822,-0.10350994500488608,-0.13922423071917178,0.11077576928082822,-0.10350994500488608,-0.04922423071917176,0.006124606490130524,-0.11649695799189907,-0.3892242307191718,0.6107757692808282,0.11077576928082822,0.11077576928082822,0.6107757692808282,-0.3892242307191718,0.031065624353291965,0.11077576928082822,-0.09234923071917178,0.6107757692808282,0.0841135327076944,-0.3892242307191718,0.11077576928082822,-0.3892242307191718,-0.3892242307191718,0.6107757692808282,0.6107757692808282,-0.04139814376265005,0.15623031473537363,-0.3892242307191718,0.1663313248363838,-0.3892242307191718,-0.3892242307191718,0.08445997980714398,0.4441091026141616,-0.007645283350750709,-0.3892242307191718,0.11077576928082822,-0.3892242307191718,0.03759714965167371,0.11077576928082822,0.15623031473537363,0.07744243594749489,-0.3892242307191718,-0.13922423071917178,0.01077576928082824,-0.025587867082808136,0.11077576928082822,-0.49938191162200374,0.6107757692808282,-0.13922423071917178,0.06532122382628275,-0.004608846103787145,0.11077576928082822,0.1370915587545124,-0.3892242307191718,-0.3892242307191718,-0.3892242307191718,0.11077576928082822,-0.3892242307191718,0.6107757692808282,-0.05589089738583847,-0.05589089738583847,0.6107757692808282,0.11077576928082822,-0.3892242307191718,0.11077576928082822,-0.3892242307191718,0.11077576928082822,0.11077576928082822,0.11077576928082822,0.11077576928082822,-0.3892242307191718,0.6107757692808282,0.11077576928082822,-0.3892242307191718,-0.3892242307191718,-0.3892242307191718,-0.3892242307191718,-0.028665694073873982,0.0012060785085598047,0.08121929850058868,-0.0238226071860691,-0.09478513692041757,0.42693115277398397,-0.05225010365594196,0.18997119493378375,0.39469073404557053,0.04299294117483535,-0.05225010365594196,-0.012979851825325794,0.39469073404557053,-0.4689050138880103,-0.43786212054858364,0.4307023106161858,0.21751516718079206
Alistar,-0.3896825396825397,-0.010717527656579906,0.1528006933880428,-0.3896825396825397,-0.3896825396825397,0.10521486307958239,0.6103174603174604,0.014422616600925475,0.11441656301072467,-0.3896825396825397,-0.3896825396825397,0.11031746031746031,-0.020892388968040354,0.10056032864835335,-0.015110383276581874,0.20645068487716595,0.1642416407199203,-0.0627961539999371,-0.023034961444228175,0.3879226688955868,0.6103174603174604,-0.05634920634920637,-0.052923269930391426,-0.02497848357904131,0.2287194586529928,-0.3896825396825397,-0.027760066584202603,0.33745737764981837,0.27698412698412694,0.0036536754220840295,-0.1626071259188141,0.39043483669699264,-0.3896825396825397,0.03476092046409224,-0.3896825396825397,-0.3896825396825397,-0.029693563669601797,0.275965977443559,-0.06000455398346205,-0.030475125232606093,0.3879226688955868,-0.3896825396825397,0.6103174603174604,0.05009296917206274,-0.3896825396825397,-0.13968253968253969,-0.030721433265329612,-0.04436151896311136,-0.09901677919730029,0.6103174603174604,0.008581303556518816,-0.023803456799286915,0.11031746031746031,0.6103174603174604,-0.3896825396825397,0.10107891265025448,0.19864159378727997,-0.3896825396825397,-0.3896825396825397,0.07822287915300719,0.053339303536739185,0.3603174603174603,0.004552586177062418,0.11031746031746031,-0.3896825396825397,0.0841135327076944,-0.4512361099850519,0.11031746031746031,0.01700083515154943,0.03522787209957129,0.005045631606272305,-0.026257672850191816,0.11031746031746031,0.27698412698412694,-0.026764097723028624,-0.02450989705398046,0.011117084589109205,0.07980113141421008,0.028197625254386294,0.6103174603174604,-0.18968253968253967,-0.030682848897134574,0.00865091776228491,-0.16304600312033246,-0.3896825396825397,0.03607360256017533,0.6103174603174604,-0.3896825396825397,0.03873190903879284,0.04302235429526091,-0.009409784381279429,-0.03475602880364781,-0.3896825396825397,-0.49938191162200374,0.06719523348823175,0.6103174603174604,-0.13682299003582404,-0.025779567628351874,-0.3896825396825397,0.6103174603174604,0.03344823836800914,0.4213272473740453,0.036296004193044934,-0.010955862835658303,0.11477152642099381,0.005045631606272305,0.009943550530899903,-0.053754243162106724,0.41899092970521523,-0.03863462408238527,-0.5089470363272348,0.20001354841459773,-0.033831421776897685,-0.04675305775233185,0.6103174603174604,-0.40844564240790654,-0.002663186390450323,0.6103174603174604,0.15580975140264353,0.15541092693107517,0.1364171590278141,-0.025226164708458232,0.40122614720754857,-0.01592291246593147,-0.3896825396825397,0.0012060785085598047,0.08121929850058868,-0.0238226071860691,-0.09478513692041757,0.42693115277398397,-0.05225010365594196,0.18997119493378375,0.39469073404557053,0.04299294117483535,-0.05225010365594196,-0.012979851825325794,0.39469073404557053,-0.4689050138880103,-0.43786212054858364,0.4307023106161858,0.21751516718079206
Amumu,-0.27261652689907484,0.42738347310092517,0.1528006933880428,-0.13193856079737992,-0.5726165268990748,0.17738347310092517,0.06374710946456152,-0.32261652689907483,-0.07261652689907483,-0.027161981444529415,-0.13511652689907483,-0.03603116104541626,-0.020892388968040354,0.0940501397675918,-0.5726165268990748,0.20645068487716595,0.20516125087870296,-0.5726165268990748,-0.5726165268990748,0.3879226688955868,0.22738347310092522,-0.06150541578796376,-0.07261652689907483,-0.10594986023240816,0.42738347310092517,0.0940501397675918,-0.07261652689907483,0.33745737764981837,-0.18199152689907483,0.0940501397675918,-0.1626071259188141,0.39043483669699264,-0.03773280596884232,0.42738347310092517,-0.19761652689907483,0.1672847550446629,-0.07261652689907483,0.275965977443559,0.42738347310092517,0.14166918738663947,0.3879226688955868,-0.5726165268990748,-0.12261652689907482,0.42738347310092517,-0.19580493269617627,-0.07261652689907483,-0.1726165268990748,-0.04436151896311136,-0.14404509832764628,-0.5726165268990748,-0.5726165268990748,-0.32261652689907483,-0.15594986023240814,-0.19050270576086342,-0.050877396464292235,0.10107891265025448,0.42738347310092517,0.42738347310092517,0.0920540878900104,0.42738347310092517,-0.07261652689907483,-0.07588450075528397,-0.07261652689907483,-0.1597724902018271,-0.07261652689907483,0.02738347310092515,-0.4512361099850519,-0.07261652689907483,0.01700083515154943,0.42738347310092517,-0.07261652689907483,0.42738347310092517,-0.06414195062788841,-0.13978070600355247,0.42738347310092517,0.1332658260421017,0.42738347310092517,0.42738347310092517,-0.20898016326271118,-0.5726165268990748,-0.1064003106828586,0.42738347310092517,0.42738347310092517,-0.16304600312033246,0.42738347310092517,-0.07261652689907483,-0.050877396464292235,-0.03690224118478913,0.42738347310092517,0.22738347310092522,0.0940501397675918,-0.1635256178081657,0.02738347310092515,-0.49938191162200374,0.06719523348823175,-0.06284213860138652,-0.11107806536061327,-0.1281720824546304,-0.5726165268990748,0.06152981456433981,0.22738347310092522,0.4213272473740453,-0.07261652689907483,-0.010955862835658303,0.11477152642099381,-0.5726165268990748,0.42738347310092517,-0.053754243162106724,0.42738347310092517,0.42738347310092517,-0.5089470363272348,0.20001354841459773,-0.033831421776897685,-0.3726165268990748,0.42738347310092517,-0.40844564240790654,-0.07261652689907483,0.049597080208970135,0.15580975140264353,0.0940501397675918,0.1364171590278141,-0.025226164708458232,0.40122614720754857,-0.01592291246593147,-0.07261652689907483,0.42738347310092517,0.42738347310092517,-0.5726165268990748,-0.09478513692041757,0.42693115277398397,-0.05225010365594196,0.18997119493378375,0.39469073404557053,0.04299294117483535,-0.05225010365594196,-0.012979851825325794,0.39469073404557053,-0.4689050138880103,-0.43786212054858364,0.4307023106161858,0.21751516718079206
Anivia,0.009795844387664454,-0.5094266079637597,0.1528006933880428,-0.09766190208140679,-0.2594266079637597,0.10521486307958239,-0.009426607963759714,-0.5094266079637597,-0.009426607963759714,-0.009426607963759714,-0.009426607963759714,0.11557339203624029,-0.13442660796375971,0.10056032864835335,-0.015110383276581874,0.20645068487716595,0.4905733920362403,-0.0627961539999371,-0.023034961444228175,0.3879226688955868,0.4905733920362403,0.06200196346481168,0.4905733920362403,0.24057339203624029,0.4905733920362403,-0.009426607963759714,0.4905733920362403,0.33745737764981837,-0.1760932746304264,0.0036536754220840295,-0.1626071259188141,-0.5094266079637597,-0.2872043857415375,-0.5094266079637597,-0.009987610978506423,0.1672847550446629,-0.5094266079637597,0.275965977443559,-0.06000455398346205,0.4905733920362403,0.3879226688955868,-0.023034961444228175,-0.1760932746304264,0.05009296917206274,0.07390672536957366,0.15724005870290692,-0.030721433265329612,-0.04436151896311136,0.4905733920362403,0.4905733920362403,0.15724005870290692,0.24057339203624029,-0.20942660796375973,-0.054881153418305184,-0.5094266079637597,0.10107891265025448,0.19864159378727997,-0.008947036327234814,0.4905733920362403,0.07822287915300719,0.4905733920362403,-0.009426607963759714,0.004552586177062418,-0.038838372669642074,0.07375584937002844,0.0841135327076944,-0.4512361099850519,-0.009426607963759714,0.01700083515154943,-0.009426607963759714,-0.5094266079637597,-0.026257672850191816,-0.0649821635193153,-0.2594266079637597,-0.026764097723028624,-0.009426607963759714,0.4905733920362403,0.07980113141421008,0.15724005870290692,0.006825038323734933,0.010573392036240303,-0.009426607963759714,0.4905733920362403,-0.16304600312033246,-0.5094266079637597,-0.5094266079637597,-0.5094266079637597,0.24057339203624029,0.03873190903879284,0.4905733920362403,-0.009426607963759714,-0.2594266079637597,-0.009426607963759714,-0.49938191162200374,-0.5094266079637597,-0.5094266079637597,-0.5094266079637597,0.06200196346481168,0.4905733920362403,-0.009426607963759714,-0.5094266079637597,0.4905733920362403,0.4905733920362403,-0.010955862835658303,0.11477152642099381,0.005045631606272305,0.009943550530899903,-0.053754243162106724,0.41899092970521523,-0.5094266079637597,-0.5089470363272348,0.20001354841459773,-0.033831421776897685,-0.5094266079637597,0.1414215663232284,-0.40844564240790654,-0.5094266079637597,0.4905733920362403,0.15580975140264353,0.4905733920362403,0.1364171590278141,-0.025226164708458232,0.40122614720754857,-0.01592291246593147,0.4905733920362403,0.0012060785085598047,0.08121929850058868,-0.0238226071860691,-0.5094266079637597,-0.5094266079637597,0.4905733920362403,0.4905733920362403,0.39469073404557053,0.04299294117483535,-0.05225010365594196,-0.012979851825325794,0.39469073404557053,-0.4689050138880103,-0.43786212054858364,0.4307023106161858,0.21751516718079206
Annie,0.009795844387664454,-0.010717527656579906,0.3954091504235119,-0.21822721321285177,0.02040915042351188,-0.10459084957648812,0.023986674990439605,0.06207581709017851,0.11441656301072467,-0.033162278147916724,-0.13584084957648812,-0.25459084957648814,0.0454091504235119,0.3954091504235119,0.3954091504235119,-0.10459084957648812,0.3954091504235119,-0.0627961539999371,0.06207581709017851,0.3879226688955868,0.1390292806222715,-0.1601464051320437,-0.052923269930391426,-0.10459084957648812,0.2287194586529928,0.3954091504235119,0.3954091504235119,0.33745737764981837,-0.13400261428237048,0.0036536754220840295,-0.1626071259188141,0.39043483669699264,-0.016355555458841042,0.3954091504235119,0.19540915042351192,0.1672847550446629,0.3954091504235119,0.275965977443559,-0.06000455398346205,-0.24095448594012447,0.3954091504235119,-0.023034961444228175,-0.13400261428237048,0.05009296917206274,-0.1500453950310336,-0.13400261428237048,0.3954091504235119,0.3954091504235119,-0.05913630412194271,0.0841135327076944,-0.6045908495764881,0.06207581709017851,-0.01922499591795157,-0.2795908495764881,-0.10459084957648812,0.10107891265025448,-0.10459084957648812,-0.10459084957648812,0.0920540878900104,0.3954091504235119,0.053339303536739185,-0.05357044141322287,0.06207581709017851,-0.043615239820390506,0.3954091504235119,-0.6045908495764881,-0.4512361099850519,0.19540915042351192,-0.6045908495764881,0.3954091504235119,0.005045631606272305,0.3954091504235119,-0.26173370671934526,-0.12959084957648814,-0.3545908495764881,0.14540915042351188,0.3954091504235119,0.07980113141421008,-0.05913630412194271,0.3954091504235119,-0.16273038446020904,-0.030682848897134574,-0.6045908495764881,-0.6045908495764881,-0.6045908495764881,-0.6045908495764881,-0.033162278147916724,-0.0712575162431548,0.3954091504235119,-0.10459084957648812,-0.10459084957648812,-0.2712575162431548,0.3954091504235119,-0.49938191162200374,0.06719523348823175,-0.6045908495764881,-0.2712575162431548,-0.32681307179871033,0.3954091504235119,-0.21570196068759923,-0.6045908495764881,0.4213272473740453,0.14540915042351188,0.3954091504235119,0.3954091504235119,0.005045631606272305,0.009943550530899903,-0.053754243162106724,0.41899092970521523,-0.03863462408238527,-0.5089470363272348,0.3954091504235119,-0.033831421776897685,0.3954091504235119,0.3954091504235119,-0.6045908495764881,-0.10459084957648812,0.049597080208970135,0.3954091504235119,-0.6045908495764881,0.1364171590278141,-0.025226164708458232,0.40122614720754857,0.3954091504235119,-0.028665694073873982,-0.6045908495764881,0.06207581709017851,-0.0238226071860691,-0.09478513692041757,0.42693115277398397,0.3954091504235119,0.18997119493378375,0.3954091504235119,-0.10459084957648812,-0.05225010365594196,-0.012979851825325794,0.39469073404557053,-0.4689050138880103,-0.43786212054858364,0.4307023106161858,0.21751516718079206
Ashe,0.39328190886478265,0.39328190886478265,-0.6067180911352174,0.14328190886478265,-0.06126354568067194,-0.6067180911352174,0.018281908864782648,0.014422616600925475,0.39328190886478265,0.1932819088647827,-0.1361298558410997,-0.06126354568067194,-0.07730632642933499,0.39328190886478265,-0.015110383276581874,0.39328190886478265,0.39328190886478265,-0.0627961539999371,-0.023034961444228175,0.3879226688955868,0.39328190886478265,-0.10671809113521735,-0.6067180911352174,-0.10671809113521735,-0.10671809113521735,0.39328190886478265,0.39328190886478265,0.39328190886478265,-0.08819957261669886,-0.6067180911352174,-0.1626071259188141,0.39043483669699264,0.0932819088647826,0.03476092046409224,0.1932819088647827,-0.6067180911352174,-0.10671809113521735,0.275965977443559,-0.06000455398346205,0.17105968664256044,0.3879226688955868,0.39328190886478265,-0.10671809113521735,0.39328190886478265,0.012329527912401717,-0.07730632642933499,-0.030721433265329612,-0.6067180911352174,-0.19005142446855067,-0.20671809113521733,-0.27338475780188404,-0.27338475780188404,-0.12186960628673249,0.08078190886478265,-0.1451796295967558,0.10107891265025448,0.39328190886478265,0.05994857553144928,0.0920540878900104,0.07822287915300719,0.053339303536739185,-0.1781466625637888,0.004552586177062418,-0.06825655267367892,-0.27338475780188404,-0.6067180911352174,-0.6067180911352174,0.12055463613750994,0.39328190886478265,0.39328190886478265,0.39328190886478265,-0.10671809113521735,-0.07546809113521735,0.1811606967435705,0.39328190886478265,-0.023384757801883982,-0.10671809113521735,-0.10671809113521735,0.326615242198116,0.39328190886478265,-0.16441039882752506,-0.030682848897134574,0.05994857553144928,-0.16304600312033246,0.39328190886478265,0.03607360256017533,-0.1781466625637888,-0.1781466625637888,-0.10671809113521735,-0.6067180911352174,-0.0067180911352173744,0.05994857553144928,0.018281908864782648,-0.49938191162200374,0.39328190886478265,-0.6067180911352174,0.1932819088647827,0.20578190886478265,-0.10671809113521735,0.14328190886478265,0.39328190886478265,0.4213272473740453,-0.6067180911352174,0.05994857553144928,0.11477152642099381,0.39328190886478265,0.39328190886478265,-0.053754243162106724,0.41899092970521523,-0.03863462408238527,-0.5089470363272348,0.39328190886478265,-0.033831421776897685,-0.10671809113521735,0.1414215663232284,-0.40844564240790654,-0.6067180911352174,-0.6067180911352174,0.05994857553144928,-0.6067180911352174,0.39328190886478265,-0.025226164708458232,0.40122614720754857,-0.01592291246593147,0.39328190886478265,0.0012060785085598047,0.08121929850058868,-0.0238226071860691,0.39328190886478265,0.42693115277398397,-0.05225010365594196,0.18997119493378375,0.39469073404557053,-0.27338475780188404,0.39328190886478265,-0.6067180911352174,0.39469073404557053,-0.4689050138880103,-0.43786212054858364,0.4307023106161858,0.21751516718079206
AurelionSol,0.009795844387664454,-0.4407292385553254,0.5592707614446746,0.05927076144467458,-0.4407292385553254,0.5592707614446746,0.5592707614446746,-0.4407292385553254,0.11441656301072467,0.05927076144467458,0.13069933287324598,0.05927076144467458,0.5592707614446746,0.10056032864835335,-0.015110383276581874,0.20645068487716595,0.2259374281113412,0.5592707614446746,-0.023034961444228175,0.3879226688955868,0.1390292806222715,-0.4407292385553254,-0.052923269930391426,-0.02497848357904131,0.2287194586529928,-0.4407292385553254,-0.4407292385553254,0.33745737764981837,-0.2185070163331032,0.0036536754220840295,-0.1626071259188141,-0.4407292385553254,-0.0407292385553254,0.03476092046409224,0.5592707614446746,0.1672847550446629,-0.4407292385553254,0.275965977443559,-0.06000455398346205,-0.4407292385553254,0.3879226688955868,-0.023034961444228175,0.3092707614446746,0.05009296917206274,-0.0407292385553254,-0.2740625718886588,-0.030721433265329612,-0.04436151896311136,-0.09901677919730029,-0.4407292385553254,0.008581303556518816,0.5592707614446746,0.13069933287324598,0.05927076144467458,0.5592707614446746,0.10107891265025448,0.5592707614446746,-0.008947036327234814,-0.4407292385553254,-0.4407292385553254,0.053339303536739185,-0.012157809983896872,-0.4407292385553254,-0.0407292385553254,-0.4407292385553254,-0.4407292385553254,-0.4512361099850519,0.05927076144467458,0.01700083515154943,0.03522787209957129,0.005045631606272305,-0.026257672850191816,-0.19072923855532542,0.05927076144467458,-0.026764097723028624,-0.19072923855532542,0.011117084589109205,0.07980113141421008,0.5592707614446746,0.006825038323734933,-0.1073959052219921,-0.030682848897134574,0.00865091776228491,-0.16304600312033246,-0.4407292385553254,0.5592707614446746,-0.4407292385553254,-0.4407292385553254,0.05927076144467458,0.5592707614446746,-0.1073959052219921,-0.4407292385553254,-0.4407292385553254,-0.49938191162200374,0.06719523348823175,-0.4407292385553254,0.5592707614446746,0.05927076144467458,0.5592707614446746,0.2259374281113412,-0.4407292385553254,0.4213272473740453,0.036296004193044934,-0.010955862835658303,0.11477152642099381,0.005045631606272305,0.5592707614446746,-0.053754243162106724,0.5592707614446746,-0.03863462408238527,-0.5089470363272348,0.20001354841459773,-0.4407292385553254,-0.04675305775233185,-0.4407292385553254,-0.40844564240790654,-0.002663186390450323,0.5592707614446746,0.15580975140264353,0.5592707614446746,0.1364171590278141,0.5592707614446746,0.40122614720754857,-0.01592291246593147,-0.028665694073873982,0.0012060785085598047,0.08121929850058868,-0.0238226071860691,-0.4407292385553254,0.5592707614446746,-0.05225010365594196,0.18997119493378375,0.39469073404557053,-0.4407292385553254,-0.05225010365594196,-0.012979851825325794,0.39469073404557053,-0.4689050138880103,-0.43786212054858364,0.4307023106161858,0.21751516718079206
