,Aatrox,Ahri,Akali,Amumu,Anivia,Annie,Ashe,AurelionSol,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Corki,Diana,Draven,Ekko,Elise,Ezreal,Fiddlesticks,Fizz,Galio,Gragas,Graves,Hecarim,Heimerdinger,Irelia,Ivern,Janna,JarvanIV,Jhin,Jinx,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Khazix,Kindred,KogMaw,Leblanc,LeeSin,Leona,Lissandra,Lucian,Lulu,Lux,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Pantheon,Pyke,Quinn,Rammus,RekSai,Rengar,Ryze,Sejuani,Shaco,Shen,Shyvana,Sivir,Skarner,Sona,Soraka,Swain,Syndra,TahmKench,Taliyah,Talon,Taric,Thresh,Tristana,Trundle,TwistedFate,Twitch,Udyr,Varus,Vayne,Veigar,Velkoz,Vi,Vladimir,Volibear,Warwick,Xayah,Xerath,Yasuo,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Alistar,Rakan,Chogath,Jayce,Malphite,Teemo,Viktor,XinZhao,Darius,DrMundo,Garen,Illaoi,Jax,Kennen,Kled,Nasus,Ornn,Poppy,Renekton,Riven,Rumble,Singed,Sion,Tryndamere,Yorick,Evelynn,Fiora,Gangplank,Gnar,Urgot,Kaisa,Nami
Fiora,0.0011307976258324026,0.04727644200319514,-0.030512144248426187,0.004011665275383325,0.0075509188146368755,0.08045276803227563,-0.27217881091509283,0.06674334477352994,-0.023902948846127314,-0.07924548636237316,-0.04360738234366429,-0.03150084481339793,-0.07217881091509282,-0.25789309662937854,0.13651684125882024,0.09003317065172745,-0.07217881091509282,0.031317692581410705,-0.13884547758175952,-0.0443858953837577,-0.13884547758175952,-0.03217881091509284,0.18299360287801059,-0.018231442494040184,0.054351801329805105,0.02388418121089142,-0.13884547758175952,-0.07217881091509282,0.0343146955784136,-0.011782771311132423,0.5278211890849072,-0.47217881091509284,-0.16448650322278513,0.02782118908490716,0.09924976051347856,0.02782118908490716,-0.016623255359537292,0.0531130178786815,0.00514300333976675,0.046592520142927585,0.16782118908490717,-0.13884547758175952,0.11267281105990778,-0.19729990154188554,-0.003428810915092839,0.01791365936231798,0.1944878557515738,0.1944878557515738,0.026501927871186826,-0.2957082226797987,0.02782118908490716,-0.07077036021086747,0.013176837620472004,0.22012888139259945,0.02782118908490716,0.07327573453945257,0.02782118908490716,-0.13884547758175952,0.14686880813252623,-0.055512144248426154,-0.10854244727872919,-0.17217881091509285,-0.22217881091509284,-0.18646452520080714,-0.012219878676899831,-0.10854244727872919,-0.04717881091509285,-0.024810389862461257,-0.15726304923831458,-0.47742138672967954,-0.0875634262997082,-0.0553410285742304,0.1944878557515738,-0.22217881091509284,0.12782118908490714,-0.04360738234366429,0.24210690337062146,-0.47217881091509284,0.5278211890849072,0.02782118908490716,-0.06348315874117977,0.04646525688151737,0.02782118908490716,0.001505399611222924,0.026610535331880514,-0.02773436647064842,0.5278211890849072,0.02782118908490716,0.36115452241824053,-0.023831703477076305,0.08337674464046274,0.02782118908490716,-0.010640349376631275,-0.290360629096911,0.02000868908490716,0.010277329435784355,0.02782118908490716,-0.019006605477026373,0.15282118908490716,-0.13884547758175952,0.02782118908490716,-0.01847510721138912,-0.02527615604783623,0.12782118908490714,-0.012951343103934032,-0.0800219481699948,0.05639261765633574,-0.03739620221944068,-0.15399699273327466,-0.0020038916084418323,-0.47217881091509284,0.10676855750595982,-0.06741690615318807,0.03762511065353458,-0.012719351455633354,-0.02497384197099345,-0.45736719903821016,0.010579809774562354,0.11402808563663125,-0.08087446308900587,-0.23688469326803402,-0.17430647048956094,0.15940013645332818,-0.0875634262997082,-0.11923763444450458,0.15282118908490716,0.0778211890849072,0.05559896686268495,0.12241578367950179,-0.007062531845325404,-0.03217881091509284,0.16884683011054824,0.09032118908490716,0.1944878557515738,,0.17488001261431896,0.011692156826842659,-0.01763335636963831,-0.08328992202620394,,
Fizz,0.011514003546780838,-0.37564161164992044,-0.039752653028542806,0.018242109758289493,-0.00785488314831645,0.03865493516855653,0.06610835945008692,0.02875090985182016,-0.03226304923831458,-0.07924548636237316,0.038260443511786535,0.02894084032432434,-0.07059025772472527,0.006718222218427383,0.03654459062853113,0.032030714703642105,-0.03268635859544933,-0.02320037628729299,-0.04256177747763057,0.006734629896379241,-0.27568129293119037,-0.0662497249892185,0.1159964611319674,0.02876969133281117,-0.0012816478742957438,-0.0002523722630465297,-0.003296728525921111,-0.09496747793470062,0.013915272786821031,0.0030520376111442538,-0.33500834214036757,0.027040368840551166,-0.042670393284403474,0.006718222218427383,0.07798312853121775,-0.15154993314701753,-0.012762478373141095,0.036881501819198304,0.2201834127465324,-0.006430967278011512,0.02278099413993978,0.01731364140455066,0.11267281105990778,-0.19729990154188554,0.13543458449135626,-0.1533282107650909,-0.1583938372592858,0.04338190218816185,0.008727329133189049,-0.013098482868778294,0.00988116459893823,0.04176741087369468,0.05002128702762749,0.11324726539227525,-0.04427971470677186,0.07327573453945257,0.01632850962314658,-0.0008211180487871506,0.04616164897486541,0.020754513637626815,-0.005265369305617051,-0.04745058017302911,-0.12290827062704388,-0.02822748447244683,0.05261584517896497,-0.028608049933793622,0.006983737095563575,0.010919580981140759,-0.15726304923831458,-0.47742138672967954,-0.016750453092546136,-0.04547157492680037,-0.1066887418957907,0.0035646618911041594,0.013429652255023239,-0.04360738234366429,0.024318712774829332,0.011460134745595568,0.1624578118438016,-0.02631550450320519,-0.005265369305617051,-0.424307231744112,-0.015823996229268333,0.025041909480850028,0.08930223571150941,-0.02256006738360361,0.0017556855698191987,0.014538234844900383,-0.03601464211924546,0.575692768255888,-0.03506565220122321,-0.015823996229268333,0.028791417436861005,-0.053248308332655314,0.02000868908490716,0.041627196886419304,0.02782118908490716,-0.006076070337540707,0.016378826257966606,-0.18591814676519097,-0.004939299259393792,-0.0007355426906583973,-0.013837624329023579,-0.09142791961196217,-0.0026374381230987983,0.08179741455325368,0.009486822629342445,-0.010649460943484035,0.012727370530915022,-0.0020038916084418323,0.0032406998487947147,0.02299481519446167,-0.007522330783368669,0.03762511065353458,0.04163746348059394,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
Galio,0.011514003546780838,0.027184928814617062,-0.039752653028542806,0.018242109758289493,0.1794048019647226,0.03865493516855653,0.06610835945008692,-0.6007220479295688,-0.19121749787901288,-0.07924548636237316,0.038260443511786535,0.02894084032432434,-0.07059025772472527,0.006718222218427383,0.03654459062853113,0.3992779520704311,-0.03268635859544933,-0.3592193645664204,-0.04256177747763057,0.027184928814617062,-0.27568129293119037,-0.0662497249892185,0.1159964611319674,-0.26150793405627304,0.3062546962564776,-0.0002523722630465297,-0.003296728525921111,-0.09496747793470062,0.013915272786821031,0.0030520376111442538,-0.33500834214036757,0.027040368840551166,-0.042670393284403474,0.006718222218427383,0.07798312853121775,-0.15154993314701753,-0.012762478373141095,0.036881501819198304,0.23648725439601237,-0.26150793405627304,0.02278099413993978,0.01731364140455066,0.11267281105990778,-0.19729990154188554,0.13543458449135626,0.1388128357913612,-0.1583938372592858,0.04338190218816185,0.11232485786467632,-0.013098482868778294,0.00988116459893823,0.04176741087369468,-0.0774662339760806,0.11324726539227525,-0.04427971470677186,0.07327573453945257,0.01632850962314658,-0.0008211180487871506,0.04616164897486541,0.020754513637626815,-0.005265369305617051,-0.04745058017302911,-0.12290827062704388,-0.02822748447244683,0.19134361554512336,-0.028608049933793622,0.006983737095563575,0.010919580981140759,-0.15726304923831458,-0.47742138672967954,-0.016750453092546136,-0.04547157492680037,-0.1066887418957907,0.0035646618911041594,0.013429652255023239,-0.04360738234366429,0.024318712774829332,0.011460134745595568,0.1624578118438016,-0.02631550450320519,-0.005265369305617051,-0.02682857456122684,-0.015823996229268333,0.025041909480850028,-0.12503494433548867,-0.02256006738360361,0.0017556855698191987,0.014538234844900383,-0.03601464211924546,0.06612489636464416,-0.03506565220122321,-0.015823996229268333,0.028791417436861005,-0.053248308332655314,0.02000868908490716,0.041627196886419304,0.02782118908490716,-0.006076070337540707,0.016378826257966606,-0.18591814676519097,-0.004939299259393792,-0.0007355426906583973,-0.013837624329023579,-0.09142791961196217,0.3115201635667012,0.08179741455325368,0.009486822629342445,-0.09241640008903734,0.012727370530915022,-0.0020038916084418323,0.0032406998487947147,0.02299481519446167,-0.007522330783368669,0.03762511065353458,0.04163746348059394,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
Gangplank,-0.02158366457402544,-0.03515369896383863,-0.044302185944837924,-0.0488373333371282,-0.039673530358892206,0.02047969010833567,0.07814679364699878,0.00016800387781601422,0.03485675035695551,0.173384888885094,0.27594899144919666,-0.025539842297701676,0.006718222218427383,0.006718222218427383,-0.0815170718992197,-0.03808464516508514,-0.047335831835626674,0.003221718721923894,0.173384888885094,0.00894044444064962,-0.1599484444482393,-0.0932817777815726,0.10671822221842736,-0.012463363459321974,-0.0017563540527590349,0.015593961863397843,0.10671822221842736,0.006718222218427383,-0.06471034921014407,-0.03374817009981679,0.5067182222184274,0.173384888885094,-0.1454556908250509,0.006718222218427383,0.24005155555176066,0.173384888885094,-0.07140677778157262,0.00964219882661449,-0.006325256042442162,-0.025539842297701676,-0.024531777781572617,0.06227377777398296,0.006718222218427383,-0.1599484444482393,0.09600393650414168,-0.0058078738149755504,0.006718222218427383,0.006718222218427383,-0.019027035234147116,-0.015020908216355211,-0.011800296300091162,0.035289650789855964,0.03766284762559352,0.07814679364699878,-0.04166887455576618,-0.06903935353914836,0.0521727676729728,-0.06471034921014407,0.025236740736945873,0.06227377777398296,-0.043281777781572606,-0.026615111114905943,-0.2240510085508034,-0.038736323236118086,-0.03174331624311105,-0.20756749206728692,-0.06084934534914016,0.0640952713987552,-0.1599484444482393,-0.4932817777815726,0.028457352653209977,-0.03755261111490593,0.173384888885094,0.07814679364699878,0.05510531899262089,-0.11828177778157262,0.10671822221842736,0.5067182222184274,0.07814679364699878,0.006718222218427383,-0.15783873980688906,-0.06471034921014407,-0.10866639316618798,0.08566559063948004,0.010119582762645074,-0.0932817777815726,0.06227377777398296,-0.1599484444482393,0.3249000404002456,0.0021589517017100435,-0.1732817777815726,0.2567182222184274,-0.019597567255256854,0.1221028376030428,0.010594191210675452,-0.046853206353001164,-0.3682817777815726,0.004302763281229305,-0.0488373333371282,0.3817182222184274,-0.4932817777815726,-0.021059555559350407,-0.025890473433746508,0.07814679364699878,-0.04374049337790287,-0.037399424840396156,-0.038736323236118086,-0.030417056296161482,0.13171822221842738,-0.0932817777815726,0.0032406998487947147,-0.026615111114905943,0.054337269837475055,0.0761626666628718,-0.032964317464112325,-0.011138920638715466,-0.45736719903821016,-0.0007444643487368174,-0.0349484444482393,-0.09029670315470695,-0.026615111114905943,-0.007170666670461512,0.0267182222184274,-0.017091301591096453,0.09646181196201714,-0.013281777781572635,-0.10618500358802424,-0.038736323236118086,0.006718222218427383,0.06732428282448794,-0.05578177778157262,0.014410529910735048,-0.10866639316618798,-0.10439288889268372,,0.17488001261431896,-0.1371173942199288,0.20671822221842734,-0.026615111114905943,,
Garen,-0.010808762134621008,0.05195144416625519,-0.03945889987566781,-0.0533117137284817,-0.007809068225836158,0.10828079212631925,0.17029077074356802,-0.02425602365584245,-0.058525478066333625,-0.23188314229991025,-0.060830510720962905,0.07743889159839479,0.01811685770008975,0.1292279688112009,0.06357140315463516,0.129687105633974,0.05865739824063032,0.00949616804491732,0.08954542912866115,0.003079263715127345,0.18478352436675638,-0.06521647563324356,0.0681168577000898,0.036134875718107806,0.049862889446121494,0.12571179440895053,0.11811685770008973,0.11811685770008973,-0.14854980896657694,-0.018692958250830505,0.07367241325564533,-0.48188314229991025,-0.18188314229991026,-0.14854980896657694,0.18478352436675638,0.11811685770008973,0.0038311434143754597,0.06233454477491973,0.013293706574687814,0.013769031613133254,0.06357140315463516,0.11811685770008973,0.11267281105990778,0.01811685770008975,-0.02733768775445572,-0.03027023907410381,0.08954542912866115,0.01811685770008975,0.05182472286862905,0.01811685770008975,-0.07712123753800548,-0.02202912770137011,-0.00905705534338852,0.12681250987400283,0.03163037121360324,0.03424588995815425,-0.04070667171167497,-0.10093076134752932,0.13880651287250356,0.01811685770008975,0.06357140315463516,-0.48188314229991025,-0.14854980896657694,-0.28188314229991024,-0.012370947177959057,-0.11045457087133881,-0.033607280230944725,-0.19342160383837181,-0.23188314229991025,-0.48188314229991025,0.14969580506851077,-0.009883142299910275,0.08954542912866115,0.16097400055723265,0.25145019103342303,0.01811685770008975,0.06357140315463516,-0.14854980896657694,0.11811685770008973,0.01811685770008975,-0.04526342399005112,0.01000874959198167,-0.03743869785546583,-0.10688314229991025,-0.010772031188799158,0.01811685770008975,-0.23188314229991025,0.14311685770008975,0.01811685770008975,0.04549437931392264,0.11811685770008973,0.01811685770008975,0.08954542912866115,-0.09726775768452561,0.041926381509613586,0.011450191033423096,0.5181168577000898,-0.018828955107792034,-0.020344680761448686,-0.08188314229991023,0.18478352436675638,0.024140954085631883,-0.008301928992669572,0.01811685770008975,0.01681815640138845,0.08756130214453417,0.01811685770008975,-0.01083051072096286,0.13716447674770882,-0.48188314229991025,0.01811685770008975,0.08629867588190798,-0.05722560805333493,0.008312936131462278,-0.008910169326937278,-0.07447573489250287,-0.48188314229991025,0.010579809774562354,0.005106118495316281,0.17601159454219506,0.020748393687881506,-0.009155869572637532,0.0720095866528106,-0.19156056165474894,0.29589463547786754,-0.00773191621573649,0.005921735748870227,0.05147879933303662,0.006718222218427383,0.2208195604027925,-0.06521647563324356,0.012591897930232382,-0.05688314229991026,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
Gnar,0.06944378164961662,-0.024538638904812116,-0.08684097919576717,0.018242109758289493,-0.07760769261325201,-0.04095450757786273,-0.06130334478716504,0.012294786053956452,-0.01362293241603102,0.2303633218795016,-0.10297001145383172,-0.002970011453831689,-0.23630334478716503,0.06369665521283496,0.06369665521283496,0.0895587241783522,-0.0648747733585936,-0.08781849630231653,0.563696655212835,0.006734629896379241,-0.43630334478716504,0.008141099657279383,0.09001244468651914,0.051791893308073045,0.072787564303744,0.00031637352269409114,-0.036303344787165015,-0.43630334478716504,-0.002970011453831689,0.03660305915372164,-0.43630334478716504,0.2303633218795016,-0.18630334478716504,-0.43630334478716504,0.018242109758289493,-0.43630334478716504,-0.024538638904812116,0.11236922158451634,0.050183141699321476,0.02132377385690276,0.1021581936743734,0.01731364140455066,0.11267281105990778,-0.43630334478716504,0.09001244468651914,0.009124383826404292,0.563696655212835,0.06369665521283496,0.029043189866300334,0.008141099657279383,-0.06593297441679469,0.055222078941648545,-0.05645838354685495,0.06369665521283496,-0.16357607205989233,-0.036303344787165015,-0.2544851629689832,-0.10297001145383172,0.16369665521283494,0.2303633218795016,-0.036303344787165015,-0.04745058017302911,0.2303633218795016,-0.18630334478716504,0.059459367077241754,-0.07916048764430789,0.18869665521283496,-0.22201763050145076,-0.10297001145383172,-0.47742138672967954,0.06369665521283496,-0.008375416859237095,-0.43630334478716504,-0.43630334478716504,-0.43630334478716504,-0.10297001145383172,-0.43630334478716504,0.563696655212835,0.2303633218795016,0.563696655212835,-0.08074778923160947,0.003696655212834965,0.563696655212835,0.12369665521283502,0.06662063182102207,0.13512522664140636,0.06369665521283496,0.563696655212835,0.06369665521283496,0.012109353625533392,-0.31130334478716504,-0.015823996229268333,0.11925221076839054,0.06369665521283496,-0.014428344787165037,0.04286332187950165,-0.43630334478716504,-0.026581122564942827,0.06369665521283496,-0.18591814676519097,-0.004939299259393792,0.003696655212834965,0.006371814448503765,-0.15058905907287934,-0.013709202527750819,0.11925221076839054,0.011972517281800488,-0.023188590688804356,0.008141099657279383,0.563696655212835,-0.43630334478716504,0.025235116751296527,0.030363321879501637,-0.08336216831657678,0.11369665521283501,-0.08709699558081585,-0.45736719903821016,0.14702998854616833,0.025235116751296527,0.013696655212834974,-0.12380334478716504,0.06369665521283496,0.09941094092712066,-0.17314545005032295,0.31369665521283496,-0.00773191621573649,0.008141099657279383,0.18869665521283496,0.34941094092712066,0.013696655212834974,0.06369665521283496,-0.20553411401793426,-0.43630334478716504,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.10915120066738038,,
Gragas,0.011514003546780838,0.01532845443684433,-0.08666822859785372,0.012710653389723936,0.027862168541239074,0.012710653389723936,0.5127106533897239,0.09379173447080497,-0.023521230668247073,-0.48728934661027606,-0.15395601327694275,0.20501834569741623,0.5127106533897239,-0.48728934661027606,0.07937732005639059,0.05192633966423371,-0.17478934661027606,-0.04048083597197821,-0.04256177747763057,-0.012930372251301725,-0.27568129293119037,0.012710653389723936,0.012710653389723936,0.05556779624686675,0.06739815338972394,0.012710653389723936,-0.003296728525921111,-0.48728934661027606,0.10730524798431856,-0.03485805696968408,-0.33500834214036757,0.5127106533897239,0.0960439867230573,0.17937732005639057,-0.23728934661027606,-0.15395601327694275,-0.058717918038847516,-0.07657506089599037,0.03998338066245116,0.016984157663228194,0.22699636767543824,-0.48728934661027606,0.11267281105990778,-0.48728934661027606,0.26271065338972394,-0.010966226833117265,0.5127106533897239,0.04338190218816185,-0.01016516360374009,-0.08728934661027604,-0.0257508850718145,0.08413922481829533,-0.021942811956810693,0.012710653389723936,-0.15395601327694275,0.312710653389724,-0.17959703891796835,0.08413922481829533,0.012710653389723936,-0.48728934661027606,0.11271065338972391,-0.48728934661027606,-0.15395601327694275,0.13771065338972394,-0.007289346610276082,0.012710653389723936,0.17937732005639057,0.010919580981140759,-0.48728934661027606,-0.47742138672967954,0.2904884311675017,-0.07386178477282024,-0.1066887418957907,0.012710653389723936,-0.18728934661027608,0.012710653389723936,-0.15395601327694275,-0.48728934661027606,-0.15395601327694275,-0.02631550450320519,-0.049789346610276064,-0.04454125500722261,0.26271065338972394,0.3460439867230573,0.08035771221325333,-0.48728934661027606,-0.48728934661027606,-0.48728934661027606,0.5127106533897239,-0.023874712463934578,0.17937732005639057,-0.015823996229268333,0.12809526877433935,0.17937732005639057,0.06443479132075841,0.07521065338972394,0.5127106533897239,-0.05421848046854377,0.012710653389723936,0.5127106533897239,0.17937732005639057,-0.058717918038847516,-0.03837812382970657,0.012710653389723936,-0.014134984194168698,0.13771065338972394,-0.20157506089599037,-0.0074358667567961945,0.5127106533897239,-0.0020038916084418323,0.0032406998487947147,0.02299481519446167,-0.007522330783368669,0.03762511065353458,0.04163746348059394,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
Graves,0.011514003546780838,-0.04170613644691401,0.041627196886419304,-0.4583728031135807,-0.00785488314831645,0.03865493516855653,-0.4583728031135807,0.20829386355308593,0.14162719688641928,-0.07924548636237316,0.038260443511786535,0.041627196886419304,-0.07059025772472527,-0.4583728031135807,-0.4583728031135807,0.041627196886419304,-0.03268635859544933,-0.058372803113580674,-0.04256177747763057,-0.2583728031135807,-0.27568129293119037,0.5416271968864192,0.5416271968864192,-0.4583728031135807,-0.4583728031135807,0.5416271968864192,0.3194049746641971,-0.09496747793470062,0.20829386355308593,0.14162719688641928,-0.33500834214036757,0.027040368840551166,-0.042670393284403474,0.006718222218427383,0.07798312853121775,-0.15154993314701753,-0.012762478373141095,0.5416271968864192,0.14162719688641928,0.08708174234096472,0.02278099413993978,0.01731364140455066,-0.4583728031135807,-0.19729990154188554,-0.4583728031135807,0.1666271968864193,-0.4583728031135807,0.04338190218816185,0.5416271968864192,-0.013098482868778294,0.5416271968864192,0.5416271968864192,0.5416271968864192,0.11324726539227525,-0.4583728031135807,0.5416271968864192,-0.4583728031135807,-0.4583728031135807,0.04616164897486541,0.20829386355308593,0.5416271968864192,-0.04745058017302911,-0.4583728031135807,-0.02822748447244683,-0.12503946978024738,0.5416271968864192,0.006983737095563575,0.010919580981140759,-0.15726304923831458,-0.47742138672967954,-0.4583728031135807,0.5416271968864192,-0.4583728031135807,0.0035646618911041594,-0.4583728031135807,-0.04360738234366429,0.024318712774829332,0.011460134745595568,0.1624578118438016,-0.02631550450320519,-0.005265369305617051,0.14162719688641928,-0.015823996229268333,-0.4583728031135807,-0.058372803113580674,-0.02256006738360361,0.0017556855698191987,-0.4583728031135807,-0.03601464211924546,-0.09473643947721705,-0.03506565220122321,-0.015823996229268333,0.5416271968864192,-0.053248308332655314,0.5416271968864192,0.041627196886419304,0.02782118908490716,0.2916271968864193,-0.4583728031135807,-0.18591814676519097,-0.004939299259393792,0.041627196886419304,-0.058372803113580674,-0.09142791961196217,0.012215432180536945,-0.4583728031135807,0.009486822629342445,0.0031656584248808683,0.012727370530915022,-0.0020038916084418323,0.0032406998487947147,0.02299481519446167,-0.007522330783368669,0.03762511065353458,0.04163746348059394,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
Hecarim,0.011514003546780838,0.11727631394418175,-0.045468784095033965,0.018242109758289493,0.17119788257163276,0.5878645492382994,0.06610835945008692,-0.1899132285394784,0.0878645492382994,0.5878645492382994,0.038260443511786535,0.5878645492382994,-0.07059025772472527,-0.4121354507617006,0.03654459062853113,-0.11213545076170062,0.0878645492382994,0.4450074063811565,-0.04256177747763057,0.2915682529420031,-0.27568129293119037,0.5878645492382994,0.5878645492382994,0.18786454923829937,-0.02324656187281171,-0.012135450761700584,-0.4121354507617006,-0.045468784095033965,0.254531215904966,0.06513727651102669,-0.4121354507617006,0.027040368840551166,-0.4121354507617006,0.006718222218427383,0.07798312853121775,-0.15154993314701753,-0.012762478373141095,-0.054992593618843455,0.11847679413625861,0.0878645492382994,-0.4121354507617006,-0.4121354507617006,0.11267281105990778,-0.19729990154188554,0.13543458449135626,0.04438628836873415,-0.1583938372592858,0.04338190218816185,-0.0996354507617006,-0.013098482868778294,0.254531215904966,0.254531215904966,0.254531215904966,-0.4121354507617006,0.5878645492382994,0.0878645492382994,-0.4121354507617006,-0.0008211180487871506,0.04616164897486541,-0.4121354507617006,-0.4121354507617006,-0.04745058017302911,-0.12290827062704388,-0.02822748447244683,0.04940301077676096,0.5878645492382994,0.5878645492382994,0.010919580981140759,0.5878645492382994,-0.47742138672967954,-0.4121354507617006,0.010941472315222467,-0.1066887418957907,0.5878645492382994,0.013429652255023239,-0.04360738234366429,0.024318712774829332,0.011460134745595568,0.1624578118438016,-0.02631550450320519,0.0878645492382994,-0.11213545076170062,-0.015823996229268333,0.0878645492382994,-0.037135450761700606,-0.4121354507617006,0.0017556855698191987,0.014538234844900383,-0.4121354507617006,0.26968273105648116,-0.4121354507617006,-0.015823996229268333,0.028791417436861005,-0.4121354507617006,-0.4121354507617006,0.041627196886419304,0.02782118908490716,-0.11801780370287707,0.016378826257966606,-0.4121354507617006,-0.004939299259393792,-0.4121354507617006,0.03884494139516215,-0.09142791961196217,-0.02324656187281171,0.08179741455325368,-0.1264211650474149,0.00891718081724674,-0.4121354507617006,-0.4121354507617006,0.0032406998487947147,0.02299481519446167,-0.007522330783368669,0.03762511065353458,0.04163746348059394,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
Heimerdinger,0.011514003546780838,0.11489486136489035,-0.0033784642255083597,-0.019251480098524287,0.08074851990147569,-0.11925148009852427,-0.019251480098524287,-0.07480703565407987,-0.019251480098524287,0.4807485199014757,-0.2692514800985243,0.05217709133004711,-0.07059025772472527,0.3140818532348091,-0.019251480098524287,0.03957204931324043,-0.019251480098524287,-0.0020101007881794253,-0.019251480098524287,-0.030362591209635414,-0.27568129293119037,-0.019251480098524287,0.4807485199014757,-0.1118440726911169,-0.019251480098524287,-0.019251480098524287,-0.5192514800985243,-0.019251480098524287,-0.09459394585194897,0.05217709133004711,-0.33500834214036757,0.4807485199014757,-0.2192514800985243,0.006718222218427383,-0.18591814676519097,-0.019251480098524287,-0.09068005152709574,0.05969588832252837,-0.014746975594019829,-0.006430967278011512,0.05217709133004711,-0.5192514800985243,0.11267281105990778,-0.5192514800985243,-0.019251480098524287,0.04563401608468187,-0.1583938372592858,0.4807485199014757,-0.09242221180584137,-0.07480703565407987,-0.1442514800985243,-0.019251480098524287,0.05482259397554978,-0.019251480098524287,-0.11925148009852427,0.28074851990147576,0.208021247174203,-0.2335371943842386,-0.18591814676519097,-0.18591814676519097,0.2307485199014757,-0.09068005152709574,-0.5192514800985243,-0.019251480098524287,-0.025275576484066475,-0.11925148009852427,0.10574851990147571,0.010919580981140759,-0.15726304923831458,-0.47742138672967954,-0.019251480098524287,-0.12140201773293291,0.4807485199014757,-0.019251480098524287,-0.09068005152709574,-0.2692514800985243,0.024318712774829332,0.011460134745595568,0.14741518656814234,0.4807485199014757,0.08074851990147569,0.03630407545703129,-0.11925148009852427,0.4807485199014757,0.07165761081056665,-0.18591814676519097,0.4807485199014757,-0.019251480098524287,0.4807485199014757,0.06139368119179833,-0.09068005152709574,-0.015823996229268333,-0.2692514800985243,-0.019251480098524287,-0.019251480098524287,-0.15561511646216064,-0.5192514800985243,0.05217709133004711,0.14741518656814234,-0.18591814676519097,-0.004939299259393792,-0.1303625912096354,-0.05401083838729431,0.4807485199014757,0.008917533985982717,0.14741518656814234,0.026203065356021127,0.055005945644049925,-0.18591814676519097,-0.0020038916084418323,0.0032406998487947147,0.02299481519446167,-0.007522330783368669,0.03762511065353458,0.04163746348059394,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
