,Aatrox,Ahri,Akali,Amumu,Anivia,Annie,Ashe,Azir,Bard,Blitzcrank,Brand,Caitlyn,Camille,Cassiopeia,Chogath,Corki,Darius,Diana,DrMundo,Draven,Ekko,Elise,Evelynn,Ezreal,Fiddlesticks,Fizz,Galio,Garen,Gragas,Graves,Hecarim,Heimerdinger,Irelia,Ivern,Janna,JarvanIV,Jax,Jayce,Jhin,Jinx,Kalista,Karma,Karthus,Katarina,Kayle,Kayn,Kennen,Khazix,Kindred,Kled,KogMaw,Leblanc,LeeSin,Lucian,Lulu,Lux,Malphite,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nasus,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Quinn,Rammus,RekSai,Rengar,Riven,Rumble,Ryze,Sejuani,Shaco,Shen,Shyvana,Sion,Sivir,Skarner,Sona,Soraka,Swain,TahmKench,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Twitch,Udyr,Vayne,Veigar,Velkoz,Vi,Viktor,Vladimir,Volibear,Warwick,Xerath,XinZhao,Yasuo,Yorick,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Gangplank,Malzahar,Singed,Syndra,Urgot,AurelionSol,Gnar,Illaoi,Kaisa,Leona,Rakan,Renekton,Tryndamere,TwistedFate,Varus,Xayah,Kassadin,Lissandra,Alistar,Braum,Nami,Fiora
Aatrox,-0.09794648851148846,0.5270535114885115,0.09848208291708294,0.11038684482184491,0.5270535114885115,0.02705351148851154,-0.13961315517815515,-0.47294648851148846,0.02705351148851154,-0.47294648851148846,0.02705351148851154,-0.47294648851148846,-0.004327241649563773,0.5270535114885115,0.5270535114885115,0.02705351148851154,-0.47294648851148846,0.02705351148851154,0.02705351148851154,0.5270535114885115,-0.18723220279720276,-0.020116299832243167,0.004326238761238832,-0.34794648851148846,-0.36183537740037736,-0.47294648851148846,0.5270535114885115,0.19372017815517817,-0.011408026973026897,0.04512580064513805,-0.02850204406704404,-0.02850204406704404,-0.10931012487512481,0.1381646225996227,0.5270535114885115,-0.1281189023045919,0.15205351148851154,0.02705351148851154,-0.47294648851148846,-0.47294648851148846,0.19372017815517817,0.02705351148851154,-0.02850204406704404,0.02705351148851154,-0.47294648851148846,-0.011408026973026897,-0.47294648851148846,-0.05721615143283676,0.055053511488511564,-0.47294648851148846,-0.22294648851148846,-0.47294648851148846,-0.020243785808785775,-0.47294648851148846,-0.47294648851148846,-0.09794648851148846,0.3270535114885116,-0.47294648851148846,0.12705351148851152,0.02705351148851154,0.12705351148851152,0.02705351148851154,-0.47294648851148846,-0.13961315517815515,0.19372017815517817,-0.0787859045698826,-0.03961315517815511,0.08260906704406712,0.003243987678987703,-0.07294648851148844,0.19372017815517817,0.1060008799095642,0.02705351148851154,0.02705351148851154,-0.30627982184482183,-0.08405759962259957,0.16705351148851155,0.017249589919884067,0.5270535114885115,0.5270535114885115,0.40205351148851154,0.1461011305361306,0.06193723241874405,0.5270535114885115,-0.01840103396603393,0.5270535114885115,-0.47294648851148846,-0.13961315517815515,-0.47294648851148846,0.5270535114885115,0.27705351148851154,0.27705351148851154,-0.03215701482727795,-0.47294648851148846,0.5270535114885115,0.19372017815517817,0.02705351148851154,0.02705351148851154,0.16119985295192618,0.19372017815517817,0.04318254374657604,-0.22294648851148846,0.15205351148851154,-0.22294648851148846,-0.08164214068540149,0.08260906704406712,-0.04437505994005991,0.5270535114885115,0.02705351148851154,0.09848208291708294,0.029878370245573715,-0.13961315517815515,-0.47294648851148846,-0.056279821844821776,0.02705351148851154,-0.13961315517815515,0.02705351148851154,0.5270535114885115,-0.13961315517815515,0.4516143234950574,0.0004022447573711063,-0.018989000045014554,0.013521771149019562,-0.2224934118449135,0.10255789707205965,0.008556657230756826,-0.031828442590525974,-0.3884636153412416,0.08196586571524622,-0.4177664247517189,0.03608454530953098,0.03608454530953098,0.019037771320186248,-0.05513028200790826,0.023100152161064147,0.10943477003995561,0.03389929596233254,0.07852055871718783,0.025426723460456158,-0.4214794412828122,-0.4097131375313753
Ahri,0.4943181818181819,-0.5056818181818181,0.4943181818181819,-0.005681818181818121,0.04165555531017617,-0.5056818181818181,-0.5056818181818181,-0.5056818181818181,0.4943181818181819,-0.5056818181818181,0.1609848484848485,-0.04488787962890728,0.4943181818181819,0.1609848484848485,0.023199811830550865,0.006537340278491011,0.4943181818181819,0.09487897177116555,0.003338729968212134,0.15632385632385637,0.4943181818181819,0.4943181818181819,0.1609848484848485,0.4943181818181819,-0.1723484848484848,-0.5056818181818181,-0.01412347071815373,-0.07490139650848737,-0.1723484848484848,-0.025371385336359076,-0.1723484848484848,0.4943181818181819,0.01749084492955949,-0.003106429199706745,0.4943181818181819,-0.5056818181818181,-0.003974839076664682,0.4943181818181819,-0.137433099830227,-0.04129947630104602,0.012137070909769926,-0.020631871430226933,-0.040073370193040636,0.13705668132788246,-0.04479832603685818,-0.5056818181818181,-0.5056818181818181,-0.5056818181818181,-0.005681818181818121,-0.07990845030000973,-0.5056818181818181,0.435891230405393,-0.14204545454545447,-0.017159078489643598,-0.02536081678519353,-0.5056818181818181,-0.5056818181818181,-0.005681818181818121,-0.005681818181818121,-0.01932865114683302,0.4943181818181819,-0.061101721707009365,-0.5056818181818181,-0.00027148962831127776,-0.013435883570767942,-0.005681818181818121,-0.0025731748612295713,0.4943181818181819,0.4943181818181819,-0.012014946319995556,-0.012158945159494493,0.4943181818181819,-0.5056818181818181,-0.027380324235106557,0.02658702166855137,0.4943181818181819,-0.006407553699283752,-0.001640063605228781,-0.013253502850992693,-0.013467662581830409,-0.5056818181818181,-0.005681818181818121,-0.005681818181818121,0.036902683604811026,-0.005681818181818121,-0.07604514239874055,-0.031828442590525974,-0.015857364371670513,-0.2342550065167644,-0.5056818181818181,-0.05252694396307625,0.07676499104078335,-0.5056818181818181,0.013709644688879419,0.0625901752934255,0.4943181818181819,0.02181851479820998,0.06319240178444496,0.4943181818181819,0.025426723460456158,-0.007012511517751535,0.04230205270456289,-0.04695183088753124,-0.5056818181818181,0.003131149153876245,-0.055277147290336864,0.015101781480947762,-0.007926819490172876,0.04422523411301288,-0.005681818181818121,0.4943181818181819,-0.5056818181818181,-0.5056818181818181,-0.005681818181818121,0.4943181818181819,-0.11405975578961985,0.4943181818181819,0.08062791055707427,-0.07480482283119172,0.4943181818181819,-0.5056818181818181,0.4943181818181819,0.4943181818181819,-0.5056818181818181,0.10255789707205965,0.008556657230756826,-0.031828442590525974,-0.3884636153412416,0.08196586571524622,-0.4177664247517189,0.03608454530953098,0.03608454530953098,0.019037771320186248,-0.05513028200790826,0.023100152161064147,0.10943477003995561,0.03389929596233254,0.07852055871718783,0.025426723460456158,-0.4214794412828122,-0.4097131375313753
Akali,-0.07077145054809175,-0.35648573626237745,0.11719847426393831,-0.07077145054809175,0.3101809304042892,0.14351426373762255,0.14351426373762255,0.6435142637376225,0.6435142637376225,-0.35648573626237745,-0.023152402929044136,-0.35648573626237745,0.10779997802333685,0.6435142637376225,0.6435142637376225,-0.35648573626237745,0.3101809304042892,-0.35648573626237745,-0.35648573626237745,0.15632385632385637,-0.35648573626237745,-0.08375846353510474,0.14351426373762255,0.04351426373762257,0.6435142637376225,0.004136855046199844,-0.35648573626237745,-0.07490139650848737,-0.11839049816713937,0.036956886688442214,0.057307367185898406,-0.1898190695957108,0.09805971828307708,-0.023152402929044136,-0.028911550803475516,0.007150627373986196,-0.35648573626237745,0.6435142637376225,-0.15648573626237744,-0.35648573626237745,-0.35648573626237745,0.26851426373762255,-0.023152402929044136,-0.35648573626237745,0.04351426373762257,0.11410249903174019,0.016583518107908424,0.04351426373762257,0.11226426373762255,-0.35648573626237745,-0.2564857362623775,-0.023152402929044136,0.09712251116030296,-0.35648573626237745,-0.35648573626237745,-0.35648573626237745,0.24351426373762253,-0.1898190695957108,0.08351426373762255,-0.15648573626237744,0.01851426373762255,-0.10648573626237745,0.14351426373762255,-0.00027148962831127776,-0.023152402929044136,0.18896880919216796,0.04351426373762257,0.12177513330283996,0.3101809304042892,-0.35648573626237745,0.14351426373762255,0.060180930404289235,-0.35648573626237745,-0.35648573626237745,0.04351426373762257,-0.2795626593393005,-0.14220002197666318,-0.05093018070682187,-0.35648573626237745,-0.35648573626237745,0.4435142637376226,0.18896880919216796,0.14351426373762255,-0.10648573626237745,0.0720856923090511,0.14351426373762255,-0.35648573626237745,-0.23148573626237745,-0.35648573626237745,0.025426723460456158,0.14351426373762255,0.3101809304042892,0.0768475970709559,0.14351426373762255,0.6435142637376225,0.24351426373762253,0.3101809304042892,-0.023152402929044136,0.4616960819194408,-0.023152402929044136,0.22684759707095592,0.39351426373762255,0.39351426373762255,-0.023152402929044136,-0.35648573626237745,-0.023152402929044136,-0.35648573626237745,0.6435142637376225,0.14351426373762255,-0.35648573626237745,0.04351426373762257,0.3435142637376225,-0.4707664331635603,0.04351426373762257,0.04351426373762257,-0.24537462515126635,-0.04587316535387442,0.24351426373762253,-0.35648573626237745,-0.35648573626237745,0.6435142637376225,-0.018989000045014554,-0.35648573626237745,-0.35648573626237745,0.6435142637376225,-0.35648573626237745,-0.35648573626237745,0.14351426373762255,-0.023152402929044136,-0.35648573626237745,0.6435142637376225,-0.35648573626237745,-0.35648573626237745,0.14351426373762255,-0.35648573626237745,0.10943477003995561,0.03389929596233254,0.07852055871718783,0.025426723460456158,-0.4214794412828122,-0.4097131375313753
Alistar,-0.4094202898550725,-0.09546083360042909,0.09766868890305525,0.00482740943267268,0.04165555531017617,-0.013034815001082278,-0.06424690238789416,0.1383338976091597,0.1939695929968788,0.023394928389024322,-0.009619940437564645,-0.04488787962890728,-0.4094202898550725,-0.008427007125286268,0.023199811830550865,0.5905797101449275,-0.031828442590525974,0.09487897177116555,0.003338729968212134,0.15632385632385637,0.014112286320230621,-0.012576424992634616,-0.4094202898550725,0.5905797101449275,0.004522910328072782,-0.4094202898550725,-0.01412347071815373,-0.4094202898550725,0.5905797101449275,0.5905797101449275,-0.4094202898550725,-0.4094202898550725,0.01749084492955949,-0.4094202898550725,-0.028911550803475516,0.5905797101449275,0.5905797101449275,-0.09150264986551881,-0.137433099830227,0.5905797101449275,0.012137070909769926,0.0905797101449275,-0.040073370193040636,0.13705668132788246,-0.04479832603685818,-0.4094202898550725,0.016583518107908424,0.5905797101449275,-0.07608695652173919,-0.07990845030000973,-0.4094202898550725,0.435891230405393,-0.24275362318840585,-0.017159078489643598,-0.02536081678519353,-0.4094202898550725,0.0905797101449275,0.5905797101449275,0.5905797101449275,-0.01932865114683302,-0.0030514596342771094,-0.061101721707009365,-0.018587802295256473,-0.00027148962831127776,-0.013435883570767942,-0.4094202898550725,-0.0025731748612295713,-0.4094202898550725,0.03646361853387295,-0.012014946319995556,-0.4094202898550725,-0.004428365685220204,0.015101781480947762,-0.4094202898550725,0.02658702166855137,0.020270537373589415,-0.006407553699283752,-0.07608695652173919,-0.013253502850992693,-0.013467662581830409,0.3305460401529601,0.052840769133314924,0.5905797101449275,0.036902683604811026,0.07770410119963275,-0.07604514239874055,-0.031828442590525974,-0.4094202898550725,-0.4094202898550725,0.025426723460456158,-0.05252694396307625,0.07676499104078335,-0.4094202898550725,0.013709644688879419,0.0625901752934255,-0.03399988337113652,0.02181851479820998,0.06319240178444496,0.0405624319348592,0.025426723460456158,-0.007012511517751535,0.04230205270456289,0.0905797101449275,0.0905797101449275,0.003131149153876245,0.0905797101449275,0.015101781480947762,-0.007926819490172876,0.04422523411301288,-0.05547851359307754,0.5905797101449275,-0.4094202898550725,-0.4707664331635603,0.5905797101449275,0.5905797101449275,-0.4094202898550725,-0.04587316535387442,-0.4094202898550725,-0.07480482283119172,0.4516143234950574,0.0004022447573711063,-0.018989000045014554,0.013521771149019562,-0.2224934118449135,0.10255789707205965,0.008556657230756826,-0.031828442590525974,-0.3884636153412416,0.0905797101449275,-0.4177664247517189,0.03608454530953098,0.03608454530953098,0.019037771320186248,-0.4094202898550725,0.023100152161064147,0.5905797101449275,0.03389929596233254,0.07852055871718783,0.025426723460456158,-0.4214794412828122,-0.4097131375313753
Amumu,0.10280537014087943,0.4664417337772431,0.1331084004439097,-0.5335582662227569,0.29977506711057644,0.1331084004439097,-0.2002249328894236,0.4664417337772431,0.1939695929968788,0.023394928389024322,0.04977506711057644,-0.5335582662227569,-0.14962969479418547,-0.03355826622275693,-0.3113360440005347,0.21644173377724307,-0.03355826622275693,0.09487897177116555,-0.5335582662227569,0.4664417337772431,-0.5335582662227569,-0.15855826622275693,-0.18929597114078972,-0.03355826622275693,0.1331084004439097,-0.03355826622275693,0.29977506711057644,0.4664417337772431,-0.271653504317995,-0.0494312820957728,-0.10498683765132838,0.2664417337772431,0.10280537014087943,0.10280537014087943,-0.028911550803475516,0.03054429787980717,-0.10498683765132838,-0.03355826622275693,-0.5335582662227569,0.4664417337772431,0.1331084004439097,0.06644173377724305,0.011896279231788487,0.13705668132788246,-0.5335582662227569,-0.026891599556090218,0.21644173377724307,-0.045463028127518845,-0.08712969479418547,0.4664417337772431,0.21644173377724307,0.435891230405393,-0.05708767798746284,0.4664417337772431,0.4664417337772431,-0.4085582662227569,-0.0790128116773024,-0.3335582662227569,0.0409098188836261,0.21644173377724307,0.03787030520581447,0.4664417337772431,0.4664417337772431,-0.03355826622275693,-0.03355826622275693,-0.16259052428727305,-0.01083099349548422,0.06644173377724305,-0.18355826622275695,-0.2835582662227569,-0.012158945159494493,-0.08194536299695049,-0.5335582662227569,-0.03355826622275693,0.29977506711057644,-0.09605826622275693,-0.009748742413233091,-0.1475933539420552,0.21644173377724307,0.1331084004439097,0.32358459092010017,0.05264863032896716,0.027417343533340688,-0.5335582662227569,0.1331084004439097,-0.5335582662227569,-0.03355826622275693,0.1331084004439097,-0.5335582662227569,0.4664417337772431,-0.5335582662227569,0.4664417337772431,-0.1362979922501542,-0.03355826622275693,0.0625901752934255,-0.08911382177831251,-0.5335582662227569,0.4664417337772431,-0.015039747704238438,0.03787030520581447,-0.121793560340404,0.1331084004439097,0.1331084004439097,-0.1335582662227569,-0.03355826622275693,0.06644173377724305,-0.10498683765132838,0.4664417337772431,-0.009748742413233091,0.03787030520581447,-0.01840675107124179,-0.03355826622275693,-0.4707664331635603,-0.17641540907989978,-0.008347522868404345,0.1331084004439097,0.21644173377724307,0.4664417337772431,-0.03355826622275693,0.4516143234950574,-0.2002249328894236,-0.018989000045014554,0.013521771149019562,-0.5335582662227569,0.4664417337772431,0.008556657230756826,0.4664417337772431,-0.3884636153412416,0.4664417337772431,-0.5335582662227569,0.03608454530953098,0.03608454530953098,-0.5335582662227569,-0.2835582662227569,-0.5335582662227569,0.10943477003995561,0.4664417337772431,0.07852055871718783,0.025426723460456158,-0.4214794412828122,-0.4097131375313753
Anivia,0.01971100956249483,-0.4669146462003604,0.09766868890305525,0.033085353799639616,0.04165555531017617,-0.13358131286702707,0.2830853537996396,0.033085353799639616,-0.13358131286702707,-0.21691464620036038,0.19975202046630625,-0.13358131286702707,0.33308535379963966,0.19975202046630625,0.5330853537996396,-0.21691464620036038,-0.4669146462003604,-0.4669146462003604,0.5330853537996396,0.15632385632385637,-0.4669146462003604,0.19975202046630625,0.1330853537996396,0.19975202046630625,-0.21691464620036038,0.004136855046199844,0.5330853537996396,0.5330853537996396,0.033085353799639616,0.2253930461073319,-0.13358131286702707,-0.13358131286702707,0.033085353799639616,-0.4669146462003604,-0.028911550803475516,-0.18120036048607469,-0.4669146462003604,-0.4669146462003604,-0.137433099830227,-0.4669146462003604,-0.4669146462003604,-0.21691464620036038,0.033085353799639616,0.033085353799639616,0.5330853537996396,0.033085353799639616,-0.4669146462003604,0.10451392522821101,-0.2669146462003604,0.5330853537996396,-0.12940625655153737,0.435891230405393,-0.022470201755915964,0.5330853537996396,-0.4669146462003604,0.2830853537996396,0.19975202046630625,-0.4669146462003604,-0.13358131286702707,-0.21691464620036038,-0.06691464620036036,0.5330853537996396,0.5330853537996396,-0.00027148962831127776,-0.013435883570767942,0.033085353799639616,-0.4669146462003604,0.10451392522821101,0.19975202046630625,0.5330853537996396,0.5330853537996396,-0.18120036048607469,0.015101781480947762,-0.4669146462003604,0.19975202046630625,-0.30024797953369375,0.033085353799639616,0.1330853537996396,-0.013253502850992693,-0.4669146462003604,0.5330853537996396,0.19975202046630625,0.33308535379963966,-0.4669146462003604,0.5330853537996396,-0.07604514239874055,-0.21691464620036038,-0.21691464620036038,-0.4669146462003604,-0.4669146462003604,-0.4669146462003604,0.07676499104078335,-0.06691464620036036,0.013709644688879419,0.0625901752934255,-0.21691464620036038,0.02181851479820998,0.06319240178444496,0.4080853537996396,0.5330853537996396,0.5330853537996396,0.5330853537996396,-0.4669146462003604,-0.13358131286702707,0.5330853537996396,-0.055277147290336864,-0.4669146462003604,-0.4669146462003604,0.19975202046630625,-0.4669146462003604,0.033085353799639616,-0.4669146462003604,-0.4707664331635603,0.036832734227800534,-0.4669146462003604,0.19975202046630625,-0.4669146462003604,0.5330853537996396,-0.4669146462003604,0.5330853537996396,0.0004022447573711063,0.033085353799639616,0.013521771149019562,-0.2224934118449135,0.10255789707205965,0.008556657230756826,0.5330853537996396,-0.3884636153412416,0.08196586571524622,-0.4669146462003604,0.03608454530953098,0.03608454530953098,0.5330853537996396,-0.13358131286702707,0.023100152161064147,0.5330853537996396,0.5330853537996396,0.07852055871718783,0.025426723460456158,-0.4214794412828122,-0.4097131375313753
Annie,0.17371020291405675,0.007043536247390125,0.5070435362473902,-0.15962313041927656,-0.4929564637526099,-0.013034815001082278,-0.06438503518118133,0.5070435362473902,0.5070435362473902,0.023394928389024322,-0.39295646375260984,-0.4929564637526099,-0.07628979708594319,-0.008427007125286268,-0.29295646375260986,0.5070435362473902,0.5070435362473902,0.007043536247390125,0.5070435362473902,0.5070435362473902,-0.4929564637526099,0.07847210767596152,-0.01676598756213371,0.5070435362473902,0.17371020291405675,-0.4929564637526099,0.5070435362473902,-0.24295646375260987,0.1070435362473901,0.007043536247390125,-0.0262897970859432,-0.29295646375260986,0.04550507470892856,-0.29295646375260986,-0.4929564637526099,0.007043536247390125,-0.4929564637526099,-0.24295646375260987,-0.137433099830227,0.007043536247390125,0.5070435362473902,0.5070435362473902,0.007043536247390125,-0.4929564637526099,0.5070435362473902,0.07847210767596152,0.007043536247390125,-0.07916336030433402,0.09795262715648106,-0.07990845030000973,-0.15962313041927656,0.5070435362473902,-0.017956463752609897,-0.4929564637526099,0.17371020291405675,-0.20724217803832418,-0.11795646375260987,-0.24295646375260987,0.17371020291405675,-0.11795646375260987,0.007043536247390125,-0.061101721707009365,-0.4929564637526099,0.007043536247390125,0.007043536247390125,-0.0262897970859432,0.30704353624739017,0.13204353624739013,0.0952788303650372,-0.4929564637526099,-0.4929564637526099,-0.07628979708594319,0.5070435362473902,0.1070435362473901,0.5070435362473902,0.20704353624739008,-0.4929564637526099,-0.06438503518118133,-0.4929564637526099,-0.4929564637526099,0.5070435362473902,0.22132925053310443,-0.038411009207155344,-0.15962313041927656,-0.09295646375260985,0.17371020291405675,0.2570435362473901,-0.09295646375260985,-0.4929564637526099,0.5070435362473902,-0.15962313041927656,0.5070435362473902,0.20704353624739008,0.5070435362473902,0.5070435362473902,0.17371020291405675,-0.4929564637526099,0.06319240178444496,-0.038411009207155344,0.007043536247390125,0.0903768695807235,-0.15962313041927656,0.1070435362473901,-0.15962313041927656,0.5070435362473902,0.007043536247390125,0.1070435362473901,0.007043536247390125,0.17371020291405675,-0.3262897970859432,0.07847210767596152,-0.15962313041927656,-0.4707664331635603,0.1070435362473901,0.007043536247390125,-0.4929564637526099,-0.4929564637526099,-0.4929564637526099,0.007043536247390125,0.4516143234950574,0.0004022447573711063,0.007043536247390125,0.013521771149019562,-0.2224934118449135,0.5070435362473902,0.008556657230756826,0.5070435362473902,-0.4929564637526099,0.5070435362473902,-0.4177664247517189,0.03608454530953098,0.03608454530953098,0.019037771320186248,-0.4929564637526099,0.023100152161064147,-0.4929564637526099,0.007043536247390125,-0.4929564637526099,0.025426723460456158,-0.4214794412828122,-0.4097131375313753
Ashe,0.20549334917016193,-0.09546083360042909,0.07216001583682852,0.20549334917016193,0.04165555531017617,0.20549334917016193,-0.06424690238789416,0.1383338976091597,0.1939695929968788,-0.09450665082983811,-0.09450665082983811,0.1554933491701619,0.09780104147785418,-0.5945066508298381,0.4054933491701619,-0.09450665082983811,0.4054933491701619,0.4054933491701619,-0.09450665082983811,0.4054933491701619,-0.09450665082983811,-0.23087028719347447,0.07216001583682852,0.4054933491701619,-0.2611733174965048,-0.09450665082983811,-0.4278399841631715,-0.09450665082983811,-0.3945066508298381,-0.10732716365035094,0.07216001583682852,-0.011173317496504742,0.030493349170161888,0.1554933491701619,-0.5945066508298381,-0.006271356712191034,-0.09450665082983811,-0.5945066508298381,-0.137433099830227,-0.04129947630104602,0.4054933491701619,0.1554933491701619,-0.2611733174965048,0.4054933491701619,-0.5945066508298381,0.13276607644288918,-0.09450665082983811,-0.23736379368698096,0.07216001583682852,-0.07990845030000973,-0.09450665082983811,0.435891230405393,-0.07837761857177361,0.4054933491701619,-0.5945066508298381,-0.03895109527428253,0.005493349170161865,-0.023078079401266716,0.170199231523103,0.07216001583682852,-0.16593522225840956,-0.061101721707009365,0.23882668250349526,-0.09450665082983811,-0.2611733174965048,-0.01874907507226231,-0.2611733174965048,-0.03450665082983806,0.005493349170161865,0.4054933491701619,-0.012158945159494493,0.19120763488444759,-0.5945066508298381,-0.5945066508298381,0.1554933491701619,-0.13996119628438358,-0.09450665082983811,0.07216001583682852,-0.09450665082983811,0.4054933491701619,0.3528617702227934,-0.05604511236829968,0.22367516735198012,-0.2611733174965048,0.4054933491701619,-0.5945066508298381,-0.09450665082983811,-0.3445066508298381,-0.5945066508298381,0.4054933491701619,0.4054933491701619,-0.2611733174965048,-0.023078079401266716,0.07216001583682852,0.4054933491701619,0.1554933491701619,-0.5945066508298381,0.06319240178444496,0.170199231523103,0.1554933491701619,0.07216001583682852,-0.2611733174965048,-0.3217793781025654,0.1554933491701619,0.11977906345587619,-0.055277147290336864,0.07216001583682852,0.4054933491701619,0.2179933491701619,-0.13996119628438358,0.020877964554777306,-0.09450665082983811,-0.4707664331635603,0.005493349170161865,-0.09450665082983811,0.07216001583682852,0.4054933491701619,0.07216001583682852,0.4054933491701619,0.4516143234950574,-0.09450665082983811,0.07216001583682852,0.013521771149019562,-0.2224934118449135,0.4054933491701619,0.4054933491701619,0.07216001583682852,-0.3884636153412416,0.07216001583682852,0.4054933491701619,0.03608454530953098,0.03608454530953098,-0.5945066508298381,-0.3445066508298381,0.023100152161064147,0.10943477003995561,0.4054933491701619,0.07852055871718783,-0.09450665082983811,-0.4214794412828122,-0.4097131375313753
AurelionSol,0.6116909839132061,-0.38830901608679386,0.09766868890305525,-0.38830901608679386,0.6116909839132061,0.6116909839132061,-0.06424690238789416,0.1383338976091597,-0.38830901608679386,-0.38830901608679386,-0.38830901608679386,0.6116909839132061,-0.38830901608679386,-0.008427007125286268,-0.38830901608679386,-0.38830901608679386,0.6116909839132061,0.09487897177116555,0.6116909839132061,0.6116909839132061,-0.38830901608679386,-0.38830901608679386,-0.05497568275346054,-0.38830901608679386,0.004522910328072782,0.004136855046199844,-0.01412347071815373,-0.38830901608679386,-0.38830901608679386,0.11169098391320614,0.01102812107538434,0.6116909839132061,-0.38830901608679386,-0.003106429199706745,-0.028911550803475516,-0.38830901608679386,-0.38830901608679386,-0.38830901608679386,-0.137433099830227,-0.38830901608679386,0.012137070909769926,0.11169098391320614,0.6116909839132061,0.13705668132788246,-0.04479832603685818,0.21169098391320612,-0.38830901608679386,0.11169098391320614,0.2783576505798728,-0.07990845030000973,-0.38830901608679386,0.435891230405393,0.2480546202768425,-0.017159078489643598,0.11169098391320614,-0.053367182581046634,0.004459584014396389,-0.38830901608679386,0.36169098391320614,-0.38830901608679386,-0.38830901608679386,-0.061101721707009365,-0.38830901608679386,-0.00027148962831127776,-0.013435883570767942,0.6116909839132061,0.36169098391320614,-0.05497568275346054,0.03646361853387295,-0.38830901608679386,-0.38830901608679386,0.11169098391320614,0.015101781480947762,0.6116909839132061,0.02658702166855137,0.11169098391320614,-0.006407553699283752,0.4116909839132062,0.6116909839132061,-0.38830901608679386,0.3305460401529601,-0.18830901608679385,-0.38830901608679386,0.036902683604811026,0.11169098391320614,-0.07604514239874055,-0.031828442590525974,0.6116909839132061,-0.2342550065167644,0.025426723460456158,0.2783576505798728,-0.38830901608679386,0.21169098391320612,0.013709644688879419,0.0625901752934255,-0.03399988337113652,0.02181851479820998,0.06319240178444496,0.011690983913206165,0.025426723460456158,-0.38830901608679386,-0.38830901608679386,-0.38830901608679386,-0.023152402929044136,-0.38830901608679386,-0.38830901608679386,0.015101781480947762,-0.007926819490172876,0.36169098391320614,0.2783576505798728,0.21169098391320612,-0.18830901608679385,-0.4707664331635603,-0.38830901608679386,-0.38830901608679386,-0.38830901608679386,-0.04587316535387442,0.6116909839132061,-0.07480482283119172,0.4516143234950574,0.6116909839132061,-0.018989000045014554,0.013521771149019562,-0.2224934118449135,0.10255789707205965,0.6116909839132061,-0.031828442590525974,-0.3884636153412416,0.08196586571524622,-0.4177664247517189,0.03608454530953098,0.6116909839132061,-0.38830901608679386,-0.05513028200790826,0.6116909839132061,0.10943477003995561,0.6116909839132061,-0.38830901608679386,0.025426723460456158,-0.4214794412828122,-0.4097131375313753
