,Aatrox,Ahri,Akali,Amumu,Anivia,Annie,Ashe,AurelionSol,Azir,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Chogath,Corki,Darius,Diana,DrMundo,Draven,Ekko,Ezreal,Fiddlesticks,Fizz,Galio,Garen,Gragas,Hecarim,Heimerdinger,Illaoi,Irelia,JarvanIV,Jax,Jayce,Jhin,Jinx,Kaisa,Kalista,Karma,Karthus,Katarina,Kayle,Kayn,Kennen,Kindred,Kled,KogMaw,Leblanc,LeeSin,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nasus,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Quinn,Rengar,Riven,Ryze,Sejuani,Shen,Singed,Sion,Sivir,Sona,Soraka,Swain,TahmKench,Taliyah,Talon,Taric,Teemo,Tristana,Trundle,Tryndamere,TwistedFate,Twitch,Varus,Vayne,Veigar,Velkoz,Vi,Viktor,Vladimir,Xayah,Xerath,Yasuo,Yorick,Zed,Ziggs,Zilean,Zoe,Zyra,Bard,Gangplank,Janna,Shyvana,Urgot,Zac,Gnar,Graves,Ivern,Leona,Lissandra,Rakan,Rammus,Rumble,Shaco,Syndra,Thresh,Udyr,Volibear,Warwick,Kassadin,Renekton,Skarner,Khazix,Alistar,Elise,Nami,XinZhao,Fiora,Evelynn,RekSai
Aatrox,0.029319434874063133,0.5293194348740631,0.3293194348740632,-0.13734723179260355,0.5293194348740631,0.029319434874063133,-0.17338326782863955,0.5293194348740631,0.029319434874063133,-0.47068056512593687,-0.13734723179260355,-0.47068056512593687,-0.058915859243583946,-0.016135110580482337,0.19598610154072976,-0.13734723179260355,0.5293194348740631,-0.47068056512593687,-0.13734723179260355,0.5293194348740631,0.14931943487406313,-0.47068056512593687,0.041757245819336763,-0.09568056512593687,-0.47068056512593687,-0.18496627941165117,-0.47068056512593687,0.10074800630263453,-0.47068056512593687,-0.10704420148957322,0.5293194348740631,-0.13734723179260355,-0.13734723179260355,0.3293194348740632,-0.07068056512593685,0.10074800630263453,-0.028372872818244577,0.06491265521304618,0.14470405025867855,0.19598610154072976,-0.016135110580482337,-0.47068056512593687,0.029319434874063133,-0.47068056512593687,-0.13734723179260355,0.029319434874063133,0.19598610154072976,0.029319434874063133,-0.47068056512593687,0.029319434874063133,0.04671073922188923,0.029319434874063133,-0.05401389845927018,0.029319434874063133,-0.47068056512593687,-0.47068056512593687,0.1293194348740631,0.04931943487406315,0.19598610154072976,-0.22068056512593687,-0.13734723179260355,-0.47068056512593687,0.5293194348740631,0.10074800630263453,0.029319434874063133,-0.07068056512593685,-0.47068056512593687,-0.27068056512593686,0.19598610154072976,0.5293194348740631,0.029319434874063133,0.029319434874063133,0.24360514915977743,-0.47068056512593687,0.029319434874063133,0.10074800630263453,0.5293194348740631,0.19598610154072976,-0.47068056512593687,-0.47068056512593687,-0.04210913655450832,-0.47068056512593687,0.5293194348740631,0.1067842236064575,0.5293194348740631,0.27931943487406313,0.5293194348740631,0.5293194348740631,0.5293194348740631,0.029319434874063133,-0.47068056512593687,-0.22068056512593687,-0.47068056512593687,0.20789086344549174,0.029319434874063133,-0.05604641878447347,0.15431943487406313,0.10074800630263453,-0.47068056512593687,-0.13734723179260355,-0.12285447816941514,0.041224196778824995,0.029319434874063133,-0.05207591396314615,-0.47068056512593687,0.5293194348740631,-0.04210913655450832,0.5293194348740631,0.5293194348740631,0.029319434874063133,0.1596601168160701,0.45983050894774463,-0.031816260301494315,0.1558763392555157,-0.34144888099764437,-0.026869906018281875,-0.018278371790133807,-0.006338582602856635,0.40024048896338005,0.2096185676325284,0.07888873214790582,-0.2982389069320036,0.1434207302696321,-0.012604725447506016,0.12593886907780036,0.035094426401329704,0.1620963866235513,-0.0021826143143502674,-0.0021848454826744745,0.05951464204623641,0.46005169511903193,-0.01960985972459245,0.2950347691364037,0.43326544231033226,0.06515035595106256,0.003750319035610461,-0.38973771015841646,0.46745473045277425,-0.40631227300748085,0.4736329014480345,-0.0054791179530606915
Ahri,0.4385841836734694,-0.5614158163265306,0.4385841836734694,-0.06141581632653059,0.06276865834748668,0.003750319035610461,-0.06141581632653059,0.029853713323565817,0.08512496690044888,-0.5614158163265306,-0.5614158163265306,0.3000104839958011,0.038584183673469385,-0.5614158163265306,0.02521778566902233,-0.02805005990008902,0.4385841836734694,-0.30499692217584107,-0.5614158163265306,-0.07965001734055854,-0.03598425250621612,0.4385841836734694,0.4385841836734694,0.0036620815521776207,-0.06141581632653059,0.4385841836734694,-0.5614158163265306,0.005395730661834852,0.03874980085042323,0.4385841836734694,-0.03987778752566917,-0.03487603103640502,0.4385841836734694,0.4385841836734694,0.4385841836734694,0.06358418367346941,-0.5614158163265306,0.1528698979591837,-0.008383818813169241,0.4385841836734694,-0.026085773559808068,0.4385841836734694,0.4385841836734694,0.016482919136371788,-0.5614158163265306,-0.008299366916582118,-0.17601085529472157,-0.07467920160243696,0.43326544231033226,-0.5614158163265306,-0.22808248299319728,0.012180266661588224,-0.5614158163265306,0.4385841836734694,-0.5614158163265306,-0.5614158163265306,0.09327854465372024,0.10525085034013604,-0.027459982959185447,-0.03327427879295719,0.4385841836734694,-0.022627772065844987,-0.015350012170512073,0.09167715066246776,0.029319434874063133,0.12678887914099746,0.28671549774640076,-0.017504274609681014,0.04518019008499874,-0.022079826500998156,-0.06198275075691878,-0.006334460681009013,-0.06816886816886825,0.0012738818636560678,-0.04534974709885331,0.4385841836734694,0.21484629414181192,-0.005905483405483469,0.01487105047457321,0.0025231161044740325,0.4385841836734694,-0.1844668894505218,-0.5614158163265306,-0.5614158163265306,0.15925830937463314,-0.025215127295527356,-0.08598339916133782,0.14370754625621812,-0.5614158163265306,0.4385841836734694,-0.1628535580561809,0.0003882670477100003,0.04627039593568727,-0.5614158163265306,-0.5614158163265306,0.4385841836734694,-0.5614158163265306,-0.06758951690548021,0.04967379286356033,-0.0008394202486153302,0.016476811491979604,-0.06141581632653059,0.4385841836734694,-0.5614158163265306,-0.4474428636600499,0.4385841836734694,-0.05182562094759724,0.4385841836734694,0.06326447626318799,-0.07617881011182512,0.4385841836734694,0.4385841836734694,0.4385841836734694,0.4385841836734694,-0.5614158163265306,-0.06141581632653059,-0.018278371790133807,-0.006338582602856635,0.40024048896338005,0.2096185676325284,0.07888873214790582,-0.2982389069320036,0.1434207302696321,-0.012604725447506016,0.12593886907780036,0.035094426401329704,0.1620963866235513,-0.0021826143143502674,-0.0021848454826744745,0.05951464204623641,0.46005169511903193,-0.01960985972459245,0.2950347691364037,0.43326544231033226,0.06515035595106256,0.003750319035610461,-0.38973771015841646,0.46745473045277425,-0.40631227300748085,0.4736329014480345,-0.0054791179530606915
Akali,0.3784259626256866,-0.19433732126055664,-0.021574037374313404,0.12842596262568662,0.06276865834748668,0.42842596262568666,-0.0572883230885991,0.6284259626256866,0.6284259626256866,-0.3715740373743134,-0.12157403737431338,0.3000104839958011,-0.03824070404098007,0.19985453405425802,-0.3715740373743134,-0.12157403737431338,-0.3715740373743134,-0.3715740373743134,-0.3715740373743134,-0.3715740373743134,0.03268128177462276,-0.3715740373743134,0.14803380576294156,0.0036620815521776207,0.29509262929235325,0.0020692930416602306,0.29509262929235325,-0.1572883230885991,0.3784259626256866,0.19985453405425802,-0.12157403737431338,0.02842596262568664,0.12842596262568662,0.12842596262568662,-0.03824070404098007,-0.02633594213621815,0.08003886585149306,0.09950034279097586,0.16688750108722505,0.29509262929235325,0.2284259626256866,-0.3715740373743134,0.6284259626256866,0.12842596262568662,-0.1227253512105852,-0.008299366916582118,-0.17601085529472157,-0.08585975166002768,-0.03824070404098007,-0.3715740373743134,0.02842596262568664,-0.3715740373743134,0.12842596262568662,0.0014657135457916692,0.6284259626256866,0.12842596262568662,0.12842596262568662,-0.0061894219896980185,0.02842596262568664,-0.3715740373743134,-0.3715740373743134,-0.022627772065844987,-0.3715740373743134,-0.3715740373743134,-0.3715740373743134,0.12842596262568662,0.12842596262568662,-0.017504274609681014,-0.03824070404098007,0.2534259626256866,-0.3715740373743134,-0.24657403737431338,-0.14935181515209117,-0.3715740373743134,-0.3715740373743134,0.2284259626256866,-0.3715740373743134,-0.3715740373743134,0.29509262929235325,0.29509262929235325,0.10668683219090402,-0.3715740373743134,0.15013846136429332,-0.12157403737431338,0.12842596262568662,0.3784259626256866,-0.3715740373743134,0.14370754625621812,-0.3715740373743134,0.1084259626256866,-0.3715740373743134,-0.3715740373743134,0.04627039593568727,-0.05907403737431338,0.1839815181812422,-0.001203667003943032,0.2284259626256866,0.12842596262568662,0.04967379286356033,0.12842596262568662,0.3427116769114009,0.061759295959019966,-0.3715740373743134,-0.09884676464704067,-0.4474428636600499,0.02842596262568664,-0.05907403737431338,-0.3715740373743134,0.12842596262568662,-0.3715740373743134,0.6284259626256866,-0.3715740373743134,-0.031816260301494315,0.29509262929235325,-0.3715740373743134,0.6284259626256866,-0.3715740373743134,-0.3715740373743134,0.6284259626256866,0.12842596262568662,0.12842596262568662,-0.3715740373743134,-0.3715740373743134,0.6284259626256866,-0.3715740373743134,0.6284259626256866,0.6284259626256866,0.6284259626256866,0.02842596262568664,-0.3715740373743134,0.46005169511903193,-0.01960985972459245,0.2950347691364037,0.43326544231033226,0.06515035595106256,0.003750319035610461,-0.38973771015841646,0.46745473045277425,-0.40631227300748085,0.4736329014480345,-0.0054791179530606915
Alistar,-0.37268518518518523,-0.19433732126055664,0.08024347207211668,-0.37268518518518523,0.06276865834748668,0.003750319035610461,-0.006440250081706789,0.029853713323565817,0.08512496690044888,8.885901460325973e-05,-0.011522814565763317,0.3000104839958011,-0.039351851851851916,-0.05403848252371651,0.02521778566902233,-0.02805005990008902,-0.37268518518518523,-0.30499692217584107,-0.046963143848361893,-0.07965001734055854,0.6273148148148148,0.0070317772903979725,0.12731481481481477,0.0036620815521776207,0.0003882670477100003,0.0020692930416602306,-0.37268518518518523,0.005395730661834852,0.03874980085042323,-0.37268518518518523,-0.03987778752566917,-0.37268518518518523,0.05005905454037618,-0.006463616147702411,-0.015687228043429813,0.2939814814814814,-0.37268518518518523,-0.039351851851851916,-0.37268518518518523,-0.37268518518518523,-0.026085773559808068,0.06881841718684312,0.02690390033466611,-0.37268518518518523,-0.1227253512105852,-0.008299366916582118,-0.17601085529472157,-0.07467920160243696,0.43326544231033226,-0.37268518518518523,0.12731481481481477,0.012180266661588224,-0.37268518518518523,0.0014657135457916692,-0.0017371235196824153,0.6273148148148148,0.6273148148148148,-0.37268518518518523,-0.027459982959185447,-0.03327427879295719,-0.08673345807886004,-0.022627772065844987,-0.015350012170512073,0.09167715066246776,0.029319434874063133,0.12678887914099746,0.28671549774640076,-0.017504274609681014,-0.37268518518518523,-0.022079826500998156,-0.37268518518518523,-0.006334460681009013,-0.06816886816886825,0.0012738818636560678,-0.04534974709885331,0.025542011448635826,0.21484629414181192,-0.005905483405483469,0.01487105047457321,0.0025231161044740325,0.6273148148148148,-0.1844668894505218,0.15013846136429332,-0.003659512715240232,0.15925830937463314,-0.025215127295527356,-0.08598339916133782,0.14370754625621812,-0.05194054540202375,0.6273148148148148,-0.1628535580561809,0.0003882670477100003,0.04627039593568727,-0.37268518518518523,-0.039351851851851916,-0.01460021336358236,0.6273148148148148,-0.37268518518518523,0.04967379286356033,-0.0008394202486153302,0.016476811491979604,0.37731481481481477,-0.0467219655793199,-0.37268518518518523,-0.4474428636600499,0.6273148148148148,0.6273148148148148,-0.0028054637493340473,-0.37268518518518523,-0.07617881011182512,0.1596601168160701,0.45983050894774463,-0.031816260301494315,0.1558763392555157,-0.34144888099764437,-0.026869906018281875,-0.018278371790133807,-0.006338582602856635,0.40024048896338005,0.6273148148148148,0.07888873214790582,-0.2982389069320036,0.1434207302696321,0.6273148148148148,0.12593886907780036,0.035094426401329704,0.1620963866235513,-0.0021826143143502674,-0.0021848454826744745,0.05951464204623641,0.46005169511903193,-0.01960985972459245,0.2950347691364037,0.43326544231033226,0.06515035595106256,0.003750319035610461,-0.38973771015841646,0.46745473045277425,-0.40631227300748085,0.4736329014480345,-0.0054791179530606915
Amumu,0.49417913692799276,-0.5058208630720072,0.1608458035946594,-0.062033246665737785,-0.5058208630720072,0.1608458035946594,0.06560770835656415,0.029853713323565817,-0.5058208630720072,-0.005820863072007243,-0.5058208630720072,0.3000104839958011,-0.04428240153354568,-0.17248752973867393,0.49417913692799276,0.49417913692799276,0.49417913692799276,-0.5058208630720072,0.49417913692799276,-0.07965001734055854,-0.10582086307200722,-0.5058208630720072,-0.13082086307200724,-0.005820863072007243,0.49417913692799276,-0.5058208630720072,-0.12045307192798937,0.49417913692799276,-0.005820863072007243,-0.5058208630720072,-0.03987778752566917,0.09417913692799273,0.05005905454037618,-0.17248752973867393,0.49417913692799276,-0.095564452815597,-0.09841345566459986,0.002951066752554188,-0.005820863072007243,0.1608458035946594,-0.026085773559808068,0.49417913692799276,0.49417913692799276,0.49417913692799276,-0.5058208630720072,-0.008299366916582118,0.49417913692799276,-0.17248752973867393,0.43326544231033226,-0.5058208630720072,-0.005820863072007243,0.49417913692799276,-0.005820863072007243,0.1608458035946594,-0.0017371235196824153,-0.17248752973867393,0.49417913692799276,0.017988660737516593,-0.25582086307200724,-0.03327427879295719,-0.08673345807886004,-0.5058208630720072,-0.17248752973867393,0.49417913692799276,0.029319434874063133,0.12678887914099746,0.28671549774640076,-0.5058208630720072,-0.5058208630720072,0.49417913692799276,-0.06198275075691878,0.1608458035946594,-0.06816886816886825,-0.5058208630720072,-0.04534974709885331,0.1608458035946594,0.21484629414181192,-0.005905483405483469,-0.5058208630720072,0.0025231161044740325,-0.11451651524592027,-0.5058208630720072,0.49417913692799276,-0.005820863072007243,0.15925830937463314,0.49417913692799276,-0.08598339916133782,0.14370754625621812,0.49417913692799276,-0.005820863072007243,-0.1628535580561809,0.0003882670477100003,0.04627039593568727,0.11917913692799276,-0.03915419640534057,-0.0847682314930599,0.24417913692799276,0.49417913692799276,0.04967379286356033,-0.005820863072007243,0.1608458035946594,-0.005820863072007243,-0.0467219655793199,0.49417913692799276,-0.4474428636600499,-0.04286558973316246,0.24417913692799276,0.49417913692799276,-0.5058208630720072,0.1608458035946594,-0.5058208630720072,0.45983050894774463,-0.031816260301494315,0.1558763392555157,-0.34144888099764437,-0.026869906018281875,-0.018278371790133807,-0.006338582602856635,0.40024048896338005,-0.5058208630720072,-0.5058208630720072,-0.5058208630720072,0.1434207302696321,-0.5058208630720072,0.49417913692799276,0.035094426401329704,0.1620963866235513,-0.0021826143143502674,-0.0021848454826744745,0.09417913692799273,-0.5058208630720072,0.49417913692799276,-0.5058208630720072,0.43326544231033226,0.06515035595106256,0.003750319035610461,-0.38973771015841646,0.46745473045277425,-0.40631227300748085,0.4736329014480345,-0.0054791179530606915
Anivia,-0.02537316579524368,-0.4253731657952437,0.0746268342047563,0.0746268342047563,0.06276865834748668,-0.09203983246191039,-0.4253731657952437,0.029853713323565817,0.08512496690044888,-0.4253731657952437,-0.4253731657952437,0.3000104839958011,-0.3003731657952437,0.5746268342047562,0.02521778566902233,0.5746268342047562,0.0746268342047563,-0.30499692217584107,-0.046963143848361893,-0.4253731657952437,-0.02537316579524368,0.24129350087142293,-0.0503731657952437,0.0036620815521776207,0.0003882670477100003,0.0020692930416602306,0.0746268342047563,0.0746268342047563,0.03874980085042323,-0.09203983246191039,-0.03987778752566917,-0.4253731657952437,0.05005905454037618,-0.006463616147702411,-0.015687228043429813,-0.18727792770000562,-0.06823030865238655,0.02917228875021083,0.0746268342047563,0.0746268342047563,-0.4253731657952437,0.5746268342047562,0.02690390033466611,0.016482919136371788,-0.1227253512105852,-0.008299366916582118,-0.17601085529472157,0.0746268342047563,0.43326544231033226,0.053392855721421495,-0.2378731657952437,0.5746268342047562,0.5746268342047562,-0.4253731657952437,-0.0017371235196824153,-0.14038143236747158,0.09327854465372024,0.04129350087142297,-0.4253731657952437,-0.4253731657952437,-0.08673345807886004,0.0746268342047563,-0.015350012170512073,0.09167715066246776,0.029319434874063133,0.5746268342047562,-0.4253731657952437,-0.017504274609681014,0.5746268342047562,-0.09203983246191039,-0.4253731657952437,-0.006334460681009013,-0.4253731657952437,-0.4253731657952437,-0.04534974709885331,0.025542011448635826,0.21484629414181192,-0.005905483405483469,0.0746268342047563,0.5746268342047562,-0.09203983246191039,-0.1844668894505218,-0.4253731657952437,0.1460554056333277,0.5746268342047562,-0.025215127295527356,-0.4253731657952437,0.14370754625621812,-0.4253731657952437,0.02917228875021083,0.0746268342047563,-0.4253731657952437,0.04627039593568727,0.24129350087142293,-0.02537316579524368,-0.139658880080958,0.003198262776184846,0.0746268342047563,0.04967379286356033,0.5746268342047562,0.37462683420475634,0.2174839770618992,0.0746268342047563,0.0746268342047563,-0.4474428636600499,-0.4253731657952437,0.5746268342047562,-0.4253731657952437,0.5746268342047562,-0.07617881011182512,0.1596601168160701,0.5746268342047562,-0.031816260301494315,0.1558763392555157,-0.34144888099764437,-0.026869906018281875,-0.018278371790133807,0.5746268342047562,0.40024048896338005,0.2096185676325284,0.07888873214790582,-0.4253731657952437,-0.4253731657952437,0.0746268342047563,0.12593886907780036,0.035094426401329704,-0.4253731657952437,0.5746268342047562,-0.4253731657952437,0.05951464204623641,0.46005169511903193,-0.01960985972459245,0.2950347691364037,0.5746268342047562,0.06515035595106256,0.003750319035610461,-0.38973771015841646,0.46745473045277425,-0.40631227300748085,0.4736329014480345,-0.0054791179530606915
Annie,0.06326447626318799,-0.19433732126055664,0.08024347207211668,0.313264476263188,0.22993114292985461,0.003750319035610461,-0.0019529150411598528,0.06326447626318799,0.06326447626318799,-0.03673552373681199,0.16326447626318796,0.06326447626318799,0.12576447626318799,0.313264476263188,0.02521778566902233,-0.02805005990008902,-0.436735523736812,-0.436735523736812,0.563264476263188,0.06326447626318799,-0.20596629296758123,-0.18673552373681201,0.025951043427367093,0.563264476263188,0.06326447626318799,0.563264476263188,0.06326447626318799,-0.2700688570701454,0.563264476263188,0.1087190217177334,-0.436735523736812,-0.008164095165383467,0.22993114292985461,-0.436735523736812,0.36326447626318803,0.009693047691759438,-0.02294242028853616,0.136435207970505,0.26326447626318794,-0.03673552373681199,-0.436735523736812,0.06326447626318799,0.06326447626318799,0.016482919136371788,-0.436735523736812,-0.008299366916582118,-0.436735523736812,0.22993114292985461,0.563264476263188,0.053392855721421495,0.08225181803533987,-0.436735523736812,0.313264476263188,-0.1034021904034787,-0.0017371235196824153,0.06326447626318799,0.06326447626318799,0.007708920707632405,0.563264476263188,0.06326447626318799,-0.436735523736812,-0.022627772065844987,-0.015350012170512073,0.09167715066246776,0.06326447626318799,0.06326447626318799,0.28671549774640076,-0.017504274609681014,0.04518019008499874,-0.436735523736812,-0.436735523736812,0.563264476263188,0.22993114292985461,0.0012738818636560678,-0.436735523736812,-0.436735523736812,-0.436735523736812,-0.005905483405483469,0.01487105047457321,0.0025231161044740325,-0.03673552373681199,-0.1844668894505218,-0.1034021904034787,0.02480293780164955,-0.436735523736812,-0.436735523736812,-0.08598339916133782,0.563264476263188,-0.236735523736812,0.1087190217177334,-0.1628535580561809,-0.436735523736812,0.06326447626318799,0.1087190217177334,-0.024970817854459093,0.03694868678950375,-0.2145133015145898,0.563264476263188,0.04967379286356033,-0.436735523736812,0.007708920707632405,0.15417356717227892,-0.436735523736812,0.09267624096907034,-0.4474428636600499,-0.436735523736812,0.16326447626318796,0.22993114292985461,0.06326447626318799,0.06326447626318799,-0.436735523736812,0.45983050894774463,0.563264476263188,0.06326447626318799,-0.34144888099764437,-0.026869906018281875,-0.018278371790133807,-0.006338582602856635,0.40024048896338005,0.2096185676325284,-0.436735523736812,-0.2982389069320036,0.1434207302696321,-0.436735523736812,0.12593886907780036,0.035094426401329704,0.1620963866235513,-0.436735523736812,0.563264476263188,0.05951464204623641,0.46005169511903193,-0.01960985972459245,0.2950347691364037,0.563264476263188,0.06515035595106256,0.003750319035610461,-0.38973771015841646,0.46745473045277425,-0.40631227300748085,0.4736329014480345,-0.0054791179530606915
Ashe,0.13708365236894376,0.10375031903561044,0.15080914256502226,0.2932240032461368,0.003750319035610461,0.003750319035610461,0.10375031903561044,0.1704169857022771,0.10375031903561044,0.0422118574971489,-0.017988811399172133,0.5037503190356105,0.026222229147970066,-0.08448497508203662,0.003750319035610461,-0.12124968096438954,-0.10494533313830257,-0.49624968096438954,-0.034711219425927975,-0.29624968096438953,0.04033568488926903,0.11913493442022588,-0.028041588478840418,-0.10494533313830257,-0.3533925381072467,0.003750319035610461,-0.034711219425927975,0.016570831856123236,0.21803603332132476,-0.053626730144717416,-0.49624968096438954,0.003750319035610461,-0.022565470438073776,0.003750319035610461,0.11913493442022588,-0.01824730284310533,-0.028717213431922017,-0.00016613005055143848,0.11327412855942004,-0.09624968096438952,-0.1326133173280259,0.003750319035610461,0.20963267197678698,0.003750319035610461,-0.21053539525010384,0.003750319035610461,-0.09624968096438952,0.003750319035610461,0.43326544231033226,0.003750319035610461,-0.020059204773913375,0.25375031903561046,-0.036790221504930054,0.08067339595868733,0.049204864490155875,-0.22352240823711683,-0.06767825239296099,-0.00907019378490237,-0.08884227355698215,-0.05624968096438954,0.25375031903561046,0.003750319035610461,0.1704169857022771,-0.06767825239296099,0.003750319035610461,0.1704169857022771,0.5037503190356105,-0.12124968096438954,-0.49624968096438954,-0.05180523651994512,-0.16291634763105622,0.11486143014672162,0.018036033321324696,0.10375031903561044,-0.49624968096438954,-0.14330850449380128,0.21484629414181192,0.05930587459116604,0.21803603332132476,0.25375031903561046,0.04526656452297512,0.12875031903561046,0.1704169857022771,-0.0009225781606512218,0.33708365236894383,-0.22958301429772288,0.003750319035610461,0.003750319035610461,0.08708365236894383,0.01815361121668041,-0.16291634763105622,0.1704169857022771,0.25375031903561046,0.0670414582761168,-0.004021701689778168,0.026330964196900786,-0.022565470438073776,-0.020059204773913375,0.1704169857022771,0.14660746189275337,-0.07764502980159882,-0.01925210227189561,-0.04624968096438953,-0.05009583481054336,-0.49624968096438954,-0.16291634763105622,0.03316208374149282,0.003750319035610461,0.07517889046418186,-0.029583014297722865,0.1704169857022771,0.45983050894774463,0.003750319035610461,0.28152809681338825,-0.49624968096438954,0.07517889046418186,-0.018278371790133807,0.003750319035610461,0.5037503190356105,0.25375031903561046,0.003750319035610461,0.003750319035610461,0.25375031903561046,0.03708365236894379,0.25375031903561046,0.5037503190356105,-0.49624968096438954,0.003750319035610461,0.20375031903561042,0.10375031903561044,-0.49624968096438954,-0.49624968096438954,-0.49624968096438954,0.43326544231033226,-0.49624968096438954,0.003750319035610461,-0.38973771015841646,0.46745473045277425,-0.40631227300748085,0.4736329014480345,-0.0054791179530606915
AurelionSol,0.017902538440089266,-0.4682949105568153,0.08024347207211668,-0.4682949105568153,0.06276865834748668,0.003750319035610461,0.13170508944318465,0.029853713323565817,0.08512496690044888,-0.4682949105568153,-0.4682949105568153,0.3000104839958011,-0.134961577223482,-0.134961577223482,0.02521778566902233,-0.4682949105568153,-0.4682949105568153,0.5317050894431847,-0.046963143848361893,-0.07965001734055854,0.10313366087175607,-0.4682949105568153,0.08726064499874026,0.5317050894431847,0.0003882670477100003,-0.4682949105568153,-0.12045307192798937,0.5317050894431847,0.03874980085042323,0.031705089443184675,-0.03987778752566917,-0.4682949105568153,0.05005905454037618,0.5317050894431847,0.5317050894431847,0.031705089443184675,-0.18258062484252963,-0.134961577223482,0.5317050894431847,0.031705089443184675,-0.4682949105568153,0.06881841718684312,-0.4682949105568153,0.016482919136371788,-0.1227253512105852,-0.008299366916582118,-0.17601085529472157,-0.07467920160243696,0.43326544231033226,0.5317050894431847,-0.030794910556815325,0.5317050894431847,-0.4682949105568153,0.5317050894431847,0.5317050894431847,-0.14038143236747158,-0.4682949105568153,-0.18258062484252963,-0.027459982959185447,0.5317050894431847,-0.08673345807886004,-0.022627772065844987,-0.015350012170512073,0.09167715066246776,0.029319434874063133,-0.4682949105568153,0.28671549774640076,0.5317050894431847,-0.4682949105568153,0.5317050894431847,-0.06198275075691878,0.5317050894431847,0.5317050894431847,0.031705089443184675,0.031705089443184675,0.025542011448635826,0.21484629414181192,-0.005905483405483469,0.01487105047457321,0.0025231161044740325,-0.2682949105568153,-0.1844668894505218,0.15013846136429332,0.031705089443184675,0.15925830937463314,-0.025215127295527356,-0.08598339916133782,0.14370754625621812,-0.4682949105568153,0.1983717561098513,-0.1628535580561809,0.0003882670477100003,-0.4682949105568153,0.5317050894431847,0.031705089443184675,0.13170508944318465,-0.029509987768926327,-0.4682949105568153,0.04967379286356033,-0.4682949105568153,-0.4682949105568153,0.3317050894431847,-0.0467219655793199,0.031705089443184675,-0.4474428636600499,0.031705089443184675,-0.4682949105568153,-0.0028054637493340473,0.5317050894431847,0.5317050894431847,0.1596601168160701,0.45983050894774463,-0.031816260301494315,0.1558763392555157,-0.34144888099764437,-0.026869906018281875,-0.018278371790133807,-0.006338582602856635,0.40024048896338005,0.2096185676325284,0.07888873214790582,-0.2982389069320036,0.1434207302696321,-0.012604725447506016,0.12593886907780036,0.035094426401329704,0.1620963866235513,-0.0021826143143502674,0.5317050894431847,0.05951464204623641,0.46005169511903193,-0.01960985972459245,0.2950347691364037,0.43326544231033226,-0.4682949105568153,0.003750319035610461,-0.38973771015841646,0.46745473045277425,-0.40631227300748085,0.4736329014480345,-0.0054791179530606915
