,Aatrox,Ahri,Akali,Anivia,Annie,Ashe,Azir,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Chogath,Corki,Darius,Diana,DrMundo,Draven,Ekko,Ezreal,Fiddlesticks,Fizz,Galio,Gangplank,Garen,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Irelia,JarvanIV,Jax,Jayce,Jhin,Jinx,Kaisa,Kalista,Karma,Karthus,Katarina,Kayle,Kayn,Kennen,Kindred,Kled,KogMaw,Leblanc,LeeSin,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Ornn,Pantheon,Poppy,Pyke,Quinn,Rammus,Rengar,Riven,Rumble,Ryze,Shaco,Shen,Shyvana,Singed,Sion,Sivir,Sona,Soraka,Swain,Syndra,TahmKench,Taliyah,Taric,Teemo,Tristana,Trundle,Tryndamere,TwistedFate,Twitch,Varus,Vayne,Veigar,Velkoz,Viktor,Vladimir,Volibear,Warwick,Xayah,Xerath,Yasuo,Yorick,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Amumu,Bard,Janna,Urgot,AurelionSol,Gnar,Ivern,Leona,Morgana,Nasus,Rakan,Renekton,Sejuani,Talon,Thresh,Udyr,Vi,Alistar,Orianna,Skarner,Khazix,XinZhao,Nami,Elise,Kassadin,Fiora,Evelynn,RekSai
Aatrox,0.1226433861274081,0.4976433861274081,0.0690719575559795,0.4976433861274081,-0.10235661387259187,0.0386269926847852,-0.5023566138725919,-0.16902328053925858,0.3726433861274081,-0.5023566138725919,0.04309793158195352,-0.2023566138725919,-0.002356613872591895,0.16431005279407473,0.3547862432702652,-0.16902328053925858,0.4976433861274081,-0.5023566138725919,-0.07527328053925858,0.09764338612740808,-0.08312584464182265,-0.5023566138725919,-0.5023566138725919,-0.002356613872591895,-0.5023566138725919,-0.002356613872591895,0.053198941682963685,-0.5023566138725919,0.16431005279407473,-0.2523566138725919,-0.5023566138725919,-0.09695120846718647,-0.002356613872591895,-0.2523566138725919,0.2119291004131224,-0.06523086536959788,0.01046389894792088,-0.025433536949514945,-0.09326570478168278,-0.002356613872591895,0.08097671946074148,0.29764338612740815,-0.16902328053925858,-0.5023566138725919,-0.2523566138725919,-0.002356613872591895,-0.5023566138725919,-0.09059190799023897,-0.5023566138725919,-0.16902328053925858,-0.5023566138725919,-0.026452999414760592,0.16431005279407473,0.2754211639051859,0.16431005279407473,0.16431005279407473,-0.002356613872591895,0.09764338612740808,-0.12000367269612133,-0.002356613872591895,-0.2523566138725919,0.09764338612740808,0.16431005279407473,-0.5023566138725919,0.0690719575559795,0.4976433861274081,0.4976433861274081,0.29764338612740815,0.4976433861274081,-0.10235661387259187,-0.2523566138725919,0.4976433861274081,-0.002356613872591895,-0.5023566138725919,-0.002356613872591895,0.11302800151202352,-0.5023566138725919,-0.16902328053925858,0.4976433861274081,-0.5023566138725919,0.4976433861274081,0.00259388117691306,-0.3023566138725919,0.4976433861274081,0.020370658854680812,0.4976433861274081,0.2476433861274081,0.4976433861274081,0.4976433861274081,0.29764338612740815,-0.18568994720592524,-0.5023566138725919,0.4976433861274081,-0.16902328053925858,0.1309767194607414,-0.002356613872591895,-0.04081815233413033,-0.1273566138725919,-0.2801343916503697,-0.1273566138725919,0.20352573906858462,0.4976433861274081,0.4976433861274081,-0.018912905263320345,-0.002356613872591895,0.028255631025367323,-0.5023566138725919,-0.002356613872591895,0.4976433861274081,-0.057912169428147475,-0.5023566138725919,0.4976433861274081,0.4976433861274081,-0.01405183315481448,0.18292649403051242,-0.18535050999989172,-0.39180235895352344,0.029955333519129324,0.0027829539720849172,0.25129430361334665,0.24798114448350672,-0.06612875406924318,0.020541207092338698,-0.2294361964063238,0.0459324966781412,0.13903899160492006,0.012910327813093536,0.05914252095599601,0.011513582359053642,0.02549259692963035,0.10125661375661366,-0.04601031880744094,0.4301596743328051,0.4536037514154877,0.4800245571811784,-0.4946487406168866,0.08542607224300308,0.36517386551966613,-0.42483125910327446,0.4304272253099449,0.00404391135722669
Ahri,0.015329991645781138,-0.48467000835421886,0.5153299916457812,0.12476761576026563,-0.48467000835421886,0.3486633249791145,0.05922083522603716,-0.48467000835421886,0.5153299916457812,0.316590372947624,0.3153299916457812,-0.038271952280191535,0.028957799492435626,0.005672025880847753,0.024431302134286403,-0.16902328053925858,-0.00721436639616202,-0.04213203895545081,0.5153299916457812,0.5153299916457812,-0.15133667502088555,0.018110670194003586,-0.48467000835421886,0.016815758479596182,0.5153299916457812,-0.0627695297396571,0.015329991645781138,-0.0020188555164932787,0.07995995404113132,0.5153299916457812,0.1322490499212156,-0.48467000835421886,-0.48467000835421886,-0.014275421517304154,0.5153299916457812,-0.341812865497076,0.18199665831244777,0.18199665831244777,-0.018847230858728137,0.18199665831244777,-0.04406703604274376,0.04197250735584418,-0.48467000835421886,0.02301685121899863,-0.48467000835421886,-0.006973640907516676,-0.25853729663491787,-0.07516459384274687,0.42962878728777876,-0.48467000835421886,0.08961880387103521,-0.15133667502088555,0.01878532390615892,-0.48467000835421886,-0.48467000835421886,-0.48467000835421886,-0.07663514885174805,0.0916806130035217,0.015329991645781138,-0.15133667502088555,-0.010622301361707026,-0.006557945457989656,-0.48467000835421886,-0.010351349424859158,0.11671380422853139,0.1455412070923387,0.0459324966781412,0.012581846109917444,-0.02080118289507238,-0.024314614952993585,-0.06533672037726407,0.19662200018579595,-0.48467000835421886,-0.033319386996478295,0.5153299916457812,0.07941067371447119,0.12716839534457813,0.022098968824264542,0.5153299916457812,0.016762250446263838,0.03760101934692919,0.015329991645781138,-0.20412159313740486,-0.48467000835421886,0.5153299916457812,0.028957799492435626,0.2547473634212802,-0.04371282225657758,0.2440984754801827,0.5153299916457812,0.11532999164578112,-0.16099464078581893,0.5153299916457812,0.10685750790814538,-0.15133667502088555,0.5153299916457812,0.18199665831244777,0.012311095040612452,-0.48467000835421886,0.028780350385684383,-0.48467000835421886,-0.024995322009834064,0.12554120817412684,-0.23467000835421886,0.015329991645781138,0.015329991645781138,-0.4672237090967741,0.015329991645781138,0.5153299916457812,-0.48467000835421886,0.5153299916457812,0.10144400352733696,-0.10816123068080741,0.015329991645781138,0.5153299916457812,0.5153299916457812,-0.48467000835421886,0.029955333519129324,0.0027829539720849172,0.25129430361334665,0.24798114448350672,-0.06612875406924318,0.020541207092338698,-0.2294361964063238,0.0459324966781412,0.13903899160492006,0.012910327813093536,0.05914252095599601,0.011513582359053642,0.02549259692963035,0.10125661375661366,-0.04601031880744094,0.4301596743328051,0.4536037514154877,0.4800245571811784,-0.4946487406168866,0.08542607224300308,0.36517386551966613,-0.42483125910327446,0.4304272253099449,0.00404391135722669
Akali,0.02554120817412686,-0.11275759831970336,0.03730591405647976,0.6255412081741268,-0.12445879182587316,0.17099575362867225,0.6255412081741268,0.37554120817412684,-0.08874450611158746,0.316590372947624,-0.08874450611158746,-0.041125458492539846,0.028957799492435626,0.29220787484079347,0.6255412081741268,-0.37445879182587316,-0.041125458492539846,-0.37445879182587316,0.05887454150746019,-0.041125458492539846,0.09745132053367739,0.19696977960269824,-0.37445879182587316,0.016815758479596182,-0.37445879182587316,-0.12445879182587316,-0.24945879182587316,-0.37445879182587316,0.12554120817412684,0.12554120817412684,-0.37445879182587316,0.042207874840793524,0.12554120817412684,0.22554120817412682,-0.37445879182587316,-0.06958074304538536,0.057973640606559296,0.05162816469586595,0.08008666271958137,0.12554120817412684,-0.041125458492539846,-0.041125458492539846,0.12554120817412684,0.6255412081741268,-0.37445879182587316,-0.006973640907516676,0.6255412081741268,0.12554120817412684,-0.041125458492539846,-0.17445879182587315,-0.37445879182587316,0.11512454150746015,0.01878532390615892,0.010156592789511476,0.12554120817412684,0.12554120817412684,-0.041125458492539846,0.12554120817412684,0.044896046883804275,0.12554120817412684,0.22554120817412682,-0.37445879182587316,-0.041125458492539846,-0.37445879182587316,0.12554120817412684,0.12554120817412684,0.29220787484079347,0.29220787484079347,-0.37445879182587316,-0.041125458492539846,0.05411263674555539,0.6255412081741268,-0.37445879182587316,-0.37445879182587316,-0.37445879182587316,0.6255412081741268,-0.12445879182587316,-0.37445879182587316,-0.37445879182587316,-0.37445879182587316,0.12554120817412684,-0.041125458492539846,-0.37445879182587316,0.23618258824676147,-0.15223656960365095,0.028957799492435626,0.29220787484079347,-0.37445879182587316,0.2440984754801827,-0.37445879182587316,0.19075859947847462,-0.37445879182587316,0.12554120817412684,-0.37445879182587316,0.101731684364603,0.19696977960269824,0.06456559841802928,0.12554120817412684,-0.37445879182587316,0.29220787484079347,0.22554120817412682,-0.024995322009834064,0.12554120817412684,-0.041125458492539846,0.29220787484079347,-0.024458791825873183,-0.4672237090967741,0.37554120817412684,0.02554120817412686,-0.24945879182587316,-0.041125458492539846,0.12554120817412684,-0.37445879182587316,-0.37445879182587316,0.6255412081741268,-0.18535050999989172,-0.37445879182587316,0.6255412081741268,-0.37445879182587316,0.6255412081741268,0.6255412081741268,-0.37445879182587316,0.6255412081741268,-0.37445879182587316,-0.37445879182587316,-0.37445879182587316,-0.37445879182587316,0.6255412081741268,-0.37445879182587316,-0.37445879182587316,0.10125661375661366,-0.04601031880744094,0.4301596743328051,0.4536037514154877,0.4800245571811784,-0.4946487406168866,0.08542607224300308,0.36517386551966613,-0.42483125910327446,0.4304272253099449,0.00404391135722669
Alistar,-0.38899470899470895,-0.11275759831970336,0.11797362765845307,0.12476761576026563,-0.03591861288955778,0.611005291005291,0.05922083522603716,0.013504755328184403,-0.008632062290683584,0.316590372947624,0.11100529100529105,0.611005291005291,0.028957799492435626,0.005672025880847753,0.611005291005291,-0.16902328053925858,0.611005291005291,-0.04213203895545081,-0.02708705608938844,0.026906611876561765,0.21100529100529103,0.018110670194003586,0.611005291005291,0.016815758479596182,0.42362398035954696,-0.38899470899470895,-0.011547141647231474,-0.0020188555164932787,0.07995995404113132,-0.38899470899470895,0.1322490499212156,-0.022512106952424005,0.03639620773171742,-0.014275421517304154,-0.011644121809359503,0.611005291005291,-0.055661375661375634,0.2776719576719577,0.611005291005291,-0.38899470899470895,-0.04406703604274376,0.04197250735584418,0.09245121965409747,-0.38899470899470895,0.611005291005291,-0.006973640907516676,-0.38899470899470895,-0.07516459384274687,0.42962878728777876,-0.38899470899470895,0.08961880387103521,-0.38899470899470895,-0.38899470899470895,-0.38899470899470895,-0.020173945353141653,-0.013419369083600335,-0.38899470899470895,0.2776719576719577,0.2776719576719577,-0.023955794639907158,-0.38899470899470895,-0.006557945457989656,0.09833428234860286,-0.010351349424859158,0.11671380422853139,0.1455412070923387,-0.38899470899470895,0.012581846109917444,-0.02080118289507238,0.611005291005291,-0.06533672037726407,0.19662200018579595,-0.012650512356922217,-0.033319386996478295,0.002463946200614825,0.07941067371447119,0.12716839534457813,0.611005291005291,0.13877768820063072,-0.38899470899470895,0.03760101934692919,0.18243386243386245,-0.20412159313740486,0.23618258824676147,-0.38899470899470895,0.028957799492435626,0.2547473634212802,-0.04371282225657758,0.2440984754801827,-0.38899470899470895,0.02503724104364846,-0.16099464078581893,0.05629407940929104,0.10685750790814538,0.611005291005291,0.005304868742368463,-0.38899470899470895,0.11100529100529105,-0.38899470899470895,0.028780350385684383,-0.38899470899470895,-0.024995322009834064,0.12554120817412684,-0.38899470899470895,-0.38899470899470895,-0.38899470899470895,-0.4672237090967741,0.09085407391882622,0.611005291005291,-0.11338405292716552,0.028780350385684383,-0.38899470899470895,-0.10816123068080741,-0.01405183315481448,0.18292649403051242,-0.18535050999989172,-0.39180235895352344,0.029955333519129324,0.0027829539720849172,0.25129430361334665,0.611005291005291,-0.06612875406924318,-0.38899470899470895,-0.2294361964063238,0.0459324966781412,0.13903899160492006,0.012910327813093536,0.05914252095599601,0.011513582359053642,0.02549259692963035,0.10125661375661366,-0.04601031880744094,0.4301596743328051,0.4536037514154877,0.4800245571811784,-0.4946487406168866,0.08542607224300308,0.36517386551966613,-0.42483125910327446,0.4304272253099449,0.00404391135722669
Amumu,-0.12138143386670669,-0.11275759831970336,-0.04995286243813524,-0.21661952910480192,0.05004713756186474,-0.14178959713201278,0.05004713756186474,-0.5499528624381352,-0.5499528624381352,0.45004713756186476,-0.013367496584476668,-0.04995286243813524,0.45004713756186476,-0.5499528624381352,0.45004713756186476,-0.5499528624381352,0.20004713756186476,0.45004713756186476,-0.0027830511173805306,0.026906611876561765,-0.041282342206921396,0.45004713756186476,0.45004713756186476,-0.04995286243813524,0.42362398035954696,-0.5499528624381352,-0.21661952910480192,0.45004713756186476,0.45004713756186476,-0.04995286243813524,0.1322490499212156,0.06543175294648018,0.45004713756186476,-0.04995286243813524,0.11671380422853139,-0.10474738298608044,-0.21149132397659676,-0.06704687953215233,-0.04995286243813524,0.45004713756186476,-0.12138143386670669,-0.04995286243813524,-0.04995286243813524,0.02301685121899863,0.45004713756186476,-0.006973640907516676,-0.5499528624381352,0.11671380422853139,0.42962878728777876,0.030407710236052016,0.45004713756186476,-0.1508702936307958,-0.04995286243813524,-0.17495286243813524,-0.5499528624381352,0.45004713756186476,-0.21661952910480192,0.11671380422853139,-0.06719424174848004,-0.04995286243813524,-0.29995286243813524,-0.04995286243813524,-0.04995286243813524,0.45004713756186476,0.11671380422853139,-0.5499528624381352,0.45004713756186476,-0.12138143386670669,-0.04995286243813524,-0.14995286243813521,0.20004713756186476,0.45004713756186476,-0.5499528624381352,-0.5499528624381352,-0.5499528624381352,-0.21661952910480192,-0.29995286243813524,-0.5499528624381352,0.45004713756186476,-0.04995286243813524,0.03760101934692919,-0.08841440089967367,0.45004713756186476,0.23618258824676147,-0.11661952910480189,-0.5499528624381352,0.45004713756186476,-0.5499528624381352,-0.04995286243813524,0.07504713756186476,-0.030722093207365964,-0.16099464078581893,0.45004713756186476,0.45004713756186476,0.03338047089519813,-0.1642385767238495,-0.04995286243813524,0.08641077392550112,-0.5499528624381352,-0.12138143386670669,-0.21661952910480192,0.45004713756186476,-0.04995286243813524,0.052319864834592056,0.07504713756186476,-0.1305980237284578,-0.4672237090967741,-0.04995286243813524,-0.018871039498421255,-0.3832861957714686,-0.04995286243813524,0.45004713756186476,-0.21661952910480192,0.45004713756186476,0.18292649403051242,-0.18535050999989172,-0.39180235895352344,0.029955333519129324,0.0027829539720849172,0.25129430361334665,0.45004713756186476,0.11671380422853139,-0.29995286243813524,-0.5499528624381352,0.0459324966781412,0.13903899160492006,0.012910327813093536,0.45004713756186476,0.011513582359053642,0.45004713756186476,-0.04995286243813524,0.45004713756186476,0.45004713756186476,0.4536037514154877,0.4800245571811784,-0.4946487406168866,0.08542607224300308,0.36517386551966613,-0.42483125910327446,0.4304272253099449,0.00404391135722669
Anivia,0.5233504626387371,-0.476649537361263,-0.14331620402792966,0.12476761576026563,0.023350462638737024,-0.29483135554308115,0.023350462638737024,-0.476649537361263,0.14835046263873702,0.316590372947624,0.06880500809328244,-0.038271952280191535,0.5233504626387371,0.5233504626387371,0.023350462638737024,-0.16902328053925858,-0.00721436639616202,-0.04213203895545081,-0.3099828706945963,0.026906611876561765,0.26248089742134567,0.5233504626387371,-0.476649537361263,-0.476649537361263,0.5233504626387371,-0.14331620402792966,0.5233504626387371,0.5233504626387371,0.07995995404113132,0.5233504626387371,0.5233504626387371,0.5233504626387371,0.5233504626387371,-0.014275421517304154,0.023350462638737024,0.1423980816863561,-0.11950668021840583,-0.002965326834947213,0.273350462638737,-0.14331620402792966,0.273350462638737,0.04197250735584418,-0.14331620402792966,0.02301685121899863,0.023350462638737024,-0.006973640907516676,-0.25853729663491787,0.19001712930540365,0.42962878728777876,-0.476649537361263,0.08961880387103521,-0.21349164262442089,0.01878532390615892,0.023350462638737024,-0.476649537361263,-0.476649537361263,0.023350462638737024,-0.476649537361263,-0.07664953736126295,-0.476649537361263,0.5233504626387371,0.023350462638737024,0.09833428234860286,-0.010351349424859158,0.11671380422853139,0.1455412070923387,0.5233504626387371,0.5233504626387371,0.5233504626387371,-0.024314614952993585,0.5233504626387371,-0.476649537361263,-0.012650512356922217,-0.033319386996478295,-0.476649537361263,0.19001712930540365,0.023350462638737024,0.022098968824264542,0.13877768820063072,0.19001712930540365,0.03760101934692919,-0.22664953736126298,-0.20412159313740486,-0.476649537361263,-0.013359809935253153,-0.476649537361263,0.2547473634212802,0.5233504626387371,0.2440984754801827,0.023350462638737024,0.023350462638737024,-0.14331620402792966,0.05629407940929104,0.10685750790814538,-0.04807810878983443,0.023350462638737024,-0.022104082815808446,-0.476649537361263,-0.14331620402792966,0.5233504626387371,-0.014567362335883072,-0.476649537361263,0.12554120817412684,-0.16895722966895527,-0.476649537361263,0.023350462638737024,-0.4672237090967741,0.09085407391882622,-0.476649537361263,-0.22664953736126298,-0.476649537361263,0.5233504626387371,0.023350462638737024,-0.476649537361263,0.18292649403051242,-0.476649537361263,-0.39180235895352344,-0.476649537361263,0.0027829539720849172,0.25129430361334665,0.24798114448350672,-0.06612875406924318,0.020541207092338698,-0.476649537361263,0.0459324966781412,0.13903899160492006,0.012910327813093536,0.05914252095599601,0.5233504626387371,0.02549259692963035,0.10125661375661366,0.5233504626387371,0.4301596743328051,0.4536037514154877,0.4800245571811784,-0.4946487406168866,0.08542607224300308,0.36517386551966613,-0.42483125910327446,0.4304272253099449,0.00404391135722669
Annie,-0.2708011828950724,-0.11275759831970336,0.11797362765845307,0.4791988171049276,-0.03591861288955778,-0.08601857419942022,0.4791988171049276,-0.18746784956173906,0.22919881710492762,0.316590372947624,-0.09222975432364383,0.4791988171049276,-0.02080118289507238,0.14586548377159425,0.14586548377159425,-0.16902328053925858,0.4791988171049276,0.4791988171049276,0.12919881710492764,-0.5208011828950724,0.04371494613718574,0.22919881710492762,-0.02539639998449683,-0.5208011828950724,0.42362398035954696,-0.02080118289507238,0.0791988171049276,-0.0020188555164932787,0.4791988171049276,-0.12080118289507236,0.4791988171049276,0.27919881710492767,0.03639620773171742,0.4791988171049276,-0.02080118289507238,-0.13618579827968774,-0.06918827966926594,-0.005649667743557241,0.00861058181080998,-0.2708011828950724,-0.02080118289507238,0.04197250735584418,-0.02080118289507238,-0.02080118289507238,-0.0738435417923049,-0.006973640907516676,-0.25853729663491787,-0.37794404003792953,0.4791988171049276,0.030407710236052016,0.4791988171049276,-0.05528394151576205,-0.02080118289507238,0.19348453139064192,-0.5208011828950724,-0.013419369083600335,-0.5208011828950724,0.312532150438261,-0.10144634418539494,-0.02080118289507238,-0.010622301361707026,-0.006557945457989656,0.4791988171049276,0.4791988171049276,-0.5208011828950724,0.1455412070923387,0.0459324966781412,0.012581846109917444,-0.02080118289507238,0.4791988171049276,-0.5208011828950724,0.19662200018579595,-0.5208011828950724,-0.02080118289507238,0.4791988171049276,-0.18746784956173906,0.14586548377159425,0.022098968824264542,0.4791988171049276,-0.5208011828950724,-0.5208011828950724,-0.18746784956173906,-0.20412159313740486,0.4791988171049276,0.0674341112225747,0.028957799492435626,-0.5208011828950724,-0.04371282225657758,0.2440984754801827,-0.5208011828950724,0.07379341169952225,0.4791988171049276,-0.5208011828950724,0.10685750790814538,0.11077776447334864,-0.14580118289507238,0.0674341112225747,-0.2708011828950724,-0.02080118289507238,0.028780350385684383,0.312532150438261,-0.18746784956173906,0.4791988171049276,0.0852594231655337,-0.2208011828950724,0.14586548377159425,-0.4672237090967741,0.4791988171049276,-0.5208011828950724,-0.18746784956173906,-0.2708011828950724,-0.5208011828950724,-0.02080118289507238,-0.02080118289507238,-0.5208011828950724,-0.18535050999989172,0.4791988171049276,-0.02080118289507238,0.0027829539720849172,-0.5208011828950724,0.24798114448350672,-0.5208011828950724,0.4791988171049276,-0.2294361964063238,0.4791988171049276,-0.02080118289507238,0.012910327813093536,-0.5208011828950724,0.011513582359053642,-0.5208011828950724,0.10125661375661366,-0.18746784956173906,0.4301596743328051,0.4791988171049276,0.4800245571811784,-0.4946487406168866,0.08542607224300308,0.36517386551966613,-0.42483125910327446,0.4304272253099449,0.00404391135722669
Ashe,-0.12456408352572357,-0.6245640835257236,0.37543591647427643,-0.6245640835257236,0.04210258314094306,0.16115020218856213,0.37543591647427643,-0.12456408352572357,0.12543591647427643,0.316590372947624,0.0004359164742764321,0.37543591647427643,-0.6245640835257236,-0.29123075019239025,0.04210258314094306,0.37543591647427643,0.04210258314094306,-0.12456408352572357,-0.1578974168590569,-0.02456408352572359,0.09602415176839407,-0.12456408352572357,-0.02539639998449683,0.37543591647427643,0.42362398035954696,0.37543591647427643,0.17543591647427648,0.37543591647427643,0.07995995404113132,-0.12456408352572357,0.1322490499212156,-0.29123075019239025,0.12543591647427643,-0.6245640835257236,0.2087692498076098,-0.1483736073352474,-0.09515231881984121,-0.032727348831846026,-0.17001862898026904,-0.05313551209715217,0.04210258314094306,0.2087692498076098,-0.12456408352572357,-0.6245640835257236,-0.0738435417923049,-0.006973640907516676,0.37543591647427643,-0.07910953807117815,0.42962878728777876,0.030407710236052016,-0.6245640835257236,-0.08289741685905694,0.01878532390615892,-0.02456408352572359,0.37543591647427643,0.37543591647427643,-0.29123075019239025,0.17543591647427648,0.0572540982924582,-0.12456408352572357,0.37543591647427643,0.37543591647427643,0.04210258314094306,-0.12456408352572357,0.37543591647427643,0.37543591647427643,0.37543591647427643,0.37543591647427643,-0.37456408352572357,-0.6245640835257236,0.04210258314094306,0.37543591647427643,-0.012650512356922217,0.37543591647427643,0.002463946200614825,-0.12456408352572357,0.37543591647427643,0.12543591647427643,-0.12456408352572357,-0.6245640835257236,0.03760101934692919,-0.06046151942315947,0.37543591647427643,0.23618258824676147,-0.06900852797016799,-0.12456408352572357,-0.12456408352572357,-0.6245640835257236,0.2440984754801827,-0.02456408352572359,-0.10075455971619973,-0.16099464078581893,0.37543591647427643,0.37543591647427643,-0.24956408352572357,-0.07910953807117815,0.005065546103906082,0.08972163075999073,-0.29123075019239025,-0.6245640835257236,-0.05313551209715217,0.37543591647427643,0.12554120817412684,0.0004359164742764321,0.37543591647427643,0.0004359164742764321,-0.6245640835257236,0.04210258314094306,-0.6245640835257236,-0.37456408352572357,-0.37456408352572357,0.37543591647427643,-0.29123075019239025,0.37543591647427643,0.18292649403051242,-0.18535050999989172,-0.39180235895352344,0.04210258314094306,0.0027829539720849172,-0.12456408352572357,0.37543591647427643,-0.12456408352572357,-0.6245640835257236,0.37543591647427643,0.0459324966781412,0.37543591647427643,0.04210258314094306,0.37543591647427643,0.011513582359053642,0.37543591647427643,0.10125661375661366,-0.04601031880744094,0.4301596743328051,0.4536037514154877,0.37543591647427643,-0.4946487406168866,0.08542607224300308,0.36517386551966613,-0.42483125910327446,0.4304272253099449,0.00404391135722669
AurelionSol,0.4867137281910009,-0.5132862718089991,0.11797362765845307,0.12476761576026563,-0.5132862718089991,-0.013286271808999106,-0.5132862718089991,-0.013286271808999106,-0.008632062290683584,0.316590372947624,0.32004706152433426,0.4867137281910009,0.4867137281910009,0.4867137281910009,0.024431302134286403,0.4867137281910009,-0.00721436639616202,-0.04213203895545081,-0.3466196051423325,-0.5132862718089991,-0.2405589990817264,0.018110670194003586,-0.02539639998449683,0.4867137281910009,0.42362398035954696,0.4867137281910009,-0.5132862718089991,-0.5132862718089991,0.4867137281910009,-0.03501434846321688,0.4867137281910009,0.15338039485766752,0.03639620773171742,-0.014275421517304154,-0.5132862718089991,-0.013286271808999106,0.05814229961957229,-0.013286271808999106,-0.5132862718089991,-0.013286271808999106,-0.5132862718089991,-0.5132862718089991,0.09245121965409747,0.02301685121899863,0.4867137281910009,-0.006973640907516676,-0.5132862718089991,-0.07516459384274687,0.42962878728777876,0.030407710236052016,0.08961880387103521,-0.3257862718089991,0.4867137281910009,-0.01784157825508681,-0.5132862718089991,-0.013419369083600335,-0.07663514885174805,-0.013286271808999106,0.15338039485766752,-0.023955794639907158,0.4867137281910009,0.4867137281910009,0.4867137281910009,0.4867137281910009,-0.013286271808999106,0.1455412070923387,-0.5132862718089991,0.4867137281910009,-0.02080118289507238,-0.013286271808999106,0.4867137281910009,0.19662200018579595,-0.012650512356922217,0.4867137281910009,0.002463946200614825,0.07941067371447119,0.12716839534457813,0.022098968824264542,0.4867137281910009,0.016762250446263838,0.03760101934692919,-0.2632862718089991,-0.20412159313740486,0.23618258824676147,-0.013359809935253153,0.028957799492435626,0.2547473634212802,-0.04371282225657758,0.2440984754801827,-0.03981270199250475,-0.1799529384756658,-0.16099464078581893,0.05629407940929104,-0.013286271808999106,-0.030004389252027863,-0.5132862718089991,-0.013286271808999106,0.4867137281910009,-0.07117334441377718,0.028780350385684383,-0.5132862718089991,-0.024995322009834064,0.12554120817412684,-0.08471484323757056,0.4867137281910009,-0.5132862718089991,-0.4672237090967741,0.09085407391882622,-0.5132862718089991,-0.5132862718089991,0.028780350385684383,0.4867137281910009,-0.10816123068080741,-0.5132862718089991,0.18292649403051242,-0.18535050999989172,-0.39180235895352344,0.029955333519129324,0.0027829539720849172,0.25129430361334665,0.24798114448350672,0.4867137281910009,-0.013286271808999106,-0.2294361964063238,0.0459324966781412,0.13903899160492006,0.4867137281910009,0.05914252095599601,0.011513582359053642,0.02549259692963035,-0.5132862718089991,-0.04601031880744094,-0.5132862718089991,0.4536037514154877,0.4800245571811784,-0.4946487406168866,0.08542607224300308,0.36517386551966613,-0.42483125910327446,0.4304272253099449,0.00404391135722669
