,Aatrox,Ahri,Akali,Amumu,Anivia,Annie,Ashe,Azir,Bard,Blitzcrank,Brand,Camille,Cassiopeia,Chogath,Darius,Diana,DrMundo,Ekko,Elise,Evelynn,Ezreal,Fiddlesticks,Fizz,Galio,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Irelia,Ivern,Janna,JarvanIV,Jax,Jayce,Jhin,Karma,Kassadin,Kayn,Kennen,Khazix,Kindred,Kled,KogMaw,Leblanc,LeeSin,Lissandra,Lulu,Lux,Malphite,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Nidalee,Nocturne,Nunu,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Quinn,Rammus,RekSai,Rengar,Riven,Rumble,Ryze,Sejuani,Shaco,Shen,Shyvana,Skarner,Sona,Soraka,TahmKench,Taliyah,Thresh,Trundle,TwistedFate,Twitch,Udyr,Varus,Vayne,Veigar,Velkoz,Vi,Vladimir,Volibear,Warwick,Xerath,XinZhao,Yasuo,Yorick,Zac,Zed,Ziggs,Zoe,AurelionSol,Gangplank,Malzahar,Teemo,Urgot,Viktor,Zilean,Caitlyn,Corki,Garen,Gnar,Jinx,Kaisa,Karthus,Katarina,Kayle,Leona,Lucian,Morgana,Nasus,Nautilus,Rakan,Singed,Sion,Swain,Talon,Tristana,Tryndamere,Zyra,Braum,Draven,Kalista,Renekton,Sivir,Syndra,Taric,Xayah,Alistar,Nami,Fiora
Aatrox,0.2710756159298232,0.5210756159298232,0.02107561592982321,0.18774228259648984,0.02107561592982321,0.02107561592982321,-0.4789243840701768,0.5210756159298232,-0.4789243840701768,-0.4789243840701768,0.5210756159298232,-0.062257717403510104,0.5210756159298232,-0.14559105073684347,-0.4789243840701768,0.02107561592982321,0.5210756159298232,0.02107561592982321,-0.017385922531715226,-0.05035295549874824,-0.2289243840701768,-0.4789243840701768,-0.4789243840701768,0.5210756159298232,0.042814746364605805,0.009964504818712083,-0.1932100983558911,-0.05035295549874824,0.5210756159298232,0.02107561592982321,0.2710756159298232,-0.4789243840701768,-0.062257717403510104,-0.4789243840701768,0.02107561592982321,-0.4789243840701768,0.5210756159298232,-0.4789243840701768,-0.06983347497926767,-0.2789243840701768,0.07663117148537879,0.07663117148537879,0.18774228259648984,-0.14559105073684347,-0.4789243840701768,-0.05584746099325372,-0.4789243840701768,0.02107561592982321,-0.31225771740351016,0.5210756159298232,-0.14559105073684347,0.3067899016441089,-0.4789243840701768,0.5210756159298232,0.5210756159298232,-0.10392438407017679,0.02107561592982321,-0.14559105073684347,0.18774228259648984,-0.4789243840701768,0.5210756159298232,0.02107561592982321,0.02107561592982321,0.5210756159298232,-0.14559105073684347,0.02107561592982321,0.12107561592982319,-0.12598320759958853,-0.4789243840701768,-0.4789243840701768,0.18774228259648984,0.32107561592982325,0.12107561592982319,0.02107561592982321,0.5210756159298232,0.02107561592982321,-0.4789243840701768,0.5210756159298232,0.5210756159298232,-0.13606724121303393,-0.4789243840701768,0.09250418735839461,-0.4789243840701768,0.02107561592982321,0.2710756159298232,-0.4789243840701768,-0.4789243840701768,-0.2789243840701768,-0.14559105073684347,0.18774228259648984,0.5210756159298232,0.5210756159298232,0.2353613302155375,-0.4789243840701768,-0.04142438407017679,-0.07892438407017677,-0.4789243840701768,0.02107561592982321,0.5210756159298232,0.12107561592982319,0.5210756159298232,0.21106613915012284,0.46480771166817686,-0.05223177946460167,-0.03139107620878209,-0.3984834490842668,-0.07382043885206427,-0.031137789137490268,-0.010057214095404277,0.027014324011811003,-0.08992893051422224,0.010522027626762243,-0.1221383002961951,-0.37424582776445575,-0.02306148673609243,0.19034648091924591,-0.04627787823990348,0.12482200533274485,-0.05086924601164389,0.0017112517112518044,-0.008076735148089487,-0.08989048870359839,-0.22190183960075766,-0.021166532759330337,-0.0919433278787967,-0.04627787823990348,-0.002136819036482107,0.1389919988318571,0.02273222649838344,-0.06406300039642365,0.050362033500234216,0.12156090009799717,0.019671965122543073,0.14979176142876438,-0.09545786042646309,0.021182180596888867,0.08312509476209773,0.01898620608114654,0.03378689735702928,-0.35467854323276005,-0.36532676426308636
Ahri,0.5693939393939393,-0.4306060606060606,0.5693939393939393,0.23606060606060603,0.08246661320068399,-0.03766621965223882,-0.4306060606060606,0.14530356191681526,0.23606060606060603,-0.4306060606060606,-0.009851430998780497,0.0693939393939394,0.03350241746183358,0.028038194444444386,-0.16001415475090564,0.07232533216519044,-0.012037693042719066,0.5693939393939393,-0.4306060606060606,-0.4306060606060606,0.5693939393939393,0.005179058447072948,-0.4306060606060606,-0.020079286003345465,-0.4306060606060606,0.23606060606060603,-0.4306060606060606,0.5693939393939393,-0.1424012881535835,0.01771339844712877,-0.03543889516118681,0.5693939393939393,-0.009051250492644047,-0.021166532759330337,0.5693939393939393,-0.15203699371198603,-0.4306060606060606,-0.20534797783227915,-0.09727272727272729,-0.4306060606060606,0.3193939393939394,-0.09727272727272729,-0.06541918761586382,-0.15413662835254371,0.44495884773662553,0.16939393939393937,0.061970228583482,-0.0662131026429707,-0.09727272727272729,0.0693939393939394,-0.1859805775833902,0.5693939393939393,-0.03549689072969053,0.5693939393939393,0.019492907925448028,-0.4306060606060606,0.009579126788936632,0.5693939393939393,-0.4306060606060606,-0.4306060606060606,-0.007893623131908334,-0.4306060606060606,-0.023208409216226578,-0.0035292207591984537,-0.020235196543850476,0.02729076002269326,-0.01789137782348038,-0.4306060606060606,-0.06506849315068486,-0.0013751619517555491,0.3227252632833896,-0.4306060606060606,-0.4306060606060606,0.02107561592982321,-0.09727272727272729,-0.033678375685811945,-0.3138404254078853,-0.4306060606060606,0.04708440045213097,-0.4306060606060606,0.059562600346513395,0.5693939393939393,-0.029829021108090714,-0.005368851333389074,-0.0015959370475924772,-0.15184652571858615,0.017538651831092877,-0.04627787823990348,-0.4306060606060606,0.5693939393939393,-0.001390830153161715,0.03008815621625835,-0.4306060606060606,0.5693939393939393,0.0693939393939394,0.02667389497068312,-0.46374893067499456,0.0693939393939394,0.5693939393939393,-0.11596229969610095,0.12331140811547137,0.5693939393939393,0.5693939393939393,-0.4306060606060606,-0.4306060606060606,-0.4306060606060606,-0.4306060606060606,0.5693939393939393,-0.010057214095404277,0.027014324011811003,-0.08992893051422224,0.010522027626762243,-0.1221383002961951,-0.37424582776445575,-0.02306148673609243,0.19034648091924591,-0.04627787823990348,0.12482200533274485,-0.05086924601164389,0.0017112517112518044,-0.008076735148089487,-0.08989048870359839,-0.22190183960075766,-0.021166532759330337,-0.0919433278787967,-0.04627787823990348,-0.002136819036482107,0.1389919988318571,0.02273222649838344,-0.06406300039642365,0.050362033500234216,0.12156090009799717,0.019671965122543073,0.14979176142876438,-0.09545786042646309,0.021182180596888867,0.08312509476209773,0.01898620608114654,0.03378689735702928,-0.35467854323276005,-0.36532676426308636
Akali,-0.35203699371198605,-0.06456023376746328,0.0765344348594425,0.14796300628801395,-0.35203699371198605,-0.35203699371198605,0.14796300628801395,0.647963006288014,0.647963006288014,0.015346685150055883,-0.35203699371198605,0.12622387585323136,0.647963006288014,0.647963006288014,-0.35203699371198605,-0.01870366037865273,-0.01870366037865273,-0.01870366037865273,0.14796300628801395,0.047963006288013976,0.24796300628801393,-0.35203699371198605,0.023311408115471388,-0.020079286003345465,-0.05791934665316251,-0.03385517553016787,0.022963006288013954,-0.22703699371198605,-0.35203699371198605,0.14796300628801395,0.022963006288013954,0.021182180596888867,0.19341755174255937,0.14796300628801395,0.647963006288014,-0.15203699371198603,0.3146296729546806,-0.20534797783227915,0.028915387240394885,-0.13639147833562149,0.00796300628801394,-0.01870366037865273,-0.35203699371198605,-0.01870366037865273,-0.01870366037865273,-0.09830565042840395,0.647963006288014,-0.35203699371198605,-0.1853703270453194,0.3146296729546806,-0.10203699371198605,0.0690156378669613,0.24796300628801393,-0.06632270799770035,0.019492907925448028,0.07103992936493703,0.14796300628801395,-0.05203699371198606,0.647963006288014,-0.01870366037865273,0.14796300628801395,-0.01870366037865273,0.14796300628801395,-0.35203699371198605,-0.01870366037865273,-0.15203699371198603,0.3146296729546806,-0.01870366037865273,-0.35203699371198605,0.14796300628801395,0.447963006288014,0.39796300628801395,0.047963006288013976,-0.35203699371198605,-0.06632270799770035,-0.15203699371198603,-0.35203699371198605,0.1695482569206407,0.14796300628801395,-0.01870366037865273,0.647963006288014,0.1864245447495524,-0.029829021108090714,-0.1853703270453194,0.0115993699243776,-0.35203699371198605,0.14796300628801395,0.24796300628801393,-0.35203699371198605,-0.10203699371198605,-0.001390830153161715,0.14796300628801395,0.23129633962134732,-0.35203699371198605,0.21939157771658535,-0.2091798508548432,-0.35203699371198605,0.39796300628801395,0.047963006288013976,-0.2091798508548432,0.14796300628801395,0.647963006288014,-0.35203699371198605,0.647963006288014,-0.35203699371198605,-0.35203699371198605,0.647963006288014,-0.10203699371198605,-0.35203699371198605,0.647963006288014,-0.35203699371198605,-0.35203699371198605,-0.35203699371198605,0.14796300628801395,-0.35203699371198605,-0.35203699371198605,-0.35203699371198605,0.14796300628801395,-0.35203699371198605,-0.35203699371198605,-0.35203699371198605,-0.35203699371198605,-0.35203699371198605,-0.35203699371198605,0.647963006288014,-0.10203699371198605,-0.35203699371198605,-0.35203699371198605,0.14796300628801395,-0.35203699371198605,0.050362033500234216,0.12156090009799717,0.019671965122543073,0.14979176142876438,-0.09545786042646309,0.021182180596888867,0.08312509476209773,0.01898620608114654,0.03378689735702928,-0.35467854323276005,-0.36532676426308636
Alistar,0.01930675170947882,-0.06456023376746328,0.08733254742406171,0.04054165715491054,-0.32136310474985136,-0.03651461990136651,0.1308108082936269,0.14530356191681526,0.05006546667872003,-0.06681765020439684,0.08328805804084627,-0.028563666744933935,-0.2546964380831847,0.014351180964434329,-0.02136310474985137,-0.09279167617842282,0.20590962252287592,0.05310498035653166,-0.011591117779167326,-0.043989546630951615,-0.038604484060196176,0.03419245080570421,-0.02136310474985137,-0.043102235184633964,-0.003478190286398841,-0.012091867147436486,0.0191774357906892,0.032208323821577234,0.05006546667872003,0.014351180964434329,0.003953350946351186,0.14530356191681526,0.04786766448091784,-0.09377689785329962,0.07238689525014863,-0.15203699371198603,-0.30261310474985137,-0.20534797783227915,-0.03865217805552218,0.028636895250148675,0.001564584844504946,-0.012391812883822628,-0.05077486945573373,0.06687218936779571,0.44495884773662553,0.01963068407002444,0.061970228583482,-0.06302977141651805,-0.04059387398062059,0.06559341698927912,-0.02136310474985137,-0.039570387663016626,0.0152222611038072,-0.027856611243357865,0.017098433711687067,-0.012986141399066065,0.031175265970337485,-0.0012481622211157894,0.01940942743898988,0.3357797523930057,-0.02136310474985137,-0.018615852002598632,0.01567393228718572,0.06687218936779571,-0.02136310474985137,0.02948435287726725,-0.05077486945573373,-0.01418607125702842,-0.08386310474985137,0.09628395407367807,0.06838048499373839,0.0552134718267252,-0.08031506981535358,-0.02136310474985137,0.024091440704694045,-0.033678375685811945,-0.3785059618927085,-0.02136310474985137,0.26435118096443433,-0.06377484248483534,0.19292260953586293,0.004952684723832812,0.024091440704694045,-0.002132335519082096,-0.02360525721621909,0.08974800636125979,-0.0052340724917868675,-0.08386310474985137,-0.042196438083184684,0.016209149585408755,0.017098433711687067,0.039612505006246246,0.05595648287901456,0.006414673027926421,-0.0011153677322239819,-0.025428145400257895,-0.5213631047498514,0.06825953675958263,0.05006546667872003,-0.02136310474985137,-0.09279167617842282,0.2786368952501487,-0.5213631047498514,-0.06681765020439684,0.05006546667872003,-0.5213631047498514,-0.13073810474985137,-0.04136310474985139,0.09402151063476405,0.07863689525014861,0.00804865995603099,-0.5213631047498514,0.2119702285834819,-0.37424582776445575,-0.038604484060196176,0.29681871343196686,0.0003760256849312249,0.311970228583482,-0.22136310474985138,0.04113689525014863,-0.13674772013446673,-0.05707739046413707,-0.22190183960075766,0.10363689525014863,-0.06681765020439684,-0.02136310474985137,-0.10959839886749845,0.10363689525014863,0.2478676644809179,0.004952684723832812,0.14530356191681526,0.1786368952501486,-0.32136310474985136,0.47863689525014863,-0.02136310474985137,-0.02136310474985137,0.10363689525014863,0.311970228583482,0.03378689735702928,-0.35467854323276005,-0.36532676426308636
Amumu,0.059421682181823754,-0.06456023376746328,0.22608834884849038,-0.10724498448484293,0.5594216821818238,0.15942168218182373,0.27370739646753806,0.22608834884849038,0.059421682181823754,-0.19057831781817625,0.059421682181823754,-0.10724498448484293,0.15942168218182373,-0.19057831781817625,-0.040578317818176224,0.5594216821818238,0.22608834884849038,0.41656453932468085,0.059421682181823754,0.007697544250789279,-0.012006889246747698,-0.040578317818176224,0.22608834884849038,-0.10724498448484293,0.059421682181823754,0.019947997971297426,-0.06557831781817625,0.0038661266262681737,-0.1424012881535835,0.22608834884849038,-0.2977211749610334,-0.44057831781817625,0.28164390440404596,-0.19057831781817625,-0.06557831781817625,0.059421682181823754,0.059421682181823754,-0.20534797783227915,-0.17228563489134696,-0.44057831781817625,0.12039729193792137,0.04329264992375925,0.5594216821818238,-0.040578317818176224,0.44495884773662553,0.06983834884849038,0.059421682181823754,-0.44057831781817625,-0.21835609559595404,0.27370739646753806,0.0038661266262681737,0.11824521159358847,0.5594216821818238,-0.16785104509090354,-0.44057831781817625,0.0012821472981028315,0.039421682181823736,0.07457319733333889,0.18442168218182375,-0.027757474847298624,-0.44057831781817625,0.059421682181823754,-0.012006889246747698,0.059421682181823754,-0.10724498448484293,0.009421682181823765,0.059421682181823754,0.07370739646753799,-0.44057831781817625,-0.19057831781817625,-0.012006889246747698,0.30942168218182375,0.08323120599134759,0.22608834884849038,0.14275501551515712,0.059421682181823754,-0.44057831781817625,0.30942168218182375,0.059421682181823754,0.04878338430948331,-0.44057831781817625,0.24692168218182375,-0.44057831781817625,0.13085025361039515,-0.040578317818176224,-0.44057831781817625,0.059421682181823754,-0.13288601012586854,-0.06557831781817625,0.013967136727278284,-0.012006889246747698,0.059421682181823754,-0.10724498448484293,0.22608834884849038,-0.012006889246747698,0.10487622763636917,-0.46374893067499456,0.14275501551515712,0.059421682181823754,-0.10724498448484293,0.5594216821818238,0.059421682181823754,0.46480771166817686,-0.44057831781817625,0.10487622763636917,-0.44057831781817625,-0.44057831781817625,0.22608834884849038,0.059421682181823754,0.27370739646753806,0.22608834884849038,0.5594216821818238,-0.19057831781817625,-0.37424582776445575,0.18442168218182375,-0.44057831781817625,-0.44057831781817625,-0.44057831781817625,-0.05086924601164389,-0.10724498448484293,-0.19057831781817625,-0.24057831781817623,-0.44057831781817625,0.15942168218182373,0.5594216821818238,0.059421682181823754,0.059421682181823754,0.1389919988318571,-0.44057831781817625,-0.44057831781817625,0.5594216821818238,0.22608834884849038,-0.040578317818176224,-0.44057831781817625,-0.2977211749610334,0.059421682181823754,-0.44057831781817625,0.5594216821818238,0.03378689735702928,-0.35467854323276005,-0.36532676426308636
Anivia,-0.39982963025541385,-0.39982963025541385,-0.39982963025541385,0.004885906554344593,0.08246661320068399,0.10017036974458615,-0.39982963025541385,0.14530356191681526,0.10017036974458615,-0.39982963025541385,0.6001703697445862,0.10017036974458615,0.03350241746183358,0.028038194444444386,-0.16001415475090564,0.07232533216519044,-0.012037693042719066,0.6001703697445862,-0.39982963025541385,0.0287417983160147,0.6001703697445862,-0.39982963025541385,0.023311408115471388,-0.06649629692208053,0.45731322688744325,-0.08404015657120334,0.10017036974458615,0.10017036974458615,-0.1424012881535835,0.2668370364112528,-0.03543889516118681,0.021182180596888867,0.2668370364112528,-0.021166532759330337,-0.06649629692208053,-0.15203699371198603,-0.037023216205791465,-0.20534797783227915,-0.17760740803319164,-0.39982963025541385,0.2668370364112528,0.04461481418903057,-0.06541918761586382,-0.39982963025541385,0.44495884773662553,0.00017036974458617404,0.061970228583482,-0.39982963025541385,0.6001703697445862,-0.06649629692208053,-0.1859805775833902,0.22517036974458615,0.6001703697445862,-0.39982963025541385,0.019492907925448028,0.18350370307791952,0.6001703697445862,-0.06649629692208053,0.6001703697445862,-0.027757474847298624,0.6001703697445862,0.10017036974458615,-0.39982963025541385,-0.0035292207591984537,-0.020235196543850476,0.10017036974458615,0.10017036974458615,0.10017036974458615,-0.39982963025541385,-0.39982963025541385,0.3227252632833896,0.050128199596691986,-0.2331629635887472,0.6001703697445862,0.6001703697445862,-0.39982963025541385,-0.3138404254078853,-0.39982963025541385,0.04708440045213097,-0.024829630255413848,-0.39982963025541385,0.10017036974458615,0.6001703697445862,-0.005368851333389074,0.10017036974458615,-0.39982963025541385,-0.39982963025541385,-0.39982963025541385,0.10017036974458615,-0.39982963025541385,-0.001390830153161715,0.6001703697445862,0.10017036974458615,-0.0836738547555726,0.10017036974458615,-0.06649629692208053,-0.46374893067499456,0.10017036974458615,-0.39982963025541385,-0.06649629692208053,0.6001703697445862,0.6001703697445862,0.6001703697445862,-0.39982963025541385,0.2668370364112528,-0.3984834490842668,-0.39982963025541385,-0.031137789137490268,0.6001703697445862,-0.39982963025541385,-0.39982963025541385,0.010522027626762243,-0.1221383002961951,-0.37424582776445575,-0.39982963025541385,0.19034648091924591,-0.39982963025541385,0.12482200533274485,-0.39982963025541385,0.10017036974458615,-0.39982963025541385,-0.08989048870359839,-0.39982963025541385,0.10017036974458615,-0.0919433278787967,0.2668370364112528,-0.002136819036482107,0.1389919988318571,0.02273222649838344,-0.39982963025541385,0.050362033500234216,0.12156090009799717,-0.06649629692208053,0.14979176142876438,0.6001703697445862,-0.39982963025541385,0.08312509476209773,0.01898620608114654,0.03378689735702928,-0.35467854323276005,-0.36532676426308636
Annie,-0.0662131026429707,-0.06456023376746328,-0.21621310264297072,0.2837868973570293,0.03378689735702928,0.5337868973570292,0.07224843581856771,0.03378689735702928,0.2004535640236959,-0.0662131026429707,-0.011667648097516192,-0.0662131026429707,0.03350241746183358,0.13378689735702926,-0.4662131026429707,0.2837868973570293,0.5337868973570292,-0.1328797693096374,-0.21621310264297072,0.11273426577808193,0.5337868973570292,-0.021768658198526303,-0.1328797693096374,-0.2662131026429707,-0.032879769309637374,-0.03186966829953636,-0.10723874366861175,-0.3551019915318596,0.5337868973570292,-0.04954643597630404,-0.2662131026429707,-0.4662131026429707,-0.04685826393329329,-0.037641674071542175,-0.4662131026429707,-0.4662131026429707,-0.21621310264297072,-0.4662131026429707,0.06319866206291164,-0.13639147833562149,-0.03225083849202731,0.015929754499886428,-0.06541918761586382,-0.21621310264297072,0.5337868973570292,0.026842452912584858,0.061970228583482,-0.0662131026429707,-0.2662131026429707,-0.021768658198526303,-0.3233559597858279,-0.07984946627933437,-0.16621310264297073,0.13378689735702926,0.03378689735702928,-0.03337728174744836,-0.05996310264297072,-0.05157895630150733,0.03378689735702928,-0.4662131026429707,-0.007893623131908334,-0.001927388357256421,-0.037641674071542175,-0.1328797693096374,0.2004535640236959,0.07924144281157469,0.03378689735702928,0.03378689735702928,0.3337868973570293,-0.4662131026429707,0.15878689735702928,0.09628689735702928,-0.052419999194694866,0.2004535640236959,0.03378689735702928,0.36712023069036265,0.5337868973570292,0.5337868973570292,0.13378689735702926,-0.1328797693096374,0.3337868973570293,0.0025368973570292774,0.2837868973570293,-0.021768658198526303,-0.0662131026429707,0.10521546878560067,0.08934245291258486,0.13378689735702926,-0.3412131026429707,0.2004535640236959,0.5337868973570292,0.2004535640236959,0.13378689735702926,0.2837868973570293,0.11378689735702924,0.03378689735702928,-0.46374893067499456,-0.1328797693096374,-0.4662131026429707,0.03378689735702928,-0.4662131026429707,0.5337868973570292,0.46480771166817686,0.03378689735702928,-0.0662131026429707,-0.3984834490842668,-0.037641674071542175,-0.18049881692868502,0.03378689735702928,-0.1328797693096374,-0.2662131026429707,-0.4662131026429707,-0.1221383002961951,-0.4662131026429707,0.03378689735702928,0.5337868973570292,0.2004535640236959,-0.4662131026429707,0.2004535640236959,0.13378689735702926,0.03378689735702928,-0.21621310264297072,-0.22190183960075766,-0.0662131026429707,-0.0919433278787967,-0.3233559597858279,-0.002136819036482107,0.03378689735702928,-0.21621310264297072,-0.1328797693096374,0.050362033500234216,0.03378689735702928,0.5337868973570292,-0.4662131026429707,-0.21621310264297072,0.03378689735702928,0.2004535640236959,0.5337868973570292,0.03378689735702928,-0.35467854323276005,-0.36532676426308636
Ashe,0.011961864855571852,-0.06456023376746328,-0.5211665327593303,0.47883346724066966,0.08246661320068399,-0.021166532759330337,-0.06613620629634798,-0.021166532759330337,0.13783907700377607,0.47883346724066966,0.10383346724066966,-0.021166532759330337,-0.5211665327593303,0.07883346724066964,-0.16001415475090564,0.47883346724066966,-0.18783319942599702,-0.18783319942599702,-0.09259510418790179,0.05026203866924106,0.06418100437747576,-0.18783319942599702,-0.5211665327593303,0.47883346724066966,-0.27116653275933034,0.11041241460909068,-0.021166532759330337,-0.021166532759330337,-0.1424012881535835,0.07883346724066964,-0.3211665327593303,0.47883346724066966,-0.14616653275933034,-0.021166532759330337,-0.061501228122070484,-0.15203699371198603,-0.021166532759330337,-0.20534797783227915,-0.04748232223301457,-0.5211665327593303,-0.20866653275933034,-0.0666210782138758,-0.021166532759330337,-0.18783319942599702,0.44495884773662553,-0.021166532759330337,0.061970228583482,0.47883346724066966,-0.5211665327593303,-0.0252625977471872,-0.18783319942599702,0.034389022796225244,-0.27116653275933034,-0.021166532759330337,0.47883346724066966,0.041333467240669663,0.47883346724066966,-0.0666210782138758,-0.18783319942599702,0.47883346724066966,-0.007893623131908334,0.19311918152638397,-0.023208409216226578,-0.5211665327593303,-0.5211665327593303,-0.021166532759330337,-0.021166532759330337,0.05026203866924106,-0.5211665327593303,-0.0013751619517555491,0.4262018882933012,-0.18783319942599702,0.034389022796225244,-0.021166532759330337,-0.021166532759330337,0.2788334672406697,-0.3138404254078853,0.1695482569206407,0.04708440045213097,-0.10449986609266365,0.47883346724066966,0.17883346724066962,-0.029829021108090714,-0.005368851333389074,-0.021166532759330337,-0.15184652571858615,0.017538651831092877,-0.27116653275933034,-0.5211665327593303,0.2788334672406697,0.47883346724066966,0.47883346724066966,0.22883346724066966,-0.021166532759330337,0.20610619451339696,0.07883346724066964,-0.46374893067499456,-0.27116653275933034,-0.5211665327593303,0.1455001339073363,0.47883346724066966,0.47883346724066966,0.46480771166817686,-0.05223177946460167,-0.5211665327593303,-0.3984834490842668,-0.5211665327593303,0.1455001339073363,-0.010057214095404277,0.1455001339073363,-0.5211665327593303,0.010522027626762243,-0.5211665327593303,-0.37424582776445575,-0.27116653275933034,0.47883346724066966,-0.5211665327593303,0.12482200533274485,-0.5211665327593303,0.0017112517112518044,-0.008076735148089487,-0.08989048870359839,0.47883346724066966,-0.021166532759330337,-0.0919433278787967,-0.021166532759330337,-0.021166532759330337,0.47883346724066966,0.47883346724066966,0.47883346724066966,0.050362033500234216,0.12156090009799717,0.47883346724066966,0.14979176142876438,-0.09545786042646309,0.021182180596888867,0.08312509476209773,0.01898620608114654,0.03378689735702928,-0.35467854323276005,-0.36532676426308636
AurelionSol,0.011961864855571852,-0.3710382513661202,0.08741022517162822,0.004885906554344593,0.08246661320068399,-0.03766621965223882,-0.06613620629634798,0.14530356191681526,0.13783907700377607,-0.3710382513661202,-0.009851430998780497,-0.3710382513661202,0.6289617486338799,0.028038194444444386,0.6289617486338799,0.07232533216519044,-0.012037693042719066,-0.3710382513661202,0.6289617486338799,0.12896174863387982,0.06418100437747576,-0.3710382513661202,0.023311408115471388,-0.020079286003345465,-0.009828759130597553,-0.03770491803278686,-0.3710382513661202,-0.06742152663761358,-0.1424012881535835,0.12896174863387982,0.6289617486338799,0.021182180596888867,-0.009051250492644047,-0.021166532759330337,0.6289617486338799,-0.15203699371198603,-0.3710382513661202,-0.20534797783227915,-0.3710382513661202,-0.13639147833562149,0.6289617486338799,-0.3710382513661202,-0.06541918761586382,-0.15413662835254371,0.44495884773662553,-0.20437158469945352,0.061970228583482,-0.3710382513661202,-0.03770491803278686,-0.0252625977471872,-0.1859805775833902,-0.17103825136612016,-0.03549689072969053,0.6289617486338799,-0.3710382513661202,0.29562841530054645,0.29562841530054645,0.12896174863387982,0.6289617486338799,-0.027757474847298624,-0.3710382513661202,-0.01522344614925708,-0.023208409216226578,0.6289617486338799,-0.020235196543850476,0.02729076002269326,-0.3710382513661202,-0.03770491803278686,0.6289617486338799,-0.0013751619517555491,0.6289617486338799,0.6289617486338799,-0.3710382513661202,0.02107561592982321,0.06371988271485673,-0.033678375685811945,-0.3710382513661202,-0.3710382513661202,0.04708440045213097,0.2289617486338798,0.059562600346513395,0.6289617486338799,-0.3710382513661202,-0.005368851333389074,-0.0015959370475924772,-0.15184652571858615,0.6289617486338799,0.6289617486338799,-0.3710382513661202,-0.3710382513661202,-0.001390830153161715,0.03008815621625835,0.10496849934730554,-0.3710382513661202,-0.03770491803278686,-0.3710382513661202,-0.46374893067499456,0.12896174863387982,-0.3710382513661202,-0.3710382513661202,0.6289617486338799,0.21106613915012284,0.46480771166817686,-0.3710382513661202,-0.3710382513661202,-0.3984834490842668,-0.07382043885206427,-0.3710382513661202,-0.3710382513661202,0.027014324011811003,-0.08992893051422224,0.010522027626762243,-0.1221383002961951,-0.37424582776445575,-0.02306148673609243,0.19034648091924591,-0.04627787823990348,0.12482200533274485,-0.05086924601164389,0.0017112517112518044,-0.3710382513661202,-0.08989048870359839,-0.22190183960075766,-0.021166532759330337,-0.0919433278787967,-0.04627787823990348,-0.002136819036482107,0.1389919988318571,0.02273222649838344,-0.06406300039642365,-0.3710382513661202,0.6289617486338799,-0.3710382513661202,0.14979176142876438,-0.09545786042646309,0.021182180596888867,0.08312509476209773,0.01898620608114654,-0.3710382513661202,-0.35467854323276005,-0.36532676426308636
