,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Ashe,AurelionSol,Azir,Bard,Blitzcrank,Brand,Caitlyn,Camille,Cassiopeia,Chogath,Corki,Darius,Diana,Ekko,Elise,Ezreal,Fiddlesticks,Fizz,Galio,Garen,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Irelia,Ivern,JarvanIV,Jax,Jayce,Jhin,Jinx,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kennen,Kindred,Kled,KogMaw,Leblanc,LeeSin,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nasus,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Quinn,Rammus,Renekton,Rengar,Riven,Rumble,Ryze,Shaco,Shen,Shyvana,Singed,Sion,Sona,Soraka,Swain,Syndra,TahmKench,Taliyah,Talon,Teemo,Thresh,Tristana,Trundle,Tryndamere,TwistedFate,Twitch,Urgot,Varus,Vayne,Veigar,Velkoz,Vi,Viktor,Vladimir,Volibear,Xayah,Xerath,Yasuo,Yorick,Zed,Ziggs,Zilean,Zoe,Zyra,Gangplank,Janna,Zac,Braum,DrMundo,Draven,Gnar,Kaisa,Leona,Rakan,Sejuani,Skarner,Taric,Warwick,Sivir,Khazix,Udyr,Nami,XinZhao,Fiora,Evelynn,RekSai
Aatrox,0.06920175644757715,-0.02983205997754368,-0.006090641213241599,0.5136462008920215,0.1803128675586882,-0.15302046577464512,0.26364620089202156,-0.08635379910797841,-0.16635379910797843,0.09259356931307422,0.013646200892021565,0.08507477232059296,0.08507477232059296,0.1803128675586882,-0.06968713244131175,-0.08094839370257301,0.38864620089202156,0.013646200892021565,-0.23635379910797844,-0.05778237053654989,-0.06743488018905952,0.5136462008920215,-0.05778237053654989,-0.08635379910797841,-0.08336872448111277,0.14408098350071724,0.1803128675586882,-0.2863537991079784,-0.48635379910797844,-0.48635379910797844,-0.08635379910797841,0.5136462008920215,-0.036689369577777076,-0.48635379910797844,-0.48635379910797844,0.013646200892021565,-0.041909354663534015,-0.48635379910797844,-0.48635379910797844,0.1803128675586882,-0.031808344562523905,-0.06211137486555418,0.14364620089202157,0.06920175644757715,-0.2863537991079784,-0.48635379910797844,-0.15302046577464512,0.5136462008920215,-0.15302046577464512,0.1803128675586882,0.005624810517690038,0.013646200892021565,0.06504807005090002,0.5136462008920215,-0.041909354663534015,-0.041909354663534015,0.013646200892021565,-0.036353799107978424,0.26364620089202156,0.34697953422535494,0.26364620089202156,0.08507477232059296,0.26364620089202156,-0.15302046577464512,0.1803128675586882,0.1803128675586882,0.5136462008920215,-0.2863537991079784,0.26364620089202156,-0.15302046577464512,-0.11426077585216449,0.1803128675586882,-0.23635379910797844,0.5136462008920215,-0.15302046577464512,0.11364620089202154,-0.23635379910797844,-0.15302046577464512,-0.48635379910797844,-0.48635379910797844,-0.05778237053654989,0.05438694163276231,0.5136462008920215,-0.08635379910797841,0.1803128675586882,-0.15302046577464512,0.013646200892021565,-0.48635379910797844,0.5136462008920215,-0.08635379910797841,0.06266580873515887,0.1803128675586882,0.013646200892021565,-0.06968713244131175,-0.15302046577464512,0.5136462008920215,-0.48635379910797844,0.013646200892021565,0.1803128675586882,-0.041909354663534015,0.013646200892021565,-0.15302046577464512,0.013646200892021565,-0.23635379910797844,0.013646200892021565,-0.01968713244131176,-0.48635379910797844,-0.13341262263739018,-0.07331032084710887,0.013646200892021565,0.5136462008920215,-0.05778237053654989,0.004443746904291501,-0.48635379910797844,-0.09746491021908954,0.15000983725565792,0.11364620089202154,-0.041909354663534015,0.5136462008920215,0.39428497885220914,-0.06544354791903817,0.004840492318710643,0.14077229979002082,-0.04318653079345397,0.15666329443503363,-0.03185048135042012,-0.4414187013503816,0.03673943627184534,-0.15965952190080368,0.0409851765804915,0.18709380891389496,0.02614546554896352,0.15758462249152425,0.02614546554896352,0.14492325777083348,0.4176895363357517,-0.3940607403570367,-0.18454283816371983,-0.44714655502335404,0.4949490577031502,-0.002237241576867055
Ahri,0.5163177339901479,-0.15034893267651883,0.14131773399014785,-0.48368226600985215,0.016317733990147854,-0.009439175592769133,0.025521259054718304,0.010000398621003465,0.016317733990147854,0.26631773399014785,0.5163177339901479,-0.48368226600985215,0.013316270559812549,0.025921468787861335,-0.03951457235491554,-0.15034893267651883,0.015407959390019266,0.026791093969130264,-0.06027199349277729,-0.014807181033790529,0.5163177339901479,0.5163177339901479,0.5163177339901479,-0.027514851288110792,0.18298440065681448,-0.48368226600985215,-0.02758275467969956,-0.015838678261737987,-0.07206206660886394,0.08963564462214213,0.016317733990147854,-0.04625636708458111,-0.23368226600985215,0.03405794914530877,0.5163177339901479,-0.027914373520149804,0.5163177339901479,-0.15922770020997917,-0.48368226600985215,0.0772351381832665,0.011795637948575632,0.016317733990147854,0.18298440065681448,0.014414557819314389,-0.03749186954226949,0.0017912441883120023,-0.48368226600985215,0.02294353972142077,-0.04051008598821815,-0.03714234691318896,0.18298440065681448,-0.48368226600985215,-0.48368226600985215,-0.024232214723856338,0.5163177339901479,-0.48368226600985215,0.013646200892021565,-0.15034893267651883,-0.48368226600985215,0.05423872938259655,-0.05516073546835565,0.02220288150581623,-0.016669723230403805,0.5163177339901479,-0.059582513043871466,-0.04921491413964635,0.05824990941041866,-0.025726044057787806,0.08091643575352997,-0.07679969367411099,0.18298440065681448,0.0244864888018628,-0.48368226600985215,0.031927432478846995,-0.020197866706090473,0.0006588990459957533,0.5163177339901479,-0.14907018781408074,0.032482264926085136,-0.01618975043318105,0.02093482131625285,0.5163177339901479,0.06814951864957985,0.007007144765863005,0.5163177339901479,-0.48368226600985215,-0.038975758926218074,-0.24949534630777795,-0.48368226600985215,-0.009501121564277348,0.5163177339901479,-0.0192894061568874,-0.07369417624192537,-0.48368226600985215,-0.04187741425970953,-0.025684895235358107,-0.007688124861748358,-0.028314964036998624,-0.01913244467517039,-0.48368226600985215,-0.48368226600985215,-0.48368226600985215,-0.02492149911942454,0.0341137810303955,-0.15034893267651883,-0.15034893267651883,-0.48368226600985215,-0.48368226600985215,0.016317733990147854,0.5163177339901479,0.022837771221685288,0.5163177339901479,-0.0551108374384236,-0.4414187013503816,0.18298440065681448,-0.48368226600985215,0.5163177339901479,-0.48368226600985215,-0.05124597977963119,0.5163177339901479,0.5163177339901479,0.016317733990147854,0.14077229979002082,-0.04318653079345397,0.15666329443503363,-0.03185048135042012,-0.4414187013503816,0.03673943627184534,-0.15965952190080368,0.0409851765804915,0.18709380891389496,0.02614546554896352,0.15758462249152425,0.02614546554896352,0.14492325777083348,0.4176895363357517,-0.3940607403570367,-0.18454283816371983,-0.44714655502335404,0.4949490577031502,-0.002237241576867055
Akali,0.1963278553455764,0.06630421468363784,0.1041869339363623,0.08198151977221746,-0.15922770020997917,0.10231076132848238,0.17018406449590318,0.14077229979002082,-0.059227700209979195,0.20327229979002082,0.30743896645668745,0.14077229979002082,-0.07351341449569349,-0.02589436687664587,-0.15922770020997917,0.0574389664566875,0.04077229979002084,0.3550580140757351,0.14077229979002082,-0.07351341449569349,0.14077229979002082,0.29299246854578553,0.14077229979002082,0.14077229979002082,0.06384922286694389,0.2176953767130977,-0.3592277002099792,-0.10922770020997918,-0.3592277002099792,0.14077229979002082,-0.21637055735283633,-0.3592277002099792,0.06669822571594675,0.6407722997900208,-0.3592277002099792,-0.3592277002099792,-0.02589436687664587,-0.15922770020997917,-0.3592277002099792,-0.3592277002099792,0.3550580140757351,0.015772299790020816,-0.046727700209979184,-0.059227700209979195,0.30743896645668745,0.0017912441883120023,-0.3592277002099792,-0.3592277002099792,-0.04051008598821815,-0.02589436687664587,0.12291515693287797,-0.3592277002099792,-0.22286406384634283,-0.02589436687664587,0.6407722997900208,0.06934372836144936,0.04077229979002084,-0.006286523739390926,0.14077229979002082,-0.3592277002099792,0.30743896645668745,-0.059227700209979195,-0.3592277002099792,-0.3592277002099792,-0.059582513043871466,-0.3592277002099792,0.14077229979002082,-0.3592277002099792,0.2407722997900208,-0.3592277002099792,0.04077229979002084,0.14077229979002082,0.6407722997900208,0.6407722997900208,-0.3592277002099792,0.06934372836144936,0.6407722997900208,-0.3592277002099792,0.3907722997900208,-0.15922770020997917,-0.02589436687664587,0.0657722997900208,-0.3592277002099792,-0.3592277002099792,-0.3592277002099792,-0.10922770020997918,0.14077229979002082,-0.3592277002099792,0.14077229979002082,0.30743896645668745,-0.002084843067122033,-0.10922770020997918,-0.07369417624192537,0.020082644617607004,-0.3592277002099792,0.14077229979002082,-0.02589436687664587,-0.3592277002099792,-0.3592277002099792,0.03550914189528398,-0.02589436687664587,-0.3592277002099792,0.14077229979002082,0.14077229979002082,0.6407722997900208,0.04077229979002084,-0.01502961858105406,0.44077229979002086,-0.02589436687664587,0.6407722997900208,-0.3592277002099792,0.04077229979002084,0.05895411797183897,-0.4414187013503816,0.1518834109011319,-0.02589436687664587,0.30743896645668745,0.06669822571594675,0.14077229979002082,-0.3592277002099792,-0.06544354791903817,0.6407722997900208,0.14077229979002082,-0.15922770020997917,-0.3592277002099792,-0.3592277002099792,0.14077229979002082,0.6407722997900208,-0.3592277002099792,-0.3592277002099792,0.6407722997900208,-0.3592277002099792,-0.3592277002099792,0.02614546554896352,0.14492325777083348,0.4176895363357517,-0.3940607403570367,-0.18454283816371983,-0.44714655502335404,0.4949490577031502,-0.002237241576867055
Alistar,-0.42943262411347516,-0.42943262411347516,-0.42943262411347516,0.08198151977221746,0.00768212342826069,-0.42943262411347516,0.5705673758865248,0.010000398621003465,0.07056737588652484,0.03761567329789417,0.2042451675472421,0.01060690087074001,0.013316270559812549,0.025921468787861335,-0.42943262411347516,-0.0057221314699248405,0.015407959390019266,0.026791093969130264,-0.06027199349277729,-0.014807181033790529,-0.42943262411347516,0.29299246854578553,0.5705673758865248,-0.027514851288110792,0.5705673758865248,0.5705673758865248,-0.42943262411347516,-0.015838678261737987,-0.07206206660886394,0.08963564462214213,0.07056737588652484,-0.04625636708458111,0.07056737588652484,0.03405794914530877,0.03435367327200456,-0.027914373520149804,-0.024172656672168502,-0.15922770020997917,0.5705673758865248,0.0772351381832665,-0.42943262411347516,0.5705673758865248,0.5705673758865248,0.014414557819314389,-0.03749186954226949,-0.42943262411347516,-0.1155928413303689,0.02294353972142077,-0.04051008598821815,-0.03714234691318896,0.5705673758865248,-0.42943262411347516,-0.42943262411347516,-0.024232214723856338,-0.42943262411347516,-0.42943262411347516,0.5705673758865248,-0.42943262411347516,-0.42943262411347516,0.5705673758865248,-0.05516073546835565,0.02220288150581623,-0.016669723230403805,-0.42943262411347516,-0.42943262411347516,-0.04921491413964635,0.05824990941041866,-0.025726044057787806,0.08091643575352997,-0.07679969367411099,-0.09609929078014184,-0.42943262411347516,-0.010399144459950327,0.031927432478846995,-0.020197866706090473,0.0006588990459957533,0.14098177143130852,-0.14907018781408074,0.032482264926085136,-0.01618975043318105,0.02093482131625285,0.07056737588652484,0.06814951864957985,0.007007144765863005,0.15054116974320986,0.04213096574207681,-0.038975758926218074,-0.24949534630777795,0.14692051101020115,0.5705673758865248,0.03185660101826027,-0.0192894061568874,-0.07369417624192537,-0.42943262411347516,-0.42943262411347516,-0.025684895235358107,-0.007688124861748358,-0.028314964036998624,-0.01913244467517039,0.17056737588652482,0.009005741274518253,-0.05114966209077909,-0.02492149911942454,0.0341137810303955,0.5705673758865248,-0.42943262411347516,-0.01502961858105406,-0.013597944436285148,0.07056737588652484,0.019468377830251404,0.022837771221685288,-0.03847831261868298,-0.17943262411347516,-0.4414187013503816,0.5705673758865248,0.5705673758865248,-0.04232041392408378,0.07056737588652484,-0.42943262411347516,0.39428497885220914,-0.06544354791903817,0.004840492318710643,0.14077229979002082,-0.04318653079345397,0.15666329443503363,-0.03185048135042012,-0.4414187013503816,0.5705673758865248,-0.15965952190080368,0.0409851765804915,0.18709380891389496,0.02614546554896352,0.15758462249152425,0.5705673758865248,0.14492325777083348,0.4176895363357517,-0.3940607403570367,-0.18454283816371983,-0.44714655502335404,0.4949490577031502,-0.002237241576867055
Amumu,0.1745699046042788,0.059185289219663484,0.08107396964492919,0.08198151977221746,0.5079032379376122,0.14426687430124852,-0.20638247634810214,0.25790323793761216,-0.28157044627291417,0.060534816884980636,0.5079032379376122,0.1745699046042788,0.007903237937612162,0.025921468787861335,-0.1284603984260242,-0.28520021033824994,0.10790323793761214,-0.09209676206238782,0.007903237937612162,0.007903237937612162,-0.08468935465498045,-0.49209676206238784,-0.09209676206238782,-0.15876342872905452,-0.06072421304277997,0.07933180936618356,0.007903237937612162,-0.030558300523926274,-0.49209676206238784,-0.49209676206238784,0.3079032379376122,-0.04625636708458111,-0.03640055953074228,0.5079032379376122,0.1745699046042788,-0.20638247634810214,0.36504609508046926,0.5079032379376122,0.5079032379376122,0.5079032379376122,0.5079032379376122,-0.1499914989044931,-0.09674792485308553,-0.0878414429134517,0.007903237937612162,-0.49209676206238784,-0.49209676206238784,0.02294353972142077,-0.49209676206238784,-0.15876342872905452,-0.025430095395721164,0.5079032379376122,-0.03376342872905452,-0.3254300953957212,-0.09209676206238782,0.007903237937612162,0.007903237937612162,0.032903237937612184,0.25790323793761216,0.007903237937612162,-0.09209676206238782,0.1745699046042788,-0.49209676206238784,0.007903237937612162,-0.059582513043871466,0.007903237937612162,0.1745699046042788,0.1745699046042788,-0.15876342872905452,0.5079032379376122,0.007903237937612162,0.5079032379376122,-0.349239619205245,-0.2920967620623878,0.13290323793761216,-0.09209676206238782,0.25790323793761216,-0.49209676206238784,0.5079032379376122,-0.49209676206238784,0.5079032379376122,-0.030558300523926274,0.5079032379376122,0.22218895222332646,0.15054116974320986,-0.49209676206238784,-0.49209676206238784,-0.49209676206238784,0.5079032379376122,0.20790323793761212,-0.07543009539572115,0.007903237937612162,-0.09209676206238782,0.007903237937612162,0.1745699046042788,0.5079032379376122,-0.007688124861748358,-0.49209676206238784,0.5079032379376122,0.017707159506239578,0.007903237937612162,-0.49209676206238784,0.25790323793761216,0.007903237937612162,-0.04765231761794342,0.12328785332222758,-0.01502961858105406,0.28568101571538995,-0.056199326164951935,0.007903237937612162,0.007903237937612162,0.15496206146702396,-0.08264794316475005,-0.4414187013503816,0.09456990460427883,0.20790323793761212,-0.15876342872905452,-0.05374059767882622,0.1745699046042788,0.39428497885220914,-0.06544354791903817,-0.49209676206238784,0.14077229979002082,-0.49209676206238784,0.15666329443503363,-0.03185048135042012,-0.4414187013503816,0.1745699046042788,0.007903237937612162,0.0409851765804915,0.18709380891389496,-0.49209676206238784,0.007903237937612162,-0.49209676206238784,-0.49209676206238784,0.4176895363357517,-0.3940607403570367,-0.18454283816371983,-0.44714655502335404,0.4949490577031502,-0.002237241576867055
Anivia,-0.5006010946417923,0.061898905358207745,-0.5006010946417923,0.08198151977221746,0.49939890535820775,-0.009439175592769133,-0.25060109464179225,-0.16726776130845894,0.24939890535820775,-0.16726776130845894,0.2042451675472421,-0.5006010946417923,0.49939890535820775,-0.0006010946417922547,-0.0006010946417922547,-0.0006010946417922547,-0.0006010946417922547,0.49939890535820775,-0.06027199349277729,-0.16726776130845894,-0.3339344279751256,0.29299246854578553,0.49939890535820775,-0.25060109464179225,0.09939890535820772,0.21368461964392205,0.49939890535820775,-0.0006010946417922547,0.49939890535820775,0.08963564462214213,-0.16726776130845894,-0.04625636708458111,-0.056156650197347835,0.03405794914530877,0.49939890535820775,-0.027914373520149804,-0.5006010946417923,-0.15922770020997917,-0.5006010946417923,0.0772351381832665,0.49939890535820775,0.054954460913763326,-0.10060109464179223,0.11478352074282316,0.16606557202487437,0.0017912441883120023,-0.1155928413303689,0.02294353972142077,-0.04051008598821815,-0.5006010946417923,-0.0006010946417922547,0.13911133493435335,-0.16726776130845894,-0.024232214723856338,0.49939890535820775,0.2993989053582078,0.013646200892021565,-0.16726776130845894,-0.0006010946417922547,0.49939890535820775,-0.5006010946417923,-0.16726776130845894,0.49939890535820775,-0.16726776130845894,0.16606557202487437,-0.5006010946417923,0.05824990941041866,-0.025726044057787806,-0.5006010946417923,-0.07679969367411099,-0.10060109464179223,0.49939890535820775,-0.010399144459950327,0.49939890535820775,-0.5006010946417923,0.0006588990459957533,0.49939890535820775,-0.14907018781408074,0.49939890535820775,-0.01618975043318105,0.49939890535820775,0.49939890535820775,0.06814951864957985,0.007007144765863005,0.15054116974320986,-0.25060109464179225,-0.038975758926218074,-0.0006010946417922547,-0.5006010946417923,-0.0006010946417922547,0.07082747678677914,0.49939890535820775,-0.07369417624192537,0.49939890535820775,-0.5006010946417923,-0.025684895235358107,-0.007688124861748358,-0.0006010946417922547,-0.01913244467517039,-0.1434582374989351,0.49939890535820775,-0.05114966209077909,-0.0006010946417922547,0.49939890535820775,0.16606557202487437,-0.010989383371678596,-0.01502961858105406,-0.013597944436285148,-0.10060109464179223,-0.5006010946417923,0.022837771221685288,-0.5006010946417923,-0.16726776130845894,-0.4414187013503816,0.21368461964392205,-0.5006010946417923,-0.5006010946417923,-0.25060109464179225,-0.05124597977963119,0.49939890535820775,-0.06544354791903817,-0.5006010946417923,0.14077229979002082,-0.04318653079345397,0.15666329443503363,-0.03185048135042012,-0.4414187013503816,-0.5006010946417923,-0.5006010946417923,0.49939890535820775,0.18709380891389496,0.02614546554896352,0.15758462249152425,-0.5006010946417923,0.14492325777083348,-0.0006010946417922547,-0.3940607403570367,-0.18454283816371983,-0.44714655502335404,0.4949490577031502,-0.002237241576867055
Annie,-0.013597944436285148,-0.06915349999184073,0.02486359402525329,0.08198151977221746,-0.013597944436285148,0.19228440850489137,0.025521259054718304,0.15306872223038148,-0.0850265158648566,0.17870974787140714,0.48640205556371485,-0.5135979444362851,0.3197353888970482,-0.013597944436285148,-0.5135979444362851,0.015813820269597212,0.015407959390019266,-0.5135979444362851,0.48640205556371485,0.1864020555637148,-0.013597944436285148,0.48640205556371485,0.48640205556371485,0.08640205556371483,0.015813820269597212,-0.27359794443628516,-0.013597944436285148,0.06973538889704822,-0.5135979444362851,0.48640205556371485,-0.18026461110295183,-0.04625636708458111,0.19228440850489137,0.48640205556371485,-0.013597944436285148,-0.013597944436285148,-0.11359794443628513,-0.013597944436285148,-0.5135979444362851,0.0772351381832665,-0.18026461110295183,-0.28282871366705437,-0.10619053702887776,-0.07609794443628515,-0.5135979444362851,-0.5135979444362851,0.48640205556371485,0.02294353972142077,-0.5135979444362851,-0.26359794443628515,0.17870974787140714,0.13911133493435335,-0.013597944436285148,-0.013597944436285148,-0.013597944436285148,-0.013597944436285148,-0.5135979444362851,0.01973538889704818,-0.013597944436285148,0.11140205556371485,-0.13859794443628515,0.15306872223038148,-0.18026461110295183,-0.5135979444362851,-0.5135979444362851,-0.04921491413964635,0.48640205556371485,-0.025726044057787806,-0.013597944436285148,-0.07679969367411099,-0.04484794443628515,0.48640205556371485,-0.5135979444362851,-0.013597944436285148,0.48640205556371485,-0.18026461110295183,0.48640205556371485,-0.14907018781408074,-0.5135979444362851,0.15306872223038148,0.15306872223038148,0.08640205556371483,0.06814951864957985,0.007007144765863005,-0.5135979444362851,0.48640205556371485,-0.5135979444362851,-0.5135979444362851,0.15306872223038148,0.48640205556371485,0.03185660101826027,-0.0192894061568874,0.23640205556371485,-0.0925453128573378,0.48640205556371485,-0.5135979444362851,-0.007688124861748358,-0.028314964036998624,-0.01913244467517039,-0.13859794443628515,0.48640205556371485,0.48640205556371485,-0.11359794443628513,0.48640205556371485,-0.5135979444362851,-0.5135979444362851,-0.01502961858105406,-0.013597944436285148,-0.013597944436285148,-0.5135979444362851,0.022837771221685288,0.15306872223038148,-0.19006853267157925,-0.4414187013503816,-0.013597944436285148,0.15306872223038148,-0.5135979444362851,0.1160316851933445,-0.013597944436285148,0.48640205556371485,-0.06544354791903817,0.48640205556371485,0.48640205556371485,-0.5135979444362851,0.48640205556371485,-0.03185048135042012,-0.5135979444362851,0.03673943627184534,-0.15965952190080368,-0.5135979444362851,0.18709380891389496,0.48640205556371485,0.48640205556371485,0.48640205556371485,0.48640205556371485,0.4176895363357517,-0.3940607403570367,-0.18454283816371983,-0.44714655502335404,0.4949490577031502,-0.002237241576867055
Ashe,-0.5800288867185159,0.031082224392595226,0.06702993681089586,-0.08002888671851593,-0.24669555338518262,-0.03457434126397052,0.41997111328148407,0.010000398621003465,-0.08002888671851593,-0.08002888671851593,-0.5800288867185159,-0.08002888671851593,-0.08002888671851593,-0.08002888671851593,0.0866377799481507,0.16997111328148407,0.41997111328148407,-0.5800288867185159,-0.06027199349277729,-0.29431460100423024,0.2661249594353302,0.29299246854578553,0.06584748047128464,-0.08002888671851593,-0.06278750740817107,0.32622111328148407,0.41997111328148407,-0.24669555338518262,0.41997111328148407,0.08963564462214213,-0.4371717438613731,-0.04625636708458111,0.019971113281484043,0.41997111328148407,0.41997111328148407,-0.5800288867185159,-0.1514574581470874,-0.15922770020997917,-0.5800288867185159,0.41997111328148407,0.41997111328148407,-0.1094406514243983,-0.008600315289944538,0.06997111328148409,-0.5800288867185159,-0.5800288867185159,0.41997111328148407,0.02294353972142077,0.41997111328148407,-0.5800288867185159,0.03360747691784771,0.13911133493435335,0.019971113281484043,0.41997111328148407,-0.1800288867185159,-0.024473331162960354,-0.5800288867185159,0.039018732329103134,0.0866377799481507,0.41997111328148407,-0.24669555338518262,0.0866377799481507,-0.016669723230403805,0.0866377799481507,-0.08002888671851593,-0.08002888671851593,0.41997111328148407,-0.025726044057787806,0.41997111328148407,-0.5800288867185159,-0.10002888671851595,0.0244864888018628,0.019971113281484043,0.031927432478846995,-0.5800288867185159,-0.5800288867185159,0.41997111328148407,-0.14907018781408074,0.032482264926085136,-0.01618975043318105,0.0866377799481507,0.23478592809629883,-0.08002888671851593,0.41997111328148407,0.15054116974320986,-0.5800288867185159,-0.038975758926218074,-0.5800288867185159,0.14692051101020115,-0.24669555338518262,0.10418163959727356,-0.0192894061568874,0.41997111328148407,-0.16336222005184925,-0.29431460100423024,0.41997111328148407,-0.5800288867185159,0.0866377799481507,-0.01913244467517039,0.035355728666099484,-0.5800288867185159,-0.05114966209077909,-0.24669555338518262,0.41997111328148407,-0.2163925230821523,0.41997111328148407,-0.08002888671851593,-0.08002888671851593,-0.024473331162960354,0.16997111328148407,0.022837771221685288,-0.24669555338518262,-0.15695196364159286,0.41997111328148407,0.019971113281484043,-0.08002888671851593,0.41997111328148407,0.05330444661481737,0.41997111328148407,-0.5800288867185159,-0.06544354791903817,0.004840492318710643,0.41997111328148407,-0.04318653079345397,0.41997111328148407,0.41997111328148407,-0.4414187013503816,0.41997111328148407,0.41997111328148407,0.0409851765804915,0.18709380891389496,0.02614546554896352,0.41997111328148407,-0.5800288867185159,0.41997111328148407,0.41997111328148407,-0.3940607403570367,-0.18454283816371983,-0.44714655502335404,0.4949490577031502,-0.002237241576867055
AurelionSol,-0.013028974100318391,0.12095083487940633,0.06539527932385075,-0.43460472067614925,0.00768212342826069,-0.43460472067614925,0.06539527932385075,-0.43460472067614925,-0.03204853128467705,0.23206194599051738,0.5653952793238508,-0.43460472067614925,0.06539527932385075,-0.43460472067614925,-0.43460472067614925,0.23206194599051738,0.3653952793238508,0.026791093969130264,0.5653952793238508,0.06539527932385075,0.06539527932385075,0.29299246854578553,-0.43460472067614925,-0.43460472067614925,-0.43460472067614925,0.23206194599051738,-0.02758275467969956,-0.015838678261737987,-0.07206206660886394,0.08963564462214213,-0.06639057399350617,-0.04625636708458111,0.06539527932385075,0.03405794914530877,0.03435367327200456,-0.43460472067614925,0.5653952793238508,0.5653952793238508,-0.10127138734281593,-0.43460472067614925,-0.43460472067614925,-0.05960472067614925,-0.18460472067614925,0.06539527932385075,-0.43460472067614925,0.0017912441883120023,-0.1155928413303689,0.02294353972142077,-0.04051008598821815,0.5653952793238508,0.27968099360956505,0.13911133493435335,0.5653952793238508,-0.024232214723856338,-0.012075882478620126,0.16539527932385073,-0.43460472067614925,0.5653952793238508,-0.43460472067614925,-0.10127138734281593,-0.05516073546835565,0.5653952793238508,0.5653952793238508,0.024876525324703525,0.5653952793238508,-0.43460472067614925,0.05824990941041866,-0.025726044057787806,0.08091643575352997,-0.07679969367411099,-0.16187744794887654,-0.43460472067614925,-0.010399144459950327,0.031927432478846995,0.5653952793238508,0.0006588990459957533,0.14098177143130852,-0.14907018781408074,0.06539527932385075,0.5653952793238508,0.02093482131625285,0.3653952793238508,-0.43460472067614925,0.007007144765863005,0.15054116974320986,0.04213096574207681,-0.038975758926218074,-0.43460472067614925,0.14692051101020115,-0.009501121564277348,-0.23460472067614924,-0.0192894061568874,-0.07369417624192537,-0.23460472067614924,-0.04187741425970953,-0.025684895235358107,-0.007688124861748358,-0.028314964036998624,-0.01913244467517039,0.23206194599051738,0.5653952793238508,0.06539527932385075,-0.43460472067614925,0.0341137810303955,-0.013248294500170676,-0.43460472067614925,-0.01502961858105406,-0.43460472067614925,-0.10127138734281593,0.019468377830251404,0.022837771221685288,0.5653952793238508,-0.18460472067614925,-0.4414187013503816,0.23206194599051738,-0.43460472067614925,-0.43460472067614925,0.13682385075242215,0.5653952793238508,0.39428497885220914,-0.06544354791903817,0.004840492318710643,0.14077229979002082,-0.04318653079345397,0.5653952793238508,-0.03185048135042012,-0.4414187013503816,-0.43460472067614925,-0.15965952190080368,0.0409851765804915,0.18709380891389496,0.02614546554896352,0.15758462249152425,0.02614546554896352,0.14492325777083348,0.4176895363357517,-0.3940607403570367,-0.18454283816371983,-0.44714655502335404,0.4949490577031502,-0.002237241576867055
